"plh0206i06","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","no migration background","122","0.0650670650388862","0.0546920432472968","0.0754420868304755"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","direct migration background","32","0.0365631336737138","0.0208346171349565","0.0522916502124711"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","indirect migration background","14","","",""
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","no migration background","79","0.0544371621913017","0.0425314899180486","0.0663428344645548"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","direct migration background","27","","",""
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","indirect migration background","12","","",""
"4 on scale 1-7","2015","1-pers.-HH","no migration background","420","0.140947023398315","0.128453702742793","0.153440344053837"
"4 on scale 1-7","2015","1-pers.-HH","direct migration background","72","0.121274076351066","0.0944983818568596","0.148049770845273"
"4 on scale 1-7","2015","1-pers.-HH","indirect migration background","12","","",""
"4 on scale 1-7","2015","(Married) couple without C. ","no migration background","969","0.153141103597713","0.144349778226869","0.161932428968556"
"4 on scale 1-7","2015","(Married) couple without C. ","direct migration background","160","0.131307960433656","0.112532483601067","0.150083437266245"
"4 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","32","0.0968872802403974","0.056295568173824","0.137478992306971"
"4 on scale 1-7","2015","Single parent ","no migration background","301","0.153285889787651","0.136601136613896","0.169970642961406"
"4 on scale 1-7","2015","Single parent ","direct migration background","55","0.165217408676731","0.127065875611256","0.203368941742207"
"4 on scale 1-7","2015","Single parent ","indirect migration background","33","0.10224278639139","0.0629170867774484","0.141568486005331"
"4 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","642","0.166462107439103","0.155057443772636","0.17786677110557"
"4 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","272","0.115796206565473","0.102045032592021","0.129547380538925"
"4 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","77","0.168529565967365","0.136199548957983","0.200859582976748"
"4 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","339","0.154306934646832","0.139111354483746","0.169502514809919"
"4 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","85","0.181854110242937","0.149529643802499","0.214178576683375"
"4 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","28","","",""
"4 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","214","0.149949279578822","0.131214197552193","0.16868436160545"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","85","0.128831414389351","0.101683770196253","0.155979058582449"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","39","0.16824515177544","0.120212221685675","0.216278081865205"
"5 on scale 1-7","2015","1-pers.-HH","no migration background","665","0.222810667747302","0.207869953332383","0.237751382162221"
"5 on scale 1-7","2015","1-pers.-HH","direct migration background","95","0.169968077769333","0.13916024728747","0.200775908251197"
"5 on scale 1-7","2015","1-pers.-HH","indirect migration background","25","","",""
"5 on scale 1-7","2015","(Married) couple without C. ","no migration background","1474","0.233345610282037","0.223020312836167","0.243670907727906"
"5 on scale 1-7","2015","(Married) couple without C. ","direct migration background","207","0.150942367048253","0.131040826760184","0.170843907336322"
"5 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","43","0.253573353452976","0.193872796630575","0.313273910275376"
"5 on scale 1-7","2015","Single parent ","no migration background","388","0.218595767049952","0.199455012603676","0.237736521496227"
"5 on scale 1-7","2015","Single parent ","direct migration background","53","0.127400004139935","0.0931477053705616","0.161652302909309"
"5 on scale 1-7","2015","Single parent ","indirect migration background","31","0.229212465020674","0.174653374179272","0.283771555862077"
"5 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","1062","0.266161691764434","0.252630530257188","0.279692853271681"
"5 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","384","0.191924324408729","0.17500015161431","0.208848497203148"
"5 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","98","0.174896417665879","0.142087706524063","0.207705128807694"
"5 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","493","0.225395810038673","0.207819365849539","0.242972254227807"
"5 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","95","0.18680909120571","0.154146571176328","0.219471611235091"
"5 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","56","0.278303816387709","0.220384829276169","0.336222803499249"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","385","0.299952695280745","0.275906240000617","0.323999150560873"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","81","0.164256563669888","0.134232600982965","0.19428052635681"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","31","0.110727631397848","0.0704359366969641","0.151019326098731"
"6 on scale 1-7","2015","1-pers.-HH","no migration background","808","0.268402786182321","0.252492811436242","0.284312760928399"
"6 on scale 1-7","2015","1-pers.-HH","direct migration background","146","0.27714963556762","0.240437352357527","0.313861918777714"
"6 on scale 1-7","2015","1-pers.-HH","indirect migration background","38","0.230923559945125","0.164792624267005","0.297054495623244"
"6 on scale 1-7","2015","(Married) couple without C. ","no migration background","1951","0.287247986191365","0.276202097481484","0.298293874901246"
"6 on scale 1-7","2015","(Married) couple without C. ","direct migration background","330","0.269934152111067","0.24525544176854","0.294612862453593"
"6 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","64","0.347271477267313","0.281938287853201","0.412604666681426"
"6 on scale 1-7","2015","Single parent ","no migration background","451","0.263951751200099","0.243538333894028","0.284365168506171"
"6 on scale 1-7","2015","Single parent ","direct migration background","82","0.196017788995848","0.155235803851332","0.236799774140363"
"6 on scale 1-7","2015","Single parent ","indirect migration background","61","0.286622102652413","0.22792788326116","0.345316322043666"
"6 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","1236","0.301447178371843","0.287397468660267","0.31549688808342"
"6 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","505","0.281279244626449","0.261956653664604","0.300601835588294"
"6 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","127","0.273814426993612","0.235302393709889","0.312326460277335"
"6 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","688","0.312009715933526","0.292520543824489","0.331498888042563"
"6 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","142","0.284917682684573","0.247091531936962","0.322743833432183"
"6 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","63","0.282751589761434","0.224551789004425","0.340951390518443"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","397","0.259255019095375","0.236258667902168","0.282251370288583"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","144","0.241836878040037","0.207138214333909","0.276535541746164"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","61","0.295022905154908","0.23646500410013","0.353580806209686"
"7 Strongly agree","2015","1-pers.-HH","no migration background","738","0.242108412875406","0.226728692393108","0.257488133357705"
"7 Strongly agree","2015","1-pers.-HH","direct migration background","191","0.292904991476946","0.255577198829134","0.330232784124758"
"7 Strongly agree","2015","1-pers.-HH","indirect migration background","58","0.285704311031383","0.214814600474621","0.356594021588144"
"7 Strongly agree","2015","(Married) couple without C. ","no migration background","1439","0.223535775818361","0.213365395689426","0.233706155947297"
"7 Strongly agree","2015","(Married) couple without C. ","direct migration background","433","0.352113352845736","0.325560982999814","0.378665722691658"
"7 Strongly agree","2015","(Married) couple without C. ","indirect migration background","45","0.22155019990001","0.164562072549026","0.278538327250994"
"7 Strongly agree","2015","Single parent ","no migration background","375","0.230456089241404","0.210952654791801","0.249959523691006"
"7 Strongly agree","2015","Single parent ","direct migration background","121","0.39382372306251","0.343630185639467","0.444017260485553"
"7 Strongly agree","2015","Single parent ","indirect migration background","64","0.267998538272276","0.210507142266009","0.325489934278542"
"7 Strongly agree","2015","Couple + C. LE 16 ","no migration background","711","0.166211546832517","0.154813756915696","0.177609336749337"
"7 Strongly agree","2015","Couple + C. LE 16 ","direct migration background","683","0.311990003479116","0.292079413122437","0.331900593835795"
"7 Strongly agree","2015","Couple + C. LE 16 ","indirect migration background","159","0.29190773496937","0.252642138124889","0.331173331813851"
"7 Strongly agree","2015","Couple + C. GT 16 ","no migration background","421","0.183681918090596","0.167393418155525","0.199970418025668"
"7 Strongly agree","2015","Couple + C. GT 16 ","direct migration background","160","0.27373916590044","0.236373802558807","0.311104529242073"
"7 Strongly agree","2015","Couple + C. GT 16 ","indirect migration background","56","0.204940522690852","0.152773277648155","0.257107767733549"
"7 Strongly agree","2015","Couple + C. LE and GT 16","no migration background","245","0.170052781449691","0.150338629754078","0.189766933145304"
"7 Strongly agree","2015","Couple + C. LE and GT 16","direct migration background","204","0.35397638444887","0.315225510687462","0.392727258210277"
"7 Strongly agree","2015","Couple + C. LE and GT 16","indirect migration background","69","0.271909715313887","0.214778283138962","0.329041147488813"
"1 Strongly disagree","2016","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2016","1-pers.-HH","direct migration background","15","","",""
"1 Strongly disagree","2016","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","direct migration background","3","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2016","Single parent ","no migration background","","","",""
