"pli0091_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2002","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2002","(Married) couple without C. ","higher education","","","",""
"Rarely","2002","Single parent ","in school","","","",""
"Rarely","2002","Single parent ","inadequately","","","",""
"Rarely","2002","Single parent ","general elemantary","","","",""
"Rarely","2002","Single parent ","middle vocational","","","",""
"Rarely","2002","Single parent ","vocational + Abi","","","",""
"Rarely","2002","Single parent ","higher vocational","","","",""
"Rarely","2002","Single parent ","higher education","","","",""
"Rarely","2002","Couple + C. LE 16 ","in school","","","",""
"Rarely","2002","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2002","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2002","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2002","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2002","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2002","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2002","Couple + C. GT 16 ","in school","","","",""
"Rarely","2002","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2002","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2002","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2002","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2002","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2002","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2002","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2002","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2002","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2002","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2002","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2002","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2002","Couple + C. LE and GT 16","higher education","","","",""
"Never","2002","1-pers.-HH","in school","","","",""
"Never","2002","1-pers.-HH","inadequately","","","",""
"Never","2002","1-pers.-HH","general elemantary","","","",""
"Never","2002","1-pers.-HH","middle vocational","","","",""
"Never","2002","1-pers.-HH","vocational + Abi","","","",""
"Never","2002","1-pers.-HH","higher vocational","","","",""
"Never","2002","1-pers.-HH","higher education","","","",""
"Never","2002","(Married) couple without C. ","in school","","","",""
"Never","2002","(Married) couple without C. ","inadequately","","","",""
"Never","2002","(Married) couple without C. ","general elemantary","","","",""
"Never","2002","(Married) couple without C. ","middle vocational","","","",""
"Never","2002","(Married) couple without C. ","vocational + Abi","","","",""
"Never","2002","(Married) couple without C. ","higher vocational","","","",""
"Never","2002","(Married) couple without C. ","higher education","","","",""
"Never","2002","Single parent ","in school","","","",""
"Never","2002","Single parent ","inadequately","","","",""
"Never","2002","Single parent ","general elemantary","","","",""
"Never","2002","Single parent ","middle vocational","","","",""
"Never","2002","Single parent ","vocational + Abi","","","",""
"Never","2002","Single parent ","higher vocational","","","",""
"Never","2002","Single parent ","higher education","","","",""
"Never","2002","Couple + C. LE 16 ","in school","","","",""
"Never","2002","Couple + C. LE 16 ","inadequately","","","",""
"Never","2002","Couple + C. LE 16 ","general elemantary","","","",""
"Never","2002","Couple + C. LE 16 ","middle vocational","","","",""
"Never","2002","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","2002","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2002","Couple + C. LE 16 ","higher education","","","",""
"Never","2002","Couple + C. GT 16 ","in school","","","",""
"Never","2002","Couple + C. GT 16 ","inadequately","","","",""
"Never","2002","Couple + C. GT 16 ","general elemantary","","","",""
"Never","2002","Couple + C. GT 16 ","middle vocational","","","",""
"Never","2002","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","2002","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2002","Couple + C. GT 16 ","higher education","","","",""
"Never","2002","Couple + C. LE and GT 16","in school","","","",""
"Never","2002","Couple + C. LE and GT 16","inadequately","","","",""
"Never","2002","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","2002","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","2002","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","2002","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2002","Couple + C. LE and GT 16","higher education","","","",""
"Daily","2003","1-pers.-HH","in school","","","",""
"Daily","2003","1-pers.-HH","inadequately","","","",""
"Daily","2003","1-pers.-HH","general elemantary","","","",""
"Daily","2003","1-pers.-HH","middle vocational","1","","",""
"Daily","2003","1-pers.-HH","vocational + Abi","","","",""
"Daily","2003","1-pers.-HH","higher vocational","","","",""
"Daily","2003","1-pers.-HH","higher education","","","",""
"Daily","2003","(Married) couple without C. ","in school","","","",""
"Daily","2003","(Married) couple without C. ","inadequately","","","",""
"Daily","2003","(Married) couple without C. ","general elemantary","","","",""
"Daily","2003","(Married) couple without C. ","middle vocational","","","",""
"Daily","2003","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2003","(Married) couple without C. ","higher vocational","1","","",""
"Daily","2003","(Married) couple without C. ","higher education","","","",""
"Daily","2003","Single parent ","in school","","","",""
"Daily","2003","Single parent ","inadequately","","","",""
"Daily","2003","Single parent ","general elemantary","","","",""
"Daily","2003","Single parent ","middle vocational","","","",""
"Daily","2003","Single parent ","vocational + Abi","","","",""
"Daily","2003","Single parent ","higher vocational","","","",""
"Daily","2003","Single parent ","higher education","","","",""
"Daily","2003","Couple + C. LE 16 ","in school","","","",""
"Daily","2003","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2003","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2003","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2003","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2003","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2003","Couple + C. LE 16 ","higher education","","","",""
"Daily","2003","Couple + C. GT 16 ","in school","","","",""
"Daily","2003","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2003","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2003","Couple + C. GT 16 ","middle vocational","2","","",""
"Daily","2003","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2003","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2003","Couple + C. GT 16 ","higher education","","","",""
"Daily","2003","Couple + C. LE and GT 16","in school","","","",""
"Daily","2003","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2003","Couple + C. LE and GT 16","general elemantary","1","","",""
"Daily","2003","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2003","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2003","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2003","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2003","1-pers.-HH","in school","","","",""
"Min 1x per week","2003","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2003","1-pers.-HH","general elemantary","15","","",""
"Min 1x per week","2003","1-pers.-HH","middle vocational","107","0.0509222883401083","0.0400479433261152","0.0617966333541014"
"Min 1x per week","2003","1-pers.-HH","vocational + Abi","13","","",""
"Min 1x per week","2003","1-pers.-HH","higher vocational","15","","",""
"Min 1x per week","2003","1-pers.-HH","higher education","32","0.0582355368858924","0.0383726370005055","0.0780984367712793"
"Min 1x per week","2003","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2003","(Married) couple without C. ","inadequately","1","","",""
"Min 1x per week","2003","(Married) couple without C. ","general elemantary","6","","",""
"Min 1x per week","2003","(Married) couple without C. ","middle vocational","60","0.011881010985423","0.00845891132550845","0.0153031106453375"
"Min 1x per week","2003","(Married) couple without C. ","vocational + Abi","10","","",""
"Min 1x per week","2003","(Married) couple without C. ","higher vocational","8","","",""
"Min 1x per week","2003","(Married) couple without C. ","higher education","49","0.0345449461734064","0.0257464716213242","0.0433434207254887"
"Min 1x per week","2003","Single parent ","in school","14","","",""
"Min 1x per week","2003","Single parent ","inadequately","2","","",""
"Min 1x per week","2003","Single parent ","general elemantary","18","","",""
"Min 1x per week","2003","Single parent ","middle vocational","43","0.074340146560801","0.0522557331442308","0.0964245599773711"
"Min 1x per week","2003","Single parent ","vocational + Abi","2","","",""
"Min 1x per week","2003","Single parent ","higher vocational","2","","",""
"Min 1x per week","2003","Single parent ","higher education","3","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","inadequately","1","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","middle vocational","16","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","vocational + Abi","4","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","higher vocational","6","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","higher education","13","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","in school","92","0.252959040355946","0.20292720879144","0.302990871920453"
"Min 1x per week","2003","Couple + C. GT 16 ","inadequately","3","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","general elemantary","85","0.182751727990687","0.150004167612715","0.21549928836866"
"Min 1x per week","2003","Couple + C. GT 16 ","middle vocational","186","0.0890789117253776","0.0763472151937242","0.101810608257031"
"Min 1x per week","2003","Couple + C. GT 16 ","vocational + Abi","23","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","higher vocational","7","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","higher education","18","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","in school","51","0.227614730082775","0.174233190961663","0.280996269203887"
"Min 1x per week","2003","Couple + C. LE and GT 16","inadequately","2","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","general elemantary","60","0.213535279344116","0.167007277656022","0.26006328103221"
"Min 1x per week","2003","Couple + C. LE and GT 16","middle vocational","50","0.0525746976454573","0.0366126352583096","0.0685367600326049"
"Min 1x per week","2003","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","higher vocational","3","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","higher education","4","","",""
"Min 1x per month","2003","1-pers.-HH","in school","2","","",""
"Min 1x per month","2003","1-pers.-HH","inadequately","1","","",""
"Min 1x per month","2003","1-pers.-HH","general elemantary","31","0.0635738299693914","0.0406451305133518","0.0865025294254309"
"Min 1x per month","2003","1-pers.-HH","middle vocational","290","0.182921279162853","0.163798001545464","0.202044556780242"
"Min 1x per month","2003","1-pers.-HH","vocational + Abi","62","0.313161272909908","0.244837338040746","0.381485207779071"
"Min 1x per month","2003","1-pers.-HH","higher vocational","56","0.222950628137699","0.167571402203103","0.278329854072295"
"Min 1x per month","2003","1-pers.-HH","higher education","185","0.366157831394883","0.325297471217862","0.407018191571904"
"Min 1x per month","2003","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2003","(Married) couple without C. ","inadequately","3","","",""
"Min 1x per month","2003","(Married) couple without C. ","general elemantary","37","0.0435971822391492","0.0292578477288818","0.0579365167494166"
"Min 1x per month","2003","(Married) couple without C. ","middle vocational","415","0.0855708684749052","0.0767360154678222","0.0944057214819881"
"Min 1x per month","2003","(Married) couple without C. ","vocational + Abi","91","0.231473944073522","0.186509410282311","0.276438477864733"
"Min 1x per month","2003","(Married) couple without C. ","higher vocational","63","0.100592859514412","0.0760501827877009","0.125135536241124"
