"pli0091_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2007","Employed","general elemantary","93","0.0998717020734171","0.0802832431790896","0.119460160967745","2"
"Min 1x per week","2007","Employed","in school","21","","","","2"
"Min 1x per week","2007","Not Employed","in school","86","0.229622382971959","0.181298643484559","0.27794612245936","2"
"Min 1x per week","2007","Not Employed","inadequately","3","","","","2"
"Min 1x per week","2007","Not Employed","general elemantary","53","0.02823180125808","0.0192658292115249","0.037197773304635","2"
"Min 1x per week","2007","Not Employed","middle vocational","140","0.035778309705556","0.0301088746915083","0.0414477447196036","2"
"Min 1x per week","2007","Not Employed","vocational + Abi","14","","","","2"
"Min 1x per week","2007","Employed","middle vocational","404","0.066749436747177","0.0605363101058519","0.0729625633885022","2"
"Min 1x per week","2007","Employed","vocational + Abi","66","0.0749943009810395","0.0575628062372235","0.0924257957248555","2"
"Min 1x per week","2007","Employed","higher vocational","43","0.0363386955666159","0.02497107410634","0.0477063170268917","2"
"Min 1x per week","2007","Employed","higher education","152","0.0579273596566183","0.0498723943454422","0.0659823249677944","2"
"Never","2007","Not Employed","in school","8","","","","5"
"Never","2007","Not Employed","inadequately","106","0.773853630205752","0.704057270808272","0.843649989603232","5"
"Never","2007","Not Employed","general elemantary","904","0.721416519385804","0.697149442470346","0.745683596301261","5"
"Never","2007","Not Employed","middle vocational","2259","0.566451907134553","0.551325297989425","0.58157851627968","5"
"Never","2007","Not Employed","vocational + Abi","120","0.447269864414672","0.39062720623107","0.503912522598273","5"
"Never","2007","Not Employed","higher vocational","234","0.498722724169386","0.454496900274715","0.542948548064056","5"
"Never","2007","Not Employed","higher education","491","0.440542956543387","0.41183742582545","0.469248487261324","5"
"Never","2007","Employed","in school","1","","","","5"
"Never","2007","Employed","inadequately","44","0.532560732733181","0.42390497405116","0.641216491415201","5"
"Never","2007","Employed","general elemantary","270","0.291652924543422","0.261957943202372","0.321347905884472","5"
"Never","2007","Employed","middle vocational","1255","0.21632107578464","0.206071502771299","0.22657064879798","5"
"Never","2007","Employed","vocational + Abi","106","0.124081958720194","0.102262983433569","0.145900934006819","5"
"Never","2007","Employed","higher vocational","185","0.150106865364042","0.128409591800056","0.171804138928028","5"
"Never","2007","Employed","higher education","410","0.116492773590017","0.105430760760609","0.127554786419426","5"
"Rarely","2007","Not Employed","in school","74","0.289842262403777","0.237715606587435","0.341968918220119","4"
"Rarely","2007","Not Employed","inadequately","22","","","","4"
"Rarely","2007","Not Employed","general elemantary","242","0.179344042614316","0.158577184965538","0.200110900263094","4"
"Rarely","2007","Not Employed","middle vocational","1318","0.30675933151927","0.292683231919628","0.320835431118912","4"
"Rarely","2007","Not Employed","vocational + Abi","128","0.386297131242559","0.330829189126596","0.441765073358523","4"
"Rarely","2007","Not Employed","higher vocational","198","0.39290306709697","0.349703531920002","0.436102602273937","4"
"Rarely","2007","Not Employed","higher education","480","0.416099676729231","0.387598937553734","0.444600415904728","4"
"Rarely","2007","Employed","in school","8","","","","4"
"Rarely","2007","Employed","inadequately","19","","","","4"
"Rarely","2007","Employed","general elemantary","345","0.407658306645555","0.375554159619677","0.439762453671433","4"
"Rarely","2007","Employed","middle vocational","3319","0.527422552276666","0.514994498692083","0.539850605861249","4"
"Rarely","2007","Employed","vocational + Abi","478","0.541983981930435","0.509009205979604","0.574958757881266","4"
"Rarely","2007","Employed","higher vocational","624","0.615529249056975","0.58597780372604","0.645080694387911","4"
"Rarely","2007","Employed","higher education","1838","0.554016290854927","0.536876702891488","0.571155878818365","4"
"Daily","2008","Not Employed","in school","","","","","1"
"Daily","2008","Not Employed","inadequately","","","","","1"
"Daily","2008","Not Employed","general elemantary","","","","","1"
"Daily","2008","Not Employed","middle vocational","1","","","","1"
"Daily","2008","Not Employed","vocational + Abi","","","","","1"
"Daily","2008","Not Employed","higher vocational","","","","","1"
"Daily","2008","Not Employed","higher education","2","","","","1"
"Daily","2008","Employed","in school","","","","","1"
"Daily","2008","Employed","inadequately","","","","","1"
"Daily","2008","Employed","general elemantary","1","","","","1"
"Daily","2008","Employed","middle vocational","1","","","","1"
"Daily","2008","Employed","vocational + Abi","","","","","1"
"Daily","2008","Employed","higher vocational","1","","","","1"
"Daily","2008","Employed","higher education","","","","","1"
"Min 1x per month","2008","Not Employed","higher vocational","30","0.0509170179299199","0.0307844614912558","0.071049574368584","3"
"Min 1x per month","2008","Employed","inadequately","10","","","","3"
"Min 1x per month","2008","Employed","general elemantary","201","0.226734401053601","0.198265504588219","0.255203297518982","3"
"Min 1x per month","2008","Not Employed","higher education","117","0.089318071600786","0.0728701840893104","0.105765959112262","3"
"Min 1x per month","2008","Employed","in school","28","","","","3"
"Min 1x per month","2008","Not Employed","in school","135","0.479319150780459","0.42152214560306","0.537116155957857","3"
"Min 1x per month","2008","Not Employed","inadequately","5","","","","3"
"Min 1x per month","2008","Not Employed","general elemantary","84","0.0616795371719827","0.0480737794195729","0.0752852949243925","3"
"Min 1x per month","2008","Not Employed","middle vocational","275","0.0716142190509652","0.0634662219061245","0.0797622161958059","3"
"Min 1x per month","2008","Not Employed","vocational + Abi","28","","","","3"
"Min 1x per month","2008","Employed","middle vocational","1035","0.175992907722248","0.166279134173593","0.185706681270904","3"
"Min 1x per month","2008","Employed","vocational + Abi","181","0.237225439370804","0.208458929220769","0.265991949520838","3"
"Min 1x per month","2008","Employed","higher vocational","148","0.166201727996401","0.142690072466856","0.189713383525947","3"
"Min 1x per month","2008","Employed","higher education","696","0.257509427225414","0.24196320829609","0.273055646154737","3"
"Min 1x per week","2008","Not Employed","higher vocational","5","","","","2"
"Min 1x per week","2008","Not Employed","higher education","10","","","","2"
"Min 1x per week","2008","Employed","in school","21","","","","2"
"Min 1x per week","2008","Employed","inadequately","4","","","","2"
"Min 1x per week","2008","Employed","general elemantary","55","0.0697094175795649","0.0523952100583207","0.087023625100809","2"
"Min 1x per week","2008","Employed","middle vocational","214","0.0385354242346745","0.0336255357009642","0.0434453127683848","2"
"Min 1x per week","2008","Employed","vocational + Abi","42","0.0550130258313901","0.0395940997853459","0.0704319518774344","2"
"Min 1x per week","2008","Employed","higher vocational","8","","","","2"
"Min 1x per week","2008","Employed","higher education","82","0.0346884323325946","0.0281825106216243","0.0411943540435649","2"
"Min 1x per week","2008","Not Employed","in school","52","0.188132616051868","0.142917699139413","0.233347532964323","2"
"Min 1x per week","2008","Not Employed","inadequately","1","","","","2"
"Min 1x per week","2008","Not Employed","general elemantary","27","","","","2"
"Min 1x per week","2008","Not Employed","middle vocational","57","0.0143834051737499","0.0106209454581631","0.0181458648893367","2"
"Min 1x per week","2008","Not Employed","vocational + Abi","6","","","","2"
"Never","2008","Not Employed","in school","15","","","","5"
"Never","2008","Not Employed","inadequately","90","0.74981989204472","0.671339705481307","0.828300078608133","5"
"Never","2008","Not Employed","general elemantary","889","0.752241274536717","0.727825548347247","0.776657000726187","5"
"Never","2008","Not Employed","middle vocational","2505","0.657186582228325","0.642187653281948","0.672185511174702","5"
"Never","2008","Not Employed","vocational + Abi","121","0.510873115012501","0.449638724459252","0.572107505565749","5"
"Never","2008","Not Employed","higher vocational","276","0.616665818313516","0.572138241294689","0.661193395332343","5"
"Never","2008","Not Employed","higher education","571","0.530287487579168","0.501504965037804","0.559070010120531","5"
"Never","2008","Employed","in school","1","","","","5"
"Never","2008","Employed","inadequately","37","0.447846071281267","0.331354758718859","0.564337383843675","5"
"Never","2008","Employed","general elemantary","284","0.332482040591563","0.300451582329434","0.364512498853692","5"
"Never","2008","Employed","middle vocational","1589","0.270606474767015","0.259273994790822","0.281938954743208","5"
"Never","2008","Employed","vocational + Abi","155","0.185892698052604","0.159585145996316","0.212200250108892","5"
"Never","2008","Employed","higher vocational","226","0.196453332923265","0.171359315216157","0.221547350630374","5"
"Never","2008","Employed","higher education","528","0.167463702276175","0.154188392200204","0.180739012352145","5"
"Rarely","2008","Not Employed","in school","85","0.296450680009112","0.243614593583069","0.349286766435155","4"
"Rarely","2008","Not Employed","inadequately","21","","","","4"
"Rarely","2008","Not Employed","general elemantary","201","0.163517577506155","0.142601163990274","0.184433991022036","4"
"Rarely","2008","Not Employed","middle vocational","1009","0.256752419275188","0.242948226288506","0.270556612261869","4"
"Rarely","2008","Not Employed","vocational + Abi","101","0.384386212203325","0.324797201126322","0.443975223280328","4"
"Rarely","2008","Not Employed","higher vocational","147","0.315766279727532","0.273196592056881","0.358335967398183","4"
"Rarely","2008","Not Employed","higher education","455","0.370844382744396","0.342987533707231","0.398701231781562","4"
"Rarely","2008","Employed","in school","15","","","","4"
"Rarely","2008","Employed","inadequately","19","","","","4"
"Rarely","2008","Employed","general elemantary","290","0.370032793491681","0.337206136475314","0.402859450508047","4"
"Rarely","2008","Employed","middle vocational","3065","0.514682723796438","0.501934267845869","0.527431179747007","4"
"Rarely","2008","Employed","vocational + Abi","462","0.521868836745202","0.488088602619395","0.55564907087101","4"
"Rarely","2008","Employed","higher vocational","580","0.62935416817379","0.598849797884591","0.659858538462989","4"
"Rarely","2008","Employed","higher education","1733","0.540338438165817","0.522619619372249","0.558057256959385","4"
