"pli0091_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2004","college entrance qualification","vocational + Abi","","","",""
"Never","2004","college entrance qualification","higher vocational","","","",""
"Never","2004","college entrance qualification","higher education","","","",""
"Never","2004","Other degree","in school","","","",""
"Never","2004","Other degree","inadequately","","","",""
"Never","2004","Other degree","general elemantary","","","",""
"Never","2004","Other degree","middle vocational","","","",""
"Never","2004","Other degree","vocational + Abi","","","",""
"Never","2004","Other degree","higher vocational","","","",""
"Never","2004","Other degree","higher education","","","",""
"Never","2004","no degree/no degree yet","in school","","","",""
"Never","2004","no degree/no degree yet","inadequately","","","",""
"Never","2004","no degree/no degree yet","general elemantary","","","",""
"Never","2004","no degree/no degree yet","middle vocational","","","",""
"Never","2004","no degree/no degree yet","vocational + Abi","","","",""
"Never","2004","no degree/no degree yet","higher vocational","","","",""
"Never","2004","no degree/no degree yet","higher education","","","",""
"Daily","2005","lower secondary degree","in school","","","",""
"Daily","2005","lower secondary degree","inadequately","","","",""
"Daily","2005","lower secondary degree","general elemantary","","","",""
"Daily","2005","lower secondary degree","middle vocational","","","",""
"Daily","2005","lower secondary degree","vocational + Abi","","","",""
"Daily","2005","lower secondary degree","higher vocational","","","",""
"Daily","2005","lower secondary degree","higher education","","","",""
"Daily","2005","secondary school degree","in school","","","",""
"Daily","2005","secondary school degree","inadequately","","","",""
"Daily","2005","secondary school degree","general elemantary","","","",""
"Daily","2005","secondary school degree","middle vocational","","","",""
"Daily","2005","secondary school degree","vocational + Abi","","","",""
"Daily","2005","secondary school degree","higher vocational","","","",""
"Daily","2005","secondary school degree","higher education","","","",""
"Daily","2005","college entrance qualification","in school","","","",""
"Daily","2005","college entrance qualification","inadequately","","","",""
"Daily","2005","college entrance qualification","general elemantary","","","",""
"Daily","2005","college entrance qualification","middle vocational","","","",""
"Daily","2005","college entrance qualification","vocational + Abi","","","",""
"Daily","2005","college entrance qualification","higher vocational","","","",""
"Daily","2005","college entrance qualification","higher education","","","",""
"Daily","2005","Other degree","in school","","","",""
"Daily","2005","Other degree","inadequately","","","",""
"Daily","2005","Other degree","general elemantary","","","",""
"Daily","2005","Other degree","middle vocational","","","",""
"Daily","2005","Other degree","vocational + Abi","","","",""
"Daily","2005","Other degree","higher vocational","","","",""
"Daily","2005","Other degree","higher education","","","",""
"Daily","2005","no degree/no degree yet","in school","","","",""
"Daily","2005","no degree/no degree yet","inadequately","","","",""
"Daily","2005","no degree/no degree yet","general elemantary","","","",""
"Daily","2005","no degree/no degree yet","middle vocational","","","",""
"Daily","2005","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2005","no degree/no degree yet","higher vocational","","","",""
"Daily","2005","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2005","lower secondary degree","in school","","","",""
"Min 1x per week","2005","lower secondary degree","inadequately","","","",""
"Min 1x per week","2005","lower secondary degree","general elemantary","73","0.0507488074764701","0.0396341603065167","0.0618634546464235"
"Min 1x per week","2005","lower secondary degree","middle vocational","176","0.0360940947791008","0.0308863686235442","0.0413018209346575"
"Min 1x per week","2005","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2005","lower secondary degree","higher vocational","14","","",""
"Min 1x per week","2005","lower secondary degree","higher education","4","","",""
"Min 1x per week","2005","secondary school degree","in school","","","",""
"Min 1x per week","2005","secondary school degree","inadequately","","","",""
"Min 1x per week","2005","secondary school degree","general elemantary","108","0.159902108663639","0.129970580387626","0.189833636939653"
"Min 1x per week","2005","secondary school degree","middle vocational","198","0.0455488940082326","0.0391588742964442","0.0519389137200211"
"Min 1x per week","2005","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2005","secondary school degree","higher vocational","22","","",""
"Min 1x per week","2005","secondary school degree","higher education","25","","",""
"Min 1x per week","2005","college entrance qualification","in school","","","",""
"Min 1x per week","2005","college entrance qualification","inadequately","","","",""
"Min 1x per week","2005","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2005","college entrance qualification","middle vocational","169","0.244470460966007","0.213294088525347","0.275646833406667"
"Min 1x per week","2005","college entrance qualification","vocational + Abi","69","0.077491241397277","0.0605071947071903","0.0944752880873637"
"Min 1x per week","2005","college entrance qualification","higher vocational","23","","",""
"Min 1x per week","2005","college entrance qualification","higher education","156","0.0615070731555974","0.0531235524394887","0.069890593871706"
"Min 1x per week","2005","Other degree","in school","","","",""
"Min 1x per week","2005","Other degree","inadequately","8","","",""
"Min 1x per week","2005","Other degree","general elemantary","3","","",""
"Min 1x per week","2005","Other degree","middle vocational","7","","",""
"Min 1x per week","2005","Other degree","vocational + Abi","3","","",""
"Min 1x per week","2005","Other degree","higher vocational","","","",""
"Min 1x per week","2005","Other degree","higher education","6","","",""
"Min 1x per week","2005","no degree/no degree yet","in school","209","0.266455826272238","0.23238978273458","0.300521869809895"
"Min 1x per week","2005","no degree/no degree yet","inadequately","4","","",""
"Min 1x per week","2005","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2005","no degree/no degree yet","middle vocational","3","","",""
"Min 1x per week","2005","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2005","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2005","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2005","lower secondary degree","in school","","","",""
"Min 1x per month","2005","lower secondary degree","inadequately","","","",""
"Min 1x per month","2005","lower secondary degree","general elemantary","132","0.0878761313581149","0.0735392543584293","0.102213008357801"
"Min 1x per month","2005","lower secondary degree","middle vocational","463","0.0893940725629687","0.0814282186152366","0.0973599265107008"
"Min 1x per month","2005","lower secondary degree","vocational + Abi","2","","",""
"Min 1x per month","2005","lower secondary degree","higher vocational","41","0.0762110507991299","0.0517500495487465","0.100672052049513"
"Min 1x per month","2005","lower secondary degree","higher education","23","","",""
"Min 1x per month","2005","secondary school degree","in school","","","",""
"Min 1x per month","2005","secondary school degree","inadequately","","","",""
"Min 1x per month","2005","secondary school degree","general elemantary","210","0.35530190775955","0.316216575198487","0.394387240320614"
