"pgnation","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"138","2005","35-65 y.","indirect migration background","","","",""
"138","2005","66 and older","no migration background","","","",""
"138","2005","66 and older","direct migration background","","","",""
"138","2005","66 and older","indirect migration background","","","",""
"139","2005","16-34 y.","no migration background","","","",""
"139","2005","16-34 y.","direct migration background","","","",""
"139","2005","16-34 y.","indirect migration background","","","",""
"139","2005","35-65 y.","no migration background","","","",""
"139","2005","35-65 y.","direct migration background","","","",""
"139","2005","35-65 y.","indirect migration background","","","",""
"139","2005","66 and older","no migration background","","","",""
"139","2005","66 and older","direct migration background","","","",""
"139","2005","66 and older","indirect migration background","","","",""
"140","2005","16-34 y.","no migration background","","","",""
"140","2005","16-34 y.","direct migration background","8","","",""
"140","2005","16-34 y.","indirect migration background","2","","",""
"140","2005","35-65 y.","no migration background","","","",""
"140","2005","35-65 y.","direct migration background","5","","",""
"140","2005","35-65 y.","indirect migration background","","","",""
"140","2005","66 and older","no migration background","","","",""
"140","2005","66 and older","direct migration background","1","","",""
"140","2005","66 and older","indirect migration background","","","",""
"141","2005","16-34 y.","no migration background","","","",""
"141","2005","16-34 y.","direct migration background","","","",""
"141","2005","16-34 y.","indirect migration background","","","",""
"141","2005","35-65 y.","no migration background","","","",""
"141","2005","35-65 y.","direct migration background","","","",""
"141","2005","35-65 y.","indirect migration background","","","",""
"141","2005","66 and older","no migration background","","","",""
"141","2005","66 and older","direct migration background","","","",""
"141","2005","66 and older","indirect migration background","","","",""
"142","2005","16-34 y.","no migration background","","","",""
"142","2005","16-34 y.","direct migration background","","","",""
"142","2005","16-34 y.","indirect migration background","","","",""
"142","2005","35-65 y.","no migration background","","","",""
"142","2005","35-65 y.","direct migration background","","","",""
"142","2005","35-65 y.","indirect migration background","","","",""
"142","2005","66 and older","no migration background","","","",""
"142","2005","66 and older","direct migration background","","","",""
"142","2005","66 and older","indirect migration background","","","",""
"143","2005","16-34 y.","no migration background","","","",""
"143","2005","16-34 y.","direct migration background","","","",""
"143","2005","16-34 y.","indirect migration background","","","",""
"143","2005","35-65 y.","no migration background","","","",""
"143","2005","35-65 y.","direct migration background","","","",""
"143","2005","35-65 y.","indirect migration background","","","",""
"143","2005","66 and older","no migration background","","","",""
"143","2005","66 and older","direct migration background","","","",""
"143","2005","66 and older","indirect migration background","","","",""
"144","2005","16-34 y.","no migration background","","","",""
"144","2005","16-34 y.","direct migration background","","","",""
"144","2005","16-34 y.","indirect migration background","","","",""
"144","2005","35-65 y.","no migration background","","","",""
"144","2005","35-65 y.","direct migration background","","","",""
"144","2005","35-65 y.","indirect migration background","","","",""
"144","2005","66 and older","no migration background","","","",""
"144","2005","66 and older","direct migration background","","","",""
"144","2005","66 and older","indirect migration background","","","",""
"145","2005","16-34 y.","no migration background","","","",""
"145","2005","16-34 y.","direct migration background","","","",""
"145","2005","16-34 y.","indirect migration background","","","",""
"145","2005","35-65 y.","no migration background","","","",""
"145","2005","35-65 y.","direct migration background","","","",""
"145","2005","35-65 y.","indirect migration background","","","",""
"145","2005","66 and older","no migration background","","","",""
"145","2005","66 and older","direct migration background","","","",""
"145","2005","66 and older","indirect migration background","","","",""
"146","2005","16-34 y.","no migration background","","","",""
"146","2005","16-34 y.","direct migration background","1","","",""
"146","2005","16-34 y.","indirect migration background","","","",""
"146","2005","35-65 y.","no migration background","","","",""
"146","2005","35-65 y.","direct migration background","","","",""
"146","2005","35-65 y.","indirect migration background","","","",""
"146","2005","66 and older","no migration background","","","",""
"146","2005","66 and older","direct migration background","","","",""
"146","2005","66 and older","indirect migration background","","","",""
"147","2005","16-34 y.","no migration background","","","",""
"147","2005","16-34 y.","direct migration background","","","",""
"147","2005","16-34 y.","indirect migration background","","","",""
"147","2005","35-65 y.","no migration background","","","",""
"147","2005","35-65 y.","direct migration background","","","",""
"147","2005","35-65 y.","indirect migration background","","","",""
"147","2005","66 and older","no migration background","","","",""
"147","2005","66 and older","direct migration background","","","",""
"147","2005","66 and older","indirect migration background","","","",""
