"pgnation","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"172","2004","indirect migration background","Male","","","",""
"172","2004","indirect migration background","Female","","","",""
"173","2004","no migration background","Male","","","",""
"173","2004","no migration background","Female","","","",""
"173","2004","direct migration background","Male","","","",""
"173","2004","direct migration background","Female","","","",""
"173","2004","indirect migration background","Male","","","",""
"173","2004","indirect migration background","Female","","","",""
"178","2004","no migration background","Male","","","",""
"178","2004","no migration background","Female","","","",""
"178","2004","direct migration background","Male","","","",""
"178","2004","direct migration background","Female","","","",""
"178","2004","indirect migration background","Male","","","",""
"178","2004","indirect migration background","Female","","","",""
"181","2004","no migration background","Male","","","",""
"181","2004","no migration background","Female","","","",""
"181","2004","direct migration background","Male","","","",""
"181","2004","direct migration background","Female","","","",""
"181","2004","indirect migration background","Male","","","",""
"181","2004","indirect migration background","Female","","","",""
"183","2004","no migration background","Male","","","",""
"183","2004","no migration background","Female","","","",""
"183","2004","direct migration background","Male","","","",""
"183","2004","direct migration background","Female","","","",""
"183","2004","indirect migration background","Male","","","",""
"183","2004","indirect migration background","Female","","","",""
"188","2004","no migration background","Male","","","",""
"188","2004","no migration background","Female","","","",""
"188","2004","direct migration background","Male","","","",""
"188","2004","direct migration background","Female","","","",""
"188","2004","indirect migration background","Male","","","",""
"188","2004","indirect migration background","Female","","","",""
"195","2004","no migration background","Male","","","",""
"195","2004","no migration background","Female","","","",""
