"pgnation","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"2","2006","Employed","no migration background","1","","",""
"2","2006","Employed","direct migration background","168","0.127654842478346","0.109938951973009","0.145370732983682"
"2","2006","Employed","indirect migration background","66","0.129330870076166","0.101710198462219","0.156951541690112"
"3","2006","Not Employed","no migration background","","","",""
"3","2006","Not Employed","direct migration background","33","0.031460432723364","0.0208310206704844","0.0420898447762436"
"3","2006","Not Employed","indirect migration background","8","","",""
"3","2006","Employed","no migration background","","","",""
"3","2006","Employed","direct migration background","35","0.0268968582685326","0.018308100038558","0.0354856164985072"
"3","2006","Employed","indirect migration background","11","","",""
"4","2006","Not Employed","no migration background","1","","",""
"4","2006","Not Employed","direct migration background","32","0.0153201017953896","0.00784104941509033","0.022799154175689"
"4","2006","Not Employed","indirect migration background","6","","",""
"4","2006","Employed","no migration background","","","",""
"4","2006","Employed","direct migration background","50","0.0154664096684406","0.0089153706396961","0.022017448697185"
"4","2006","Employed","indirect migration background","32","0.0292504518182697","0.0153804521871205","0.043120451449419"
"5","2006","Not Employed","no migration background","","","",""
"5","2006","Not Employed","direct migration background","57","0.0574990901850057","0.0433235509359043","0.071674629434107"
"5","2006","Not Employed","indirect migration background","22","","",""
"5","2006","Employed","no migration background","","","",""
"5","2006","Employed","direct migration background","94","0.059131679408847","0.0466096507652134","0.0716537080524805"
"5","2006","Employed","indirect migration background","59","0.0997326767444501","0.0750688169612513","0.124396536527649"
"6","2006","Not Employed","no migration background","","","",""
"6","2006","Not Employed","direct migration background","16","","",""
"6","2006","Not Employed","indirect migration background","2","","",""
"6","2006","Employed","no migration background","","","",""
"6","2006","Employed","direct migration background","20","","",""
"6","2006","Employed","indirect migration background","7","","",""
"10","2006","Not Employed","no migration background","2","","",""
"10","2006","Not Employed","direct migration background","17","","",""
"10","2006","Not Employed","indirect migration background","1","","",""
"10","2006","Employed","no migration background","2","","",""
"10","2006","Employed","direct migration background","22","","",""
"10","2006","Employed","indirect migration background","5","","",""
"11","2006","Not Employed","no migration background","","","",""
"11","2006","Not Employed","direct migration background","5","","",""
