"pgnation","year","sex","n","percent","lower_confidence","upper_confidence"
"3","2008","Female","31","0.00392056627780266","0.00271378160930361","0.00512735094630172"
"4","2008","Male","51","0.00335124917563658","0.00218200456716203","0.00452049378411112"
"4","2008","Female","46","0.00215438464370575","0.00125901638056372","0.00304975290684777"
"5","2008","Male","99","0.0148494149241968","0.0124023982222616","0.017296431626132"
"5","2008","Female","91","0.0126857944526454","0.0105245946190587","0.0148469942862321"
"6","2008","Male","21","","",""
"6","2008","Female","14","","",""
"10","2008","Male","16","","",""
"10","2008","Female","24","","",""
"11","2008","Male","9","","",""
"11","2008","Female","8","","",""
"12","2008","Male","","","",""
"12","2008","Female","","","",""
"13","2008","Male","1","","",""
"13","2008","Female","5","","",""
"14","2008","Male","10","","",""
"14","2008","Female","7","","",""
"15","2008","Male","","","",""
"15","2008","Female","1","","",""
"16","2008","Male","","","",""
"16","2008","Female","","","",""
"17","2008","Male","","","",""
"17","2008","Female","2","","",""
"18","2008","Male","10","","",""
"18","2008","Female","11","","",""
"19","2008","Male","3","","",""
"19","2008","Female","2","","",""
"20","2008","Male","","","",""
"20","2008","Female","1","","",""
"21","2008","Male","","","",""
"21","2008","Female","8","","",""
"22","2008","Male","4","","",""
"22","2008","Female","9","","",""
"23","2008","Male","1","","",""
"23","2008","Female","","","",""
"24","2008","Male","","","",""
"24","2008","Female","","","",""
"25","2008","Male","","","",""
"25","2008","Female","1","","",""
"26","2008","Male","2","","",""
"26","2008","Female","5","","",""
"27","2008","Male","","","",""
"27","2008","Female","2","","",""
"28","2008","Male","3","","",""
"28","2008","Female","6","","",""
"29","2008","Male","","","",""
"29","2008","Female","2","","",""
"30","2008","Male","1","","",""
"30","2008","Female","","","",""
"31","2008","Male","1","","",""
"31","2008","Female","1","","",""
"32","2008","Male","6","","",""
"32","2008","Female","10","","",""
"34","2008","Male","","","",""
"34","2008","Female","","","",""
"35","2008","Male","","","",""
"35","2008","Female","","","",""
"36","2008","Male","","","",""
"36","2008","Female","","","",""
"37","2008","Male","","","",""
"37","2008","Female","","","",""
"38","2008","Male","","","",""
"38","2008","Female","5","","",""
"39","2008","Male","","","",""
"39","2008","Female","","","",""
"40","2008","Male","","","",""
"40","2008","Female","","","",""
"41","2008","Male","","","",""
"41","2008","Female","","","",""
"42","2008","Male","1","","",""
"42","2008","Female","","","",""
"43","2008","Male","","","",""
"43","2008","Female","1","","",""
"44","2008","Male","","","",""
"44","2008","Female","3","","",""
"45","2008","Male","","","",""
"45","2008","Female","","","",""
"46","2008","Male","","","",""
"46","2008","Female","","","",""
"47","2008","Male","","","",""
"47","2008","Female","","","",""
"48","2008","Male","1","","",""
"48","2008","Female","1","","",""
"49","2008","Male","","","",""
"49","2008","Female","","","",""
"50","2008","Male","1","","",""
"50","2008","Female","","","",""
"51","2008","Male","1","","",""
"51","2008","Female","","","",""
"52","2008","Male","","","",""
"52","2008","Female","1","","",""
"53","2008","Male","","","",""
"53","2008","Female","","","",""
"54","2008","Male","","","",""
"54","2008","Female","","","",""
"55","2008","Male","1","","",""
"55","2008","Female","3","","",""
"56","2008","Male","","","",""
"56","2008","Female","","","",""
"59","2008","Male","","","",""
"59","2008","Female","2","","",""
"60","2008","Male","1","","",""
"60","2008","Female","2","","",""
"61","2008","Male","","","",""
"61","2008","Female","1","","",""
"64","2008","Male","","","",""
"64","2008","Female","","","",""
"65","2008","Male","","","",""
"65","2008","Female","","","",""
"66","2008","Male","","","",""
"66","2008","Female","","","",""
"67","2008","Male","2","","",""
"67","2008","Female","","","",""
"68","2008","Male","","","",""
"68","2008","Female","","","",""
"71","2008","Male","","","",""
"71","2008","Female","","","",""
"72","2008","Male","","","",""
"72","2008","Female","","","",""
"73","2008","Male","","","",""
"73","2008","Female","","","",""
"74","2008","Male","","","",""
"74","2008","Female","2","","",""
"75","2008","Male","2","","",""
"75","2008","Female","2","","",""
"76","2008","Male","","","",""
"76","2008","Female","","","",""
"77","2008","Male","2","","",""
"77","2008","Female","","","",""
"78","2008","Male","1","","",""
"78","2008","Female","3","","",""
"79","2008","Male","","","",""
"79","2008","Female","","","",""
"80","2008","Male","","","",""
"80","2008","Female","","","",""
"81","2008","Male","","","",""
"81","2008","Female","","","",""
"82","2008","Male","","","",""
"82","2008","Female","","","",""
"83","2008","Male","","","",""
"83","2008","Female","1","","",""
"84","2008","Male","","","",""
"84","2008","Female","","","",""
"85","2008","Male","","","",""
"85","2008","Female","","","",""
"86","2008","Male","","","",""
"86","2008","Female","","","",""
"89","2008","Male","","","",""
"89","2008","Female","2","","",""
"90","2008","Male","","","",""
"90","2008","Female","","","",""
"92","2008","Male","","","",""
"92","2008","Female","","","",""
"94","2008","Male","","","",""
"94","2008","Female","","","",""
"95","2008","Male","","","",""
"95","2008","Female","","","",""
"96","2008","Male","","","",""
"96","2008","Female","","","",""
"97","2008","Male","","","",""
"97","2008","Female","","","",""
"98","2008","Male","1","","",""
"98","2008","Female","3","","",""
"101","2008","Male","","","",""
"101","2008","Female","","","",""
"102","2008","Male","","","",""
"102","2008","Female","","","",""
"103","2008","Male","1","","",""
"103","2008","Female","","","",""
"105","2008","Male","","","",""
"105","2008","Female","","","",""
"108","2008","Male","","","",""
"108","2008","Female","1","","",""
"110","2008","Male","","","",""
"110","2008","Female","","","",""
"111","2008","Male","","","",""
"111","2008","Female","","","",""
"113","2008","Male","","","",""
"113","2008","Female","","","",""
"116","2008","Male","3","","",""
"116","2008","Female","1","","",""
"117","2008","Male","2","","",""
"117","2008","Female","4","","",""
"118","2008","Male","15","","",""
"118","2008","Female","10","","",""
"119","2008","Male","22","","",""
"119","2008","Female","38","0.0053659588281852","0.00395516443541566","0.00677675322095474"
"120","2008","Male","18","","",""
"120","2008","Female","20","","",""
"121","2008","Male","9","","",""
"121","2008","Female","12","","",""
"122","2008","Male","2","","",""
"122","2008","Female","2","","",""
"123","2008","Male","1","","",""
"123","2008","Female","","","",""
"124","2008","Male","","","",""
"124","2008","Female","","","",""
"125","2008","Male","","","",""
"125","2008","Female","","","",""
"127","2008","Male","","","",""
"127","2008","Female","","","",""
"128","2008","Male","","","",""
"128","2008","Female","","","",""
"129","2008","Male","","","",""
"129","2008","Female","","","",""
"130","2008","Male","2","","",""
"130","2008","Female","1","","",""
"131","2008","Male","","","",""
"131","2008","Female","","","",""
"132","2008","Male","","","",""
"132","2008","Female","2","","",""
"133","2008","Male","","","",""
"133","2008","Female","","","",""
"135","2008","Male","","","",""
"135","2008","Female","","","",""
"138","2008","Male","","","",""
"138","2008","Female","","","",""
"139","2008","Male","","","",""
"139","2008","Female","","","",""
"140","2008","Male","6","","",""
"140","2008","Female","7","","",""
"141","2008","Male","","","",""
"141","2008","Female","","","",""
"142","2008","Male","","","",""
"142","2008","Female","","","",""
"143","2008","Male","","","",""
"143","2008","Female","","","",""
"144","2008","Male","","","",""
"144","2008","Female","","","",""
"145","2008","Male","","","",""
"145","2008","Female","","","",""
"146","2008","Male","","","",""
"146","2008","Female","4","","",""
"147","2008","Male","1","","",""
"147","2008","Female","","","",""
"148","2008","Male","","","",""
"148","2008","Female","","","",""
"149","2008","Male","","","",""
"149","2008","Female","","","",""
"151","2008","Male","","","",""
"151","2008","Female","","","",""
"152","2008","Male","","","",""
"152","2008","Female","","","",""
"154","2008","Male","","","",""
"154","2008","Female","1","","",""
"155","2008","Male","","","",""
"155","2008","Female","","","",""
"156","2008","Male","","","",""
"156","2008","Female","","","",""
"158","2008","Male","","","",""
"158","2008","Female","","","",""
"162","2008","Male","","","",""
"162","2008","Female","","","",""
"164","2008","Male","","","",""
"164","2008","Female","","","",""
"165","2008","Male","","","",""
"165","2008","Female","","","",""
"166","2008","Male","","","",""
"166","2008","Female","","","",""
"167","2008","Male","","","",""
"167","2008","Female","","","",""
"168","2008","Male","","","",""
"168","2008","Female","","","",""
"169","2008","Male","","","",""
"169","2008","Female","","","",""
"172","2008","Male","","","",""
"172","2008","Female","","","",""
"173","2008","Male","","","",""
"173","2008","Female","","","",""
"178","2008","Male","","","",""
"178","2008","Female","","","",""
"181","2008","Male","","","",""
"181","2008","Female","","","",""
"183","2008","Male","","","",""
"183","2008","Female","","","",""
"188","2008","Male","","","",""
"188","2008","Female","","","",""
"195","2008","Male","","","",""
"195","2008","Female","","","",""
"196","2008","Male","","","",""
"196","2008","Female","","","",""
"999","2008","Male","","","",""
"999","2008","Female","","","",""
"1","2009","Male","8304","0.915380463462248","0.909557277368298","0.921203649556197"
"1","2009","Female","9055","0.908965486927842","0.903207630760403","0.914723343095281"
"2","2009","Male","150","0.0241177338971555","0.0209078339842727","0.0273276338100382"
"2","2009","Female","158","0.0227746589673798","0.0197885381181256","0.0257607798166339"
"3","2009","Male","27","","",""
"3","2009","Female","25","","",""
"4","2009","Male","45","0.00406642513093278","0.00273491000132093","0.00539794026054463"
"4","2009","Female","38","0.00217478209833139","0.00124234575862826","0.00310721843803453"
"5","2009","Male","91","0.01413558307875","0.0116656226922673","0.0166055434652328"
"5","2009","Female","87","0.0134546792798322","0.0111485732369639","0.0157607853227006"
"6","2009","Male","17","","",""
"6","2009","Female","12","","",""
"10","2009","Male","15","","",""
"10","2009","Female","20","","",""
"11","2009","Male","5","","",""
"11","2009","Female","6","","",""
"12","2009","Male","","","",""
"12","2009","Female","","","",""
"13","2009","Male","1","","",""
"13","2009","Female","5","","",""
"14","2009","Male","9","","",""
"14","2009","Female","6","","",""
"15","2009","Male","","","",""
"15","2009","Female","1","","",""
"16","2009","Male","","","",""
"16","2009","Female","","","",""
"17","2009","Male","","","",""
"17","2009","Female","2","","",""
"18","2009","Male","8","","",""
"18","2009","Female","12","","",""
"19","2009","Male","3","","",""
"19","2009","Female","2","","",""
"20","2009","Male","","","",""
"20","2009","Female","1","","",""
"21","2009","Male","2","","",""
"21","2009","Female","8","","",""
"22","2009","Male","3","","",""
"22","2009","Female","10","","",""
"23","2009","Male","1","","",""
"23","2009","Female","","","",""
"24","2009","Male","","","",""
"24","2009","Female","","","",""
"25","2009","Male","","","",""
"25","2009","Female","","","",""
"26","2009","Male","1","","",""
"26","2009","Female","5","","",""
"27","2009","Male","1","","",""
"27","2009","Female","1","","",""
"28","2009","Male","4","","",""
"28","2009","Female","5","","",""
"29","2009","Male","1","","",""
"29","2009","Female","1","","",""
"30","2009","Male","1","","",""
"30","2009","Female","","","",""
"31","2009","Male","1","","",""
"31","2009","Female","2","","",""
"32","2009","Male","5","","",""
"32","2009","Female","10","","",""
"34","2009","Male","","","",""
"34","2009","Female","","","",""
"35","2009","Male","","","",""
"35","2009","Female","1","","",""
"36","2009","Male","","","",""
"36","2009","Female","","","",""
"37","2009","Male","","","",""
"37","2009","Female","","","",""
"38","2009","Male","1","","",""
"38","2009","Female","4","","",""
"39","2009","Male","","","",""
"39","2009","Female","","","",""
"40","2009","Male","","","",""
"40","2009","Female","","","",""
"41","2009","Male","","","",""
"41","2009","Female","","","",""
"42","2009","Male","1","","",""
"42","2009","Female","","","",""
"43","2009","Male","","","",""
"43","2009","Female","1","","",""
"44","2009","Male","","","",""
"44","2009","Female","3","","",""
"45","2009","Male","","","",""
"45","2009","Female","","","",""
"46","2009","Male","","","",""
"46","2009","Female","","","",""
"47","2009","Male","","","",""
"47","2009","Female","","","",""
"48","2009","Male","1","","",""
"48","2009","Female","1","","",""
"49","2009","Male","","","",""
"49","2009","Female","","","",""
"50","2009","Male","1","","",""
"50","2009","Female","","","",""
