"pgnation","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"20","2002","Full Time","Female","","","",""
"20","2002","Part Time","Male","","","",""
"20","2002","Part Time","Female","1","","",""
"20","2002","Not Working","Male","","","",""
"20","2002","Not Working","Female","","","",""
"21","2002","Full Time","Male","4","","",""
"21","2002","Full Time","Female","2","","",""
"21","2002","Part Time","Male","","","",""
"21","2002","Part Time","Female","2","","",""
"21","2002","Not Working","Male","","","",""
"21","2002","Not Working","Female","1","","",""
"22","2002","Full Time","Male","7","","",""
"22","2002","Full Time","Female","7","","",""
"22","2002","Part Time","Male","3","","",""
"22","2002","Part Time","Female","10","","",""
"22","2002","Not Working","Male","2","","",""
"22","2002","Not Working","Female","8","","",""
"23","2002","Full Time","Male","","","",""
"23","2002","Full Time","Female","","","",""
"23","2002","Part Time","Male","","","",""
"23","2002","Part Time","Female","","","",""
"23","2002","Not Working","Male","","","",""
"23","2002","Not Working","Female","1","","",""
"24","2002","Full Time","Male","3","","",""
"24","2002","Full Time","Female","","","",""
"24","2002","Part Time","Male","1","","",""
"24","2002","Part Time","Female","2","","",""
"24","2002","Not Working","Male","3","","",""
"24","2002","Not Working","Female","1","","",""
"25","2002","Full Time","Male","","","",""
"25","2002","Full Time","Female","1","","",""
"25","2002","Part Time","Male","1","","",""
"25","2002","Part Time","Female","1","","",""
"25","2002","Not Working","Male","","","",""
"25","2002","Not Working","Female","","","",""
"26","2002","Full Time","Male","2","","",""
"26","2002","Full Time","Female","1","","",""
"26","2002","Part Time","Male","1","","",""
"26","2002","Part Time","Female","3","","",""
"26","2002","Not Working","Male","","","",""
"26","2002","Not Working","Female","2","","",""
"27","2002","Full Time","Male","","","",""
"27","2002","Full Time","Female","","","",""
"27","2002","Part Time","Male","","","",""
"27","2002","Part Time","Female","","","",""
"27","2002","Not Working","Male","","","",""
"27","2002","Not Working","Female","1","","",""
"28","2002","Full Time","Male","7","","",""
"28","2002","Full Time","Female","6","","",""
"28","2002","Part Time","Male","1","","",""
"28","2002","Part Time","Female","2","","",""
"28","2002","Not Working","Male","","","",""
"28","2002","Not Working","Female","","","",""
"29","2002","Full Time","Male","","","",""
"29","2002","Full Time","Female","1","","",""
"29","2002","Part Time","Male","","","",""
"29","2002","Part Time","Female","","","",""
"29","2002","Not Working","Male","","","",""
"29","2002","Not Working","Female","1","","",""
"30","2002","Full Time","Male","","","",""
"30","2002","Full Time","Female","","","",""
"30","2002","Part Time","Male","","","",""
"30","2002","Part Time","Female","","","",""
"30","2002","Not Working","Male","","","",""
"30","2002","Not Working","Female","","","",""
"31","2002","Full Time","Male","","","",""
"31","2002","Full Time","Female","","","",""
"31","2002","Part Time","Male","","","",""
"31","2002","Part Time","Female","4","","",""
"31","2002","Not Working","Male","","","",""
"31","2002","Not Working","Female","1","","",""
"32","2002","Full Time","Male","6","","",""
"32","2002","Full Time","Female","3","","",""
"32","2002","Part Time","Male","","","",""
"32","2002","Part Time","Female","3","","",""
"32","2002","Not Working","Male","3","","",""
"32","2002","Not Working","Female","5","","",""
"34","2002","Full Time","Male","","","",""
"34","2002","Full Time","Female","","","",""
"34","2002","Part Time","Male","","","",""
"34","2002","Part Time","Female","","","",""
"34","2002","Not Working","Male","","","",""
"34","2002","Not Working","Female","","","",""
"35","2002","Full Time","Male","","","",""
"35","2002","Full Time","Female","","","",""
"35","2002","Part Time","Male","","","",""
"35","2002","Part Time","Female","","","",""
"35","2002","Not Working","Male","","","",""
"35","2002","Not Working","Female","","","",""
"36","2002","Full Time","Male","","","",""
"36","2002","Full Time","Female","","","",""
"36","2002","Part Time","Male","","","",""
"36","2002","Part Time","Female","","","",""
"36","2002","Not Working","Male","","","",""
"36","2002","Not Working","Female","","","",""
"37","2002","Full Time","Male","","","",""
"37","2002","Full Time","Female","","","",""
"37","2002","Part Time","Male","","","",""
"37","2002","Part Time","Female","","","",""
"37","2002","Not Working","Male","","","",""
"37","2002","Not Working","Female","","","",""
"38","2002","Full Time","Male","","","",""
"38","2002","Full Time","Female","1","","",""
"38","2002","Part Time","Male","","","",""
"38","2002","Part Time","Female","2","","",""
"38","2002","Not Working","Male","","","",""
"38","2002","Not Working","Female","1","","",""
"39","2002","Full Time","Male","","","",""
"39","2002","Full Time","Female","","","",""
"39","2002","Part Time","Male","","","",""
"39","2002","Part Time","Female","","","",""
"39","2002","Not Working","Male","","","",""
"39","2002","Not Working","Female","","","",""
"40","2002","Full Time","Male","","","",""
"40","2002","Full Time","Female","1","","",""
"40","2002","Part Time","Male","","","",""
"40","2002","Part Time","Female","","","",""
"40","2002","Not Working","Male","","","",""
"40","2002","Not Working","Female","1","","",""
"41","2002","Full Time","Male","","","",""
"41","2002","Full Time","Female","","","",""
"41","2002","Part Time","Male","","","",""
"41","2002","Part Time","Female","","","",""
"41","2002","Not Working","Male","","","",""
"41","2002","Not Working","Female","","","",""
"42","2002","Full Time","Male","","","",""
"42","2002","Full Time","Female","","","",""
"42","2002","Part Time","Male","","","",""
"42","2002","Part Time","Female","","","",""
"42","2002","Not Working","Male","","","",""
"42","2002","Not Working","Female","","","",""
"43","2002","Full Time","Male","","","",""
"43","2002","Full Time","Female","","","",""
"43","2002","Part Time","Male","","","",""
"43","2002","Part Time","Female","","","",""
"43","2002","Not Working","Male","","","",""
"43","2002","Not Working","Female","1","","",""
"44","2002","Full Time","Male","","","",""
"44","2002","Full Time","Female","","","",""
"44","2002","Part Time","Male","","","",""
"44","2002","Part Time","Female","1","","",""
"44","2002","Not Working","Male","","","",""
"44","2002","Not Working","Female","1","","",""
"45","2002","Full Time","Male","","","",""
"45","2002","Full Time","Female","","","",""
"45","2002","Part Time","Male","","","",""
"45","2002","Part Time","Female","","","",""
"45","2002","Not Working","Male","","","",""
"45","2002","Not Working","Female","","","",""
"46","2002","Full Time","Male","","","",""
"46","2002","Full Time","Female","","","",""
"46","2002","Part Time","Male","","","",""
"46","2002","Part Time","Female","","","",""
"46","2002","Not Working","Male","","","",""
"46","2002","Not Working","Female","","","",""
"47","2002","Full Time","Male","","","",""
"47","2002","Full Time","Female","","","",""
"47","2002","Part Time","Male","","","",""
"47","2002","Part Time","Female","","","",""
"47","2002","Not Working","Male","","","",""
"47","2002","Not Working","Female","","","",""
"48","2002","Full Time","Male","","","",""
"48","2002","Full Time","Female","","","",""
"48","2002","Part Time","Male","","","",""
"48","2002","Part Time","Female","1","","",""
"48","2002","Not Working","Male","","","",""
"48","2002","Not Working","Female","","","",""
"49","2002","Full Time","Male","2","","",""
"49","2002","Full Time","Female","","","",""
"49","2002","Part Time","Male","","","",""
"49","2002","Part Time","Female","","","",""
"49","2002","Not Working","Male","","","",""
"49","2002","Not Working","Female","1","","",""
"50","2002","Full Time","Male","","","",""
"50","2002","Full Time","Female","","","",""
"50","2002","Part Time","Male","1","","",""
"50","2002","Part Time","Female","","","",""
"50","2002","Not Working","Male","","","",""
"50","2002","Not Working","Female","","","",""
"51","2002","Full Time","Male","","","",""
"51","2002","Full Time","Female","","","",""
"51","2002","Part Time","Male","","","",""
"51","2002","Part Time","Female","","","",""
"51","2002","Not Working","Male","1","","",""
"51","2002","Not Working","Female","","","",""
"52","2002","Full Time","Male","","","",""
"52","2002","Full Time","Female","","","",""
"52","2002","Part Time","Male","2","","",""
"52","2002","Part Time","Female","","","",""
"52","2002","Not Working","Male","","","",""
"52","2002","Not Working","Female","","","",""
"53","2002","Full Time","Male","","","",""
"53","2002","Full Time","Female","","","",""
"53","2002","Part Time","Male","","","",""
"53","2002","Part Time","Female","","","",""
"53","2002","Not Working","Male","","","",""
"53","2002","Not Working","Female","","","",""
"54","2002","Full Time","Male","1","","",""
"54","2002","Full Time","Female","","","",""
"54","2002","Part Time","Male","","","",""
"54","2002","Part Time","Female","","","",""
"54","2002","Not Working","Male","","","",""
"54","2002","Not Working","Female","1","","",""
"55","2002","Full Time","Male","2","","",""
"55","2002","Full Time","Female","","","",""
"55","2002","Part Time","Male","","","",""
"55","2002","Part Time","Female","1","","",""
"55","2002","Not Working","Male","","","",""
"55","2002","Not Working","Female","2","","",""
"56","2002","Full Time","Male","","","",""
"56","2002","Full Time","Female","","","",""
"56","2002","Part Time","Male","","","",""
"56","2002","Part Time","Female","","","",""
"56","2002","Not Working","Male","","","",""
"56","2002","Not Working","Female","","","",""
"59","2002","Full Time","Male","","","",""
"59","2002","Full Time","Female","1","","",""
"59","2002","Part Time","Male","","","",""
"59","2002","Part Time","Female","","","",""
"59","2002","Not Working","Male","","","",""
"59","2002","Not Working","Female","1","","",""
"60","2002","Full Time","Male","2","","",""
"60","2002","Full Time","Female","","","",""
"60","2002","Part Time","Male","1","","",""
"60","2002","Part Time","Female","","","",""
"60","2002","Not Working","Male","","","",""
"60","2002","Not Working","Female","1","","",""
"61","2002","Full Time","Male","","","",""
"61","2002","Full Time","Female","2","","",""
"61","2002","Part Time","Male","","","",""
"61","2002","Part Time","Female","","","",""
"61","2002","Not Working","Male","","","",""
"61","2002","Not Working","Female","1","","",""
"64","2002","Full Time","Male","","","",""
"64","2002","Full Time","Female","","","",""
"64","2002","Part Time","Male","","","",""
"64","2002","Part Time","Female","","","",""
"64","2002","Not Working","Male","","","",""
"64","2002","Not Working","Female","","","",""
"65","2002","Full Time","Male","1","","",""
"65","2002","Full Time","Female","","","",""
"65","2002","Part Time","Male","","","",""
"65","2002","Part Time","Female","1","","",""
"65","2002","Not Working","Male","","","",""
"65","2002","Not Working","Female","1","","",""
"66","2002","Full Time","Male","","","",""
"66","2002","Full Time","Female","","","",""
"66","2002","Part Time","Male","","","",""
"66","2002","Part Time","Female","","","",""
"66","2002","Not Working","Male","","","",""
"66","2002","Not Working","Female","","","",""
"67","2002","Full Time","Male","","","",""
"67","2002","Full Time","Female","","","",""
"67","2002","Part Time","Male","1","","",""
"67","2002","Part Time","Female","","","",""
"67","2002","Not Working","Male","","","",""
"67","2002","Not Working","Female","","","",""
"68","2002","Full Time","Male","","","",""
"68","2002","Full Time","Female","","","",""
"68","2002","Part Time","Male","","","",""
"68","2002","Part Time","Female","1","","",""
"68","2002","Not Working","Male","","","",""
"68","2002","Not Working","Female","","","",""
"71","2002","Full Time","Male","","","",""
"71","2002","Full Time","Female","","","",""
"71","2002","Part Time","Male","","","",""
"71","2002","Part Time","Female","","","",""
"71","2002","Not Working","Male","","","",""
"71","2002","Not Working","Female","","","",""
