"transab_cat","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","2001","Hesse","Other degree","4","","",""
"Complete transfer dependency","2001","Hesse","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Rhineland-Palatinate,Saarland","lower secondary degree","7","","",""
"Complete transfer dependency","2001","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Complete transfer dependency","2001","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Complete transfer dependency","2001","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"Complete transfer dependency","2001","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Baden-Württemberg","lower secondary degree","6","","",""
"Complete transfer dependency","2001","Baden-Württemberg","secondary school degree","1","","",""
"Complete transfer dependency","2001","Baden-Württemberg","college entrance qualification","1","","",""
"Complete transfer dependency","2001","Baden-Württemberg","Other degree","6","","",""
"Complete transfer dependency","2001","Baden-Württemberg","no degree/no degree yet","1","","",""
"Complete transfer dependency","2001","Bavaria","lower secondary degree","5","","",""
"Complete transfer dependency","2001","Bavaria","secondary school degree","1","","",""
"Complete transfer dependency","2001","Bavaria","college entrance qualification","","","",""
"Complete transfer dependency","2001","Bavaria","Other degree","3","","",""
"Complete transfer dependency","2001","Bavaria","no degree/no degree yet","4","","",""
"Complete transfer dependency","2001","Berlin","lower secondary degree","2","","",""
"Complete transfer dependency","2001","Berlin","secondary school degree","7","","",""
"Complete transfer dependency","2001","Berlin","college entrance qualification","1","","",""
"Complete transfer dependency","2001","Berlin","Other degree","5","","",""
"Complete transfer dependency","2001","Berlin","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Brandenburg","lower secondary degree","3","","",""
"Complete transfer dependency","2001","Brandenburg","secondary school degree","3","","",""
"Complete transfer dependency","2001","Brandenburg","college entrance qualification","","","",""
"Complete transfer dependency","2001","Brandenburg","Other degree","","","",""
"Complete transfer dependency","2001","Brandenburg","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Mecklenburg-Western Pomerania","lower secondary degree","1","","",""
"Complete transfer dependency","2001","Mecklenburg-Western Pomerania","secondary school degree","3","","",""
"Complete transfer dependency","2001","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Complete transfer dependency","2001","Mecklenburg-Western Pomerania","Other degree","","","",""
"Complete transfer dependency","2001","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Complete transfer dependency","2001","Saxony","lower secondary degree","6","","",""
"Complete transfer dependency","2001","Saxony","secondary school degree","15","","",""
"Complete transfer dependency","2001","Saxony","college entrance qualification","1","","",""
"Complete transfer dependency","2001","Saxony","Other degree","","","",""
"Complete transfer dependency","2001","Saxony","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Saxony-Anhalt","lower secondary degree","11","","",""
"Complete transfer dependency","2001","Saxony-Anhalt","secondary school degree","6","","",""
"Complete transfer dependency","2001","Saxony-Anhalt","college entrance qualification","","","",""
"Complete transfer dependency","2001","Saxony-Anhalt","Other degree","1","","",""
"Complete transfer dependency","2001","Saxony-Anhalt","no degree/no degree yet","","","",""
"Complete transfer dependency","2001","Thuringia","lower secondary degree","2","","",""
"Complete transfer dependency","2001","Thuringia","secondary school degree","","","",""
"Complete transfer dependency","2001","Thuringia","college entrance qualification","2","","",""
"Complete transfer dependency","2001","Thuringia","Other degree","","","",""
"Complete transfer dependency","2001","Thuringia","no degree/no degree yet","1","","",""
"No transfer dependency","2002","Schleswig-Holstein","lower secondary degree","151","0.497742597277982","0.439591957253586","0.555893237302377"
"No transfer dependency","2002","Schleswig-Holstein","secondary school degree","80","0.457645799936107","0.386239992876734","0.52905160699548"
"No transfer dependency","2002","Schleswig-Holstein","college entrance qualification","66","0.47854226522185","0.40322848510113","0.553856045342569"
"No transfer dependency","2002","Schleswig-Holstein","Other degree","4","","",""
"No transfer dependency","2002","Schleswig-Holstein","no degree/no degree yet","2","","",""
"No transfer dependency","2002","Hamburg","lower secondary degree","58","0.735552434308302","0.644936619443034","0.826168249173569"
"No transfer dependency","2002","Hamburg","secondary school degree","44","0.485458609735043","0.387988003812762","0.582929215657324"
"No transfer dependency","2002","Hamburg","college entrance qualification","49","0.544763566439646","0.452535816567695","0.636991316311597"
"No transfer dependency","2002","Hamburg","Other degree","6","","",""
"No transfer dependency","2002","Hamburg","no degree/no degree yet","1","","",""
"No transfer dependency","2002","Lower Saxony","lower secondary degree","369","0.555922946994558","0.520434493883947","0.591411400105169"
"No transfer dependency","2002","Lower Saxony","secondary school degree","221","0.426669120028892","0.386278071972785","0.467060168084999"
"No transfer dependency","2002","Lower Saxony","college entrance qualification","164","0.475896519702003","0.429337723540026","0.522455315863981"
"No transfer dependency","2002","Lower Saxony","Other degree","22","","",""
"No transfer dependency","2002","Lower Saxony","no degree/no degree yet","13","","",""
"No transfer dependency","2002","Bremen","lower secondary degree","41","0.699858516816808","0.584844356877572","0.814872676756044"
"No transfer dependency","2002","Bremen","secondary school degree","23","","",""
"No transfer dependency","2002","Bremen","college entrance qualification","16","","",""
"No transfer dependency","2002","Bremen","Other degree","","","",""
"No transfer dependency","2002","Bremen","no degree/no degree yet","1","","",""
"No transfer dependency","2002","North Rhine-Westphalia","lower secondary degree","980","0.585710625944921","0.56296045400267","0.608460797887171"
"No transfer dependency","2002","North Rhine-Westphalia","secondary school degree","372","0.43211094712207","0.401843918562577","0.462377975681564"
"No transfer dependency","2002","North Rhine-Westphalia","college entrance qualification","552","0.485353338740546","0.458493347846157","0.512213329634935"
"No transfer dependency","2002","North Rhine-Westphalia","Other degree","100","0.298073869448171","0.250889066265955","0.345258672630386"
"No transfer dependency","2002","North Rhine-Westphalia","no degree/no degree yet","38","0.204613433810494","0.153574843827757","0.25565202379323"
"No transfer dependency","2002","Hesse","lower secondary degree","295","0.613603332953546","0.571590324545047","0.655616341362044"
"No transfer dependency","2002","Hesse","secondary school degree","155","0.431511760535886","0.384860734125073","0.478162786946699"
"No transfer dependency","2002","Hesse","college entrance qualification","183","0.511880929570168","0.465901081984425","0.557860777155911"
"No transfer dependency","2002","Hesse","Other degree","48","0.397569474681825","0.317075398653474","0.478063550710176"
"No transfer dependency","2002","Hesse","no degree/no degree yet","9","","",""
"No transfer dependency","2002","Rhineland-Palatinate,Saarland","lower secondary degree","320","0.53287692774231","0.49472692935585","0.571026926128771"
"No transfer dependency","2002","Rhineland-Palatinate,Saarland","secondary school degree","103","0.41477527869689","0.357067170285303","0.472483387108478"
"No transfer dependency","2002","Rhineland-Palatinate,Saarland","college entrance qualification","84","0.359875901851339","0.300019847391499","0.419731956311179"
"No transfer dependency","2002","Rhineland-Palatinate,Saarland","Other degree","27","","",""
"No transfer dependency","2002","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"No transfer dependency","2002","Baden-Württemberg","lower secondary degree","488","0.601374734332125","0.571238837987882","0.631510630676367"
"No transfer dependency","2002","Baden-Württemberg","secondary school degree","233","0.437335197419986","0.398873384416483","0.475797010423489"
"No transfer dependency","2002","Baden-Württemberg","college entrance qualification","254","0.49420661088674","0.456092287815561","0.532320933957918"
"No transfer dependency","2002","Baden-Württemberg","Other degree","102","0.322953891804057","0.269684023915348","0.376223759692767"
"No transfer dependency","2002","Baden-Württemberg","no degree/no degree yet","19","","",""
"No transfer dependency","2002","Bavaria","lower secondary degree","705","0.581685677212318","0.555526848512917","0.607844505911719"
"No transfer dependency","2002","Bavaria","secondary school degree","332","0.472842399173918","0.438310635433208","0.507374162914628"
"No transfer dependency","2002","Bavaria","college entrance qualification","300","0.476061005528831","0.440876676237829","0.511245334819833"
