"transab_cat","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2007","lower secondary degree","middle vocational","2792","0.591480372758291","0.577650455628188","0.605310289888394"
"No transfer dependency","2007","lower secondary degree","vocational + Abi","6","","",""
"No transfer dependency","2007","lower secondary degree","higher vocational","248","0.607619258247003","0.561839132678268","0.653399383815738"
"No transfer dependency","2007","lower secondary degree","higher education","136","0.73003657642643","0.666745575733986","0.793327577118875"
"No transfer dependency","2007","secondary school degree","in school","","","",""
"No transfer dependency","2007","secondary school degree","inadequately","","","",""
"No transfer dependency","2007","secondary school degree","general elemantary","110","0.227918802023212","0.192537584294761","0.263300019751663"
"No transfer dependency","2007","secondary school degree","middle vocational","1619","0.4343190747634","0.419220424013341","0.449417725513459"
"No transfer dependency","2007","secondary school degree","vocational + Abi","16","","",""
"No transfer dependency","2007","secondary school degree","higher vocational","248","0.389180390188063","0.352398997881854","0.425961782494271"
"No transfer dependency","2007","secondary school degree","higher education","287","0.506915436467042","0.467719906230369","0.546110966703714"
"No transfer dependency","2007","college entrance qualification","in school","","","",""
"No transfer dependency","2007","college entrance qualification","inadequately","","","",""
"No transfer dependency","2007","college entrance qualification","general elemantary","","","",""
"No transfer dependency","2007","college entrance qualification","middle vocational","156","0.269673644736249","0.237590113633985","0.301757175838513"
"No transfer dependency","2007","college entrance qualification","vocational + Abi","395","0.443936717175392","0.412971609967122","0.474901824383661"
"No transfer dependency","2007","college entrance qualification","higher vocational","139","0.459673020141366","0.40723621931772","0.512109820965012"
"No transfer dependency","2007","college entrance qualification","higher education","1508","0.522082005667333","0.505034186926766","0.5391298244079"
"No transfer dependency","2007","Other degree","in school","","","",""
"No transfer dependency","2007","Other degree","inadequately","9","","",""
"No transfer dependency","2007","Other degree","general elemantary","113","0.409963703566937","0.352252775620466","0.467674631513407"
"No transfer dependency","2007","Other degree","middle vocational","130","0.351918240028553","0.302991831631869","0.400844648425237"
"No transfer dependency","2007","Other degree","vocational + Abi","29","","",""
"No transfer dependency","2007","Other degree","higher vocational","24","","",""
"No transfer dependency","2007","Other degree","higher education","63","0.298063150249406","0.2349854906604","0.361140809838411"
"No transfer dependency","2007","no degree/no degree yet","in school","3","","",""
"No transfer dependency","2007","no degree/no degree yet","inadequately","55","0.375606219217015","0.30323272530181","0.44797971313222"
"No transfer dependency","2007","no degree/no degree yet","general elemantary","","","",""
"No transfer dependency","2007","no degree/no degree yet","middle vocational","21","","",""
"No transfer dependency","2007","no degree/no degree yet","vocational + Abi","","","",""
"No transfer dependency","2007","no degree/no degree yet","higher vocational","1","","",""
"No transfer dependency","2007","no degree/no degree yet","higher education","1","","",""
"Very low transfer dependency","2007","lower secondary degree","in school","","","",""
"Very low transfer dependency","2007","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","2007","lower secondary degree","general elemantary","395","0.262333854291223","0.239437461235354","0.285230247347092"
"Very low transfer dependency","2007","lower secondary degree","middle vocational","1580","0.307042092621445","0.294064464311162","0.320019720931728"
"Very low transfer dependency","2007","lower secondary degree","vocational + Abi","10","","",""
"Very low transfer dependency","2007","lower secondary degree","higher vocational","160","0.334235436340692","0.290007776914437","0.378463095766946"
"Very low transfer dependency","2007","lower secondary degree","higher education","47","0.234349895537708","0.173959935235327","0.294739855840088"
"Very low transfer dependency","2007","secondary school degree","in school","","","",""
"Very low transfer dependency","2007","secondary school degree","inadequately","","","",""
"Very low transfer dependency","2007","secondary school degree","general elemantary","332","0.559116137863947","0.517240221272009","0.600992054455886"
"Very low transfer dependency","2007","secondary school degree","middle vocational","1995","0.42864431804234","0.413569581479172","0.443719054605508"
"Very low transfer dependency","2007","secondary school degree","vocational + Abi","9","","",""
"Very low transfer dependency","2007","secondary school degree","higher vocational","372","0.512315256575966","0.474607175347005","0.550023337804927"
"Very low transfer dependency","2007","secondary school degree","higher education","295","0.430583195593294","0.391763532627912","0.469402858558676"
"Very low transfer dependency","2007","college entrance qualification","in school","","","",""
"Very low transfer dependency","2007","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","2007","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","2007","college entrance qualification","middle vocational","461","0.549746452513642","0.513778624667243","0.585714280360041"
"Very low transfer dependency","2007","college entrance qualification","vocational + Abi","517","0.474054147810612","0.442934516870994","0.505173778750231"
