"transab_cat","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2006","Part Time","vocational + Abi","236","0.596657490179983","0.545336611972757","0.647978368387209"
"Very low transfer dependency","2006","Part Time","higher vocational","211","0.587260594087076","0.534461283117046","0.640059905057106"
"Very low transfer dependency","2006","Part Time","higher education","564","0.518163053527933","0.486588019617798","0.549738087438068"
"Very low transfer dependency","2006","Not Working","in school","468","0.783542746118035","0.74934181634214","0.81774367589393"
"Very low transfer dependency","2006","Not Working","inadequately","37","0.207543443910362","0.140840322155019","0.274246565665706"
"Very low transfer dependency","2006","Not Working","general elemantary","372","0.218574563225412","0.197694903210003","0.239454223240821"
"Very low transfer dependency","2006","Not Working","middle vocational","1026","0.199934524454517","0.188141046560317","0.211728002348718"
"Very low transfer dependency","2006","Not Working","vocational + Abi","100","0.314779289197966","0.261691732049098","0.367866846346834"
"Very low transfer dependency","2006","Not Working","higher vocational","124","0.213177086699957","0.177771214920801","0.248582958479114"
"Very low transfer dependency","2006","Not Working","higher education","292","0.234838434132657","0.210338758616744","0.259338109648569"
"Low transfer dependency","2006","Full Time","in school","1","","",""
"Low transfer dependency","2006","Full Time","inadequately","8","","",""
"Low transfer dependency","2006","Full Time","general elemantary","36","0.0802047477669452","0.0563975264482068","0.104011969085684"
"Low transfer dependency","2006","Full Time","middle vocational","168","0.040742609365565","0.0345798291339458","0.0469053895971842"
"Low transfer dependency","2006","Full Time","vocational + Abi","32","0.0637213154255519","0.0434002472027859","0.0840423836483178"
"Low transfer dependency","2006","Full Time","higher vocational","42","0.0497223926014493","0.0346218409173467","0.0648229442855519"
"Low transfer dependency","2006","Full Time","higher education","56","0.0204497722931291","0.0147932677029328","0.0261062768833254"
"Low transfer dependency","2006","Part Time","in school","3","","",""
"Low transfer dependency","2006","Part Time","inadequately","5","","",""
"Low transfer dependency","2006","Part Time","general elemantary","58","0.127643941823819","0.0983950050807137","0.156892878566924"
"Low transfer dependency","2006","Part Time","middle vocational","266","0.11171834739464","0.0996397645202879","0.123796930268993"
"Low transfer dependency","2006","Part Time","vocational + Abi","36","0.122757294477019","0.0884269572359476","0.157087631718091"
"Low transfer dependency","2006","Part Time","higher vocational","29","","",""
"Low transfer dependency","2006","Part Time","higher education","61","0.0705694855449862","0.0543857976600658","0.0867531734299066"
"Low transfer dependency","2006","Not Working","in school","38","0.0709262562044689","0.049608126261197","0.0922443861477408"
"Low transfer dependency","2006","Not Working","inadequately","17","","",""
"Low transfer dependency","2006","Not Working","general elemantary","99","0.0569152969917877","0.0452103434426933","0.0686202505408822"
"Low transfer dependency","2006","Not Working","middle vocational","275","0.0620629962660195","0.0549485936406378","0.0691773988914012"
"Low transfer dependency","2006","Not Working","vocational + Abi","29","","",""
"Low transfer dependency","2006","Not Working","higher vocational","24","","",""
"Low transfer dependency","2006","Not Working","higher education","37","0.0235241347296312","0.014764484672385","0.0322837847868774"
"High transfer dependency","2006","Full Time","in school","","","",""
"High transfer dependency","2006","Full Time","inadequately","2","","",""
"High transfer dependency","2006","Full Time","general elemantary","15","","",""
"High transfer dependency","2006","Full Time","middle vocational","33","0.00921935214455507","0.00623998761287353","0.0121987166762366"
"High transfer dependency","2006","Full Time","vocational + Abi","","","",""
"High transfer dependency","2006","Full Time","higher vocational","2","","",""
"High transfer dependency","2006","Full Time","higher education","","","",""
"High transfer dependency","2006","Part Time","in school","","","",""
"High transfer dependency","2006","Part Time","inadequately","6","","",""
"High transfer dependency","2006","Part Time","general elemantary","44","0.0936530718177076","0.0681159860064369","0.119190157628978"
"High transfer dependency","2006","Part Time","middle vocational","133","0.0560361180602114","0.0472177119412311","0.0648545241791917"
"High transfer dependency","2006","Part Time","vocational + Abi","10","","",""
"High transfer dependency","2006","Part Time","higher vocational","14","","",""
"High transfer dependency","2006","Part Time","higher education","15","","",""
"High transfer dependency","2006","Not Working","in school","17","","",""
"High transfer dependency","2006","Not Working","inadequately","14","","",""
"High transfer dependency","2006","Not Working","general elemantary","68","0.0459782585241054","0.0353970509036684","0.0565594661445424"
"High transfer dependency","2006","Not Working","middle vocational","132","0.0294584453697288","0.0244725034570419","0.0344443872824157"
"High transfer dependency","2006","Not Working","vocational + Abi","13","","",""
"High transfer dependency","2006","Not Working","higher vocational","12","","",""
"High transfer dependency","2006","Not Working","higher education","13","","",""
"Very high transfer dependency","2006","Full Time","in school","","","",""
"Very high transfer dependency","2006","Full Time","inadequately","2","","",""
"Very high transfer dependency","2006","Full Time","general elemantary","2","","",""
"Very high transfer dependency","2006","Full Time","middle vocational","3","","",""
"Very high transfer dependency","2006","Full Time","vocational + Abi","","","",""
"Very high transfer dependency","2006","Full Time","higher vocational","1","","",""
"Very high transfer dependency","2006","Full Time","higher education","","","",""
"Very high transfer dependency","2006","Part Time","in school","3","","",""
"Very high transfer dependency","2006","Part Time","inadequately","5","","",""
"Very high transfer dependency","2006","Part Time","general elemantary","33","0.0738042933487383","0.050887424264433","0.0967211624330436"
"Very high transfer dependency","2006","Part Time","middle vocational","96","0.0506575983710021","0.0422492223747294","0.0590659743672748"
"Very high transfer dependency","2006","Part Time","vocational + Abi","9","","",""
"Very high transfer dependency","2006","Part Time","higher vocational","2","","",""
"Very high transfer dependency","2006","Part Time","higher education","12","","",""
"Very high transfer dependency","2006","Not Working","in school","19","","",""
"Very high transfer dependency","2006","Not Working","inadequately","11","","",""
"Very high transfer dependency","2006","Not Working","general elemantary","46","0.0330820504660541","0.0240461619881042","0.0421179389440039"
"Very high transfer dependency","2006","Not Working","middle vocational","130","0.0298221923626777","0.0248065023592353","0.0348378823661201"
"Very high transfer dependency","2006","Not Working","vocational + Abi","7","","",""
"Very high transfer dependency","2006","Not Working","higher vocational","6","","",""
"Very high transfer dependency","2006","Not Working","higher education","22","","",""
"Complete transfer dependency","2006","Full Time","in school","","","",""
"Complete transfer dependency","2006","Full Time","inadequately","","","",""
"Complete transfer dependency","2006","Full Time","general elemantary","","","",""
"Complete transfer dependency","2006","Full Time","middle vocational","","","",""
"Complete transfer dependency","2006","Full Time","vocational + Abi","","","",""
"Complete transfer dependency","2006","Full Time","higher vocational","","","",""
"Complete transfer dependency","2006","Full Time","higher education","","","",""
"Complete transfer dependency","2006","Part Time","in school","","","",""
"Complete transfer dependency","2006","Part Time","inadequately","","","",""
"Complete transfer dependency","2006","Part Time","general elemantary","","","",""
