"transab_cat","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2008","16-34 y.","college entrance qualification","508","0.416931128266327","0.391177474525377","0.442684782007278"
"No transfer dependency","2008","16-34 y.","Other degree","23","","",""
"No transfer dependency","2008","16-34 y.","no degree/no degree yet","7","","",""
"No transfer dependency","2008","35-65 y.","lower secondary degree","1295","0.444845537527026","0.427477557826658","0.462213517227393"
"No transfer dependency","2008","35-65 y.","secondary school degree","1292","0.383173839588519","0.367551145144161","0.398796534032878"
"No transfer dependency","2008","35-65 y.","college entrance qualification","983","0.393960286771231","0.376273747102226","0.411646826440235"
"No transfer dependency","2008","35-65 y.","Other degree","158","0.27119033857095","0.235939321396957","0.306441355744942"
"No transfer dependency","2008","35-65 y.","no degree/no degree yet","27","","",""
"No transfer dependency","2008","66 and older","lower secondary degree","2266","0.860143893700902","0.846900964628764","0.87338682277304"
"No transfer dependency","2008","66 and older","secondary school degree","639","0.917872998189918","0.897504703912911","0.938241292466926"
"No transfer dependency","2008","66 and older","college entrance qualification","633","0.864566915863529","0.839693090773668","0.889440740953391"
"No transfer dependency","2008","66 and older","Other degree","156","0.729277771271282","0.668600935138227","0.789954607404338"
"No transfer dependency","2008","66 and older","no degree/no degree yet","39","0.742515492576656","0.629004224711762","0.856026760441551"
"Very low transfer dependency","2008","16-34 y.","lower secondary degree","342","0.508817261795961","0.471270109758445","0.546364413833477"
"Very low transfer dependency","2008","16-34 y.","secondary school degree","721","0.516503831866015","0.48937012209701","0.54363754163502"
"Very low transfer dependency","2008","16-34 y.","college entrance qualification","711","0.437507645876127","0.411595827020163","0.463419464732091"
"Very low transfer dependency","2008","16-34 y.","Other degree","54","0.405320235698436","0.314395969818072","0.496244501578799"
"Very low transfer dependency","2008","16-34 y.","no degree/no degree yet","497","0.78556759703836","0.752251754518853","0.818883439557867"
"Very low transfer dependency","2008","35-65 y.","lower secondary degree","1426","0.407953265205629","0.390777307262332","0.425129223148926"
"Very low transfer dependency","2008","35-65 y.","secondary school degree","2054","0.503836732313296","0.487769767633828","0.519903696992764"
"Very low transfer dependency","2008","35-65 y.","college entrance qualification","1836","0.561976500138534","0.544017841675002","0.579935158602067"
"Very low transfer dependency","2008","35-65 y.","Other degree","316","0.467729279935493","0.428166112594025","0.507292447276962"
"Very low transfer dependency","2008","35-65 y.","no degree/no degree yet","38","0.285955637755968","0.196491911694018","0.375419363817919"
"Very low transfer dependency","2008","66 and older","lower secondary degree","297","0.108120048732921","0.0962633414452598","0.119976756020582"
"Very low transfer dependency","2008","66 and older","secondary school degree","53","0.0733255505501271","0.0539875467922575","0.0926635543079967"
"Very low transfer dependency","2008","66 and older","college entrance qualification","81","0.108271369365025","0.085684603200814","0.130858135529235"
"Very low transfer dependency","2008","66 and older","Other degree","32","0.126578829297041","0.0811734952203622","0.171984163373719"
"Very low transfer dependency","2008","66 and older","no degree/no degree yet","7","","",""
"Low transfer dependency","2008","16-34 y.","lower secondary degree","85","0.13202000068624","0.106595685763203","0.157444315609277"
"Low transfer dependency","2008","16-34 y.","secondary school degree","124","0.0900821832535827","0.0745369794835412","0.105627387023624"
"Low transfer dependency","2008","16-34 y.","college entrance qualification","111","0.07113334985161","0.0577069344610561","0.0845597652421638"
"Low transfer dependency","2008","16-34 y.","Other degree","17","","",""
"Low transfer dependency","2008","16-34 y.","no degree/no degree yet","42","0.110089294264579","0.0846819323939017","0.135496656135256"
"Low transfer dependency","2008","35-65 y.","lower secondary degree","184","0.0587509942056029","0.0505323980338105","0.0669695903773953"
"Low transfer dependency","2008","35-65 y.","secondary school degree","206","0.0533318174725231","0.0461112936781904","0.0605523412668557"
"Low transfer dependency","2008","35-65 y.","college entrance qualification","72","0.0197073265103732","0.0146762856739975","0.024738367346749"
"Low transfer dependency","2008","35-65 y.","Other degree","60","0.111097722205183","0.0861800726903821","0.136015371719983"
"Low transfer dependency","2008","35-65 y.","no degree/no degree yet","10","","",""
"Low transfer dependency","2008","66 and older","lower secondary degree","61","0.026935240768701","0.0207538089349234","0.0331166726024785"
"Low transfer dependency","2008","66 and older","secondary school degree","6","","",""
"Low transfer dependency","2008","66 and older","college entrance qualification","11","","",""
"Low transfer dependency","2008","66 and older","Other degree","12","","",""
"Low transfer dependency","2008","66 and older","no degree/no degree yet","5","","",""
"High transfer dependency","2008","16-34 y.","lower secondary degree","40","0.0458756903398286","0.0301623570616783","0.0615890236179789"
"High transfer dependency","2008","16-34 y.","secondary school degree","43","0.0419156071807138","0.0310346864408667","0.0527965279205608"
"High transfer dependency","2008","16-34 y.","college entrance qualification","41","0.0392949249970729","0.0291462337978258","0.04944361619632"
"High transfer dependency","2008","16-34 y.","Other degree","7","","",""
"High transfer dependency","2008","16-34 y.","no degree/no degree yet","13","","",""
"High transfer dependency","2008","35-65 y.","lower secondary degree","88","0.0316704650380817","0.0255501105701813","0.0377908195059821"
"High transfer dependency","2008","35-65 y.","secondary school degree","69","0.0238982124733442","0.0189901861408295","0.028806238805859"
"High transfer dependency","2008","35-65 y.","college entrance qualification","17","","",""
"High transfer dependency","2008","35-65 y.","Other degree","29","","",""
"High transfer dependency","2008","35-65 y.","no degree/no degree yet","5","","",""
"High transfer dependency","2008","66 and older","lower secondary degree","10","","",""
"High transfer dependency","2008","66 and older","secondary school degree","","","",""
"High transfer dependency","2008","66 and older","college entrance qualification","1","","",""
"High transfer dependency","2008","66 and older","Other degree","1","","",""
"High transfer dependency","2008","66 and older","no degree/no degree yet","5","","",""
"Very high transfer dependency","2008","16-34 y.","lower secondary degree","49","0.0668698689349517","0.0481086575109195","0.0856310803589839"
"Very high transfer dependency","2008","16-34 y.","secondary school degree","38","0.0332911265633235","0.0235504755994471","0.0430317775271998"
"Very high transfer dependency","2008","16-34 y.","college entrance qualification","27","","",""
"Very high transfer dependency","2008","16-34 y.","Other degree","6","","",""
"Very high transfer dependency","2008","16-34 y.","no degree/no degree yet","11","","",""
"Very high transfer dependency","2008","35-65 y.","lower secondary degree","81","0.0282932440842886","0.0224983333507354","0.0340881548178418"
"Very high transfer dependency","2008","35-65 y.","secondary school degree","65","0.0190829920802267","0.0146864018705936","0.0234795822898599"
"Very high transfer dependency","2008","35-65 y.","college entrance qualification","13","","",""
"Very high transfer dependency","2008","35-65 y.","Other degree","29","","",""
"Very high transfer dependency","2008","35-65 y.","no degree/no degree yet","7","","",""
"Very high transfer dependency","2008","66 and older","lower secondary degree","1","","",""
"Very high transfer dependency","2008","66 and older","secondary school degree","","","",""
"Very high transfer dependency","2008","66 and older","college entrance qualification","1","","",""
"Very high transfer dependency","2008","66 and older","Other degree","2","","",""
"Very high transfer dependency","2008","66 and older","no degree/no degree yet","1","","",""
"Complete transfer dependency","2008","16-34 y.","lower secondary degree","15","","",""
"Complete transfer dependency","2008","16-34 y.","secondary school degree","13","","",""
"Complete transfer dependency","2008","16-34 y.","college entrance qualification","10","","",""
"Complete transfer dependency","2008","16-34 y.","Other degree","5","","",""
"Complete transfer dependency","2008","16-34 y.","no degree/no degree yet","13","","",""
"Complete transfer dependency","2008","35-65 y.","lower secondary degree","71","0.0284864939393724","0.022672404777068","0.0343005831016769"
"Complete transfer dependency","2008","35-65 y.","secondary school degree","34","0.0166764060720911","0.01256134692533","0.0207914652188522"
"Complete transfer dependency","2008","35-65 y.","college entrance qualification","11","","",""
