"transab_cat","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2007","no migration background","(2c_voc) vocational maturity certificate","48","0.0314022495458702","0.0216398862771143","0.0411646128146261"
"Low transfer dependency","2007","no migration background","(3a) lower tertiary education","47","0.0237501639629666","0.0162750515936727","0.0312252763322606"
"Low transfer dependency","2007","no migration background","(3b) higher tertiary education","53","0.023341930699714","0.0171940598847158","0.0294898015147121"
"Low transfer dependency","2007","direct migration background","(0) in school","2","","",""
"Low transfer dependency","2007","direct migration background","(1a) inadequately completed","17","","",""
"Low transfer dependency","2007","direct migration background","(1b) general elementary school","50","0.121323425353651","0.0903910648992965","0.152255785808006"
"Low transfer dependency","2007","direct migration background","(1c) basic vocational qualification","50","0.0893171831090538","0.0662454552483429","0.112388910969765"
"Low transfer dependency","2007","direct migration background","(2b) intermediate general qualification","9","","",""
"Low transfer dependency","2007","direct migration background","(2a) intermediate vocational","12","","",""
"Low transfer dependency","2007","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Low transfer dependency","2007","direct migration background","(2c_voc) vocational maturity certificate","34","0.150335925563091","0.106809477867177","0.193862373259004"
"Low transfer dependency","2007","direct migration background","(3a) lower tertiary education","7","","",""
"Low transfer dependency","2007","direct migration background","(3b) higher tertiary education","14","","",""
"Low transfer dependency","2007","indirect migration background","(0) in school","17","","",""
"Low transfer dependency","2007","indirect migration background","(1a) inadequately completed","2","","",""
"Low transfer dependency","2007","indirect migration background","(1b) general elementary school","11","","",""
"Low transfer dependency","2007","indirect migration background","(1c) basic vocational qualification","12","","",""
"Low transfer dependency","2007","indirect migration background","(2b) intermediate general qualification","3","","",""
"Low transfer dependency","2007","indirect migration background","(2a) intermediate vocational","11","","",""
"Low transfer dependency","2007","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Low transfer dependency","2007","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Low transfer dependency","2007","indirect migration background","(3a) lower tertiary education","2","","",""
"Low transfer dependency","2007","indirect migration background","(3b) higher tertiary education","1","","",""
"High transfer dependency","2007","no migration background","(0) in school","9","","",""
"High transfer dependency","2007","no migration background","(1a) inadequately completed","7","","",""
"High transfer dependency","2007","no migration background","(1b) general elementary school","51","0.0485900985070246","0.0364502772948389","0.0607299197192103"
"High transfer dependency","2007","no migration background","(1c) basic vocational qualification","85","0.0195944668883589","0.0157053384604737","0.0234835953162441"
"High transfer dependency","2007","no migration background","(2b) intermediate general qualification","12","","",""
"High transfer dependency","2007","no migration background","(2a) intermediate vocational","109","0.0245011433333921","0.0200090481443762","0.028993238522408"
"High transfer dependency","2007","no migration background","(2c_gen) general maturity certificate","20","","",""
"High transfer dependency","2007","no migration background","(2c_voc) vocational maturity certificate","16","","",""
"High transfer dependency","2007","no migration background","(3a) lower tertiary education","16","","",""
"High transfer dependency","2007","no migration background","(3b) higher tertiary education","15","","",""
"High transfer dependency","2007","direct migration background","(0) in school","2","","",""
"High transfer dependency","2007","direct migration background","(1a) inadequately completed","11","","",""
"High transfer dependency","2007","direct migration background","(1b) general elementary school","22","","",""
"High transfer dependency","2007","direct migration background","(1c) basic vocational qualification","26","","",""
"High transfer dependency","2007","direct migration background","(2b) intermediate general qualification","2","","",""
