"plb0195_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Paid","2006","no migration background","vocational + Abi","34","0.104824289811025","0.0768309778324569","0.132817601789594"
"Paid","2006","no migration background","higher vocational","42","0.0778494337074212","0.0566736651984377","0.0990252022164048"
"Paid","2006","no migration background","higher education","79","0.0469825583752686","0.0373919525185624","0.0565731642319748"
"Paid","2006","direct migration background","in school","","","",""
"Paid","2006","direct migration background","inadequately","5","","",""
"Paid","2006","direct migration background","general elemantary","20","","",""
"Paid","2006","direct migration background","middle vocational","60","0.228321897663839","0.176599374663376","0.280044420664302"
"Paid","2006","direct migration background","vocational + Abi","13","","",""
"Paid","2006","direct migration background","higher vocational","7","","",""
"Paid","2006","direct migration background","higher education","16","","",""
"Paid","2006","indirect migration background","in school","","","",""
"Paid","2006","indirect migration background","inadequately","","","",""
"Paid","2006","indirect migration background","general elemantary","12","","",""
"Paid","2006","indirect migration background","middle vocational","17","","",""
"Paid","2006","indirect migration background","vocational + Abi","1","","",""
"Paid","2006","indirect migration background","higher vocational","2","","",""
"Paid","2006","indirect migration background","higher education","1","","",""
"Not paid","2006","no migration background","in school","1","","",""
"Not paid","2006","no migration background","inadequately","2","","",""
"Not paid","2006","no migration background","general elemantary","41","0.123296228072969","0.0845084517177569","0.162084004428182"
"Not paid","2006","no migration background","middle vocational","407","0.113791023720795","0.102979325536593","0.124602721904996"
"Not paid","2006","no migration background","vocational + Abi","97","0.182064129513905","0.146799364282028","0.217328894745782"
"Not paid","2006","no migration background","higher vocational","119","0.235119771928605","0.20160379935449","0.268635744502719"
"Not paid","2006","no migration background","higher education","787","0.423199140420509","0.400806122602294","0.445592158238724"
"Not paid","2006","direct migration background","in school","","","",""
"Not paid","2006","direct migration background","inadequately","2","","",""
"Not paid","2006","direct migration background","general elemantary","8","","",""
"Not paid","2006","direct migration background","middle vocational","30","0.139542138650598","0.0968443560936609","0.182239921207535"
"Not paid","2006","direct migration background","vocational + Abi","11","","",""
"Not paid","2006","direct migration background","higher vocational","11","","",""
"Not paid","2006","direct migration background","higher education","35","0.246159408561275","0.171533250180123","0.320785566942426"
"Not paid","2006","indirect migration background","in school","","","",""
"Not paid","2006","indirect migration background","inadequately","","","",""
"Not paid","2006","indirect migration background","general elemantary","5","","",""
"Not paid","2006","indirect migration background","middle vocational","23","","",""
"Not paid","2006","indirect migration background","vocational + Abi","5","","",""
"Not paid","2006","indirect migration background","higher vocational","3","","",""
"Not paid","2006","indirect migration background","higher education","18","","",""
"Acclaimed","2007","no migration background","in school","1","","",""
"Acclaimed","2007","no migration background","inadequately","6","","",""
"Acclaimed","2007","no migration background","general elemantary","119","0.573512165827865","0.509316558989481","0.63770777266625"
"Acclaimed","2007","no migration background","middle vocational","1664","0.524715253483077","0.50707878950351","0.542351717462643"
"Acclaimed","2007","no migration background","vocational + Abi","236","0.543193183926001","0.496542879802858","0.589843488049144"
"Acclaimed","2007","no migration background","higher vocational","309","0.499768729078469","0.458829398413417","0.540708059743522"
"Acclaimed","2007","no migration background","higher education","726","0.411485813497986","0.388514922739487","0.434456704256486"
"Acclaimed","2007","direct migration background","in school","","","",""
"Acclaimed","2007","direct migration background","inadequately","2","","",""
"Acclaimed","2007","direct migration background","general elemantary","20","","",""
"Acclaimed","2007","direct migration background","middle vocational","99","0.463786511900185","0.39788965889747","0.5296833649029"
"Acclaimed","2007","direct migration background","vocational + Abi","38","0.484891777803448","0.37398133460517","0.595802221001726"
"Acclaimed","2007","direct migration background","higher vocational","25","","",""
"Acclaimed","2007","direct migration background","higher education","53","0.400557869181612","0.310607711065982","0.490508027297243"
"Acclaimed","2007","indirect migration background","in school","1","","",""
"Acclaimed","2007","indirect migration background","inadequately","","","",""
"Acclaimed","2007","indirect migration background","general elemantary","14","","",""
"Acclaimed","2007","indirect migration background","middle vocational","67","0.514620701492055","0.432417606382823","0.596823796601287"
"Acclaimed","2007","indirect migration background","vocational + Abi","12","","",""
"Acclaimed","2007","indirect migration background","higher vocational","11","","",""
