"plb0195_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Paid","2006","Couple + C. LE 16 ","inadequately","1","","","","3"
"Paid","2006","Couple + C. LE 16 ","general elemantary","17","","","","3"
"Paid","2006","Couple + C. LE 16 ","middle vocational","116","0.145389702143269","0.121636957833384","0.169142446453154","3"
"Paid","2006","Couple + C. LE 16 ","vocational + Abi","20","","","","3"
"Paid","2006","1-pers.-HH","higher vocational","3","","","","3"
"Paid","2006","1-pers.-HH","higher education","12","","","","3"
"Paid","2006","(Married) couple without C. ","in school","","","","","3"
"Paid","2006","(Married) couple without C. ","inadequately","2","","","","3"
"Paid","2006","(Married) couple without C. ","general elemantary","15","","","","3"
"Paid","2006","(Married) couple without C. ","middle vocational","130","0.140960429963118","0.119992263793072","0.161928596133164","3"
"Paid","2006","(Married) couple without C. ","vocational + Abi","8","","","","3"
"Paid","2006","(Married) couple without C. ","higher vocational","16","","","","3"
"Paid","2006","(Married) couple without C. ","higher education","27","","","","3"
"Paid","2006","Single parent ","in school","","","","","3"
"Paid","2006","Couple + C. LE 16 ","higher vocational","18","","","","3"
"Paid","2006","Couple + C. LE 16 ","higher education","19","","","","3"
"Paid","2006","Couple + C. GT 16 ","in school","1","","","","3"
"Paid","2006","Couple + C. GT 16 ","higher vocational","6","","","","3"
"Paid","2006","Couple + C. GT 16 ","higher education","21","","","","3"
"Paid","2006","1-pers.-HH","middle vocational","58","0.125415869431511","0.0957568097934856","0.155074929069536","3"
"Paid","2006","1-pers.-HH","vocational + Abi","7","","","","3"
"Paid","2006","Couple + C. LE and GT 16","in school","3","","","","3"
"Paid","2006","Couple + C. LE and GT 16","inadequately","2","","","","3"
"Paid","2006","Couple + C. LE and GT 16","general elemantary","10","","","","3"
"Paid","2006","Couple + C. LE and GT 16","middle vocational","41","0.176892011979166","0.132117742538499","0.221666281419833","3"
"Paid","2006","Couple + C. GT 16 ","inadequately","2","","","","3"
"Paid","2006","Couple + C. GT 16 ","general elemantary","14","","","","3"
"Paid","2006","Couple + C. GT 16 ","middle vocational","98","0.138473703519343","0.113820103770196","0.163127303268489","3"
"Paid","2006","Couple + C. GT 16 ","vocational + Abi","7","","","","3"
"Paid","2006","Couple + C. LE and GT 16","vocational + Abi","4","","","","3"
"Paid","2006","Couple + C. LE and GT 16","higher vocational","5","","","","3"
"Paid","2006","Couple + C. LE and GT 16","higher education","9","","","","3"
"Partly, partly","2006","(Married) couple without C. ","middle vocational","208","0.198353970750827","0.174326003604842","0.222381937896812","2"
"Partly, partly","2006","(Married) couple without C. ","vocational + Abi","27","","","","2"
"Partly, partly","2006","(Married) couple without C. ","higher vocational","40","0.192356905763442","0.136749444277481","0.247964367249402","2"
"Partly, partly","2006","(Married) couple without C. ","higher education","90","0.133201111530817","0.107277875114271","0.159124347947364","2"
"Partly, partly","2006","Single parent ","in school","","","","","2"
"Partly, partly","2006","1-pers.-HH","in school","","","","","2"
"Partly, partly","2006","1-pers.-HH","inadequately","1","","","","2"
"Partly, partly","2006","1-pers.-HH","general elemantary","4","","","","2"
"Partly, partly","2006","1-pers.-HH","middle vocational","117","0.226302239620505","0.188829932731482","0.263774546509528","2"
"Partly, partly","2006","1-pers.-HH","vocational + Abi","13","","","","2"
"Partly, partly","2006","1-pers.-HH","higher vocational","17","","","","2"
"Partly, partly","2006","1-pers.-HH","higher education","46","0.188435211931256","0.140809570589603","0.23606085327291","2"
"Partly, partly","2006","(Married) couple without C. ","in school","","","","","2"
"Partly, partly","2006","(Married) couple without C. ","inadequately","1","","","","2"
"Partly, partly","2006","(Married) couple without C. ","general elemantary","18","","","","2"
"Partly, partly","2006","Single parent ","inadequately","","","","","2"
"Partly, partly","2006","Single parent ","general elemantary","8","","","","2"
"Partly, partly","2006","Single parent ","middle vocational","42","0.248197212876342","0.189493328449644","0.30690109730304","2"
"Partly, partly","2006","Couple + C. LE 16 ","higher education","68","0.147439925817017","0.116819267484516","0.178060584149517","2"
"Partly, partly","2006","Couple + C. GT 16 ","in school","1","","","","2"
"Partly, partly","2006","Couple + C. GT 16 ","inadequately","","","","","2"
"Partly, partly","2006","Couple + C. GT 16 ","general elemantary","20","","","","2"
"Partly, partly","2006","Couple + C. GT 16 ","middle vocational","157","0.21692502789903","0.187506636557844","0.246343419240216","2"
"Partly, partly","2006","Couple + C. GT 16 ","vocational + Abi","16","","","","2"
"Partly, partly","2006","Couple + C. GT 16 ","higher vocational","24","","","","2"
"Partly, partly","2006","Couple + C. GT 16 ","higher education","41","0.118675467161598","0.0851277952026918","0.152223139120505","2"
"Partly, partly","2006","Couple + C. LE and GT 16","in school","","","","","2"
"Partly, partly","2006","Couple + C. LE and GT 16","inadequately","1","","","","2"
"Partly, partly","2006","Couple + C. LE and GT 16","general elemantary","12","","","","2"
"Partly, partly","2006","Couple + C. LE and GT 16","middle vocational","61","0.218578218315707","0.170083751742255","0.26707268488916","2"
"Partly, partly","2006","Couple + C. LE and GT 16","vocational + Abi","6","","","","2"
"Partly, partly","2006","Couple + C. LE and GT 16","higher vocational","8","","","","2"
"Partly, partly","2006","Single parent ","vocational + Abi","5","","","","2"
"Partly, partly","2006","Single parent ","higher vocational","8","","","","2"
"Partly, partly","2006","Single parent ","higher education","11","","","","2"
"Partly, partly","2006","Couple + C. LE 16 ","in school","","","","","2"
"Partly, partly","2006","Couple + C. LE 16 ","inadequately","","","","","2"
"Partly, partly","2006","Couple + C. LE 16 ","general elemantary","11","","","","2"
"Partly, partly","2006","Couple + C. LE 16 ","middle vocational","176","0.219511356097281","0.191619674415499","0.247403037779064","2"
"Partly, partly","2006","Couple + C. LE 16 ","vocational + Abi","29","","","","2"
"Partly, partly","2006","Couple + C. LE 16 ","higher vocational","38","0.197254975378433","0.144064771442246","0.250445179314619","2"
"Partly, partly","2006","Couple + C. LE and GT 16","higher education","26","","","","2"
"Acclaimed","2007","1-pers.-HH","in school","","","","","1"
"Acclaimed","2007","1-pers.-HH","inadequately","","","","","1"
"Acclaimed","2007","Single parent ","inadequately","1","","","","1"
"Acclaimed","2007","Single parent ","general elemantary","13","","","","1"
"Acclaimed","2007","Single parent ","middle vocational","108","0.533693593629424","0.463494919113018","0.60389226814583","1"
"Acclaimed","2007","Single parent ","vocational + Abi","15","","","","1"
"Acclaimed","2007","Single parent ","higher vocational","8","","","","1"
"Acclaimed","2007","Single parent ","higher education","35","0.507334840970515","0.391855283189374","0.622814398751657","1"
"Acclaimed","2007","Couple + C. LE 16 ","in school","","","","","1"
"Acclaimed","2007","Couple + C. LE 16 ","inadequately","2","","","","1"
"Acclaimed","2007","Couple + C. LE 16 ","general elemantary","25","","","","1"
"Acclaimed","2007","Couple + C. LE 16 ","middle vocational","413","0.518537181967703","0.483848303515358","0.553226060420048","1"
"Acclaimed","2007","1-pers.-HH","general elemantary","17","","","","1"
"Acclaimed","2007","1-pers.-HH","middle vocational","245","0.536795617589018","0.49107829359426","0.582512941583777","1"
"Acclaimed","2007","1-pers.-HH","vocational + Abi","49","0.640213679584349","0.540503870226148","0.73992348894255","1"
"Acclaimed","2007","1-pers.-HH","higher vocational","51","0.496589437667599","0.390297939386991","0.602880935948206","1"
"Acclaimed","2007","1-pers.-HH","higher education","114","0.40000802851966","0.340459848770805","0.459556208268515","1"
"Acclaimed","2007","(Married) couple without C. ","in school","","","","","1"
"Acclaimed","2007","(Married) couple without C. ","inadequately","2","","","","1"
"Acclaimed","2007","(Married) couple without C. ","general elemantary","32","0.535556009443488","0.420356411014648","0.650755607872328","1"
"Acclaimed","2007","(Married) couple without C. ","middle vocational","512","0.52277802849081","0.491198526581844","0.554357530399776","1"
"Acclaimed","2007","(Married) couple without C. ","vocational + Abi","84","0.486406813820589","0.408961070686605","0.563852556954573","1"
"Acclaimed","2007","(Married) couple without C. ","higher vocational","87","0.542449954166185","0.465495405923893","0.619404502408477","1"
"Acclaimed","2007","(Married) couple without C. ","higher education","257","0.431788134577497","0.392609038980529","0.470967230174466","1"
"Acclaimed","2007","Single parent ","in school","1","","","","1"
"Acclaimed","2007","Couple + C. LE 16 ","vocational + Abi","86","0.505933194320568","0.428705231571623","0.583161157069514","1"
"Acclaimed","2007","Couple + C. LE 16 ","higher vocational","104","0.508959957341561","0.43967589316914","0.578244021513982","1"
"Acclaimed","2007","Couple + C. LE 16 ","higher education","188","0.350029138970598","0.307403137435785","0.392655140505412","1"
"Acclaimed","2007","Couple + C. GT 16 ","higher education","147","0.412201590050887","0.361283758315112","0.463119421786662","1"
"Acclaimed","2007","Couple + C. GT 16 ","in school","1","","","","1"
"Acclaimed","2007","Couple + C. GT 16 ","inadequately","3","","","","1"
"Acclaimed","2007","Couple + C. GT 16 ","general elemantary","43","0.42429319519349","0.322747595303745","0.525838795083236","1"
"Acclaimed","2007","Couple + C. GT 16 ","middle vocational","380","0.50262822402084","0.465588898007602","0.539667550034078","1"
"Acclaimed","2007","Couple + C. GT 16 ","vocational + Abi","34","0.458955168532593","0.342220237826937","0.575690099238249","1"
"Acclaimed","2007","Couple + C. GT 16 ","higher vocational","57","0.454811815028114","0.359109926453188","0.55051370360304","1"
"Acclaimed","2007","Couple + C. LE and GT 16","in school","","","","","1"
"Acclaimed","2007","Couple + C. LE and GT 16","inadequately","","","","","1"
"Acclaimed","2007","Couple + C. LE and GT 16","general elemantary","21","","","","1"
"Acclaimed","2007","Couple + C. LE and GT 16","middle vocational","129","0.479096266247405","0.418949084568023","0.539243447926787","1"
"Acclaimed","2007","Couple + C. LE and GT 16","vocational + Abi","13","","","","1"
"Acclaimed","2007","Couple + C. LE and GT 16","higher vocational","30","0.379850885931975","0.254943324455759","0.504758447408192","1"
"Acclaimed","2007","Couple + C. LE and GT 16","higher education","46","0.478165250449051","0.386868635647965","0.569461865250137","1"
"Not paid","2007","1-pers.-HH","in school","","","","","4"
"Not paid","2007","1-pers.-HH","inadequately","","","","","4"
"Not paid","2007","1-pers.-HH","general elemantary","4","","","","4"
"Not paid","2007","1-pers.-HH","middle vocational","63","0.133852198880564","0.10263465365285","0.165069744108279","4"
"Not paid","2007","1-pers.-HH","vocational + Abi","18","","","","4"
"Not paid","2007","1-pers.-HH","higher vocational","20","","","","4"
"Not paid","2007","1-pers.-HH","higher education","95","0.373792201847824","0.314984288311972","0.432600115383677","4"
"Not paid","2007","(Married) couple without C. ","in school","","","","","4"
"Not paid","2007","(Married) couple without C. ","inadequately","","","","","4"
"Not paid","2007","(Married) couple without C. ","general elemantary","9","","","","4"
"Not paid","2007","(Married) couple without C. ","middle vocational","139","0.126775522725934","0.105739334282932","0.147811711168936","4"
"Not paid","2007","(Married) couple without C. ","vocational + Abi","37","0.228747244613468","0.163664718736196","0.29382977049074","4"
"Not paid","2007","(Married) couple without C. ","higher vocational","34","0.179256132434106","0.120007819678441","0.238504445189771","4"
"Not paid","2007","(Married) couple without C. ","higher education","248","0.401746898783643","0.362969144782347","0.44052465278494","4"
"Not paid","2007","Single parent ","in school","","","","","4"
"Not paid","2007","Single parent ","inadequately","","","","","4"
"Not paid","2007","Couple + C. LE 16 ","higher education","197","0.399384040507847","0.355614766811163","0.44315331420453","4"
"Not paid","2007","Couple + C. GT 16 ","in school","","","","","4"
"Not paid","2007","Couple + C. GT 16 ","inadequately","","","","","4"
"Not paid","2007","Couple + C. GT 16 ","general elemantary","15","","","","4"
"Not paid","2007","Couple + C. GT 16 ","middle vocational","78","0.101890905992966","0.0794814491679928","0.124300362817938","4"
"Not paid","2007","Couple + C. GT 16 ","vocational + Abi","8","","","","4"
"Not paid","2007","Couple + C. GT 16 ","higher vocational","18","","","","4"
"Not paid","2007","Couple + C. GT 16 ","higher education","154","0.416646108013448","0.365648409019877","0.467643807007019","4"
"Not paid","2007","Couple + C. LE and GT 16","in school","","","","","4"
"Not paid","2007","Couple + C. LE and GT 16","inadequately","","","","","4"
"Not paid","2007","Couple + C. LE and GT 16","general elemantary","2","","","","4"
