"plb0195_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2007","secondary school degree","indirect migration background","48","0.560984313867717","0.459576935513639","0.662391692221795"
"Acclaimed","2007","college entrance qualification","no migration background","951","0.449613092902529","0.428629720338113","0.470596465466944"
"Acclaimed","2007","college entrance qualification","direct migration background","43","0.446579867574506","0.341510549723515","0.551649185425496"
"Acclaimed","2007","college entrance qualification","indirect migration background","42","0.480812445156553","0.380867125470348","0.580757764842759"
"Acclaimed","2007","Other degree","no migration background","8","","",""
"Acclaimed","2007","Other degree","direct migration background","96","0.406026477150501","0.340535429770141","0.471517524530861"
"Acclaimed","2007","Other degree","indirect migration background","2","","",""
"Acclaimed","2007","no degree/no degree yet","no migration background","9","","",""
"Acclaimed","2007","no degree/no degree yet","direct migration background","4","","",""
"Acclaimed","2007","no degree/no degree yet","indirect migration background","1","","",""
"Partly, partly","2007","lower secondary degree","no migration background","296","0.225152609686801","0.20282228506553","0.247482934308072"
"Partly, partly","2007","lower secondary degree","direct migration background","35","0.21666623841742","0.145847944637967","0.287484532196873"
"Partly, partly","2007","lower secondary degree","indirect migration background","25","","",""
"Partly, partly","2007","secondary school degree","no migration background","512","0.239005536673849","0.222277939971707","0.255733133375991"
"Partly, partly","2007","secondary school degree","direct migration background","21","","",""
"Partly, partly","2007","secondary school degree","indirect migration background","22","","",""
"Partly, partly","2007","college entrance qualification","no migration background","347","0.17354891558296","0.157573899687957","0.189523931477963"
"Partly, partly","2007","college entrance qualification","direct migration background","14","","",""
"Partly, partly","2007","college entrance qualification","indirect migration background","15","","",""
"Partly, partly","2007","Other degree","no migration background","3","","",""
"Partly, partly","2007","Other degree","direct migration background","50","0.230490104651393","0.174326566100676","0.286653643202109"
"Partly, partly","2007","Other degree","indirect migration background","1","","",""
"Partly, partly","2007","no degree/no degree yet","no migration background","3","","",""
"Partly, partly","2007","no degree/no degree yet","direct migration background","","","",""
"Partly, partly","2007","no degree/no degree yet","indirect migration background","1","","",""
"Paid","2007","lower secondary degree","no migration background","202","0.152122630546883","0.132922159124878","0.171323101968887"
"Paid","2007","lower secondary degree","direct migration background","29","","",""
"Paid","2007","lower secondary degree","indirect migration background","10","","",""
"Paid","2007","secondary school degree","no migration background","211","0.0823727140455553","0.0715891166020512","0.0931563114890594"
"Paid","2007","secondary school degree","direct migration background","8","","",""
"Paid","2007","secondary school degree","indirect migration background","10","","",""
"Paid","2007","college entrance qualification","no migration background","92","0.0551458009031839","0.045517261924785","0.0647743398815827"
"Paid","2007","college entrance qualification","direct migration background","7","","",""
"Paid","2007","college entrance qualification","indirect migration background","4","","",""
"Paid","2007","Other degree","no migration background","3","","",""
"Paid","2007","Other degree","direct migration background","37","0.19363880024956","0.140942246006928","0.246335354492191"
"Paid","2007","Other degree","indirect migration background","1","","",""
"Paid","2007","no degree/no degree yet","no migration background","4","","",""
"Paid","2007","no degree/no degree yet","direct migration background","4","","",""
"Paid","2007","no degree/no degree yet","indirect migration background","","","",""
"Not paid","2007","lower secondary degree","no migration background","159","0.109776667452921","0.0930637232078995","0.126489611697943"
"Not paid","2007","lower secondary degree","direct migration background","14","","",""
"Not paid","2007","lower secondary degree","indirect migration background","10","","",""
"Not paid","2007","secondary school degree","no migration background","398","0.149445731868459","0.135461726176308","0.163429737560611"
"Not paid","2007","secondary school degree","direct migration background","7","","",""
"Not paid","2007","secondary school degree","indirect migration background","12","","",""
"Not paid","2007","college entrance qualification","no migration background","769","0.321692190611327","0.301988143487539","0.341396237735116"
"Not paid","2007","college entrance qualification","direct migration background","22","","",""
"Not paid","2007","college entrance qualification","indirect migration background","35","0.314910651967333","0.221996951391151","0.407824352543515"
"Not paid","2007","Other degree","no migration background","7","","",""
"Not paid","2007","Other degree","direct migration background","33","0.169844617948547","0.119768943872678","0.219920292024415"
