"plb0195_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2003","no migration background","(2b) intermediate general qualification","29","","",""
"Partly, partly","2003","no migration background","(2a) intermediate vocational","475","0.197234365904399","0.180807420436287","0.213661311372512"
"Partly, partly","2003","no migration background","(2c_gen) general maturity certificate","24","","",""
"Partly, partly","2003","no migration background","(2c_voc) vocational maturity certificate","103","0.183262028330871","0.152175857717318","0.214348198944424"
"Partly, partly","2003","no migration background","(3a) lower tertiary education","124","0.145331530363651","0.120192218839733","0.170470841887568"
"Partly, partly","2003","no migration background","(3b) higher tertiary education","150","0.138157862348512","0.117728986060996","0.158586738636028"
"Partly, partly","2003","direct migration background","(0) in school","","","",""
"Partly, partly","2003","direct migration background","(1a) inadequately completed","","","",""
"Partly, partly","2003","direct migration background","(1b) general elementary school","16","","",""
"Partly, partly","2003","direct migration background","(1c) basic vocational qualification","67","0.227983989954849","0.172672254815604","0.283295725094093"
"Partly, partly","2003","direct migration background","(2b) intermediate general qualification","3","","",""
"Partly, partly","2003","direct migration background","(2a) intermediate vocational","16","","",""
"Partly, partly","2003","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","2003","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"Partly, partly","2003","direct migration background","(3a) lower tertiary education","5","","",""
"Partly, partly","2003","direct migration background","(3b) higher tertiary education","18","","",""
"Partly, partly","2003","indirect migration background","(0) in school","","","",""
"Partly, partly","2003","indirect migration background","(1a) inadequately completed","1","","",""
"Partly, partly","2003","indirect migration background","(1b) general elementary school","","","",""
"Partly, partly","2003","indirect migration background","(1c) basic vocational qualification","14","","",""
"Partly, partly","2003","indirect migration background","(2b) intermediate general qualification","3","","",""
"Partly, partly","2003","indirect migration background","(2a) intermediate vocational","18","","",""
"Partly, partly","2003","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2003","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Partly, partly","2003","indirect migration background","(3a) lower tertiary education","3","","",""
"Partly, partly","2003","indirect migration background","(3b) higher tertiary education","6","","",""
"Paid","2003","no migration background","(0) in school","3","","",""
"Paid","2003","no migration background","(1a) inadequately completed","8","","",""
"Paid","2003","no migration background","(1b) general elementary school","38","0.219260056377143","0.158648625632243","0.279871487122043"
"Paid","2003","no migration background","(1c) basic vocational qualification","229","0.154258788552535","0.135405711624364","0.173111865480705"
"Paid","2003","no migration background","(2b) intermediate general qualification","16","","",""
"Paid","2003","no migration background","(2a) intermediate vocational","236","0.11250849614182","0.0994634416648703","0.12555355061877"
"Paid","2003","no migration background","(2c_gen) general maturity certificate","25","","",""
"Paid","2003","no migration background","(2c_voc) vocational maturity certificate","44","0.0820684311021846","0.0600146618244709","0.104122200379898"
"Paid","2003","no migration background","(3a) lower tertiary education","41","0.0794469530157892","0.0601567122622236","0.0987371937693548"
"Paid","2003","no migration background","(3b) higher tertiary education","54","0.0408136280743871","0.0290998520687304","0.0525274040800439"
"Paid","2003","direct migration background","(0) in school","","","",""
"Paid","2003","direct migration background","(1a) inadequately completed","9","","",""
"Paid","2003","direct migration background","(1b) general elementary school","24","","",""
"Paid","2003","direct migration background","(1c) basic vocational qualification","50","0.248880787252673","0.191877214605812","0.305884359899533"
"Paid","2003","direct migration background","(2b) intermediate general qualification","2","","",""
"Paid","2003","direct migration background","(2a) intermediate vocational","9","","",""
"Paid","2003","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Paid","2003","direct migration background","(2c_voc) vocational maturity certificate","25","","",""
"Paid","2003","direct migration background","(3a) lower tertiary education","3","","",""
"Paid","2003","direct migration background","(3b) higher tertiary education","17","","",""
"Paid","2003","indirect migration background","(0) in school","1","","",""
"Paid","2003","indirect migration background","(1a) inadequately completed","","","",""
"Paid","2003","indirect migration background","(1b) general elementary school","10","","",""
"Paid","2003","indirect migration background","(1c) basic vocational qualification","18","","",""
"Paid","2003","indirect migration background","(2b) intermediate general qualification","4","","",""
"Paid","2003","indirect migration background","(2a) intermediate vocational","8","","",""
"Paid","2003","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Paid","2003","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Paid","2003","indirect migration background","(3a) lower tertiary education","1","","",""
"Paid","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Not paid","2003","no migration background","(0) in school","","","",""
"Not paid","2003","no migration background","(1a) inadequately completed","2","","",""
"Not paid","2003","no migration background","(1b) general elementary school","17","","",""
"Not paid","2003","no migration background","(1c) basic vocational qualification","158","0.0934795809438233","0.0782851056068304","0.108674056280816"
"Not paid","2003","no migration background","(2b) intermediate general qualification","19","","",""
"Not paid","2003","no migration background","(2a) intermediate vocational","312","0.126002494557872","0.112302644834333","0.13970234428141"
