"plh0206i01","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2014","(1a) inadequately completed","higher vocational","","","",""
"6 on scale 1-7","2014","(1a) inadequately completed","higher education","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","in school","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","inadequately","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","general elemantary","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","middle vocational","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","vocational + Abi","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","higher vocational","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","higher education","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","in school","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","inadequately","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","general elemantary","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","middle vocational","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","vocational + Abi","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","higher vocational","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","higher education","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","in school","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","inadequately","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","general elemantary","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","middle vocational","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","vocational + Abi","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","higher vocational","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","higher education","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","in school","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","inadequately","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","general elemantary","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","middle vocational","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","vocational + Abi","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","higher vocational","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","higher education","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","in school","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","inadequately","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","middle vocational","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","higher vocational","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","higher education","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","in school","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","inadequately","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","higher education","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","in school","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","inadequately","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","general elemantary","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","middle vocational","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","higher vocational","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","higher education","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","in school","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","inadequately","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","general elemantary","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","middle vocational","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","higher vocational","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","higher education","","","",""
"7 Strongly agree","2014","(0) in school","in school","","","",""
"7 Strongly agree","2014","(0) in school","inadequately","","","",""
"7 Strongly agree","2014","(0) in school","general elemantary","","","",""
"7 Strongly agree","2014","(0) in school","middle vocational","","","",""
"7 Strongly agree","2014","(0) in school","vocational + Abi","","","",""
"7 Strongly agree","2014","(0) in school","higher vocational","","","",""
"7 Strongly agree","2014","(0) in school","higher education","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","in school","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","inadequately","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","general elemantary","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","middle vocational","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","vocational + Abi","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","higher vocational","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","higher education","","","",""
"7 Strongly agree","2014","(1b) general elementary school","in school","","","",""
"7 Strongly agree","2014","(1b) general elementary school","inadequately","","","",""
"7 Strongly agree","2014","(1b) general elementary school","general elemantary","","","",""
"7 Strongly agree","2014","(1b) general elementary school","middle vocational","","","",""
"7 Strongly agree","2014","(1b) general elementary school","vocational + Abi","","","",""
"7 Strongly agree","2014","(1b) general elementary school","higher vocational","","","",""
"7 Strongly agree","2014","(1b) general elementary school","higher education","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","in school","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","inadequately","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","general elemantary","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","middle vocational","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","vocational + Abi","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","higher vocational","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","higher education","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","in school","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","inadequately","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","general elemantary","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","middle vocational","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","vocational + Abi","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","higher vocational","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","higher education","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","in school","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","inadequately","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","general elemantary","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","middle vocational","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","vocational + Abi","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","higher vocational","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","higher education","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","in school","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","inadequately","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","general elemantary","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","middle vocational","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","higher vocational","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","higher education","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","in school","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","inadequately","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","higher education","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","in school","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","inadequately","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","general elemantary","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","middle vocational","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","vocational + Abi","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","higher vocational","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","higher education","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","in school","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","inadequately","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","general elemantary","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","middle vocational","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","vocational + Abi","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","higher vocational","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","higher education","","","",""
"1 Strongly disagree","2015","(0) in school","in school","","","",""
"1 Strongly disagree","2015","(0) in school","inadequately","","","",""
