"plh0206i01","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","indirect migration background","4","","","","3"
"3 on scale 1-7 ","2015","Single parent ","direct migration background","4","","","","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","direct migration background","6","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","direct migration background","10","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","indirect migration background","1","","","","3"
"3 on scale 1-7 ","2015","Single parent ","no migration background","17","","","","3"
"3 on scale 1-7 ","2015","Single parent ","indirect migration background","2","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","no migration background","26","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","indirect migration background","3","","","","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","no migration background","15","","","","3"
"3 on scale 1-7 ","2015","1-pers.-HH","no migration background","24","","","","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","direct migration background","14","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","direct migration background","25","","","","3"
"3 on scale 1-7 ","2015","1-pers.-HH","direct migration background","4","","","","3"
"3 on scale 1-7 ","2015","1-pers.-HH","indirect migration background","1","","","","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","no migration background","31","0.00484276866774541","0.00315120377059187","0.00653433356489895","3"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","49","0.0307352750459418","0.0216941218341447","0.0397764282577389","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","20","","","","4"
"4 on scale 1-7","2015","Single parent ","direct migration background","15","","","","4"
"4 on scale 1-7","2015","Single parent ","indirect migration background","2","","","","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","13","","","","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","22","","","","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","6","","","","4"
"4 on scale 1-7","2015","1-pers.-HH","no migration background","80","0.0249519234938631","0.0193638801944534","0.0305399667932729","4"
"4 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","6","","","","4"
"4 on scale 1-7","2015","Single parent ","no migration background","59","0.0329528751584501","0.0247038432239008","0.0412019070929993","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","107","0.0241114694089322","0.0194166904190521","0.0288062483988123","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","59","0.0282539488645202","0.0212919393069992","0.0352159584220413","4"
"4 on scale 1-7","2015","(Married) couple without C. ","direct migration background","42","0.0420240355069704","0.0308966520184654","0.0531514189954754","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","90","0.0368651003893376","0.0288021011368911","0.044928099641784","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","14","","","","4"
"4 on scale 1-7","2015","1-pers.-HH","direct migration background","17","","","","4"
"4 on scale 1-7","2015","1-pers.-HH","indirect migration background","4","","","","4"
"4 on scale 1-7","2015","(Married) couple without C. ","no migration background","169","0.0217320616654434","0.0181792243208637","0.0252848990100231","4"
"5 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","12","","","","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","85","0.0548127652712109","0.0428898116872693","0.0667357188551526","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","48","0.095621890847674","0.0719930023693706","0.119250779325977","5"
"5 on scale 1-7","2015","Single parent ","no migration background","144","0.0865088165600242","0.0735186453570592","0.0994989877629892","5"
"5 on scale 1-7","2015","Single parent ","direct migration background","22","","","","5"
"5 on scale 1-7","2015","Single parent ","indirect migration background","19","","","","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","279","0.0566159183123333","0.0495427049892837","0.0636891316353828","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","170","0.0710402549729102","0.0600477656534158","0.0820327442924046","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","28","","","","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","26","","","","5"
"5 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","14","","","","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","46","0.0953368606501511","0.0707483806307879","0.119925340669514","5"
"5 on scale 1-7","2015","1-pers.-HH","no migration background","249","0.0884399488097386","0.0782678255062839","0.0986120721131934","5"
"5 on scale 1-7","2015","(Married) couple without C. ","direct migration background","94","0.0785388662284508","0.0636195920050912","0.0934581404518104","5"
"5 on scale 1-7","2015","(Married) couple without C. ","no migration background","606","0.0921181620923495","0.0850715032340024","0.0991648209506966","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","198","0.0987522889404827","0.0862175781447016","0.111286999736264","5"
"5 on scale 1-7","2015","1-pers.-HH","direct migration background","48","0.081363577984041","0.0590755819793667","0.103651573988715","5"
"5 on scale 1-7","2015","1-pers.-HH","indirect migration background","11","","","","5"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","451","0.374538367767409","0.349185180349231","0.399891555185587","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","126","0.22106445928239","0.187721830958346","0.254407087606435","6"
"6 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","60","0.244324742881338","0.185361096394709","0.303288389367968","6"
"6 on scale 1-7","2015","Single parent ","no migration background","448","0.258649833628782","0.238414968887443","0.278884698370121","6"
"6 on scale 1-7","2015","Single parent ","direct migration background","71","0.167346731159411","0.129156193606915","0.205537268711906","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","68","0.338550469712298","0.277393742028158","0.399707197396439","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","109","0.184034631959015","0.151589955067627","0.216479308850404","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","49","0.223011086637455","0.169446872633275","0.276575300641635","6"
"6 on scale 1-7","2015","(Married) couple without C. ","direct migration background","277","0.229185589591675","0.205875956471381","0.252495222711968","6"
"6 on scale 1-7","2015","1-pers.-HH","no migration background","787","0.259621790539627","0.243914831284986","0.275328749794267","6"
"6 on scale 1-7","2015","1-pers.-HH","direct migration background","126","0.252607932003553","0.217185212044113","0.288030651962994","6"
"6 on scale 1-7","2015","1-pers.-HH","indirect migration background","27","","","","6"
"6 on scale 1-7","2015","Single parent ","indirect migration background","48","0.176363548258098","0.12700043488081","0.225726661635387","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","1249","0.320435978092119","0.306153978003628","0.334717978180611","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","459","0.251250083535901","0.232690558835431","0.269809608236371","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","115","0.227595143801807","0.191383480808049","0.263806806795565","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","661","0.303140362872937","0.283828988474376","0.322451737271497","6"
"6 on scale 1-7","2015","(Married) couple without C. ","no migration background","1947","0.296736457223678","0.285605296428436","0.307867618018919","6"
"7 Strongly agree","2015","Couple + C. LE and GT 16","no migration background","789","0.516839740688361","0.490663478864245","0.543016002512477","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","direct migration background","375","0.608005469691532","0.568778626908321","0.647232312474743","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","indirect migration background","150","0.622551573941112","0.560175135241278","0.684928012640946","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","indirect migration background","132","0.512335434060934","0.447737003014885","0.576933865106983","7"
"7 Strongly agree","2015","1-pers.-HH","no migration background","1835","0.612614590937217","0.595161995150851","0.630067186723584","7"
"7 Strongly agree","2015","1-pers.-HH","direct migration background","373","0.608805051156564","0.569020000572117","0.648590101741011","7"
"7 Strongly agree","2015","1-pers.-HH","indirect migration background","111","0.635105513803817","0.559562834530177","0.710648193077457","7"
"7 Strongly agree","2015","(Married) couple without C. ","no migration background","3675","0.577414215858783","0.565377801550765","0.589450630166801","7"
"7 Strongly agree","2015","(Married) couple without C. ","direct migration background","809","0.623877784289498","0.597013138096189","0.650742430482806","7"
"7 Strongly agree","2015","(Married) couple without C. ","indirect migration background","120","0.624792608292185","0.558351534681794","0.691233681902577","7"
"7 Strongly agree","2015","Single parent ","no migration background","1110","0.603326114410659","0.580720028362092","0.625932200459226","7"
"7 Strongly agree","2015","Single parent ","direct migration background","248","0.672860158021081","0.624859832203651","0.720860483838511","7"
"7 Strongly agree","2015","Single parent ","indirect migration background","156","0.76951487819407","0.714969204698934","0.824060551689207","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","no migration background","2421","0.59127204449747","0.576226287240544","0.606317801754396","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","direct migration background","1329","0.618166423367116","0.597377350912296","0.638955495821935","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","indirect migration background","354","0.69062066908213","0.650698887852847","0.730542450311414","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","no migration background","1228","0.554055331883156","0.533170273066586","0.574940390699727","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","direct migration background","357","0.653648666817823","0.613811500986369","0.693485832649278","7"
"1 Strongly disagree","2016","(Married) couple without C. ","direct migration background","1","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
