"plh0206i01","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2014","lower secondary degree","Single parent ","","","",""
"7 Strongly agree","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","secondary school degree","1-pers.-HH","","","",""
"7 Strongly agree","2014","secondary school degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","secondary school degree","Single parent ","","","",""
"7 Strongly agree","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","college entrance qualification","1-pers.-HH","","","",""
"7 Strongly agree","2014","college entrance qualification","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","college entrance qualification","Single parent ","","","",""
"7 Strongly agree","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Other degree","1-pers.-HH","","","",""
"7 Strongly agree","2014","Other degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Other degree","Single parent ","","","",""
"7 Strongly agree","2014","Other degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Other degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Other degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","no degree/no degree yet","1-pers.-HH","","","",""
"7 Strongly agree","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Single parent ","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","lower secondary degree","1-pers.-HH","6","","",""
"1 Strongly disagree","2015","lower secondary degree","(Married) couple without C. ","12","","",""
"1 Strongly disagree","2015","lower secondary degree","Single parent ","7","","",""
"1 Strongly disagree","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2015","lower secondary degree","Couple + C. GT 16 ","7","","",""
"1 Strongly disagree","2015","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"1 Strongly disagree","2015","secondary school degree","1-pers.-HH","3","","",""
"1 Strongly disagree","2015","secondary school degree","(Married) couple without C. ","3","","",""
"1 Strongly disagree","2015","secondary school degree","Single parent ","4","","",""
"1 Strongly disagree","2015","secondary school degree","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2015","secondary school degree","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2015","college entrance qualification","1-pers.-HH","3","","",""
"1 Strongly disagree","2015","college entrance qualification","(Married) couple without C. ","4","","",""
"1 Strongly disagree","2015","college entrance qualification","Single parent ","4","","",""
"1 Strongly disagree","2015","college entrance qualification","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","Other degree","1-pers.-HH","5","","",""
"1 Strongly disagree","2015","Other degree","(Married) couple without C. ","2","","",""
"1 Strongly disagree","2015","Other degree","Single parent ","","","",""
"1 Strongly disagree","2015","Other degree","Couple + C. LE 16 ","10","","",""
"1 Strongly disagree","2015","Other degree","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2015","Other degree","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2015","no degree/no degree yet","1-pers.-HH","1","","",""
"1 Strongly disagree","2015","no degree/no degree yet","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2015","no degree/no degree yet","Single parent ","2","","",""
"1 Strongly disagree","2015","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2015","lower secondary degree","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2015","lower secondary degree","(Married) couple without C. ","14","","",""
"2 on scale 1-7 ","2015","lower secondary degree","Single parent ","2","","",""
"2 on scale 1-7 ","2015","lower secondary degree","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2015","lower secondary degree","Couple + C. GT 16 ","5","","",""
"2 on scale 1-7 ","2015","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2015","secondary school degree","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2015","secondary school degree","(Married) couple without C. ","8","","",""
"2 on scale 1-7 ","2015","secondary school degree","Single parent ","3","","",""
"2 on scale 1-7 ","2015","secondary school degree","Couple + C. LE 16 ","8","","",""
"2 on scale 1-7 ","2015","secondary school degree","Couple + C. GT 16 ","1","","",""
"2 on scale 1-7 ","2015","secondary school degree","Couple + C. LE and GT 16","8","","",""
"2 on scale 1-7 ","2015","college entrance qualification","1-pers.-HH","2","","",""
"2 on scale 1-7 ","2015","college entrance qualification","(Married) couple without C. ","7","","",""
"2 on scale 1-7 ","2015","college entrance qualification","Single parent ","2","","",""
"2 on scale 1-7 ","2015","college entrance qualification","Couple + C. LE 16 ","7","","",""
"2 on scale 1-7 ","2015","college entrance qualification","Couple + C. GT 16 ","2","","",""
"2 on scale 1-7 ","2015","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2015","Other degree","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2015","Other degree","(Married) couple without C. ","6","","",""
"2 on scale 1-7 ","2015","Other degree","Single parent ","2","","",""
"2 on scale 1-7 ","2015","Other degree","Couple + C. LE 16 ","12","","",""
"2 on scale 1-7 ","2015","Other degree","Couple + C. GT 16 ","4","","",""
"2 on scale 1-7 ","2015","Other degree","Couple + C. LE and GT 16","8","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2015","lower secondary degree","1-pers.-HH","13","","",""
"3 on scale 1-7 ","2015","lower secondary degree","(Married) couple without C. ","15","","",""
"3 on scale 1-7 ","2015","lower secondary degree","Single parent ","4","","",""
"3 on scale 1-7 ","2015","lower secondary degree","Couple + C. LE 16 ","15","","",""
"3 on scale 1-7 ","2015","lower secondary degree","Couple + C. GT 16 ","4","","",""
"3 on scale 1-7 ","2015","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"3 on scale 1-7 ","2015","secondary school degree","1-pers.-HH","6","","",""
"3 on scale 1-7 ","2015","secondary school degree","(Married) couple without C. ","7","","",""
"3 on scale 1-7 ","2015","secondary school degree","Single parent ","8","","",""
"3 on scale 1-7 ","2015","secondary school degree","Couple + C. LE 16 ","8","","",""
"3 on scale 1-7 ","2015","secondary school degree","Couple + C. GT 16 ","10","","",""
"3 on scale 1-7 ","2015","secondary school degree","Couple + C. LE and GT 16","7","","",""
"3 on scale 1-7 ","2015","college entrance qualification","1-pers.-HH","5","","",""
"3 on scale 1-7 ","2015","college entrance qualification","(Married) couple without C. ","12","","",""
"3 on scale 1-7 ","2015","college entrance qualification","Single parent ","4","","",""
"3 on scale 1-7 ","2015","college entrance qualification","Couple + C. LE 16 ","10","","",""
"3 on scale 1-7 ","2015","college entrance qualification","Couple + C. GT 16 ","3","","",""
"3 on scale 1-7 ","2015","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"3 on scale 1-7 ","2015","Other degree","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2015","Other degree","(Married) couple without C. ","10","","",""
"3 on scale 1-7 ","2015","Other degree","Single parent ","5","","",""
"3 on scale 1-7 ","2015","Other degree","Couple + C. LE 16 ","18","","",""
"3 on scale 1-7 ","2015","Other degree","Couple + C. GT 16 ","4","","",""
"3 on scale 1-7 ","2015","Other degree","Couple + C. LE and GT 16","6","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","(Married) couple without C. ","2","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","Single parent ","2","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"4 on scale 1-7","2015","lower secondary degree","1-pers.-HH","40","0.0314005514518633","0.0215208968399469","0.0412802060637796"
"4 on scale 1-7","2015","lower secondary degree","(Married) couple without C. ","71","0.0230070761839042","0.0171064422163052","0.0289077101515031"
"4 on scale 1-7","2015","lower secondary degree","Single parent ","21","","",""
"4 on scale 1-7","2015","lower secondary degree","Couple + C. LE 16 ","37","0.0355092246988306","0.0241297851977577","0.0468886641999034"
"4 on scale 1-7","2015","lower secondary degree","Couple + C. GT 16 ","26","","",""
"4 on scale 1-7","2015","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"4 on scale 1-7","2015","secondary school degree","1-pers.-HH","24","","",""
"4 on scale 1-7","2015","secondary school degree","(Married) couple without C. ","55","0.0232673980601325","0.0169377257372061","0.029597070383059"
"4 on scale 1-7","2015","secondary school degree","Single parent ","19","","",""
"4 on scale 1-7","2015","secondary school degree","Couple + C. LE 16 ","54","0.0302001965416816","0.0222721259934287","0.0381282670899345"
"4 on scale 1-7","2015","secondary school degree","Couple + C. GT 16 ","20","","",""
"4 on scale 1-7","2015","secondary school degree","Couple + C. LE and GT 16","20","","",""
"4 on scale 1-7","2015","college entrance qualification","1-pers.-HH","17","","",""
"4 on scale 1-7","2015","college entrance qualification","(Married) couple without C. ","46","0.0191532275493642","0.0131908202500712","0.0251156348486573"
"4 on scale 1-7","2015","college entrance qualification","Single parent ","12","","",""
"4 on scale 1-7","2015","college entrance qualification","Couple + C. LE 16 ","38","0.0132145808102194","0.00834215852621563","0.0180870030942231"
"4 on scale 1-7","2015","college entrance qualification","Couple + C. GT 16 ","20","","",""
"4 on scale 1-7","2015","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"4 on scale 1-7","2015","Other degree","1-pers.-HH","16","","",""
"4 on scale 1-7","2015","Other degree","(Married) couple without C. ","37","0.0444828203124722","0.0317302818550768","0.0572353587698676"
"4 on scale 1-7","2015","Other degree","Single parent ","9","","",""
"4 on scale 1-7","2015","Other degree","Couple + C. LE 16 ","70","0.0443274419196447","0.0338450243909686","0.0548098594483207"
"4 on scale 1-7","2015","Other degree","Couple + C. GT 16 ","14","","",""
"4 on scale 1-7","2015","Other degree","Couple + C. LE and GT 16","16","","",""
"4 on scale 1-7","2015","no degree/no degree yet","1-pers.-HH","2","","",""
"4 on scale 1-7","2015","no degree/no degree yet","(Married) couple without C. ","4","","",""
"4 on scale 1-7","2015","no degree/no degree yet","Single parent ","8","","",""
"4 on scale 1-7","2015","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"4 on scale 1-7","2015","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"4 on scale 1-7","2015","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"5 on scale 1-7","2015","lower secondary degree","1-pers.-HH","110","0.0939944574888026","0.0774627555741628","0.110526159403442"
"5 on scale 1-7","2015","lower secondary degree","(Married) couple without C. ","254","0.0985172103538554","0.0867883173780057","0.110246103329705"
"5 on scale 1-7","2015","lower secondary degree","Single parent ","50","0.0789799080946828","0.0557538196579355","0.10220599653143"
"5 on scale 1-7","2015","lower secondary degree","Couple + C. LE 16 ","71","0.0606985544805273","0.0460162946089066","0.0753808143521479"
"5 on scale 1-7","2015","lower secondary degree","Couple + C. GT 16 ","59","0.105424158155973","0.0809735068196074","0.129874809492338"
"5 on scale 1-7","2015","lower secondary degree","Couple + C. LE and GT 16","21","","",""
"5 on scale 1-7","2015","secondary school degree","1-pers.-HH","70","0.0842152120051456","0.0661717703084079","0.102258653701883"
"5 on scale 1-7","2015","secondary school degree","(Married) couple without C. ","200","0.0829881201434732","0.0714052837933768","0.0945709564935697"
"5 on scale 1-7","2015","secondary school degree","Single parent ","57","0.0738110064038935","0.0550107377441817","0.0926112750636052"
"5 on scale 1-7","2015","secondary school degree","Couple + C. LE 16 ","108","0.0460064677801432","0.0363012846164151","0.0557116509438714"
"5 on scale 1-7","2015","secondary school degree","Couple + C. GT 16 ","68","0.0916952541814264","0.0723508991324601","0.111039609230393"
