"plb0196_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2010","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"No","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2010","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Yes","2011","lower secondary degree","1-pers.-HH","113","0.662771944640711","0.59128325159312","0.734260637688302"
"Yes","2011","lower secondary degree","(Married) couple without C. ","288","0.650769404222607","0.605499143351478","0.696039665093736"
"Yes","2011","lower secondary degree","Single parent ","122","0.597997336429905","0.529703802561767","0.666290870298044"
"Yes","2011","lower secondary degree","Couple + C. LE 16 ","485","0.736912428783315","0.703396640887125","0.770428216679505"
"Yes","2011","lower secondary degree","Couple + C. GT 16 ","177","0.653160347434734","0.596700325251627","0.709620369617842"
"Yes","2011","lower secondary degree","Couple + C. LE and GT 16","129","0.628876663551585","0.560719531444634","0.697033795658536"
"Yes","2011","secondary school degree","1-pers.-HH","264","0.773169895052298","0.729170542726922","0.817169247377674"
"Yes","2011","secondary school degree","(Married) couple without C. ","614","0.738440027402805","0.708666614626395","0.768213440179214"
"Yes","2011","secondary school degree","Single parent ","328","0.668050205239644","0.626140174938631","0.709960235540656"
"Yes","2011","secondary school degree","Couple + C. LE 16 ","955","0.762762583300522","0.739494968638589","0.786030197962455"
"Yes","2011","secondary school degree","Couple + C. GT 16 ","380","0.752590381352351","0.715608851913918","0.789571910790784"
"Yes","2011","secondary school degree","Couple + C. LE and GT 16","202","0.769790630166872","0.720036452526959","0.819544807806785"
"Yes","2011","college entrance qualification","1-pers.-HH","255","0.697218939608515","0.650211781102376","0.744226098114654"
"Yes","2011","college entrance qualification","(Married) couple without C. ","630","0.820673963287807","0.793837809908782","0.847510116666831"
"Yes","2011","college entrance qualification","Single parent ","255","0.788178018760717","0.743618088531033","0.832737948990401"
"Yes","2011","college entrance qualification","Couple + C. LE 16 ","1151","0.812884675919162","0.792663746049785","0.833105605788539"
"Yes","2011","college entrance qualification","Couple + C. GT 16 ","285","0.772161955481586","0.729990012077762","0.81433389888541"
"Yes","2011","college entrance qualification","Couple + C. LE and GT 16","162","0.802323873322585","0.747674526424544","0.856973220220625"
"Yes","2011","Other degree","1-pers.-HH","11","","",""
"Yes","2011","Other degree","(Married) couple without C. ","51","0.700335286515878","0.597341244483114","0.803329328548642"
"Yes","2011","Other degree","Single parent ","28","","",""
"Yes","2011","Other degree","Couple + C. LE 16 ","171","0.710525649578637","0.65385274628546","0.767198552871813"
"Yes","2011","Other degree","Couple + C. GT 16 ","33","0.742225387748441","0.618483867848709","0.865966907648173"
"Yes","2011","Other degree","Couple + C. LE and GT 16","44","0.630929397022665","0.510814366777363","0.751044427267967"
"Yes","2011","no degree/no degree yet","1-pers.-HH","4","","",""
"Yes","2011","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Yes","2011","no degree/no degree yet","Single parent ","6","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"Yes","2011","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"No","2011","lower secondary degree","1-pers.-HH","55","0.337228055359289","0.265739362311698","0.40871674840688"
"No","2011","lower secondary degree","(Married) couple without C. ","138","0.349230595777393","0.303960334906264","0.394500856648522"
"No","2011","lower secondary degree","Single parent ","76","0.402002663570095","0.333709129701956","0.470296197438233"
"No","2011","lower secondary degree","Couple + C. LE 16 ","178","0.263087571216685","0.229571783320495","0.296603359112875"
"No","2011","lower secondary degree","Couple + C. GT 16 ","96","0.346839652565266","0.290379630382158","0.403299674748373"
"No","2011","lower secondary degree","Couple + C. LE and GT 16","64","0.371123336448415","0.302966204341464","0.439280468555366"
"No","2011","secondary school degree","1-pers.-HH","84","0.226830104947702","0.182830752622326","0.270829457273078"
"No","2011","secondary school degree","(Married) couple without C. ","223","0.261559972597195","0.231786559820786","0.291333385373605"
"No","2011","secondary school degree","Single parent ","157","0.331949794760356","0.290039764459344","0.373859825061369"
"No","2011","secondary school degree","Couple + C. LE 16 ","329","0.237237416699478","0.213969802037545","0.260505031361411"
"No","2011","secondary school degree","Couple + C. GT 16 ","143","0.247409618647649","0.210428089209216","0.284391148086082"
"No","2011","secondary school degree","Couple + C. LE and GT 16","73","0.230209369833128","0.180455192193215","0.279963547473041"
"No","2011","college entrance qualification","1-pers.-HH","112","0.302781060391485","0.255773901885346","0.349788218897624"
"No","2011","college entrance qualification","(Married) couple without C. ","155","0.179326036712193","0.152489883333169","0.206162190091218"
"No","2011","college entrance qualification","Single parent ","68","0.211821981239283","0.167262051009599","0.256381911468967"
"No","2011","college entrance qualification","Couple + C. LE 16 ","278","0.187115324080838","0.166894394211461","0.207336253950215"
"No","2011","college entrance qualification","Couple + C. GT 16 ","95","0.227838044518414","0.18566610111459","0.270009987922238"
"No","2011","college entrance qualification","Couple + C. LE and GT 16","42","0.197676126677415","0.143026779779375","0.252325473575456"
"No","2011","Other degree","1-pers.-HH","6","","",""
"No","2011","Other degree","(Married) couple without C. ","25","","",""
"No","2011","Other degree","Single parent ","9","","",""
"No","2011","Other degree","Couple + C. LE 16 ","75","0.289474350421363","0.232801447128187","0.34614725371454"
"No","2011","Other degree","Couple + C. GT 16 ","15","","",""
"No","2011","Other degree","Couple + C. LE and GT 16","18","","",""
"No","2011","no degree/no degree yet","1-pers.-HH","1","","",""
"No","2011","no degree/no degree yet","(Married) couple without C. ","5","","",""
"No","2011","no degree/no degree yet","Single parent ","2","","",""
"No","2011","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"No","2011","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"No","2011","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2012","lower secondary degree","1-pers.-HH","125","0.628503610662958","0.559976472611207","0.697030748714709"
"Yes","2012","lower secondary degree","(Married) couple without C. ","276","0.653888553183554","0.609182810783929","0.698594295583178"
"Yes","2012","lower secondary degree","Single parent ","129","0.519547583126139","0.450477827737341","0.588617338514937"
"Yes","2012","lower secondary degree","Couple + C. LE 16 ","463","0.67497612290487","0.639745928297307","0.710206317512432"
"Yes","2012","lower secondary degree","Couple + C. GT 16 ","174","0.61974805155103","0.563089320206057","0.676406782896002"
"Yes","2012","lower secondary degree","Couple + C. LE and GT 16","142","0.71846758147279","0.655664236994324","0.781270925951256"
"Yes","2012","secondary school degree","1-pers.-HH","270","0.725210553534223","0.68032688204118","0.770094225027265"
"Yes","2012","secondary school degree","(Married) couple without C. ","605","0.717972285382234","0.687792309395508","0.748152261368959"
"Yes","2012","secondary school degree","Single parent ","349","0.720095173090587","0.680098344757842","0.760092001423331"
"Yes","2012","secondary school degree","Couple + C. LE 16 ","879","0.729106347098732","0.70430008049441","0.753912613703054"
"Yes","2012","secondary school degree","Couple + C. GT 16 ","369","0.678347850647824","0.638729451962604","0.717966249333043"
"Yes","2012","secondary school degree","Couple + C. LE and GT 16","204","0.776500940821831","0.728636781073343","0.824365100570318"
"Yes","2012","college entrance qualification","1-pers.-HH","337","0.781914046693408","0.742973721666897","0.820854371719918"
"Yes","2012","college entrance qualification","(Married) couple without C. ","640","0.789716252862456","0.762009478313125","0.817423027411786"
"Yes","2012","college entrance qualification","Single parent ","248","0.733388341143013","0.686795777087029","0.779980905198997"
"Yes","2012","college entrance qualification","Couple + C. LE 16 ","1095","0.78530366593946","0.763863718253221","0.806743613625699"
"Yes","2012","college entrance qualification","Couple + C. GT 16 ","286","0.745309985983702","0.701271883552496","0.789348088414909"
"Yes","2012","college entrance qualification","Couple + C. LE and GT 16","176","0.78510970548392","0.730956330552296","0.839263080415545"
"Yes","2012","Other degree","1-pers.-HH","16","","",""
"Yes","2012","Other degree","(Married) couple without C. ","60","0.676036483057479","0.578809634943766","0.773263331171193"
"Yes","2012","Other degree","Single parent ","23","","",""
"Yes","2012","Other degree","Couple + C. LE 16 ","179","0.711814844557736","0.654868706355203","0.768760982760268"
"Yes","2012","Other degree","Couple + C. GT 16 ","32","0.643709579500228","0.510967032069508","0.776452126930947"
"Yes","2012","Other degree","Couple + C. LE and GT 16","40","0.643077485916173","0.526608568951945","0.759546402880401"
"Yes","2012","no degree/no degree yet","1-pers.-HH","3","","",""
"Yes","2012","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Yes","2012","no degree/no degree yet","Single parent ","10","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE 16 ","25","","",""
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"No","2012","lower secondary degree","1-pers.-HH","66","0.371496389337042","0.302969251285291","0.440023527388793"
"No","2012","lower secondary degree","(Married) couple without C. ","159","0.346111446816446","0.301405704416822","0.390817189216071"
"No","2012","lower secondary degree","Single parent ","72","0.480452416873861","0.411382661485063","0.549522172262659"
"No","2012","lower secondary degree","Couple + C. LE 16 ","216","0.32502387709513","0.289793682487568","0.360254071702693"
"No","2012","lower secondary degree","Couple + C. GT 16 ","108","0.38025194844897","0.323593217103998","0.436910679793942"
"No","2012","lower secondary degree","Couple + C. LE and GT 16","55","0.28153241852721","0.218729074048745","0.344335763005676"
"No","2012","secondary school degree","1-pers.-HH","110","0.274789446465777","0.229905774972735","0.31967311795882"
"No","2012","secondary school degree","(Married) couple without C. ","249","0.282027714617766","0.251847738631041","0.312207690604492"
"No","2012","secondary school degree","Single parent ","135","0.279904826909413","0.239907998576669","0.319901655242158"
"No","2012","secondary school degree","Couple + C. LE 16 ","354","0.270893652901268","0.246087386296946","0.29569991950559"
"No","2012","secondary school degree","Couple + C. GT 16 ","165","0.321652149352176","0.282033750666957","0.361270548037396"
"No","2012","secondary school degree","Couple + C. LE and GT 16","87","0.223499059178169","0.175634899429682","0.271363218926657"
"No","2012","college entrance qualification","1-pers.-HH","95","0.218085953306592","0.179145628280082","0.257026278333103"
"No","2012","college entrance qualification","(Married) couple without C. ","191","0.210283747137544","0.182576972588214","0.237990521686874"
"No","2012","college entrance qualification","Single parent ","98","0.266611658856987","0.220019094801003","0.313204222912971"
"No","2012","college entrance qualification","Couple + C. LE 16 ","314","0.21469633406054","0.193256386374301","0.236136281746779"
"No","2012","college entrance qualification","Couple + C. GT 16 ","90","0.254690014016298","0.210651911585091","0.298728116447504"
"No","2012","college entrance qualification","Couple + C. LE and GT 16","45","0.21489029451608","0.160736919584455","0.269043669447704"
