"plb0196_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Couple + C. LE and GT 16","higher vocational","26","","",""
"Yes","2009","Couple + C. LE and GT 16","higher education","89","0.769947614740511","0.694646496225999","0.845248733255023"
"No","2009","1-pers.-HH","in school","","","",""
"No","2009","1-pers.-HH","inadequately","3","","",""
"No","2009","1-pers.-HH","general elemantary","12","","",""
"No","2009","1-pers.-HH","middle vocational","126","0.299022385442935","0.25415590311698","0.343888867768889"
"No","2009","1-pers.-HH","vocational + Abi","14","","",""
"No","2009","1-pers.-HH","higher vocational","11","","",""
"No","2009","1-pers.-HH","higher education","61","0.268742659346596","0.212657766464715","0.324827552228477"
"No","2009","(Married) couple without C. ","in school","","","",""
"No","2009","(Married) couple without C. ","inadequately","1","","",""
"No","2009","(Married) couple without C. ","general elemantary","30","0.379074606904911","0.256315273095429","0.501833940714393"
"No","2009","(Married) couple without C. ","middle vocational","275","0.348666381437942","0.316853629225165","0.380479133650719"
"No","2009","(Married) couple without C. ","vocational + Abi","32","0.276737027553566","0.200703695646639","0.352770359460492"
"No","2009","(Married) couple without C. ","higher vocational","38","0.285849310045581","0.21330247658399","0.358396143507172"
"No","2009","(Married) couple without C. ","higher education","131","0.21023315946809","0.177325992116583","0.243140326819596"
"No","2009","Single parent ","in school","1","","",""
"No","2009","Single parent ","inadequately","","","",""
"No","2009","Single parent ","general elemantary","11","","",""
"No","2009","Single parent ","middle vocational","61","0.370969115816864","0.300594884279406","0.441343347354322"
"No","2009","Single parent ","vocational + Abi","7","","",""
"No","2009","Single parent ","higher vocational","6","","",""
"No","2009","Single parent ","higher education","13","","",""
"No","2009","Couple + C. LE 16 ","in school","","","",""
"No","2009","Couple + C. LE 16 ","inadequately","5","","",""
"No","2009","Couple + C. LE 16 ","general elemantary","9","","",""
"No","2009","Couple + C. LE 16 ","middle vocational","214","0.336349235040722","0.299688364494515","0.373010105586929"
"No","2009","Couple + C. LE 16 ","vocational + Abi","41","0.304973294877675","0.226728776369134","0.383217813386216"
"No","2009","Couple + C. LE 16 ","higher vocational","42","0.204934518614718","0.140551901784054","0.269317135445381"
"No","2009","Couple + C. LE 16 ","higher education","68","0.159566667539061","0.122452902684916","0.196680432393205"
"No","2009","Couple + C. GT 16 ","in school","","","",""
"No","2009","Couple + C. GT 16 ","inadequately","1","","",""
"No","2009","Couple + C. GT 16 ","general elemantary","34","0.444619823547174","0.335041628273332","0.554198018821016"
"No","2009","Couple + C. GT 16 ","middle vocational","215","0.298909352973485","0.262817374271984","0.335001331674986"
"No","2009","Couple + C. GT 16 ","vocational + Abi","25","","",""
"No","2009","Couple + C. GT 16 ","higher vocational","28","","",""
"No","2009","Couple + C. GT 16 ","higher education","74","0.294157684892491","0.242681211279277","0.345634158505705"
"No","2009","Couple + C. LE and GT 16","in school","1","","",""
"No","2009","Couple + C. LE and GT 16","inadequately","","","",""
"No","2009","Couple + C. LE and GT 16","general elemantary","13","","",""
"No","2009","Couple + C. LE and GT 16","middle vocational","69","0.305207689387275","0.243510349224179","0.36690502955037"
"No","2009","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"No","2009","Couple + C. LE and GT 16","higher vocational","16","","",""
"No","2009","Couple + C. LE and GT 16","higher education","31","0.230052385259489","0.154751266744976","0.305353503774001"
"Yes","2010","1-pers.-HH","in school","","","",""
"Yes","2010","1-pers.-HH","inadequately","1","","",""
"Yes","2010","1-pers.-HH","general elemantary","25","","",""
"Yes","2010","1-pers.-HH","middle vocational","223","0.630940774293962","0.5807439497125","0.681137598875423"
"Yes","2010","1-pers.-HH","vocational + Abi","43","0.766116656404944","0.654246602973907","0.87798670983598"
"Yes","2010","1-pers.-HH","higher vocational","48","0.622399734430939","0.505442532934111","0.739356935927767"
"Yes","2010","1-pers.-HH","higher education","177","0.780647277151955","0.727168297510214","0.834126256793697"
"Yes","2010","(Married) couple without C. ","in school","1","","",""
"Yes","2010","(Married) couple without C. ","inadequately","2","","",""
"Yes","2010","(Married) couple without C. ","general elemantary","23","","",""
"Yes","2010","(Married) couple without C. ","middle vocational","568","0.686021631529806","0.654784659111924","0.717258603947689"
"Yes","2010","(Married) couple without C. ","vocational + Abi","104","0.688809517094814","0.613451959752713","0.764167074436915"
"Yes","2010","(Married) couple without C. ","higher vocational","107","0.744744999521967","0.673532247033335","0.815957752010599"
"Yes","2010","(Married) couple without C. ","higher education","430","0.751390344971557","0.715593407087858","0.787187282855256"
"Yes","2010","Single parent ","in school","1","","",""
"Yes","2010","Single parent ","inadequately","4","","",""
"Yes","2010","Single parent ","general elemantary","40","0.521627680391833","0.405434068435988","0.637821292347677"
"Yes","2010","Single parent ","middle vocational","277","0.620260077341786","0.574065052391604","0.666455102291967"
"Yes","2010","Single parent ","vocational + Abi","70","0.849810116682717","0.776407983184292","0.923212250181141"
"Yes","2010","Single parent ","higher vocational","34","0.907875426675827","0.820412436440165","0.995338416911489"
"Yes","2010","Single parent ","higher education","142","0.764793907668918","0.704005078182757","0.825582737155078"
"Yes","2010","Couple + C. LE 16 ","in school","","","",""
"Yes","2010","Couple + C. LE 16 ","inadequately","17","","",""
"Yes","2010","Couple + C. LE 16 ","general elemantary","93","0.624111539671173","0.54330078719654","0.704922292145806"
"Yes","2010","Couple + C. LE 16 ","middle vocational","1009","0.671452691699091","0.648107923786085","0.694797459612096"
"Yes","2010","Couple + C. LE 16 ","vocational + Abi","224","0.662559916826412","0.611544430027714","0.713575403625111"
"Yes","2010","Couple + C. LE 16 ","higher vocational","203","0.800749360022762","0.753016207998854","0.848482512046669"
"Yes","2010","Couple + C. LE 16 ","higher education","699","0.754230187049798","0.726603838052269","0.781856536047328"
"Yes","2010","Couple + C. GT 16 ","in school","1","","",""
"Yes","2010","Couple + C. GT 16 ","inadequately","2","","",""
"Yes","2010","Couple + C. GT 16 ","general elemantary","45","0.551566044589037","0.439010870125979","0.664121219052096"
"Yes","2010","Couple + C. GT 16 ","middle vocational","343","0.610687747311033","0.570048639510691","0.651326855111375"
"Yes","2010","Couple + C. GT 16 ","vocational + Abi","47","0.638011795671475","0.522939108935673","0.753084482407278"
"Yes","2010","Couple + C. GT 16 ","higher vocational","73","0.697281362776659","0.606319643235476","0.788243082317843"
"Yes","2010","Couple + C. GT 16 ","higher education","215","0.752107070800011","0.701440921930337","0.802773219669686"
"Yes","2010","Couple + C. LE and GT 16","in school","2","","",""
"Yes","2010","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes","2010","Couple + C. LE and GT 16","general elemantary","43","0.635175466610196","0.519039965356274","0.751310967864118"
"Yes","2010","Couple + C. LE and GT 16","middle vocational","176","0.566099968324945","0.507629717591009","0.624570219058881"
"Yes","2010","Couple + C. LE and GT 16","vocational + Abi","28","","",""
"Yes","2010","Couple + C. LE and GT 16","higher vocational","37","0.685525808004906","0.566033897793512","0.805017718216301"
"Yes","2010","Couple + C. LE and GT 16","higher education","94","0.774435830706503","0.700271351482677","0.84860030993033"
"No","2010","1-pers.-HH","in school","","","",""
"No","2010","1-pers.-HH","inadequately","1","","",""
"No","2010","1-pers.-HH","general elemantary","10","","",""
"No","2010","1-pers.-HH","middle vocational","132","0.369059225706038","0.318862401124577","0.4192560502875"
"No","2010","1-pers.-HH","vocational + Abi","12","","",""
"No","2010","1-pers.-HH","higher vocational","18","","",""
"No","2010","1-pers.-HH","higher education","53","0.219352722848045","0.165873743206303","0.272831702489786"
"No","2010","(Married) couple without C. ","in school","","","",""
"No","2010","(Married) couple without C. ","inadequately","","","",""
"No","2010","(Married) couple without C. ","general elemantary","19","","",""
"No","2010","(Married) couple without C. ","middle vocational","280","0.313978368470194","0.282741396052311","0.345215340888076"
"No","2010","(Married) couple without C. ","vocational + Abi","41","0.311190482905186","0.235832925563085","0.386548040247287"
"No","2010","(Married) couple without C. ","higher vocational","37","0.255255000478033","0.184042247989401","0.326467752966665"
"No","2010","(Married) couple without C. ","higher education","130","0.248609655028443","0.212812717144744","0.284406592912142"
"No","2010","Single parent ","in school","","","",""
"No","2010","Single parent ","inadequately","","","",""
"No","2010","Single parent ","general elemantary","31","0.478372319608167","0.362178707652323","0.594565931564012"
"No","2010","Single parent ","middle vocational","147","0.379739922658214","0.333544897708033","0.425934947608396"
"No","2010","Single parent ","vocational + Abi","21","","",""
"No","2010","Single parent ","higher vocational","8","","",""
"No","2010","Single parent ","higher education","45","0.235206092331082","0.174417262844922","0.295994921817242"
"No","2010","Couple + C. LE 16 ","in school","","","",""
"No","2010","Couple + C. LE 16 ","inadequately","10","","",""
"No","2010","Couple + C. LE 16 ","general elemantary","45","0.375888460328827","0.295077707854194","0.45669921280346"
"No","2010","Couple + C. LE 16 ","middle vocational","546","0.328547308300909","0.305202540387904","0.351892076213915"
"No","2010","Couple + C. LE 16 ","vocational + Abi","106","0.337440083173588","0.286424596374889","0.388455569972286"
"No","2010","Couple + C. LE 16 ","higher vocational","66","0.199250639977238","0.151517487953331","0.246983792001146"
"No","2010","Couple + C. LE 16 ","higher education","234","0.245769812950201","0.218143463952672","0.273396161947731"
"No","2010","Couple + C. GT 16 ","in school","","","",""
"No","2010","Couple + C. GT 16 ","inadequately","","","",""
"No","2010","Couple + C. GT 16 ","general elemantary","30","0.448433955410963","0.335878780947904","0.560989129874021"
"No","2010","Couple + C. GT 16 ","middle vocational","210","0.389312252688967","0.348673144888625","0.429951360489308"
"No","2010","Couple + C. GT 16 ","vocational + Abi","20","","",""
"No","2010","Couple + C. GT 16 ","higher vocational","25","","",""
"No","2010","Couple + C. GT 16 ","higher education","64","0.247892929199989","0.197226780330314","0.298559078069663"
"No","2010","Couple + C. LE and GT 16","in school","2","","",""
"No","2010","Couple + C. LE and GT 16","inadequately","","","",""
"No","2010","Couple + C. LE and GT 16","general elemantary","23","","",""
"No","2010","Couple + C. LE and GT 16","middle vocational","100","0.433900031675055","0.375429780941119","0.492370282408991"
"No","2010","Couple + C. LE and GT 16","vocational + Abi","12","","",""
"No","2010","Couple + C. LE and GT 16","higher vocational","21","","",""
"No","2010","Couple + C. LE and GT 16","higher education","28","","",""
"Yes","2011","1-pers.-HH","in school","1","","",""
"Yes","2011","1-pers.-HH","inadequately","2","","",""
"Yes","2011","1-pers.-HH","general elemantary","23","","",""
"Yes","2011","1-pers.-HH","middle vocational","323","0.719468810935383","0.67800622522171","0.760931396649056"
"Yes","2011","1-pers.-HH","vocational + Abi","63","0.755503229831874","0.664668152289644","0.846338307374103"
"Yes","2011","1-pers.-HH","higher vocational","59","0.828315731947369","0.742395500800077","0.91423596309466"
"Yes","2011","1-pers.-HH","higher education","196","0.699300287424384","0.645395907709015","0.753204667139753"
"Yes","2011","(Married) couple without C. ","in school","","","",""
"Yes","2011","(Married) couple without C. ","inadequately","5","","",""
"Yes","2011","(Married) couple without C. ","general elemantary","49","0.546352340501819","0.441133234707639","0.651571446295999"
"Yes","2011","(Married) couple without C. ","middle vocational","754","0.708002699341006","0.680527104967588","0.735478293714424"
"Yes","2011","(Married) couple without C. ","vocational + Abi","141","0.844869334830348","0.791077412103518","0.898661257557179"
"Yes","2011","(Married) couple without C. ","higher vocational","138","0.753213323965657","0.690917486195565","0.815509161735748"
"Yes","2011","(Married) couple without C. ","higher education","527","0.823210585398264","0.794150111091833","0.852271059704695"
"Yes","2011","Single parent ","in school","","","",""
"Yes","2011","Single parent ","inadequately","4","","",""
"Yes","2011","Single parent ","general elemantary","57","0.554912931334868","0.457507538522401","0.652318324147335"
