"plj0046","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2013","direct migration background","(1a) inadequately completed","33","0.364169902814367","0.260648151450974","0.46769165417776"
"Some worries","2013","direct migration background","(1b) general elementary school","127","0.348230423077606","0.294499411477357","0.401961434677855"
"Some worries","2013","direct migration background","(1c) basic vocational qualification","187","0.505983209220472","0.457529687882605","0.55443673055834"
"Some worries","2013","direct migration background","(2b) intermediate general qualification","10","","",""
"Some worries","2013","direct migration background","(2a) intermediate vocational","52","0.35119847015927","0.263955305422302","0.438441634896237"
"Some worries","2013","direct migration background","(2c_gen) general maturity certificate","38","0.346362337543974","0.25977528397504","0.432949391112908"
"Some worries","2013","direct migration background","(2c_voc) vocational maturity certificate","91","0.464545279623148","0.398339600366732","0.530750958879565"
"Some worries","2013","direct migration background","(3a) lower tertiary education","18","","",""
"Some worries","2013","direct migration background","(3b) higher tertiary education","110","0.354568539868966","0.299223040890285","0.409914038847647"
"Some worries","2013","indirect migration background","(0) in school","13","","",""
"Some worries","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Some worries","2013","indirect migration background","(1b) general elementary school","41","0.538921984283189","0.422147158285756","0.655696810280622"
"Some worries","2013","indirect migration background","(1c) basic vocational qualification","48","0.468204951099615","0.375792768949177","0.560617133250053"
"Some worries","2013","indirect migration background","(2b) intermediate general qualification","18","","",""
"Some worries","2013","indirect migration background","(2a) intermediate vocational","47","0.467345280931125","0.37575751074726","0.558933051114991"
"Some worries","2013","indirect migration background","(2c_gen) general maturity certificate","22","","",""
"Some worries","2013","indirect migration background","(2c_voc) vocational maturity certificate","10","","",""
"Some worries","2013","indirect migration background","(3a) lower tertiary education","12","","",""
"Some worries","2013","indirect migration background","(3b) higher tertiary education","26","","",""
"No worries","2013","no migration background","(0) in school","112","0.540144150928852","0.470899337569821","0.609388964287884"
"No worries","2013","no migration background","(1a) inadequately completed","37","0.341360532940276","0.258567584720682","0.424153481159869"
"No worries","2013","no migration background","(1b) general elementary school","261","0.252597631420146","0.226152204361375","0.279043058478917"
"No worries","2013","no migration background","(1c) basic vocational qualification","984","0.227802727105743","0.21523751576216","0.240367938449326"
"No worries","2013","no migration background","(2b) intermediate general qualification","153","0.356236164271649","0.308708324148816","0.403764004394482"
"No worries","2013","no migration background","(2a) intermediate vocational","1304","0.293008082317853","0.279462415019934","0.306553749615772"
"No worries","2013","no migration background","(2c_gen) general maturity certificate","334","0.576120401494826","0.535551939093963","0.616688863895688"
"No worries","2013","no migration background","(2c_voc) vocational maturity certificate","539","0.451240956343825","0.423015496350517","0.479466416337133"
"No worries","2013","no migration background","(3a) lower tertiary education","726","0.474858108567898","0.450219575183089","0.499496641952707"
"No worries","2013","no migration background","(3b) higher tertiary education","1434","0.602962238964243","0.583452089787358","0.622472388141128"
"No worries","2013","direct migration background","(0) in school","6","","",""
"No worries","2013","direct migration background","(1a) inadequately completed","34","0.463845006806366","0.356559596808891","0.57113041680384"
"No worries","2013","direct migration background","(1b) general elementary school","114","0.376125820610389","0.321492235600342","0.430759405620435"
"No worries","2013","direct migration background","(1c) basic vocational qualification","142","0.318877130997143","0.273711211609346","0.364043050384941"
"No worries","2013","direct migration background","(2b) intermediate general qualification","12","","",""
"No worries","2013","direct migration background","(2a) intermediate vocational","42","0.425617957468038","0.335251018963492","0.515984895972584"
"No worries","2013","direct migration background","(2c_gen) general maturity certificate","62","0.522411340983907","0.431513745014585","0.613308936953229"
"No worries","2013","direct migration background","(2c_voc) vocational maturity certificate","87","0.395372752957155","0.330469409504765","0.460276096409545"
"No worries","2013","direct migration background","(3a) lower tertiary education","40","0.660880000245622","0.544896526919237","0.776863473572008"
"No worries","2013","direct migration background","(3b) higher tertiary education","144","0.551353421369289","0.493812824875165","0.608894017863412"
"No worries","2013","indirect migration background","(0) in school","34","0.723526902956981","0.603116520162771","0.843937285751191"
"No worries","2013","indirect migration background","(1a) inadequately completed","4","","",""
"No worries","2013","indirect migration background","(1b) general elementary school","12","","",""
"No worries","2013","indirect migration background","(1c) basic vocational qualification","30","0.234460884665664","0.155999137922127","0.3129226314092"
