"pli0095_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2005","no migration background","general elemantary","339","0.239985760344267","0.219385241636498","0.260586279052036","5"
"Never","2005","direct migration background","middle vocational","110","0.141132985741892","0.118103827738452","0.164162143745332","5"
"Never","2005","direct migration background","vocational + Abi","13","","","","5"
"Never","2005","indirect migration background","higher vocational","1","","","","5"
"Never","2005","indirect migration background","higher education","6","","","","5"
"Never","2005","no migration background","middle vocational","959","0.12418932798145","0.117388601585096","0.130990054377804","5"
"Never","2005","no migration background","vocational + Abi","60","0.0769125948653851","0.0591866916785309","0.0946384980522393","5"
"Never","2005","no migration background","higher vocational","111","0.094703982858042","0.0792777645600758","0.110130201156008","5"
"Never","2005","no migration background","higher education","294","0.0841474098630304","0.0752681598292295","0.0930266598968313","5"
"Never","2005","direct migration background","in school","7","","","","5"
"Never","2005","direct migration background","inadequately","36","0.190814265509093","0.127720784990389","0.253907746027798","5"
"Never","2005","direct migration background","general elemantary","98","0.176475917704301","0.145124672155291","0.20782716325331","5"
"Never","2005","direct migration background","higher vocational","17","","","","5"
"Never","2005","direct migration background","higher education","41","0.140020105251801","0.103080896299215","0.176959314204388","5"
"Never","2005","indirect migration background","in school","6","","","","5"
"Never","2005","indirect migration background","inadequately","4","","","","5"
"Never","2005","indirect migration background","general elemantary","17","","","","5"
"Never","2005","indirect migration background","middle vocational","22","","","","5"
"Never","2005","indirect migration background","vocational + Abi","2","","","","5"
"Rarely","2005","no migration background","in school","226","0.474837573633166","0.431154258048539","0.518520889217793","4"
"Rarely","2005","no migration background","inadequately","32","0.360052864191245","0.258007374754405","0.462098353628084","4"
"Rarely","2005","no migration background","general elemantary","650","0.37449221725778","0.351146226378908","0.397838208136653","4"
"Rarely","2005","no migration background","middle vocational","4151","0.442589180629486","0.432346912485531","0.452831448773442","4"
"Rarely","2005","no migration background","vocational + Abi","412","0.447892281028083","0.414810648979729","0.480973913076438","4"
"Rarely","2005","no migration background","higher vocational","664","0.457891197901237","0.431642701965778","0.484139693836696","4"
"Rarely","2005","no migration background","higher education","1989","0.523271820593168","0.507296771330849","0.539246869855488","4"
"Rarely","2005","direct migration background","in school","20","","","","4"
"Rarely","2005","direct migration background","inadequately","48","0.379300382955685","0.30139143567532","0.45720933023605","4"
"Rarely","2005","direct migration background","general elemantary","201","0.375090858495561","0.335275502606433","0.414906214384688","4"
"Rarely","2005","direct migration background","middle vocational","360","0.41254248883347","0.379979564074007","0.445105413592933","4"
"Rarely","2005","direct migration background","vocational + Abi","107","0.4809443891494","0.414158726823685","0.547730051475116","4"
"Rarely","2005","direct migration background","higher vocational","63","0.456125297452482","0.371794307009076","0.540456287895888","4"
"Rarely","2005","direct migration background","higher education","168","0.505645975485539","0.452424053204133","0.558867897766944","4"
"Rarely","2005","indirect migration background","higher education","36","0.487794642675748","0.369853829701806","0.60573545564969","4"
"Rarely","2005","indirect migration background","in school","30","0.319527576065626","0.222652395452405","0.416402756678847","4"
"Rarely","2005","indirect migration background","inadequately","2","","","","4"
"Rarely","2005","indirect migration background","general elemantary","71","0.372959314110771","0.302312850370108","0.443605777851434","4"
"Rarely","2005","indirect migration background","middle vocational","138","0.373599159294141","0.321950119534596","0.425248199053686","4"
"Rarely","2005","indirect migration background","vocational + Abi","20","","","","4"
"Rarely","2005","indirect migration background","higher vocational","17","","","","4"
"Min 1x per month","2006","no migration background","in school","","","","","3"
"Min 1x per month","2006","no migration background","inadequately","","","","","3"
"Min 1x per month","2006","no migration background","general elemantary","","","","","3"
"Min 1x per month","2006","no migration background","middle vocational","","","","","3"
