"pli0095_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2005","direct migration background","(1b) general elementary school","175","0.349102882342758","0.308092170882733","0.390113593802782"
"Rarely","2005","direct migration background","(1c) basic vocational qualification","268","0.412935413197869","0.375764592572424","0.450106233823314"
"Rarely","2005","direct migration background","(2b) intermediate general qualification","26","","",""
"Rarely","2005","direct migration background","(2a) intermediate vocational","62","0.38380530481226","0.305719980042116","0.461890629582404"
"Rarely","2005","direct migration background","(2c_gen) general maturity certificate","52","0.491874128441132","0.397587771151631","0.586160485730632"
"Rarely","2005","direct migration background","(2c_voc) vocational maturity certificate","131","0.476363471881946","0.416568469533139","0.536158474230753"
"Rarely","2005","direct migration background","(3a) lower tertiary education","44","0.659980390725964","0.552770474336567","0.767190307115362"
"Rarely","2005","direct migration background","(3b) higher tertiary education","124","0.46130133800284","0.40116853709983","0.521434138905849"
"Rarely","2005","indirect migration background","(0) in school","30","0.316118038316343","0.220058156096339","0.412177920536347"
"Rarely","2005","indirect migration background","(1a) inadequately completed","3","","",""
"Rarely","2005","indirect migration background","(1b) general elementary school","40","0.367221613377519","0.279499510915803","0.454943715839236"
"Rarely","2005","indirect migration background","(1c) basic vocational qualification","51","0.270418995053592","0.197871536774505","0.342966453332678"
"Rarely","2005","indirect migration background","(2b) intermediate general qualification","31","0.370227276232371","0.25629423897879","0.484160313485952"
"Rarely","2005","indirect migration background","(2a) intermediate vocational","59","0.483089919040755","0.396180325467014","0.569999512614497"
"Rarely","2005","indirect migration background","(2c_gen) general maturity certificate","36","0.367859881207945","0.26767527909927","0.46804448331662"
"Rarely","2005","indirect migration background","(2c_voc) vocational maturity certificate","26","","",""
"Rarely","2005","indirect migration background","(3a) lower tertiary education","11","","",""
"Rarely","2005","indirect migration background","(3b) higher tertiary education","25","","",""
"Never","2005","no migration background","(0) in school","28","","",""
"Never","2005","no migration background","(1a) inadequately completed","21","","",""
"Never","2005","no migration background","(1b) general elementary school","315","0.282376254137486","0.25721930207831","0.307533206196661"
"Never","2005","no migration background","(1c) basic vocational qualification","703","0.162184258767588","0.151860988234398","0.172507529300779"
"Never","2005","no migration background","(2b) intermediate general qualification","32","0.0757954160148598","0.0515029726265777","0.100087859403142"
"Never","2005","no migration background","(2a) intermediate vocational","317","0.0793405572516278","0.0714571067915497","0.0872240077117059"
"Never","2005","no migration background","(2c_gen) general maturity certificate","23","","",""
"Never","2005","no migration background","(2c_voc) vocational maturity certificate","79","0.0765448281954745","0.0614200655898917","0.0916695908010574"
"Never","2005","no migration background","(3a) lower tertiary education","103","0.0783528979758813","0.0649748698441921","0.0917309261075705"
"Never","2005","no migration background","(3b) higher tertiary education","191","0.0888713177737878","0.0769941070082601","0.100748528539316"
"Never","2005","direct migration background","(0) in school","7","","",""
"Never","2005","direct migration background","(1a) inadequately completed","41","0.232012357488473","0.167604508795419","0.296420206181527"
"Never","2005","direct migration background","(1b) general elementary school","94","0.181180036197062","0.148042989903002","0.214317082491121"
"Never","2005","direct migration background","(1c) basic vocational qualification","94","0.147571000799078","0.120794873632131","0.174347127966025"
"Never","2005","direct migration background","(2b) intermediate general qualification","4","","",""
"Never","2005","direct migration background","(2a) intermediate vocational","11","","",""
"Never","2005","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Never","2005","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Never","2005","direct migration background","(3a) lower tertiary education","6","","",""
"Never","2005","direct migration background","(3b) higher tertiary education","35","0.159741288058326","0.115547499796688","0.203935076319964"
"Never","2005","indirect migration background","(0) in school","6","","",""
"Never","2005","indirect migration background","(1a) inadequately completed","1","","",""
"Never","2005","indirect migration background","(1b) general elementary school","18","","",""
"Never","2005","indirect migration background","(1c) basic vocational qualification","9","","",""
"Never","2005","indirect migration background","(2b) intermediate general qualification","2","","",""
