"plh0206i04","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2013","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","Other degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","Other degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2013","Other degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","Other degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","lower secondary degree","1-pers.-HH","","","",""
"4 on scale 1-7","2013","lower secondary degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","lower secondary degree","Single parent ","","","",""
"4 on scale 1-7","2013","lower secondary degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","lower secondary degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","lower secondary degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","secondary school degree","1-pers.-HH","","","",""
"4 on scale 1-7","2013","secondary school degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","secondary school degree","Single parent ","","","",""
"4 on scale 1-7","2013","secondary school degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","secondary school degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","secondary school degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","college entrance qualification","1-pers.-HH","","","",""
"4 on scale 1-7","2013","college entrance qualification","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","college entrance qualification","Single parent ","","","",""
"4 on scale 1-7","2013","college entrance qualification","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","college entrance qualification","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","college entrance qualification","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","Other degree","1-pers.-HH","","","",""
"4 on scale 1-7","2013","Other degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","Other degree","Single parent ","","","",""
"4 on scale 1-7","2013","Other degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","Other degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","Other degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","1-pers.-HH","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Single parent ","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","lower secondary degree","1-pers.-HH","","","",""
"5 on scale 1-7","2013","lower secondary degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","lower secondary degree","Single parent ","","","",""
"5 on scale 1-7","2013","lower secondary degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","lower secondary degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","secondary school degree","1-pers.-HH","","","",""
"5 on scale 1-7","2013","secondary school degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","secondary school degree","Single parent ","","","",""
"5 on scale 1-7","2013","secondary school degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","secondary school degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","secondary school degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","college entrance qualification","1-pers.-HH","","","",""
"5 on scale 1-7","2013","college entrance qualification","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","college entrance qualification","Single parent ","","","",""
"5 on scale 1-7","2013","college entrance qualification","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","college entrance qualification","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","college entrance qualification","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","Other degree","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Other degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Other degree","Single parent ","","","",""
"5 on scale 1-7","2013","Other degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Other degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Other degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","1-pers.-HH","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Single parent ","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","lower secondary degree","1-pers.-HH","","","",""
"6 on scale 1-7","2013","lower secondary degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","lower secondary degree","Single parent ","","","",""
"6 on scale 1-7","2013","lower secondary degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","lower secondary degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","lower secondary degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","secondary school degree","1-pers.-HH","","","",""
"6 on scale 1-7","2013","secondary school degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","secondary school degree","Single parent ","","","",""
"6 on scale 1-7","2013","secondary school degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","secondary school degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","secondary school degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","college entrance qualification","1-pers.-HH","","","",""
"6 on scale 1-7","2013","college entrance qualification","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","college entrance qualification","Single parent ","","","",""
"6 on scale 1-7","2013","college entrance qualification","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","college entrance qualification","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","college entrance qualification","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Other degree","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Other degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Other degree","Single parent ","","","",""
"6 on scale 1-7","2013","Other degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Other degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Other degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","1-pers.-HH","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Single parent ","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","lower secondary degree","1-pers.-HH","","","",""
"7 Strongly agree","2013","lower secondary degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","lower secondary degree","Single parent ","","","",""
"7 Strongly agree","2013","lower secondary degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","lower secondary degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","lower secondary degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","secondary school degree","1-pers.-HH","","","",""
"7 Strongly agree","2013","secondary school degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","secondary school degree","Single parent ","","","",""
"7 Strongly agree","2013","secondary school degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","secondary school degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","secondary school degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","college entrance qualification","1-pers.-HH","","","",""
"7 Strongly agree","2013","college entrance qualification","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","college entrance qualification","Single parent ","","","",""
"7 Strongly agree","2013","college entrance qualification","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","college entrance qualification","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","college entrance qualification","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Other degree","1-pers.-HH","","","",""
"7 Strongly agree","2013","Other degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Other degree","Single parent ","","","",""
"7 Strongly agree","2013","Other degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Other degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Other degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","no degree/no degree yet","1-pers.-HH","","","",""
"7 Strongly agree","2013","no degree/no degree yet","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Single parent ","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2014","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2014","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2014","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Other degree","Single parent ","","","",""
"1 Strongly disagree","2014","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
