"plh0206i04","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","no migration background","87","0.0183398067648105","0.0142327176078384","0.0224468959217826","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","indirect migration background","7","","","","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","no migration background","44","0.0190524538333636","0.0133070995818401","0.0247978080848872","3"
"3 on scale 1-7 ","2015","1-pers.-HH","no migration background","73","0.0253984981569753","0.0197591351187809","0.0310378611951697","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","direct migration background","26","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","direct migration background","47","0.0182695083537517","0.0125402099588551","0.0239988067486483","3"
"3 on scale 1-7 ","2015","1-pers.-HH","direct migration background","6","","","","3"
"3 on scale 1-7 ","2015","1-pers.-HH","indirect migration background","4","","","","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","no migration background","150","0.023003078906389","0.019349915509301","0.026656242303477","3"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","130","0.0906004516095488","0.0755646487967565","0.105636254422341","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","32","0.0564806475899628","0.0379162821688662","0.0750450130110594","4"
"4 on scale 1-7","2015","Single parent ","direct migration background","28","","","","4"
"4 on scale 1-7","2015","Single parent ","indirect migration background","20","","","","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","14","","","","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","28","","","","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","15","","","","4"
"4 on scale 1-7","2015","1-pers.-HH","no migration background","249","0.0835149210843295","0.0735984480843049","0.0934313940843542","4"
"4 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","14","","","","4"
"4 on scale 1-7","2015","Single parent ","no migration background","189","0.0905651306644873","0.0772812716956759","0.103848989633299","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","387","0.0905454500227714","0.0817616997814557","0.0993292002640871","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","207","0.0917691489407592","0.079636240019711","0.103902057861808","4"
"4 on scale 1-7","2015","(Married) couple without C. ","direct migration background","59","0.0699426022291176","0.0557922722587166","0.0840929321995187","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","125","0.0624057846718352","0.0520576575432467","0.0727539118004238","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","46","0.085478082602306","0.0613307634881346","0.109625401716477","4"
"4 on scale 1-7","2015","1-pers.-HH","direct migration background","35","0.0540323712845003","0.0355049392881992","0.0725598032808014","4"
"4 on scale 1-7","2015","1-pers.-HH","indirect migration background","15","","","","4"
"4 on scale 1-7","2015","(Married) couple without C. ","no migration background","521","0.0800405804258232","0.0734280304795607","0.0866531303720856","4"
"5 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","38","0.144381142067517","0.0989577478451361","0.189804536289899","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","288","0.198407934676698","0.177517845392108","0.219298023961287","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","60","0.0994126641112795","0.0753502807031838","0.123475047519375","5"
"5 on scale 1-7","2015","Single parent ","no migration background","291","0.164312217205343","0.147160211961299","0.181464222449386","5"
"5 on scale 1-7","2015","Single parent ","direct migration background","40","0.0830387469738231","0.0547302021974552","0.111347291750191","5"
"5 on scale 1-7","2015","Single parent ","indirect migration background","24","","","","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","759","0.191773462524148","0.179722632231071","0.203824292817225","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","253","0.128872940667246","0.114539069619861","0.143206811714631","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","71","0.137389484422188","0.107657178177172","0.167121790667204","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","33","0.157963468625706","0.11113457168127","0.204792365570141","5"
"5 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","44","0.192782673612663","0.138516486351096","0.247048860874229","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","78","0.161994269046471","0.131145976459064","0.192842561633878","5"
"5 on scale 1-7","2015","1-pers.-HH","no migration background","540","0.178224309966456","0.164506884388257","0.191941735544654","5"
"5 on scale 1-7","2015","(Married) couple without C. ","direct migration background","170","0.145009167843305","0.125473905067292","0.164544430619318","5"
"5 on scale 1-7","2015","(Married) couple without C. ","no migration background","1091","0.16971775142953","0.160570175427879","0.178865327431181","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","456","0.221678985300134","0.204222367594929","0.239135603005338","5"
"5 on scale 1-7","2015","1-pers.-HH","direct migration background","62","0.111518941163758","0.0857231719903067","0.137314710337209","5"
"5 on scale 1-7","2015","1-pers.-HH","indirect migration background","20","","","","5"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","no migration background","509","0.383778481253251","0.358304735312066","0.409252227194436","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","direct migration background","178","0.313836100442394","0.276517938020831","0.351154262863957","6"
"6 on scale 1-7","2015","(Married) couple without C. ","indirect migration background","59","0.299018515093775","0.236038554316504","0.361998475871046","6"
"6 on scale 1-7","2015","Single parent ","no migration background","599","0.322913419359306","0.301270138450813","0.344556700267799","6"
"6 on scale 1-7","2015","Single parent ","direct migration background","96","0.248442380826778","0.204112594190854","0.292772167462703","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","indirect migration background","73","0.34081304955341","0.279557339089877","0.402068760016942","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","direct migration background","162","0.298527587202265","0.260213776852366","0.336841397552163","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","indirect migration background","61","0.236942411722995","0.182345234353695","0.291539589092295","6"
"6 on scale 1-7","2015","(Married) couple without C. ","direct migration background","349","0.306137592734042","0.280567293577135","0.331707891890948","6"
"6 on scale 1-7","2015","1-pers.-HH","no migration background","1007","0.338501773648053","0.321540544826674","0.355463002469433","6"
"6 on scale 1-7","2015","1-pers.-HH","direct migration background","174","0.31444312754368","0.276394160179316","0.352492094908044","6"
"6 on scale 1-7","2015","1-pers.-HH","indirect migration background","45","0.33660286659056","0.262449394259875","0.410756338921245","6"
"6 on scale 1-7","2015","Single parent ","indirect migration background","69","0.256969817759043","0.200375264536671","0.313564370981415","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","no migration background","1550","0.390485013034835","0.375551893480492","0.405418132589178","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","direct migration background","546","0.272031964750889","0.252994548935666","0.291069380566112","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","indirect migration background","152","0.314158045430907","0.274068549666911","0.354247541194903","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","no migration background","770","0.354866361445436","0.334758044547339","0.374974678343533","6"
"6 on scale 1-7","2015","(Married) couple without C. ","no migration background","2482","0.382257968901086","0.370416342224519","0.394099595577652","6"
"7 Strongly agree","2015","Couple + C. LE and GT 16","no migration background","406","0.27111864778331","0.247832792840526","0.294404502726094","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","direct migration background","298","0.491093182844767","0.4508904148592","0.531295950830335","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","indirect migration background","117","0.525889431839135","0.461774797423191","0.590004066255079","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","indirect migration background","95","0.401307376722763","0.337960574264642","0.464654179180884","7"
"7 Strongly agree","2015","1-pers.-HH","no migration background","1068","0.356372641172463","0.339206134645824","0.373539147699103","7"
"7 Strongly agree","2015","1-pers.-HH","direct migration background","281","0.478690317326446","0.437752442493297","0.519628192159594","7"
"7 Strongly agree","2015","1-pers.-HH","indirect migration background","71","0.426482501579251","0.348873921651853","0.504091081506649","7"
"7 Strongly agree","2015","(Married) couple without C. ","no migration background","2123","0.330756429457817","0.319291384375968","0.342221474539665","7"
"7 Strongly agree","2015","(Married) couple without C. ","direct migration background","629","0.449231383756161","0.421634475137038","0.476828292375284","7"
"7 Strongly agree","2015","(Married) couple without C. ","indirect migration background","80","0.388440766163329","0.321393397683183","0.455488134643475","7"
"7 Strongly agree","2015","Single parent ","no migration background","628","0.378680997536391","0.356229153296339","0.401132841776443","7"
"7 Strongly agree","2015","Single parent ","direct migration background","187","0.576739020708122","0.526052154301674","0.62742588711457","7"
"7 Strongly agree","2015","Single parent ","indirect migration background","108","0.452871221788348","0.38840050613533","0.517341937441365","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","no migration background","1255","0.295547873595264","0.281581108644827","0.309514638545702","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","direct migration background","1095","0.505559608288964","0.484170876872009","0.526948339705918","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","indirect migration background","232","0.447724670223109","0.404778166769182","0.490671173677036","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","no migration background","664","0.293702637759021","0.274561569322957","0.312843706195086","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","direct migration background","259","0.472447473384751","0.43064832526221","0.514246621507291","7"
"1 Strongly disagree","2016","(Married) couple without C. ","direct migration background","1","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","direct migration background","1","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
