"plh0206i04","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2014","Bavaria","Other degree","","","",""
"7 Strongly agree","2014","Bavaria","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Berlin","lower secondary degree","","","",""
"7 Strongly agree","2014","Berlin","secondary school degree","","","",""
"7 Strongly agree","2014","Berlin","college entrance qualification","","","",""
"7 Strongly agree","2014","Berlin","Other degree","","","",""
"7 Strongly agree","2014","Berlin","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Brandenburg","lower secondary degree","","","",""
"7 Strongly agree","2014","Brandenburg","secondary school degree","","","",""
"7 Strongly agree","2014","Brandenburg","college entrance qualification","","","",""
"7 Strongly agree","2014","Brandenburg","Other degree","","","",""
"7 Strongly agree","2014","Brandenburg","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"7 Strongly agree","2014","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"7 Strongly agree","2014","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"7 Strongly agree","2014","Mecklenburg-Western Pomerania","Other degree","","","",""
"7 Strongly agree","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Saxony","lower secondary degree","","","",""
"7 Strongly agree","2014","Saxony","secondary school degree","","","",""
"7 Strongly agree","2014","Saxony","college entrance qualification","","","",""
"7 Strongly agree","2014","Saxony","Other degree","","","",""
"7 Strongly agree","2014","Saxony","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Saxony-Anhalt","lower secondary degree","","","",""
"7 Strongly agree","2014","Saxony-Anhalt","secondary school degree","","","",""
"7 Strongly agree","2014","Saxony-Anhalt","college entrance qualification","","","",""
"7 Strongly agree","2014","Saxony-Anhalt","Other degree","","","",""
"7 Strongly agree","2014","Saxony-Anhalt","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Thuringia","lower secondary degree","","","",""
"7 Strongly agree","2014","Thuringia","secondary school degree","","","",""
"7 Strongly agree","2014","Thuringia","college entrance qualification","","","",""
"7 Strongly agree","2014","Thuringia","Other degree","","","",""
"7 Strongly agree","2014","Thuringia","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Schleswig-Holstein","lower secondary degree","2","","",""
"1 Strongly disagree","2015","Schleswig-Holstein","secondary school degree","","","",""
"1 Strongly disagree","2015","Schleswig-Holstein","college entrance qualification","2","","",""
"1 Strongly disagree","2015","Schleswig-Holstein","Other degree","1","","",""
"1 Strongly disagree","2015","Schleswig-Holstein","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Hamburg","lower secondary degree","1","","",""
"1 Strongly disagree","2015","Hamburg","secondary school degree","","","",""
"1 Strongly disagree","2015","Hamburg","college entrance qualification","2","","",""
"1 Strongly disagree","2015","Hamburg","Other degree","","","",""
"1 Strongly disagree","2015","Hamburg","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Lower Saxony","lower secondary degree","5","","",""
"1 Strongly disagree","2015","Lower Saxony","secondary school degree","8","","",""
"1 Strongly disagree","2015","Lower Saxony","college entrance qualification","8","","",""
"1 Strongly disagree","2015","Lower Saxony","Other degree","7","","",""
"1 Strongly disagree","2015","Lower Saxony","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Bremen","lower secondary degree","2","","",""
"1 Strongly disagree","2015","Bremen","secondary school degree","1","","",""
"1 Strongly disagree","2015","Bremen","college entrance qualification","1","","",""
"1 Strongly disagree","2015","Bremen","Other degree","","","",""
"1 Strongly disagree","2015","Bremen","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","North Rhine-Westphalia","lower secondary degree","11","","",""
"1 Strongly disagree","2015","North Rhine-Westphalia","secondary school degree","5","","",""
"1 Strongly disagree","2015","North Rhine-Westphalia","college entrance qualification","11","","",""
"1 Strongly disagree","2015","North Rhine-Westphalia","Other degree","5","","",""
"1 Strongly disagree","2015","North Rhine-Westphalia","no degree/no degree yet","2","","",""
"1 Strongly disagree","2015","Hesse","lower secondary degree","1","","",""
"1 Strongly disagree","2015","Hesse","secondary school degree","3","","",""
"1 Strongly disagree","2015","Hesse","college entrance qualification","1","","",""
"1 Strongly disagree","2015","Hesse","Other degree","1","","",""
"1 Strongly disagree","2015","Hesse","no degree/no degree yet","1","","",""
"1 Strongly disagree","2015","Rhineland-Palatinate,Saarland","lower secondary degree","1","","",""
"1 Strongly disagree","2015","Rhineland-Palatinate,Saarland","secondary school degree","2","","",""
"1 Strongly disagree","2015","Rhineland-Palatinate,Saarland","college entrance qualification","4","","",""
"1 Strongly disagree","2015","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"1 Strongly disagree","2015","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Baden-Württemberg","lower secondary degree","8","","",""
"1 Strongly disagree","2015","Baden-Württemberg","secondary school degree","4","","",""
"1 Strongly disagree","2015","Baden-Württemberg","college entrance qualification","2","","",""
"1 Strongly disagree","2015","Baden-Württemberg","Other degree","6","","",""
"1 Strongly disagree","2015","Baden-Württemberg","no degree/no degree yet","1","","",""
"1 Strongly disagree","2015","Bavaria","lower secondary degree","8","","",""
"1 Strongly disagree","2015","Bavaria","secondary school degree","9","","",""
"1 Strongly disagree","2015","Bavaria","college entrance qualification","7","","",""
"1 Strongly disagree","2015","Bavaria","Other degree","6","","",""
"1 Strongly disagree","2015","Bavaria","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Berlin","lower secondary degree","2","","",""
"1 Strongly disagree","2015","Berlin","secondary school degree","2","","",""
"1 Strongly disagree","2015","Berlin","college entrance qualification","4","","",""
"1 Strongly disagree","2015","Berlin","Other degree","2","","",""
"1 Strongly disagree","2015","Berlin","no degree/no degree yet","3","","",""
"1 Strongly disagree","2015","Brandenburg","lower secondary degree","1","","",""
"1 Strongly disagree","2015","Brandenburg","secondary school degree","5","","",""
"1 Strongly disagree","2015","Brandenburg","college entrance qualification","5","","",""
"1 Strongly disagree","2015","Brandenburg","Other degree","4","","",""
"1 Strongly disagree","2015","Brandenburg","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"1 Strongly disagree","2015","Mecklenburg-Western Pomerania","secondary school degree","4","","",""
"1 Strongly disagree","2015","Mecklenburg-Western Pomerania","college entrance qualification","2","","",""
"1 Strongly disagree","2015","Mecklenburg-Western Pomerania","Other degree","","","",""
"1 Strongly disagree","2015","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Saxony","lower secondary degree","","","",""
"1 Strongly disagree","2015","Saxony","secondary school degree","2","","",""
"1 Strongly disagree","2015","Saxony","college entrance qualification","5","","",""
"1 Strongly disagree","2015","Saxony","Other degree","","","",""
"1 Strongly disagree","2015","Saxony","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Saxony-Anhalt","lower secondary degree","1","","",""
"1 Strongly disagree","2015","Saxony-Anhalt","secondary school degree","","","",""
"1 Strongly disagree","2015","Saxony-Anhalt","college entrance qualification","","","",""
"1 Strongly disagree","2015","Saxony-Anhalt","Other degree","1","","",""
"1 Strongly disagree","2015","Saxony-Anhalt","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Thuringia","lower secondary degree","2","","",""
"1 Strongly disagree","2015","Thuringia","secondary school degree","2","","",""
"1 Strongly disagree","2015","Thuringia","college entrance qualification","1","","",""
"1 Strongly disagree","2015","Thuringia","Other degree","1","","",""
"1 Strongly disagree","2015","Thuringia","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","Schleswig-Holstein","lower secondary degree","5","","",""
"2 on scale 1-7 ","2015","Schleswig-Holstein","secondary school degree","3","","",""
"2 on scale 1-7 ","2015","Schleswig-Holstein","college entrance qualification","1","","",""
"2 on scale 1-7 ","2015","Schleswig-Holstein","Other degree","","","",""
"2 on scale 1-7 ","2015","Schleswig-Holstein","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","Hamburg","lower secondary degree","","","",""
"2 on scale 1-7 ","2015","Hamburg","secondary school degree","1","","",""
"2 on scale 1-7 ","2015","Hamburg","college entrance qualification","1","","",""
"2 on scale 1-7 ","2015","Hamburg","Other degree","2","","",""
"2 on scale 1-7 ","2015","Hamburg","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","Lower Saxony","lower secondary degree","8","","",""
"2 on scale 1-7 ","2015","Lower Saxony","secondary school degree","8","","",""
"2 on scale 1-7 ","2015","Lower Saxony","college entrance qualification","9","","",""
"2 on scale 1-7 ","2015","Lower Saxony","Other degree","4","","",""
"2 on scale 1-7 ","2015","Lower Saxony","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2015","Bremen","lower secondary degree","","","",""
"2 on scale 1-7 ","2015","Bremen","secondary school degree","1","","",""
"2 on scale 1-7 ","2015","Bremen","college entrance qualification","1","","",""
"2 on scale 1-7 ","2015","Bremen","Other degree","","","",""
"2 on scale 1-7 ","2015","Bremen","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","North Rhine-Westphalia","lower secondary degree","14","","",""
"2 on scale 1-7 ","2015","North Rhine-Westphalia","secondary school degree","8","","",""
"2 on scale 1-7 ","2015","North Rhine-Westphalia","college entrance qualification","15","","",""
"2 on scale 1-7 ","2015","North Rhine-Westphalia","Other degree","15","","",""
"2 on scale 1-7 ","2015","North Rhine-Westphalia","no degree/no degree yet","2","","",""
"2 on scale 1-7 ","2015","Hesse","lower secondary degree","3","","",""
"2 on scale 1-7 ","2015","Hesse","secondary school degree","1","","",""
"2 on scale 1-7 ","2015","Hesse","college entrance qualification","4","","",""
"2 on scale 1-7 ","2015","Hesse","Other degree","2","","",""
"2 on scale 1-7 ","2015","Hesse","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","Rhineland-Palatinate,Saarland","lower secondary degree","3","","",""
"2 on scale 1-7 ","2015","Rhineland-Palatinate,Saarland","secondary school degree","2","","",""
"2 on scale 1-7 ","2015","Rhineland-Palatinate,Saarland","college entrance qualification","1","","",""
"2 on scale 1-7 ","2015","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"2 on scale 1-7 ","2015","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2015","Baden-Württemberg","lower secondary degree","3","","",""
"2 on scale 1-7 ","2015","Baden-Württemberg","secondary school degree","12","","",""
"2 on scale 1-7 ","2015","Baden-Württemberg","college entrance qualification","6","","",""
"2 on scale 1-7 ","2015","Baden-Württemberg","Other degree","2","","",""
"2 on scale 1-7 ","2015","Baden-Württemberg","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2015","Bavaria","lower secondary degree","12","","",""
"2 on scale 1-7 ","2015","Bavaria","secondary school degree","9","","",""
"2 on scale 1-7 ","2015","Bavaria","college entrance qualification","7","","",""
"2 on scale 1-7 ","2015","Bavaria","Other degree","6","","",""
"2 on scale 1-7 ","2015","Bavaria","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","Berlin","lower secondary degree","1","","",""
"2 on scale 1-7 ","2015","Berlin","secondary school degree","4","","",""
"2 on scale 1-7 ","2015","Berlin","college entrance qualification","5","","",""
"2 on scale 1-7 ","2015","Berlin","Other degree","2","","",""
"2 on scale 1-7 ","2015","Berlin","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","Brandenburg","lower secondary degree","7","","",""
"2 on scale 1-7 ","2015","Brandenburg","secondary school degree","7","","",""
"2 on scale 1-7 ","2015","Brandenburg","college entrance qualification","2","","",""
"2 on scale 1-7 ","2015","Brandenburg","Other degree","6","","",""
"2 on scale 1-7 ","2015","Brandenburg","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2015","Mecklenburg-Western Pomerania","lower secondary degree","4","","",""
"2 on scale 1-7 ","2015","Mecklenburg-Western Pomerania","secondary school degree","3","","",""
"2 on scale 1-7 ","2015","Mecklenburg-Western Pomerania","college entrance qualification","2","","",""
"2 on scale 1-7 ","2015","Mecklenburg-Western Pomerania","Other degree","","","",""
"2 on scale 1-7 ","2015","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","Saxony","lower secondary degree","4","","",""
"2 on scale 1-7 ","2015","Saxony","secondary school degree","9","","",""
"2 on scale 1-7 ","2015","Saxony","college entrance qualification","4","","",""
"2 on scale 1-7 ","2015","Saxony","Other degree","","","",""
"2 on scale 1-7 ","2015","Saxony","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","Saxony-Anhalt","lower secondary degree","3","","",""
"2 on scale 1-7 ","2015","Saxony-Anhalt","secondary school degree","","","",""
"2 on scale 1-7 ","2015","Saxony-Anhalt","college entrance qualification","","","",""
"2 on scale 1-7 ","2015","Saxony-Anhalt","Other degree","1","","",""
"2 on scale 1-7 ","2015","Saxony-Anhalt","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2015","Thuringia","lower secondary degree","3","","",""
"2 on scale 1-7 ","2015","Thuringia","secondary school degree","4","","",""
"2 on scale 1-7 ","2015","Thuringia","college entrance qualification","3","","",""
"2 on scale 1-7 ","2015","Thuringia","Other degree","1","","",""
"2 on scale 1-7 ","2015","Thuringia","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2015","Schleswig-Holstein","lower secondary degree","5","","",""
