"plh0206i04","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2015","no migration background","higher vocational","32","0.021879373976683","0.0141582662423941","0.0296004817109719"
"3 on scale 1-7 ","2015","no migration background","higher education","127","0.0262208587414985","0.0216477096646371","0.0307940078183599"
"3 on scale 1-7 ","2015","direct migration background","in school","","","",""
"3 on scale 1-7 ","2015","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2015","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2015","direct migration background","middle vocational","40","0.0173273619771459","0.0114891311808128","0.0231655927734791"
"3 on scale 1-7 ","2015","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2015","direct migration background","higher education","36","0.0177263131708719","0.010969300354249","0.0244833259874948"
"3 on scale 1-7 ","2015","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2015","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2015","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2015","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2015","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2015","indirect migration background","higher education","","","",""
"4 on scale 1-7","2015","no migration background","in school","31","0.169341392521916","0.119668565022553","0.219014220021278"
"4 on scale 1-7","2015","no migration background","inadequately","","","",""
"4 on scale 1-7","2015","no migration background","general elemantary","157","0.0930619221304901","0.0788666116384412","0.107257232622539"
"4 on scale 1-7","2015","no migration background","middle vocational","845","0.0810562019749075","0.0755876151934414","0.0865247887563736"
"4 on scale 1-7","2015","no migration background","vocational + Abi","138","0.113245389568737","0.0955860184376938","0.130904760699779"
"4 on scale 1-7","2015","no migration background","higher vocational","109","0.0833327627749267","0.0687453019456033","0.0979202236042501"
"4 on scale 1-7","2015","no migration background","higher education","380","0.0764906480485255","0.0688841196904868","0.0840971764065642"
"4 on scale 1-7","2015","direct migration background","in school","","","",""
"4 on scale 1-7","2015","direct migration background","inadequately","","","",""
"4 on scale 1-7","2015","direct migration background","general elemantary","65","0.0639341589922316","0.0487793408483037","0.0790889771361594"
"4 on scale 1-7","2015","direct migration background","middle vocational","121","0.070148904716739","0.0587220224082308","0.0815757870252471"
"4 on scale 1-7","2015","direct migration background","vocational + Abi","38","0.0541690958589775","0.0384742431334464","0.0698639485845085"
"4 on scale 1-7","2015","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2015","direct migration background","higher education","68","0.0470259428420883","0.0361857109287075","0.0578661747554691"
"4 on scale 1-7","2015","indirect migration background","in school","","","",""
"4 on scale 1-7","2015","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2015","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2015","indirect migration background","middle vocational","59","0.0957236572870622","0.073658960417528","0.117788354156596"
"4 on scale 1-7","2015","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2015","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2015","indirect migration background","higher education","","","",""
"5 on scale 1-7","2015","no migration background","in school","50","0.291068327623257","0.230905852015969","0.351230803230544"
"5 on scale 1-7","2015","no migration background","inadequately","","","",""
"5 on scale 1-7","2015","no migration background","general elemantary","241","0.144698546659605","0.127509105467615","0.161887987851594"
"5 on scale 1-7","2015","no migration background","middle vocational","1620","0.171860395570826","0.164301172028956","0.179419619112696"
"5 on scale 1-7","2015","no migration background","vocational + Abi","225","0.189050252818434","0.167230549368774","0.210869956268094"
"5 on scale 1-7","2015","no migration background","higher vocational","260","0.184952132645362","0.164459998634022","0.205444266656703"
"5 on scale 1-7","2015","no migration background","higher education","977","0.21441820957289","0.202672257990294","0.226164161155487"
"5 on scale 1-7","2015","direct migration background","in school","","","",""
"5 on scale 1-7","2015","direct migration background","inadequately","47","0.204982395120754","0.160044378692925","0.249920411548583"
"5 on scale 1-7","2015","direct migration background","general elemantary","118","0.13944727309511","0.117987515703011","0.160907030487208"
"5 on scale 1-7","2015","direct migration background","middle vocational","225","0.117657224419822","0.103241430334965","0.132073018504679"
"5 on scale 1-7","2015","direct migration background","vocational + Abi","75","0.0998796213453425","0.0790891927662912","0.120670049924394"
"5 on scale 1-7","2015","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2015","direct migration background","higher education","195","0.137145880509722","0.119530608627561","0.154761152391882"
"5 on scale 1-7","2015","indirect migration background","in school","","","",""
"5 on scale 1-7","2015","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2015","indirect migration background","general elemantary","37","0.0826969438512206","0.0526139326494203","0.112779955053021"
"5 on scale 1-7","2015","indirect migration background","middle vocational","94","0.156540962716912","0.129289881548542","0.183792043885282"
"5 on scale 1-7","2015","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2015","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2015","indirect migration background","higher education","53","0.182819743614659","0.136106427626941","0.229533059602377"
"6 on scale 1-7","2015","no migration background","in school","84","0.33051359933646","0.268213092438726","0.392814106234193"
"6 on scale 1-7","2015","no migration background","inadequately","42","0.340446084447148","0.267923129638809","0.412969039255487"
"6 on scale 1-7","2015","no migration background","general elemantary","498","0.3117014161929","0.28906915770255","0.334333674683251"
"6 on scale 1-7","2015","no migration background","middle vocational","3369","0.350774050393601","0.341212040876069","0.360336059911134"
