"hlf0094","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Inexpensive","2004","Schleswig-Holstein","no migration background","","","","","2"
"Inexpensive","2004","Schleswig-Holstein","direct migration background","","","","","2"
"Inexpensive","2004","Schleswig-Holstein","indirect migration background","","","","","2"
"Inexpensive","2004","Hamburg","no migration background","","","","","2"
"Inexpensive","2004","Hamburg","direct migration background","","","","","2"
"Inexpensive","2004","Hamburg","indirect migration background","","","","","2"
"Inexpensive","2004","Lower Saxony","no migration background","","","","","2"
"Inexpensive","2004","Lower Saxony","direct migration background","","","","","2"
"Inexpensive","2004","Lower Saxony","indirect migration background","","","","","2"
"Inexpensive","2004","Bremen","no migration background","","","","","2"
"Inexpensive","2004","Bremen","direct migration background","","","","","2"
"Inexpensive","2004","Bremen","indirect migration background","","","","","2"
"Inexpensive","2004","North Rhine-Westphalia","no migration background","","","","","2"
"Inexpensive","2004","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Inexpensive","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Inexpensive","2004","Baden-Württemberg","no migration background","","","","","2"
"Inexpensive","2004","Baden-Württemberg","direct migration background","","","","","2"
"Inexpensive","2004","Brandenburg","no migration background","","","","","2"
"Inexpensive","2004","Brandenburg","direct migration background","","","","","2"
"Reasonable","2004","Brandenburg","indirect migration background","","","","","3"
"Reasonable","2004","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Reasonable","2004","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Reasonable","2004","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Reasonable","2004","Saxony","no migration background","","","","","3"
"Reasonable","2004","Saxony","direct migration background","","","","","3"
"Reasonable","2004","Saxony","indirect migration background","","","","","3"
"Reasonable","2004","Schleswig-Holstein","no migration background","","","","","3"
"Reasonable","2004","Schleswig-Holstein","direct migration background","","","","","3"
"Reasonable","2004","Schleswig-Holstein","indirect migration background","","","","","3"
"Reasonable","2004","Hamburg","no migration background","","","","","3"
"Reasonable","2004","Hamburg","direct migration background","","","","","3"
"Reasonable","2004","Hamburg","indirect migration background","","","","","3"
"Reasonable","2004","Lower Saxony","no migration background","","","","","3"
"Reasonable","2004","North Rhine-Westphalia","direct migration background","","","","","3"
"Reasonable","2004","North Rhine-Westphalia","indirect migration background","","","","","3"
"Reasonable","2004","Hesse","no migration background","","","","","3"
"Reasonable","2004","Hesse","direct migration background","","","","","3"
"Reasonable","2004","Hesse","indirect migration background","","","","","3"
"Reasonable","2004","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Reasonable","2004","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Reasonable","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Reasonable","2004","Baden-Württemberg","no migration background","","","","","3"
"Reasonable","2004","Baden-Württemberg","direct migration background","","","","","3"
"Reasonable","2004","Baden-Württemberg","indirect migration background","","","","","3"
"Reasonable","2004","Bavaria","no migration background","","","","","3"
"Reasonable","2004","Bavaria","direct migration background","","","","","3"
"Reasonable","2004","Bavaria","indirect migration background","","","","","3"
"Reasonable","2004","Berlin","no migration background","","","","","3"
"Reasonable","2004","Berlin","direct migration background","","","","","3"
"Reasonable","2004","Berlin","indirect migration background","","","","","3"
"Reasonable","2004","Brandenburg","no migration background","","","","","3"
"Reasonable","2004","Brandenburg","direct migration background","","","","","3"
"Reasonable","2004","Saxony-Anhalt","no migration background","","","","","3"
"Reasonable","2004","Saxony-Anhalt","direct migration background","","","","","3"
"Reasonable","2004","Saxony-Anhalt","indirect migration background","","","","","3"
"Reasonable","2004","Thuringia","no migration background","","","","","3"
"Reasonable","2004","Thuringia","direct migration background","","","","","3"
"Reasonable","2004","Thuringia","indirect migration background","","","","","3"
"Reasonable","2004","Lower Saxony","direct migration background","","","","","3"
"Reasonable","2004","Lower Saxony","indirect migration background","","","","","3"
"Reasonable","2004","Bremen","no migration background","","","","","3"
"Reasonable","2004","North Rhine-Westphalia","no migration background","","","","","3"
"Reasonable","2004","Bremen","indirect migration background","","","","","3"
"Reasonable","2004","Bremen","direct migration background","","","","","3"
"Slightly Expensive","2004","North Rhine-Westphalia","direct migration background","","","","","4"
"Slightly Expensive","2004","North Rhine-Westphalia","indirect migration background","","","","","4"
"Slightly Expensive","2004","Hesse","no migration background","","","","","4"
"Slightly Expensive","2004","Hesse","direct migration background","","","","","4"
"Slightly Expensive","2004","Hesse","indirect migration background","","","","","4"
"Slightly Expensive","2004","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Slightly Expensive","2004","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Slightly Expensive","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Slightly Expensive","2004","Baden-Württemberg","no migration background","","","","","4"
"Slightly Expensive","2004","Baden-Württemberg","direct migration background","","","","","4"
"Slightly Expensive","2004","Baden-Württemberg","indirect migration background","","","","","4"
"Slightly Expensive","2004","Bavaria","no migration background","","","","","4"
"Slightly Expensive","2004","Bavaria","direct migration background","","","","","4"
"Slightly Expensive","2004","Brandenburg","indirect migration background","","","","","4"
"Slightly Expensive","2004","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Slightly Expensive","2004","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Slightly Expensive","2004","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Slightly Expensive","2004","Saxony","no migration background","","","","","4"
"Slightly Expensive","2004","Thuringia","indirect migration background","","","","","4"
"Slightly Expensive","2004","Saxony","direct migration background","","","","","4"
"Slightly Expensive","2004","Saxony","indirect migration background","","","","","4"
"Slightly Expensive","2004","Saxony-Anhalt","no migration background","","","","","4"
"Slightly Expensive","2004","Saxony-Anhalt","direct migration background","","","","","4"
"Slightly Expensive","2004","Saxony-Anhalt","indirect migration background","","","","","4"
"Slightly Expensive","2004","Thuringia","no migration background","","","","","4"
"Slightly Expensive","2004","Thuringia","direct migration background","","","","","4"
"Slightly Expensive","2004","Bavaria","indirect migration background","","","","","4"
"Slightly Expensive","2004","Berlin","no migration background","","","","","4"
"Slightly Expensive","2004","Berlin","direct migration background","","","","","4"
"Slightly Expensive","2004","Schleswig-Holstein","no migration background","","","","","4"
"Slightly Expensive","2004","Schleswig-Holstein","direct migration background","","","","","4"
"Slightly Expensive","2004","Schleswig-Holstein","indirect migration background","","","","","4"
"Slightly Expensive","2004","Hamburg","no migration background","","","","","4"
"Slightly Expensive","2004","Berlin","indirect migration background","","","","","4"
"Slightly Expensive","2004","Brandenburg","no migration background","","","","","4"
"Slightly Expensive","2004","Brandenburg","direct migration background","","","","","4"
"Slightly Expensive","2004","Hamburg","direct migration background","","","","","4"
"Slightly Expensive","2004","Bremen","no migration background","","","","","4"
"Slightly Expensive","2004","Bremen","direct migration background","","","","","4"
"Slightly Expensive","2004","Hamburg","indirect migration background","","","","","4"
"Slightly Expensive","2004","Lower Saxony","indirect migration background","","","","","4"
"Slightly Expensive","2004","Lower Saxony","no migration background","","","","","4"
"Slightly Expensive","2004","Bremen","indirect migration background","","","","","4"
"Slightly Expensive","2004","North Rhine-Westphalia","no migration background","","","","","4"
"Slightly Expensive","2004","Lower Saxony","direct migration background","","","","","4"
"Too Expensive","2004","Thuringia","indirect migration background","","","","","5"
"Too Expensive","2004","Brandenburg","indirect migration background","","","","","5"
"Too Expensive","2004","Mecklenburg-Western Pomerania","no migration background","","","","","5"
