"hlf0071_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Much too small","2009","indirect migration background","higher education","2","","",""
"A little too small","2009","no migration background","in school","81","0.188867428945577","0.150606146817368","0.227128711073787"
"A little too small","2009","no migration background","inadequately","9","","",""
"A little too small","2009","no migration background","general elemantary","138","0.103683228017497","0.0873487578992788","0.120017698135715"
"A little too small","2009","no migration background","middle vocational","931","0.121319489898835","0.114249685502473","0.128389294295198"
"A little too small","2009","no migration background","vocational + Abi","152","0.198625987617029","0.170910200345925","0.226341774888134"
"A little too small","2009","no migration background","higher vocational","152","0.13600015091608","0.1166777330886","0.15532256874356"
"A little too small","2009","no migration background","higher education","470","0.170425645693073","0.158244092072769","0.182607199313377"
"A little too small","2009","direct migration background","in school","4","","",""
"A little too small","2009","direct migration background","inadequately","12","","",""
"A little too small","2009","direct migration background","general elemantary","46","0.13982736579685","0.10400240370666","0.17565232788704"
"A little too small","2009","direct migration background","middle vocational","107","0.198570609680937","0.167093443554928","0.230047775806947"
"A little too small","2009","direct migration background","vocational + Abi","26","","",""
"A little too small","2009","direct migration background","higher vocational","16","","",""
"A little too small","2009","direct migration background","higher education","54","0.227488240939577","0.179569383809731","0.275407098069423"
"A little too small","2009","indirect migration background","in school","23","","",""
"A little too small","2009","indirect migration background","inadequately","1","","",""
"A little too small","2009","indirect migration background","general elemantary","37","0.208152819207673","0.143398095684117","0.272907542731229"
"A little too small","2009","indirect migration background","middle vocational","64","0.222265894468817","0.174247920364523","0.270283868573111"
"A little too small","2009","indirect migration background","vocational + Abi","9","","",""
"A little too small","2009","indirect migration background","higher vocational","5","","",""
"A little too small","2009","indirect migration background","higher education","17","","",""
"Just right","2009","no migration background","in school","258","0.63846827116783","0.59150288113785","0.685433661197811"
"Just right","2009","no migration background","inadequately","51","0.802101196586821","0.707405596413486","0.896796796760157"
