"hlf0071_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"2","2007","lower secondary degree","no migration background","538","0.0876618458024997","0.080636598168573","0.0946870934364264"
"2","2007","lower secondary degree","direct migration background","70","0.114204694550215","0.0867350435404542","0.141674345559975"
"2","2007","lower secondary degree","indirect migration background","49","0.184896982854368","0.135472164648273","0.234321801060462"
"2","2007","secondary school degree","no migration background","773","0.153500172258103","0.14412085349535","0.162879491020855"
"2","2007","secondary school degree","direct migration background","45","0.218388504311461","0.163917885353611","0.272859123269311"
"2","2007","secondary school degree","indirect migration background","53","0.268693611374951","0.207412248361942","0.329974974387959"
"2","2007","college entrance qualification","no migration background","713","0.150552658300698","0.140606458519141","0.160498858082254"
"2","2007","college entrance qualification","direct migration background","62","0.241650712480746","0.190589057070288","0.292712367891205"
"2","2007","college entrance qualification","indirect migration background","45","0.26554378233198","0.205671478142222","0.325416086521738"
"2","2007","Other degree","no migration background","16","","",""
"2","2007","Other degree","direct migration background","179","0.214999109354195","0.188524434820842","0.241473783887548"
"2","2007","Other degree","indirect migration background","6","","",""
"2","2007","no degree/no degree yet","no migration background","94","0.166335400344446","0.13621109337807","0.196459707310823"
"2","2007","no degree/no degree yet","direct migration background","26","","",""
"2","2007","no degree/no degree yet","indirect migration background","31","0.27814905652361","0.190761425975033","0.365536687072186"
"3","2007","lower secondary degree","no migration background","4741","0.759343301653792","0.748723987389215","0.76996261591837"
"3","2007","lower secondary degree","direct migration background","400","0.786383764157511","0.750985751948538","0.821781776366485"
"3","2007","lower secondary degree","indirect migration background","160","0.694937442606471","0.636318061728972","0.75355682348397"
"3","2007","secondary school degree","no migration background","4186","0.712270285403772","0.700491020299341","0.724049550508203"
"3","2007","secondary school degree","direct migration background","150","0.687112347176384","0.625981552255641","0.748243142097128"
"3","2007","secondary school degree","indirect migration background","128","0.643391560580113","0.57717241836569","0.709610702794537"
"3","2007","college entrance qualification","no migration background","3483","0.715637591377237","0.70309095249895","0.728184230255524"
"3","2007","college entrance qualification","direct migration background","177","0.622957120042682","0.565148758827524","0.680765481257841"
"3","2007","college entrance qualification","indirect migration background","145","0.673323939642386","0.609740263908586","0.736907615376186"
"3","2007","Other degree","no migration background","102","0.695404822721769","0.618337873386211","0.772471772057328"
"3","2007","Other degree","direct migration background","658","0.685882692608281","0.655970511633393","0.715794873583168"
"3","2007","Other degree","indirect migration background","7","","",""
"3","2007","no degree/no degree yet","no migration background","441","0.729727512946215","0.693801392646419","0.76565363324601"
"3","2007","no degree/no degree yet","direct migration background","119","0.793666110868874","0.730366292309889","0.856965929427858"
"3","2007","no degree/no degree yet","indirect migration background","64","0.640031755933403","0.54642218380168","0.733641328065126"
"4","2007","lower secondary degree","no migration background","803","0.125762948289454","0.117525942475348","0.133999954103559"
"4","2007","lower secondary degree","direct migration background","30","0.0654446562538684","0.0440855004100048","0.086803812097732"
"4","2007","lower secondary degree","indirect migration background","13","","",""
"4","2007","secondary school degree","no migration background","599","0.108349689808375","0.10026218514775","0.116437194469"
"4","2007","secondary school degree","direct migration background","23","","",""
"4","2007","secondary school degree","indirect migration background","13","","",""
"4","2007","college entrance qualification","no migration background","628","0.109308739369925","0.100630417136471","0.117987061603378"
"4","2007","college entrance qualification","direct migration background","25","","",""
"4","2007","college entrance qualification","indirect migration background","13","","",""
"4","2007","Other degree","no migration background","18","","",""
"4","2007","Other degree","direct migration background","60","0.0628745365220729","0.0472317725545629","0.078517300489583"
"4","2007","Other degree","indirect migration background","1","","",""
"4","2007","no degree/no degree yet","no migration background","39","0.0681345792259801","0.0477505784248061","0.0885185800271542"
