"hlf0071_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4","2008","no migration background","(3b) higher tertiary education","335","0.134251698099155","0.120164891569556","0.148338504628753"
"4","2008","direct migration background","(0) in school","1","","",""
"4","2008","direct migration background","(1a) inadequately completed","3","","",""
"4","2008","direct migration background","(1b) general elementary school","17","","",""
"4","2008","direct migration background","(1c) basic vocational qualification","33","0.0814251508650341","0.0579189209210841","0.104931380808984"
"4","2008","direct migration background","(2b) intermediate general qualification","1","","",""
"4","2008","direct migration background","(2a) intermediate vocational","12","","",""
"4","2008","direct migration background","(2c_gen) general maturity certificate","2","","",""
"4","2008","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"4","2008","direct migration background","(3a) lower tertiary education","7","","",""
"4","2008","direct migration background","(3b) higher tertiary education","30","0.124258922272102","0.0825245272783915","0.165993317265812"
"4","2008","indirect migration background","(0) in school","2","","",""
"4","2008","indirect migration background","(1a) inadequately completed","","","",""
"4","2008","indirect migration background","(1b) general elementary school","2","","",""
"4","2008","indirect migration background","(1c) basic vocational qualification","5","","",""
"4","2008","indirect migration background","(2b) intermediate general qualification","2","","",""
"4","2008","indirect migration background","(2a) intermediate vocational","3","","",""
"4","2008","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"4","2008","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"4","2008","indirect migration background","(3a) lower tertiary education","2","","",""
"4","2008","indirect migration background","(3b) higher tertiary education","9","","",""
"5","2008","no migration background","(0) in school","2","","",""
"5","2008","no migration background","(1a) inadequately completed","","","",""
"5","2008","no migration background","(1b) general elementary school","27","","",""
"5","2008","no migration background","(1c) basic vocational qualification","98","0.0202720961348751","0.0162017125235879","0.0243424797461623"
"5","2008","no migration background","(2b) intermediate general qualification","5","","",""
"5","2008","no migration background","(2a) intermediate vocational","73","0.0220266373380375","0.0176850009895008","0.0263682736865742"
"5","2008","no migration background","(2c_gen) general maturity certificate","8","","",""
"5","2008","no migration background","(2c_voc) vocational maturity certificate","9","","",""
"5","2008","no migration background","(3a) lower tertiary education","28","","",""
"5","2008","no migration background","(3b) higher tertiary education","47","0.0238804250320395","0.017571877651934","0.030188972412145"
"5","2008","direct migration background","(0) in school","","","",""
"5","2008","direct migration background","(1a) inadequately completed","","","",""
"5","2008","direct migration background","(1b) general elementary school","2","","",""
"5","2008","direct migration background","(1c) basic vocational qualification","5","","",""
"5","2008","direct migration background","(2b) intermediate general qualification","","","",""
"5","2008","direct migration background","(2a) intermediate vocational","","","",""
"5","2008","direct migration background","(2c_gen) general maturity certificate","1","","",""
"5","2008","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"5","2008","direct migration background","(3a) lower tertiary education","","","",""
"5","2008","direct migration background","(3b) higher tertiary education","","","",""
"5","2008","indirect migration background","(0) in school","1","","",""
"5","2008","indirect migration background","(1a) inadequately completed","","","",""
"5","2008","indirect migration background","(1b) general elementary school","2","","",""
"5","2008","indirect migration background","(1c) basic vocational qualification","1","","",""
"5","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"5","2008","indirect migration background","(2a) intermediate vocational","1","","",""
"5","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"5","2008","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"5","2008","indirect migration background","(3a) lower tertiary education","","","",""
"5","2008","indirect migration background","(3b) higher tertiary education","","","",""
"1","2009","no migration background","(0) in school","7","","",""
"1","2009","no migration background","(1a) inadequately completed","3","","",""
"1","2009","no migration background","(1b) general elementary school","15","","",""
"1","2009","no migration background","(1c) basic vocational qualification","30","0.00824937675029863","0.00553671829904352","0.0109620352015537"
"1","2009","no migration background","(2b) intermediate general qualification","1","","",""
"1","2009","no migration background","(2a) intermediate vocational","51","0.012086744925439","0.00876695090895865","0.0154065389419193"
"1","2009","no migration background","(2c_gen) general maturity certificate","9","","",""
"1","2009","no migration background","(2c_voc) vocational maturity certificate","13","","",""
"1","2009","no migration background","(3a) lower tertiary education","9","","",""
"1","2009","no migration background","(3b) higher tertiary education","27","","",""
"1","2009","direct migration background","(0) in school","","","",""
"1","2009","direct migration background","(1a) inadequately completed","7","","",""
"1","2009","direct migration background","(1b) general elementary school","12","","",""
"1","2009","direct migration background","(1c) basic vocational qualification","10","","",""
