"pld0044","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2013","16-34 y.","(2c_voc) vocational maturity certificate","197","0.429627829313707","0.385063816901072","0.474191841726341"
"Rarely","2013","16-34 y.","(3a) lower tertiary education","108","0.534605941131378","0.470282479418592","0.598929402844163"
"Rarely","2013","16-34 y.","(3b) higher tertiary education","260","0.432055036798997","0.391566057272349","0.472544016325645"
"Rarely","2013","35-65 y.","(0) in school","","","",""
"Rarely","2013","35-65 y.","(1a) inadequately completed","42","0.265626166373804","0.202492183127405","0.328760149620203"
"Rarely","2013","35-65 y.","(1b) general elementary school","169","0.220716492950517","0.191704444204996","0.249728541696038"
"Rarely","2013","35-65 y.","(1c) basic vocational qualification","969","0.288913205040567","0.273361265577291","0.304465144503844"
"Rarely","2013","35-65 y.","(2b) intermediate general qualification","66","0.387291836921433","0.320608524411706","0.453975149431159"
"Rarely","2013","35-65 y.","(2a) intermediate vocational","1426","0.331679696667155","0.318138602545818","0.345220790788492"
"Rarely","2013","35-65 y.","(2c_gen) general maturity certificate","86","0.377461690432073","0.320272620812403","0.434650760051743"
"Rarely","2013","35-65 y.","(2c_voc) vocational maturity certificate","593","0.412597386680523","0.388284362300331","0.436910411060714"
"Rarely","2013","35-65 y.","(3a) lower tertiary education","540","0.39312669238185","0.367356133798827","0.418897250964873"
"Rarely","2013","35-65 y.","(3b) higher tertiary education","958","0.414103499417913","0.394729261279505","0.43347773755632"
"Rarely","2013","66 and older","(0) in school","","","",""
"Rarely","2013","66 and older","(1a) inadequately completed","12","","",""
"Rarely","2013","66 and older","(1b) general elementary school","84","0.134550108079801","0.108594749040843","0.160505467118759"
"Rarely","2013","66 and older","(1c) basic vocational qualification","352","0.16787927108728","0.151584185640605","0.184174356533955"
"Rarely","2013","66 and older","(2b) intermediate general qualification","12","","",""
"Rarely","2013","66 and older","(2a) intermediate vocational","157","0.228687667402356","0.198324929438687","0.259050405366025"
"Rarely","2013","66 and older","(2c_gen) general maturity certificate","11","","",""
"Rarely","2013","66 and older","(2c_voc) vocational maturity certificate","49","0.291329828051792","0.227391425862568","0.355268230241017"
"Rarely","2013","66 and older","(3a) lower tertiary education","133","0.281310406351729","0.240789318334977","0.32183149436848"
"Rarely","2013","66 and older","(3b) higher tertiary education","199","0.288823513648127","0.254683890348435","0.32296313694782"
"Never","2013","16-34 y.","(0) in school","79","0.152858401789462","0.119461719665688","0.186255083913236"
"Never","2013","16-34 y.","(1a) inadequately completed","45","0.486243404848043","0.390184642159343","0.582302167536742"
"Never","2013","16-34 y.","(1b) general elementary school","178","0.344631400175725","0.301665946780646","0.387596853570804"
"Never","2013","16-34 y.","(1c) basic vocational qualification","210","0.301029169836032","0.262050582863907","0.340007756808156"
"Never","2013","16-34 y.","(2b) intermediate general qualification","126","0.289193934528082","0.247069097077595","0.331318771978569"
"Never","2013","16-34 y.","(2a) intermediate vocational","476","0.413986745608778","0.384866422954061","0.443107068263494"
"Never","2013","16-34 y.","(2c_gen) general maturity certificate","134","0.172849090909275","0.145114299068347","0.200583882750202"
"Never","2013","16-34 y.","(2c_voc) vocational maturity certificate","156","0.271388865164913","0.231357275660085","0.311420454669741"
"Never","2013","16-34 y.","(3a) lower tertiary education","65","0.186030958696662","0.135850034366767","0.236211883026557"
"Never","2013","16-34 y.","(3b) higher tertiary education","174","0.278323183147427","0.241691216325981","0.314955149968872"
"Never","2013","35-65 y.","(0) in school","","","",""
"Never","2013","35-65 y.","(1a) inadequately completed","111","0.58904723782665","0.518717308624481","0.659377167028818"
"Never","2013","35-65 y.","(1b) general elementary school","452","0.617794812396217","0.583802267490848","0.651787357301585"
"Never","2013","35-65 y.","(1c) basic vocational qualification","1874","0.571454815511096","0.554475162451554","0.588434468570638"
"Never","2013","35-65 y.","(2b) intermediate general qualification","112","0.520843918495631","0.452458507462734","0.589229329528529"
"Never","2013","35-65 y.","(2a) intermediate vocational","2738","0.563003084132681","0.548737270096874","0.577268898168488"
"Never","2013","35-65 y.","(2c_gen) general maturity certificate","121","0.373795737175584","0.316717739164591","0.430873735186577"
"Never","2013","35-65 y.","(2c_voc) vocational maturity certificate","791","0.463478039385454","0.438850776631061","0.488105302139847"
"Never","2013","35-65 y.","(3a) lower tertiary education","690","0.503470352503899","0.477090759474961","0.529849945532836"
"Never","2013","35-65 y.","(3b) higher tertiary education","1118","0.423973218465785","0.404535276501905","0.443411160429665"
"Never","2013","66 and older","(0) in school","","","",""
"Never","2013","66 and older","(1a) inadequately completed","50","0.722202228854715","0.614950455849358","0.829454001860072"
"Never","2013","66 and older","(1b) general elementary school","538","0.796421739782315","0.765794962257195","0.827048517307436"
"Never","2013","66 and older","(1c) basic vocational qualification","1563","0.769043766171558","0.750669698700417","0.787417833642699"
"Never","2013","66 and older","(2b) intermediate general qualification","54","0.806418646445096","0.712509979351367","0.900327313538825"
"Never","2013","66 and older","(2a) intermediate vocational","545","0.7271463351333","0.694944529302231","0.759348140964369"
"Never","2013","66 and older","(2c_gen) general maturity certificate","29","","",""
"Never","2013","66 and older","(2c_voc) vocational maturity certificate","137","0.678814798425396","0.613109462438366","0.744520134412426"
"Never","2013","66 and older","(3a) lower tertiary education","305","0.635480684638976","0.592106734988896","0.678854634289055"
"Never","2013","66 and older","(3b) higher tertiary education","402","0.570781722512401","0.53349725978723","0.608066185237571"
"Very often","2014","16-34 y.","(0) in school","","","",""
"Very often","2014","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2014","16-34 y.","(1b) general elementary school","","","",""
"Very often","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2014","35-65 y.","(0) in school","","","",""
"Very often","2014","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2014","35-65 y.","(1b) general elementary school","","","",""
"Very often","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2014","66 and older","(0) in school","","","",""
"Very often","2014","66 and older","(1a) inadequately completed","","","",""
"Very often","2014","66 and older","(1b) general elementary school","","","",""
"Very often","2014","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2014","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2014","66 and older","(2a) intermediate vocational","","","",""
"Very often","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","66 and older","(3a) lower tertiary education","","","",""
"Very often","2014","66 and older","(3b) higher tertiary education","","","",""
"Often","2014","16-34 y.","(0) in school","","","",""
"Often","2014","16-34 y.","(1a) inadequately completed","","","",""
"Often","2014","16-34 y.","(1b) general elementary school","","","",""
"Often","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2014","35-65 y.","(0) in school","","","",""
"Often","2014","35-65 y.","(1a) inadequately completed","","","",""
"Often","2014","35-65 y.","(1b) general elementary school","","","",""
"Often","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2014","66 and older","(0) in school","","","",""
"Often","2014","66 and older","(1a) inadequately completed","","","",""
"Often","2014","66 and older","(1b) general elementary school","","","",""
"Often","2014","66 and older","(1c) basic vocational qualification","","","",""
"Often","2014","66 and older","(2b) intermediate general qualification","","","",""
"Often","2014","66 and older","(2a) intermediate vocational","","","",""
"Often","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","66 and older","(3a) lower tertiary education","","","",""
"Often","2014","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2014","16-34 y.","(0) in school","","","",""
"Sometimes","2014","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2014","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2014","35-65 y.","(0) in school","","","",""
"Sometimes","2014","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2014","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2014","35-65 y.","(2b) intermediate general qualification","","","",""
