"pld0044","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","2013","Hamburg","no migration background","150","0.463680524250463","0.410279830525499","0.517081217975426"
"Never","2013","Hamburg","direct migration background","17","","",""
"Never","2013","Hamburg","indirect migration background","11","","",""
"Never","2013","Lower Saxony","no migration background","1189","0.544939860314847","0.523880768481287","0.565998952148407"
"Never","2013","Lower Saxony","direct migration background","113","0.541493566252605","0.47695791198252","0.60602922052269"
"Never","2013","Lower Saxony","indirect migration background","27","","",""
"Never","2013","Bremen","no migration background","69","0.565185468664458","0.484773780170382","0.645597157158534"
"Never","2013","Bremen","direct migration background","15","","",""
"Never","2013","Bremen","indirect migration background","2","","",""
"Never","2013","North Rhine-Westphalia","no migration background","2186","0.552682654714389","0.537302840010747","0.568062469418031"
"Never","2013","North Rhine-Westphalia","direct migration background","390","0.506698277952669","0.471270133778401","0.542126422126936"
"Never","2013","North Rhine-Westphalia","indirect migration background","115","0.33214974125798","0.281334074357398","0.382965408158562"
"Never","2013","Hesse","no migration background","659","0.510445971317715","0.483868505556681","0.537023437078749"
"Never","2013","Hesse","direct migration background","131","0.502695286628294","0.443920726519991","0.561469846736596"
"Never","2013","Hesse","indirect migration background","35","0.418353485903925","0.325748130483992","0.510958841323858"
"Never","2013","Rhineland-Palatinate,Saarland","no migration background","670","0.562139738975944","0.533453211067633","0.590826266884254"
"Never","2013","Rhineland-Palatinate,Saarland","direct migration background","81","0.497331596908808","0.420338036469969","0.574325157347647"
"Never","2013","Rhineland-Palatinate,Saarland","indirect migration background","27","","",""
"Never","2013","Baden-Württemberg","no migration background","1186","0.49900835071811","0.478891111876476","0.519125589559744"
"Never","2013","Baden-Württemberg","direct migration background","234","0.512196215331895","0.464841092023258","0.559551338640531"
"Never","2013","Baden-Württemberg","indirect migration background","84","0.371998732304284","0.307240916149183","0.436756548459386"
"Never","2013","Bavaria","no migration background","1762","0.531587481951131","0.51477241072521","0.548402553177053"
"Never","2013","Bavaria","direct migration background","199","0.50801627608233","0.460981681244685","0.555050870919975"
"Never","2013","Bavaria","indirect migration background","72","0.422905136001832","0.356247186846173","0.489563085157491"
"Never","2013","Berlin","no migration background","390","0.449822035593618","0.416746250449433","0.482897820737802"
"Never","2013","Berlin","direct migration background","22","","",""
"Never","2013","Berlin","indirect migration background","10","","",""
"Never","2013","Brandenburg","no migration background","583","0.58838750865642","0.55754464750965","0.61923036980319"
"Never","2013","Brandenburg","direct migration background","15","","",""
"Never","2013","Brandenburg","indirect migration background","4","","",""
"Never","2013","Mecklenburg-Western Pomerania","no migration background","353","0.654626435751782","0.61545394457585","0.693798926927714"
"Never","2013","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Never","2013","Mecklenburg-Western Pomerania","indirect migration background","4","","",""
"Never","2013","Saxony","no migration background","1007","0.588391207390221","0.564710192721018","0.612072222059423"
"Never","2013","Saxony","direct migration background","22","","",""
"Never","2013","Saxony","indirect migration background","7","","",""
"Never","2013","Saxony-Anhalt","no migration background","587","0.659631961668428","0.62912960077973","0.690134322557126"
"Never","2013","Saxony-Anhalt","direct migration background","10","","",""
"Never","2013","Saxony-Anhalt","indirect migration background","7","","",""
"Never","2013","Thuringia","no migration background","610","0.605399059387613","0.574672432448225","0.636125686327001"
"Never","2013","Thuringia","direct migration background","10","","",""
"Never","2013","Thuringia","indirect migration background","4","","",""
"Very often","2014","Schleswig-Holstein","no migration background","","","",""
"Very often","2014","Schleswig-Holstein","direct migration background","","","",""
"Very often","2014","Schleswig-Holstein","indirect migration background","","","",""
"Very often","2014","Hamburg","no migration background","","","",""
"Very often","2014","Hamburg","direct migration background","","","",""
"Very often","2014","Hamburg","indirect migration background","","","",""
"Very often","2014","Lower Saxony","no migration background","","","",""
"Very often","2014","Lower Saxony","direct migration background","","","",""
"Very often","2014","Lower Saxony","indirect migration background","","","",""
"Very often","2014","Bremen","no migration background","","","",""
"Very often","2014","Bremen","direct migration background","","","",""
"Very often","2014","Bremen","indirect migration background","","","",""
"Very often","2014","North Rhine-Westphalia","no migration background","","","",""
"Very often","2014","North Rhine-Westphalia","direct migration background","","","",""
"Very often","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Very often","2014","Hesse","no migration background","","","",""
"Very often","2014","Hesse","direct migration background","","","",""
"Very often","2014","Hesse","indirect migration background","","","",""
"Very often","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Very often","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Very often","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Very often","2014","Baden-Württemberg","no migration background","","","",""
"Very often","2014","Baden-Württemberg","direct migration background","","","",""
"Very often","2014","Baden-Württemberg","indirect migration background","","","",""
"Very often","2014","Bavaria","no migration background","","","",""
"Very often","2014","Bavaria","direct migration background","","","",""
"Very often","2014","Bavaria","indirect migration background","","","",""
"Very often","2014","Berlin","no migration background","","","",""
"Very often","2014","Berlin","direct migration background","","","",""
"Very often","2014","Berlin","indirect migration background","","","",""
"Very often","2014","Brandenburg","no migration background","","","",""
"Very often","2014","Brandenburg","direct migration background","","","",""
"Very often","2014","Brandenburg","indirect migration background","","","",""
"Very often","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Very often","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very often","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very often","2014","Saxony","no migration background","","","",""
"Very often","2014","Saxony","direct migration background","","","",""
"Very often","2014","Saxony","indirect migration background","","","",""
"Very often","2014","Saxony-Anhalt","no migration background","","","",""
"Very often","2014","Saxony-Anhalt","direct migration background","","","",""
"Very often","2014","Saxony-Anhalt","indirect migration background","","","",""
"Very often","2014","Thuringia","no migration background","","","",""
"Very often","2014","Thuringia","direct migration background","","","",""
"Very often","2014","Thuringia","indirect migration background","","","",""
"Often","2014","Schleswig-Holstein","no migration background","","","",""
"Often","2014","Schleswig-Holstein","direct migration background","","","",""
"Often","2014","Schleswig-Holstein","indirect migration background","","","",""
"Often","2014","Hamburg","no migration background","","","",""
"Often","2014","Hamburg","direct migration background","","","",""
"Often","2014","Hamburg","indirect migration background","","","",""
