"pld0044","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Very often","2010","North Rhine-Westphalia","higher vocational","","","","","1"
"Very often","2010","North Rhine-Westphalia","higher education","","","","","1"
"Very often","2010","Hesse","in school","","","","","1"
"Very often","2010","Hesse","inadequately","","","","","1"
"Very often","2010","Hesse","general elemantary","","","","","1"
"Very often","2010","Hesse","middle vocational","","","","","1"
"Very often","2010","Hesse","vocational + Abi","","","","","1"
"Very often","2010","Hesse","higher vocational","","","","","1"
"Very often","2010","Hesse","higher education","","","","","1"
"Very often","2010","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Very often","2010","Brandenburg","general elemantary","","","","","1"
"Very often","2010","Brandenburg","middle vocational","","","","","1"
"Very often","2010","Brandenburg","vocational + Abi","","","","","1"
"Very often","2010","Brandenburg","higher vocational","","","","","1"
"Very often","2010","Brandenburg","higher education","","","","","1"
"Very often","2010","Mecklenburg-Western Pomerania","in school","","","","","1"
"Very often","2010","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Very often","2010","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Very often","2010","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Very often","2010","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Very often","2010","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Very often","2010","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Very often","2010","Saxony","in school","","","","","1"
"Very often","2010","Saxony","inadequately","","","","","1"
"Very often","2010","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Very often","2010","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Very often","2010","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Very often","2010","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Very often","2010","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Very often","2010","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Very often","2010","Baden-Württemberg","in school","","","","","1"
"Very often","2010","Baden-Württemberg","inadequately","","","","","1"
"Very often","2010","Baden-Württemberg","general elemantary","","","","","1"
"Very often","2010","Baden-Württemberg","middle vocational","","","","","1"
"Very often","2010","Baden-Württemberg","vocational + Abi","","","","","1"
"Very often","2010","Baden-Württemberg","higher vocational","","","","","1"
"Very often","2010","Baden-Württemberg","higher education","","","","","1"
"Very often","2010","Bavaria","in school","","","","","1"
"Very often","2010","Bavaria","inadequately","","","","","1"
"Very often","2010","Bavaria","general elemantary","","","","","1"
"Very often","2010","Bavaria","middle vocational","","","","","1"
"Very often","2010","Bavaria","vocational + Abi","","","","","1"
"Very often","2010","Bavaria","higher vocational","","","","","1"
"Very often","2010","Bavaria","higher education","","","","","1"
"Very often","2010","Berlin","in school","","","","","1"
"Very often","2010","Berlin","inadequately","","","","","1"
"Very often","2010","Berlin","general elemantary","","","","","1"
"Very often","2010","Berlin","middle vocational","","","","","1"
"Very often","2010","Berlin","vocational + Abi","","","","","1"
"Very often","2010","Berlin","higher vocational","","","","","1"
"Very often","2010","Berlin","higher education","","","","","1"
"Very often","2010","Brandenburg","in school","","","","","1"
"Very often","2010","Brandenburg","inadequately","","","","","1"
"Very often","2010","Saxony-Anhalt","in school","","","","","1"
"Very often","2010","Saxony-Anhalt","general elemantary","","","","","1"
"Very often","2010","Saxony-Anhalt","middle vocational","","","","","1"
"Very often","2010","Saxony","general elemantary","","","","","1"
"Very often","2010","Thuringia","higher education","","","","","1"
"Very often","2010","Saxony-Anhalt","inadequately","","","","","1"
"Very often","2010","Saxony-Anhalt","vocational + Abi","","","","","1"
"Very often","2010","Saxony-Anhalt","higher vocational","","","","","1"
"Very often","2010","Saxony-Anhalt","higher education","","","","","1"
"Very often","2010","Thuringia","in school","","","","","1"
"Very often","2010","Thuringia","inadequately","","","","","1"
"Very often","2010","Saxony","middle vocational","","","","","1"
"Very often","2010","Saxony","vocational + Abi","","","","","1"
"Very often","2010","Saxony","higher education","","","","","1"
"Very often","2010","Thuringia","general elemantary","","","","","1"
"Very often","2010","Thuringia","middle vocational","","","","","1"
"Very often","2010","Saxony","higher vocational","","","","","1"
"Very often","2010","Thuringia","higher vocational","","","","","1"
"Very often","2010","Thuringia","vocational + Abi","","","","","1"
"Never","2011","Schleswig-Holstein","general elemantary","","","","","5"
"Never","2011","Schleswig-Holstein","inadequately","","","","","5"
"Never","2011","Lower Saxony","inadequately","","","","","5"
"Never","2011","Schleswig-Holstein","middle vocational","","","","","5"
"Never","2011","Schleswig-Holstein","vocational + Abi","","","","","5"
"Never","2011","Lower Saxony","in school","","","","","5"
"Never","2011","Lower Saxony","general elemantary","","","","","5"
"Never","2011","Lower Saxony","middle vocational","","","","","5"
"Never","2011","Schleswig-Holstein","higher vocational","","","","","5"
"Never","2011","Schleswig-Holstein","higher education","","","","","5"
"Never","2011","Hamburg","in school","","","","","5"
"Never","2011","Hamburg","inadequately","","","","","5"
"Never","2011","Hamburg","general elemantary","","","","","5"
"Never","2011","Hamburg","higher vocational","","","","","5"
"Never","2011","Schleswig-Holstein","in school","","","","","5"
"Never","2011","Lower Saxony","vocational + Abi","","","","","5"
"Never","2011","Hamburg","middle vocational","","","","","5"
"Never","2011","Hamburg","vocational + Abi","","","","","5"
"Never","2011","Hamburg","higher education","","","","","5"
"Never","2011","North Rhine-Westphalia","higher vocational","","","","","5"
"Never","2011","North Rhine-Westphalia","higher education","","","","","5"
"Never","2011","Hesse","in school","","","","","5"
"Never","2011","Hesse","inadequately","","","","","5"
"Never","2011","Hesse","general elemantary","","","","","5"
"Never","2011","Hesse","middle vocational","","","","","5"
"Never","2011","Hesse","vocational + Abi","","","","","5"
"Never","2011","Hesse","higher vocational","","","","","5"
"Never","2011","Hesse","higher education","","","","","5"
"Never","2011","Rhineland-Palatinate,Saarland","in school","","","","","5"
"Never","2011","Rhineland-Palatinate,Saarland","inadequately","","","","","5"
"Never","2011","Rhineland-Palatinate,Saarland","general elemantary","","","","","5"
"Never","2011","Rhineland-Palatinate,Saarland","middle vocational","","","","","5"
"Never","2011","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","5"
"Never","2011","Rhineland-Palatinate,Saarland","higher vocational","","","","","5"
"Never","2011","Rhineland-Palatinate,Saarland","higher education","","","","","5"
"Never","2011","Baden-Württemberg","in school","","","","","5"
"Never","2011","Baden-Württemberg","inadequately","","","","","5"
"Never","2011","Baden-Württemberg","general elemantary","","","","","5"
"Never","2011","Baden-Württemberg","middle vocational","","","","","5"
"Never","2011","Baden-Württemberg","vocational + Abi","","","","","5"
"Never","2011","Baden-Württemberg","higher vocational","","","","","5"
"Never","2011","Baden-Württemberg","higher education","","","","","5"
"Never","2011","Bavaria","in school","","","","","5"
"Never","2011","Bavaria","inadequately","","","","","5"
"Never","2011","Bavaria","general elemantary","","","","","5"
"Never","2011","Bavaria","middle vocational","","","","","5"
"Never","2011","Bavaria","vocational + Abi","","","","","5"
"Never","2011","Bavaria","higher vocational","","","","","5"
"Never","2011","Lower Saxony","higher vocational","","","","","5"
"Never","2011","Lower Saxony","higher education","","","","","5"
"Never","2011","Bremen","in school","","","","","5"
"Never","2011","Bremen","inadequately","","","","","5"
"Never","2011","Bremen","general elemantary","","","","","5"
"Never","2011","Bremen","middle vocational","","","","","5"
"Never","2011","Bremen","vocational + Abi","","","","","5"
"Never","2011","Bremen","higher vocational","","","","","5"
"Never","2011","Bremen","higher education","","","","","5"
"Never","2011","North Rhine-Westphalia","in school","","","","","5"
"Never","2011","North Rhine-Westphalia","inadequately","","","","","5"
"Never","2011","North Rhine-Westphalia","general elemantary","","","","","5"
"Never","2011","North Rhine-Westphalia","middle vocational","","","","","5"
"Never","2011","North Rhine-Westphalia","vocational + Abi","","","","","5"
"Never","2011","Bavaria","higher education","","","","","5"
"Never","2011","Berlin","in school","","","","","5"
"Never","2011","Berlin","inadequately","","","","","5"
"Never","2011","Berlin","general elemantary","","","","","5"
"Never","2011","Berlin","middle vocational","","","","","5"
"Never","2011","Berlin","vocational + Abi","","","","","5"
"Never","2011","Berlin","higher vocational","","","","","5"
"Never","2011","Berlin","higher education","","","","","5"
"Never","2011","Brandenburg","in school","","","","","5"
"Never","2011","Brandenburg","inadequately","","","","","5"
"Never","2011","Brandenburg","general elemantary","","","","","5"
"Never","2011","Brandenburg","middle vocational","","","","","5"
"Never","2011","Brandenburg","vocational + Abi","","","","","5"
"Never","2011","Brandenburg","higher vocational","","","","","5"
"Never","2011","Brandenburg","higher education","","","","","5"
"Never","2011","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","2011","Mecklenburg-Western Pomerania","inadequately","","","","","5"
"Never","2011","Mecklenburg-Western Pomerania","general elemantary","","","","","5"
"Never","2011","Mecklenburg-Western Pomerania","middle vocational","","","","","5"
"Never","2011","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","2011","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Never","2011","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","2011","Saxony","in school","","","","","5"
"Never","2011","Saxony","inadequately","","","","","5"
"Never","2011","Saxony","general elemantary","","","","","5"
"Never","2011","Saxony","middle vocational","","","","","5"
"Never","2011","Saxony","vocational + Abi","","","","","5"
"Never","2011","Saxony","higher vocational","","","","","5"
"Never","2011","Saxony","higher education","","","","","5"
"Never","2011","Saxony-Anhalt","in school","","","","","5"
"Never","2011","Saxony-Anhalt","inadequately","","","","","5"
"Never","2011","Saxony-Anhalt","general elemantary","","","","","5"
"Never","2011","Saxony-Anhalt","middle vocational","","","","","5"
"Never","2011","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","2011","Saxony-Anhalt","higher vocational","","","","","5"
"Never","2011","Saxony-Anhalt","higher education","","","","","5"
"Never","2011","Thuringia","in school","","","","","5"
"Never","2011","Thuringia","inadequately","","","","","5"
"Never","2011","Thuringia","general elemantary","","","","","5"
"Never","2011","Thuringia","middle vocational","","","","","5"
"Never","2011","Thuringia","vocational + Abi","","","","","5"
"Never","2011","Thuringia","higher vocational","","","","","5"
"Never","2011","Thuringia","higher education","","","","","5"
"Often","2011","Schleswig-Holstein","in school","","","","","2"
"Often","2011","Schleswig-Holstein","inadequately","","","","","2"
"Often","2011","Schleswig-Holstein","general elemantary","","","","","2"
"Often","2011","Schleswig-Holstein","middle vocational","","","","","2"
"Often","2011","Schleswig-Holstein","vocational + Abi","","","","","2"
"Often","2011","Schleswig-Holstein","higher vocational","","","","","2"
"Often","2011","Schleswig-Holstein","higher education","","","","","2"
"Often","2011","Hamburg","in school","","","","","2"
"Often","2011","Hamburg","inadequately","","","","","2"
"Often","2011","Hamburg","general elemantary","","","","","2"
"Often","2011","Hamburg","middle vocational","","","","","2"
"Often","2011","Hamburg","vocational + Abi","","","","","2"
"Often","2011","Hamburg","higher vocational","","","","","2"
"Often","2011","Hamburg","higher education","","","","","2"
"Often","2011","Lower Saxony","in school","","","","","2"
"Often","2011","Lower Saxony","inadequately","","","","","2"
"Often","2011","Lower Saxony","general elemantary","","","","","2"
"Often","2011","Lower Saxony","middle vocational","","","","","2"
"Often","2011","Lower Saxony","vocational + Abi","","","","","2"
"Often","2011","Lower Saxony","higher vocational","","","","","2"
"Often","2011","Lower Saxony","higher education","","","","","2"
