"pld0044","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2012","1-pers.-HH","in school","","","","","4"
"Rarely","2012","1-pers.-HH","inadequately","","","","","4"
"Rarely","2012","1-pers.-HH","vocational + Abi","","","","","4"
"Rarely","2012","1-pers.-HH","higher vocational","","","","","4"
"Rarely","2012","1-pers.-HH","higher education","","","","","4"
"Rarely","2012","(Married) couple without C. ","middle vocational","","","","","4"
"Rarely","2012","(Married) couple without C. ","vocational + Abi","","","","","4"
"Rarely","2012","(Married) couple without C. ","higher vocational","","","","","4"
"Rarely","2012","(Married) couple without C. ","higher education","","","","","4"
"Rarely","2012","Single parent ","in school","","","","","4"
"Rarely","2012","Single parent ","inadequately","","","","","4"
"Rarely","2012","1-pers.-HH","general elemantary","","","","","4"
"Rarely","2012","1-pers.-HH","middle vocational","","","","","4"
"Rarely","2012","(Married) couple without C. ","in school","","","","","4"
"Rarely","2012","(Married) couple without C. ","inadequately","","","","","4"
"Rarely","2012","(Married) couple without C. ","general elemantary","","","","","4"
"Rarely","2012","Single parent ","general elemantary","","","","","4"
"Rarely","2012","Single parent ","middle vocational","","","","","4"
"Rarely","2012","Single parent ","higher education","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","inadequately","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","general elemantary","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","middle vocational","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","higher vocational","","","","","4"
"Rarely","2012","Couple + C. LE 16 ","higher education","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","in school","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","inadequately","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","general elemantary","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","middle vocational","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","higher vocational","","","","","4"
"Rarely","2012","Couple + C. GT 16 ","higher education","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","in school","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","inadequately","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Rarely","2012","Single parent ","vocational + Abi","","","","","4"
"Rarely","2012","Single parent ","higher vocational","","","","","4"
"Rarely","2012","Couple + C. LE and GT 16","higher education","","","","","4"
"Sometimes","2012","1-pers.-HH","in school","","","","","3"
"Sometimes","2012","1-pers.-HH","inadequately","","","","","3"
"Sometimes","2012","1-pers.-HH","general elemantary","","","","","3"
"Sometimes","2012","1-pers.-HH","middle vocational","","","","","3"
"Sometimes","2012","1-pers.-HH","vocational + Abi","","","","","3"
"Sometimes","2012","1-pers.-HH","higher vocational","","","","","3"
"Sometimes","2012","(Married) couple without C. ","middle vocational","","","","","3"
"Sometimes","2012","(Married) couple without C. ","vocational + Abi","","","","","3"
"Sometimes","2012","(Married) couple without C. ","higher vocational","","","","","3"
"Sometimes","2012","(Married) couple without C. ","higher education","","","","","3"
"Sometimes","2012","1-pers.-HH","higher education","","","","","3"
"Sometimes","2012","(Married) couple without C. ","in school","","","","","3"
"Sometimes","2012","(Married) couple without C. ","inadequately","","","","","3"
"Sometimes","2012","(Married) couple without C. ","general elemantary","","","","","3"
"Sometimes","2012","Single parent ","higher vocational","","","","","3"
"Sometimes","2012","Single parent ","higher education","","","","","3"
"Sometimes","2012","Couple + C. LE 16 ","in school","","","","","3"
"Sometimes","2012","Couple + C. LE 16 ","inadequately","","","","","3"
"Sometimes","2012","Couple + C. LE 16 ","general elemantary","","","","","3"
"Sometimes","2012","Couple + C. LE 16 ","middle vocational","","","","","3"
"Sometimes","2012","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Sometimes","2012","Couple + C. LE 16 ","higher vocational","","","","","3"
"Sometimes","2012","Couple + C. GT 16 ","inadequately","","","","","3"
"Sometimes","2012","Couple + C. GT 16 ","general elemantary","","","","","3"
"Sometimes","2012","Couple + C. GT 16 ","middle vocational","","","","","3"
"Sometimes","2012","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Sometimes","2012","Couple + C. GT 16 ","higher vocational","","","","","3"
"Sometimes","2012","Couple + C. GT 16 ","higher education","","","","","3"
"Sometimes","2012","Couple + C. LE and GT 16","in school","","","","","3"
"Sometimes","2012","Couple + C. LE and GT 16","inadequately","","","","","3"
"Sometimes","2012","Couple + C. LE and GT 16","general elemantary","","","","","3"
"Sometimes","2012","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Sometimes","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Sometimes","2012","Couple + C. LE and GT 16","higher vocational","","","","","3"
"Sometimes","2012","Couple + C. LE and GT 16","higher education","","","","","3"
"Sometimes","2012","Single parent ","in school","","","","","3"
"Sometimes","2012","Single parent ","inadequately","","","","","3"
"Sometimes","2012","Single parent ","general elemantary","","","","","3"
"Sometimes","2012","Single parent ","middle vocational","","","","","3"
"Sometimes","2012","Single parent ","vocational + Abi","","","","","3"
"Sometimes","2012","Couple + C. LE 16 ","higher education","","","","","3"
"Sometimes","2012","Couple + C. GT 16 ","in school","","","","","3"
"Very often","2012","Couple + C. GT 16 ","inadequately","","","","","1"
"Very often","2012","Couple + C. GT 16 ","general elemantary","","","","","1"
"Very often","2012","Couple + C. GT 16 ","middle vocational","","","","","1"
"Very often","2012","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Very often","2012","Couple + C. GT 16 ","higher vocational","","","","","1"
"Very often","2012","Couple + C. GT 16 ","higher education","","","","","1"
"Very often","2012","Couple + C. LE and GT 16","in school","","","","","1"
"Very often","2012","Couple + C. LE and GT 16","inadequately","","","","","1"
"Very often","2012","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Very often","2012","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Very often","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Very often","2012","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Very often","2012","Couple + C. LE and GT 16","higher education","","","","","1"
"Very often","2012","(Married) couple without C. ","general elemantary","","","","","1"
"Very often","2012","1-pers.-HH","in school","","","","","1"
"Very often","2012","1-pers.-HH","inadequately","","","","","1"
"Very often","2012","1-pers.-HH","general elemantary","","","","","1"
"Very often","2012","1-pers.-HH","middle vocational","","","","","1"
"Very often","2012","1-pers.-HH","vocational + Abi","","","","","1"
"Very often","2012","1-pers.-HH","higher vocational","","","","","1"
"Very often","2012","1-pers.-HH","higher education","","","","","1"
"Very often","2012","(Married) couple without C. ","in school","","","","","1"
"Very often","2012","(Married) couple without C. ","inadequately","","","","","1"
"Very often","2012","(Married) couple without C. ","middle vocational","","","","","1"
"Very often","2012","(Married) couple without C. ","vocational + Abi","","","","","1"
"Very often","2012","(Married) couple without C. ","higher vocational","","","","","1"
"Very often","2012","(Married) couple without C. ","higher education","","","","","1"
"Very often","2012","Single parent ","in school","","","","","1"
"Very often","2012","Single parent ","inadequately","","","","","1"
"Very often","2012","Single parent ","general elemantary","","","","","1"
"Very often","2012","Single parent ","middle vocational","","","","","1"
"Very often","2012","Single parent ","vocational + Abi","","","","","1"
"Very often","2012","Single parent ","higher vocational","","","","","1"
"Very often","2012","Single parent ","higher education","","","","","1"
"Very often","2012","Couple + C. LE 16 ","in school","","","","","1"
"Very often","2012","Couple + C. LE 16 ","inadequately","","","","","1"
"Very often","2012","Couple + C. LE 16 ","general elemantary","","","","","1"
"Very often","2012","Couple + C. LE 16 ","middle vocational","","","","","1"
"Very often","2012","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Very often","2012","Couple + C. LE 16 ","higher vocational","","","","","1"
"Very often","2012","Couple + C. LE 16 ","higher education","","","","","1"
"Very often","2012","Couple + C. GT 16 ","in school","","","","","1"
"Never","2013","Couple + C. LE 16 ","middle vocational","1570","0.520949892677216","0.502938064484462","0.53896172086997","5"
"Never","2013","Couple + C. LE 16 ","vocational + Abi","355","0.470390210130697","0.433094317028651","0.507686103232744","5"
"Never","2013","Couple + C. LE 16 ","higher vocational","247","0.507092894672931","0.460951988228543","0.553233801117319","5"
"Never","2013","Couple + C. GT 16 ","in school","22","","","","5"
"Never","2013","Couple + C. LE 16 ","higher education","791","0.460855070746455","0.437420437961581","0.484289703531329","5"
"Never","2013","Couple + C. GT 16 ","inadequately","6","","","","5"
"Never","2013","1-pers.-HH","in school","","","","","5"
"Never","2013","1-pers.-HH","inadequately","28","","","","5"
"Never","2013","1-pers.-HH","general elemantary","327","0.716874237506534","0.675156546298101","0.758591928714967","5"
"Never","2013","1-pers.-HH","vocational + Abi","87","0.399839339348065","0.333742090028878","0.465936588667252","5"
"Never","2013","1-pers.-HH","higher vocational","105","0.4721506806226","0.403978093781186","0.540323267464013","5"
"Never","2013","1-pers.-HH","higher education","319","0.383027423778856","0.349487722623267","0.416567124934446","5"
"Never","2013","(Married) couple without C. ","in school","2","","","","5"
"Never","2013","(Married) couple without C. ","inadequately","42","0.737525360418273","0.623305186675371","0.851745534161174","5"
"Never","2013","(Married) couple without C. ","general elemantary","443","0.698966790433304","0.662918192824541","0.735015388042066","5"
"Never","2013","(Married) couple without C. ","middle vocational","2634","0.646045922510719","0.631099182125526","0.660992662895912","5"
"Never","2013","(Married) couple without C. ","higher vocational","359","0.563238563876815","0.523683876570551","0.60279325118308","5"
"Never","2013","Single parent ","in school","17","","","","5"
"Never","2013","Single parent ","inadequately","19","","","","5"
"Never","2013","Single parent ","general elemantary","183","0.470624038950799","0.42152511219835","0.519722965703248","5"
"Never","2013","Single parent ","middle vocational","668","0.526101390216579","0.498563931581967","0.55363884885119","5"
"Never","2013","Single parent ","vocational + Abi","95","0.415148277876636","0.348819091903817","0.481477463849454","5"
"Never","2013","Single parent ","higher vocational","34","0.304537087104823","0.207272231205065","0.401801943004581","5"
"Never","2013","Couple + C. LE 16 ","in school","1","","","","5"
"Never","2013","Couple + C. LE 16 ","inadequately","51","0.438996190477895","0.345832191274603","0.532160189681187","5"
"Never","2013","Couple + C. LE 16 ","general elemantary","211","0.441437010312044","0.396206858603312","0.486667162020776","5"
"Never","2013","1-pers.-HH","middle vocational","1024","0.551968175125134","0.528982106521379","0.574954243728889","5"
"Never","2013","(Married) couple without C. ","higher education","1084","0.493874543939012","0.472136340411359","0.515612747466666","5"
"Never","2013","(Married) couple without C. ","vocational + Abi","185","0.505796443098263","0.453115825166873","0.558477061029652","5"
"Never","2013","Single parent ","higher education","146","0.370089065268684","0.321024345633883","0.419153784903485","5"
"Never","2013","Couple + C. GT 16 ","general elemantary","114","0.383130881239591","0.3249271551799","0.441334607299281","5"
"Never","2013","Couple + C. GT 16 ","middle vocational","716","0.504505737880821","0.478473258342424","0.530538217419217","5"
"Never","2013","Couple + C. GT 16 ","vocational + Abi","66","0.335021132945037","0.260231328280636","0.409810937609439","5"
