"pgfamstd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Married","2002","Bremen","indirect migration background","1","","","","1"
"Married","2002","North Rhine-Westphalia","no migration background","2457","0.571757894904039","0.556178054474417","0.58733773533366","1"
"Married, but separated","2002","North Rhine-Westphalia","direct migration background","32","0.0482012995680095","0.0330429353963024","0.0633596637397167","2"
"Married, but separated","2002","North Rhine-Westphalia","indirect migration background","4","","","","2"
"Married, but separated","2002","Hesse","no migration background","28","","","","2"
"Married, but separated","2002","Hesse","direct migration background","5","","","","2"
"Married, but separated","2002","Rhineland-Palatinate,Saarland","no migration background","24","","","","2"
"Married, but separated","2002","Brandenburg","indirect migration background","","","","","2"
"Married, but separated","2002","Mecklenburg-Western Pomerania","no migration background","12","","","","2"
"Married, but separated","2002","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Married, but separated","2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Married, but separated","2002","Saxony","no migration background","24","","","","2"
"Married, but separated","2002","Saxony-Anhalt","direct migration background","","","","","2"
"Married, but separated","2002","Saxony-Anhalt","indirect migration background","","","","","2"
"Married, but separated","2002","Thuringia","no migration background","26","","","","2"
"Married, but separated","2002","Thuringia","direct migration background","","","","","2"
"Married, but separated","2002","Thuringia","indirect migration background","","","","","2"
"Married, but separated","2002","Hesse","indirect migration background","1","","","","2"
"Married, but separated","2002","Saxony","direct migration background","1","","","","2"
"Married, but separated","2002","Saxony","indirect migration background","","","","","2"
"Married, but separated","2002","Saxony-Anhalt","no migration background","15","","","","2"
"Married, but separated","2002","Schleswig-Holstein","indirect migration background","","","","","2"
"Married, but separated","2002","Hamburg","no migration background","6","","","","2"
"Married, but separated","2002","Hamburg","direct migration background","","","","","2"
"Married, but separated","2002","Hamburg","indirect migration background","","","","","2"
"Married, but separated","2002","Lower Saxony","no migration background","28","","","","2"
"Married, but separated","2002","Lower Saxony","direct migration background","5","","","","2"
"Married, but separated","2002","Baden-Württemberg","indirect migration background","2","","","","2"
"Married, but separated","2002","Bavaria","no migration background","45","0.019447538287067","0.0142910382621967","0.0246040383119373","2"
"Married, but separated","2002","Bavaria","direct migration background","16","","","","2"
"Married, but separated","2002","Bavaria","indirect migration background","3","","","","2"
"Married, but separated","2002","Berlin","no migration background","22","","","","2"
"Married, but separated","2002","Berlin","direct migration background","4","","","","2"
"Married, but separated","2002","Berlin","indirect migration background","","","","","2"
"Married, but separated","2002","Schleswig-Holstein","no migration background","9","","","","2"
"Married, but separated","2002","Schleswig-Holstein","direct migration background","1","","","","2"
"Married, but separated","2002","Lower Saxony","indirect migration background","1","","","","2"
"Married, but separated","2002","Bremen","no migration background","2","","","","2"
"Married, but separated","2002","Bremen","direct migration background","1","","","","2"
"Married, but separated","2002","Bremen","indirect migration background","","","","","2"
"Married, but separated","2002","North Rhine-Westphalia","no migration background","77","0.0212967257670195","0.0167510947736175","0.0258423567604215","2"
"Married, but separated","2002","Rhineland-Palatinate,Saarland","direct migration background","5","","","","2"
"Married, but separated","2002","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","2"
"Married, but separated","2002","Baden-Württemberg","no migration background","28","","","","2"
"Married, but separated","2002","Baden-Württemberg","direct migration background","19","","","","2"
"Married, but separated","2002","Brandenburg","no migration background","19","","","","2"
"Married, but separated","2002","Brandenburg","direct migration background","","","","","2"
"Single","2002","Saxony","no migration background","422","0.263992150671748","0.242527327563882","0.285456973779615","3"
"Single","2002","Brandenburg","indirect migration background","","","","","3"
"Single","2002","Mecklenburg-Western Pomerania","no migration background","122","0.218036813877406","0.181844099444163","0.254229528310649","3"
"Single","2002","Mecklenburg-Western Pomerania","direct migration background","3","","","","3"
"Single","2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Single","2002","Saxony","direct migration background","3","","","","3"
"Single","2002","Saxony","indirect migration background","4","","","","3"
"Single","2002","Schleswig-Holstein","no migration background","127","0.218921694474649","0.186859787468164","0.250983601481134","3"
"Single","2002","Schleswig-Holstein","direct migration background","15","","","","3"
"Single","2002","Schleswig-Holstein","indirect migration background","9","","","","3"
"Single","2002","Hamburg","no migration background","86","0.352449882895058","0.297841438616672","0.407058327173444","3"
"Single","2002","Hamburg","direct migration background","3","","","","3"
"Single","2002","Hamburg","indirect migration background","6","","","","3"
"Single","2002","North Rhine-Westphalia","direct migration background","95","0.157100440025466","0.131347487731514","0.182853392319417","3"
"Single","2002","North Rhine-Westphalia","indirect migration background","137","0.589016780897583","0.52556877463031","0.652464787164857","3"
"Single","2002","Hesse","no migration background","281","0.214333532344235","0.191835381010418","0.236831683678052","3"
"Single","2002","Hesse","direct migration background","34","0.117126294634052","0.080115740679373","0.154136848588731","3"
"Single","2002","Hesse","indirect migration background","44","0.577630442066865","0.463538969922592","0.691721914211138","3"
"Single","2002","Rhineland-Palatinate,Saarland","no migration background","209","0.186942868044482","0.164171250649774","0.209714485439189","3"
"Single","2002","Rhineland-Palatinate,Saarland","direct migration background","33","0.212973574122226","0.15812078421804","0.267826364026412","3"
"Single","2002","Rhineland-Palatinate,Saarland","indirect migration background","23","","","","3"
"Single","2002","Baden-Württemberg","no migration background","463","0.252782084071637","0.233595327652777","0.271968840490497","3"
"Single","2002","Baden-Württemberg","direct migration background","70","0.144315767786739","0.116875302376476","0.171756233197002","3"
"Single","2002","Baden-Württemberg","indirect migration background","132","0.679584563750291","0.615862042787239","0.743307084713343","3"
"Single","2002","Bavaria","no migration background","649","0.252399952771827","0.236179365118518","0.268620540425136","3"
"Single","2002","Bavaria","direct migration background","48","0.14699106394677","0.112419595645003","0.181562532248538","3"
"Single","2002","Bavaria","indirect migration background","66","0.723196765417356","0.638022386330273","0.80837114450444","3"
"Single","2002","Berlin","no migration background","223","0.325642892996134","0.291484713687104","0.359801072305165","3"
"Single","2002","Berlin","direct migration background","19","","","","3"
"Single","2002","Berlin","indirect migration background","28","","","","3"
"Single","2002","Brandenburg","no migration background","247","0.28150231388541","0.252978993727916","0.310025634042905","3"
"Single","2002","Brandenburg","direct migration background","1","","","","3"
"Single","2002","Saxony-Anhalt","no migration background","227","0.228291948109125","0.201301378692554","0.255282517525697","3"
"Single","2002","Saxony-Anhalt","direct migration background","2","","","","3"
"Single","2002","Saxony-Anhalt","indirect migration background","5","","","","3"
"Single","2002","Thuringia","no migration background","246","0.251887884670336","0.224210874687288","0.279564894653385","3"
"Single","2002","Thuringia","direct migration background","4","","","","3"
"Single","2002","Thuringia","indirect migration background","4","","","","3"
"Single","2002","Lower Saxony","no migration background","379","0.244409810111447","0.224053517594411","0.264766102628484","3"
"Single","2002","Lower Saxony","direct migration background","31","0.134762027963558","0.0885781924279507","0.180945863499166","3"
