"erwst","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Non-working","2006","Other degree","indirect migration background","11","","",""
"Non-working","2006","no degree/no degree yet","no migration background","476","0.756422242617705","0.722525443146482","0.790319042088928"
"Non-working","2006","no degree/no degree yet","direct migration background","147","0.770043890441272","0.710209412440419","0.829878368442125"
"Non-working","2006","no degree/no degree yet","indirect migration background","86","0.896544395019918","0.834977524818843","0.958111265220992"
"Other","2006","lower secondary degree","no migration background","363","0.0522475258863212","0.0469728518126685","0.0575221999599739"
"Other","2006","lower secondary degree","direct migration background","34","0.0781507170735698","0.0562879436539825","0.100013490493157"
"Other","2006","lower secondary degree","indirect migration background","35","0.144662554167711","0.101488303579219","0.187836804756203"
"Other","2006","secondary school degree","no migration background","481","0.0798890755052182","0.0730623662641333","0.086715784746303"
"Other","2006","secondary school degree","direct migration background","23","","",""
"Other","2006","secondary school degree","indirect migration background","27","","",""
"Other","2006","college entrance qualification","no migration background","354","0.0736868428004621","0.0665424191566392","0.080831266444285"
"Other","2006","college entrance qualification","direct migration background","22","","",""
"Other","2006","college entrance qualification","indirect migration background","31","0.176022472996045","0.124877844077274","0.227167101914816"
"Other","2006","Other degree","no migration background","20","","",""
"Other","2006","Other degree","direct migration background","61","0.0577790339550463","0.0435779912675077","0.0719800766425849"
"Other","2006","Other degree","indirect migration background","2","","",""
"Other","2006","no degree/no degree yet","no migration background","109","0.165102684455625","0.135783537210031","0.19442183170122"
"Other","2006","no degree/no degree yet","direct migration background","11","","",""
"Other","2006","no degree/no degree yet","indirect migration background","6","","",""
"Full-time","2007","lower secondary degree","no migration background","1628","0.269688391066452","0.258671731725593","0.280705050407312"
"Full-time","2007","lower secondary degree","direct migration background","188","0.3846760416875","0.342657211409522","0.426694871965478"
"Full-time","2007","lower secondary degree","indirect migration background","99","0.365221988172817","0.304305919765858","0.426138056579777"
"Full-time","2007","secondary school degree","no migration background","2589","0.462386893872805","0.449425290195618","0.475348497549993"
"Full-time","2007","secondary school degree","direct migration background","81","0.366750156435964","0.303356718746535","0.430143594125394"
"Full-time","2007","secondary school degree","indirect migration background","100","0.441925625426225","0.373270858750196","0.510580392102254"
"Full-time","2007","college entrance qualification","no migration background","2475","0.493131792456998","0.479236493707708","0.507027091206289"
"Full-time","2007","college entrance qualification","direct migration background","107","0.383953819215749","0.325942553709466","0.441965084722033"
"Full-time","2007","college entrance qualification","indirect migration background","105","0.468988662555309","0.401332397837661","0.536644927272958"
"Full-time","2007","Other degree","no migration background","30","0.249572262059585","0.177105241762771","0.322039282356399"
"Full-time","2007","Other degree","direct migration background","325","0.324384774035725","0.294216034228065","0.354553513843385"
"Full-time","2007","Other degree","indirect migration background","5","","",""
"Full-time","2007","no degree/no degree yet","no migration background","18","","",""
"Full-time","2007","no degree/no degree yet","direct migration background","19","","",""
"Full-time","2007","no degree/no degree yet","indirect migration background","2","","",""
"Part-time","2007","lower secondary degree","no migration background","456","0.0671599649594494","0.0609466479717573","0.0733732819471415"
"Part-time","2007","lower secondary degree","direct migration background","59","0.107605981954754","0.0808425989509151","0.134369364958594"
"Part-time","2007","lower secondary degree","indirect migration background","30","0.169961595396914","0.122442631448679","0.217480559345149"
"Part-time","2007","secondary school degree","no migration background","866","0.136171915493781","0.127255742432005","0.145088088555557"
"Part-time","2007","secondary school degree","direct migration background","27","","",""
"Part-time","2007","secondary school degree","indirect migration background","23","","",""
"Part-time","2007","college entrance qualification","no migration background","636","0.118720349239434","0.109730377733503","0.127710320745365"
"Part-time","2007","college entrance qualification","direct migration background","40","0.15936771101825","0.11570915072284","0.20302627131366"
"Part-time","2007","college entrance qualification","indirect migration background","19","","",""
