"erwst","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Other","2008","indirect migration background","general elemantary","47","0.247382801042327","0.182898248857948","0.311867353226705"
"Other","2008","indirect migration background","middle vocational","44","0.151430110803537","0.112276656482589","0.190583565124484"
"Other","2008","indirect migration background","vocational + Abi","7","","",""
"Other","2008","indirect migration background","higher vocational","1","","",""
"Other","2008","indirect migration background","higher education","3","","",""
"Full-time","2009","no migration background","in school","","","",""
"Full-time","2009","no migration background","inadequately","10","","",""
"Full-time","2009","no migration background","general elemantary","173","0.146418122466499","0.127475502601012","0.165360742331987"
"Full-time","2009","no migration background","middle vocational","3000","0.372251316220614","0.361792876425101","0.382709756016127"
"Full-time","2009","no migration background","vocational + Abi","397","0.511712730160952","0.476987721018098","0.546437739303805"
"Full-time","2009","no migration background","higher vocational","594","0.483507111030914","0.455373182022654","0.511641040039175"
"Full-time","2009","no migration background","higher education","1932","0.547174791586554","0.531063848092086","0.563285735081022"
"Full-time","2009","direct migration background","in school","","","",""
"Full-time","2009","direct migration background","inadequately","16","","",""
"Full-time","2009","direct migration background","general elemantary","81","0.202583336056333","0.161236784729532","0.243929887383134"
"Full-time","2009","direct migration background","middle vocational","236","0.389501655897632","0.35102454913844","0.427978762656824"
"Full-time","2009","direct migration background","vocational + Abi","72","0.411528811493641","0.337553576123489","0.485504046863793"
"Full-time","2009","direct migration background","higher vocational","29","","",""
"Full-time","2009","direct migration background","higher education","140","0.417677454498108","0.361303727896156","0.474051181100059"
"Full-time","2009","indirect migration background","in school","","","",""
"Full-time","2009","indirect migration background","inadequately","4","","",""
"Full-time","2009","indirect migration background","general elemantary","42","0.272305108916483","0.201538423460073","0.343071794372893"
"Full-time","2009","indirect migration background","middle vocational","134","0.514102089998149","0.456379069655281","0.571825110341017"
"Full-time","2009","indirect migration background","vocational + Abi","17","","",""
"Full-time","2009","indirect migration background","higher vocational","18","","",""
"Full-time","2009","indirect migration background","higher education","62","0.721688258903459","0.628051291689674","0.815325226117244"
"Part-time","2009","no migration background","in school","2","","",""
"Part-time","2009","no migration background","inadequately","2","","",""
"Part-time","2009","no migration background","general elemantary","68","0.0540401150800558","0.0419253631183141","0.0661548670417975"
"Part-time","2009","no migration background","middle vocational","923","0.100136473216966","0.0936420536151527","0.10663089281878"
"Part-time","2009","no migration background","vocational + Abi","126","0.141246396619383","0.117052014697092","0.165440778541675"
"Part-time","2009","no migration background","higher vocational","136","0.0864395304483483","0.0706189785345374","0.102260082362159"
"Part-time","2009","no migration background","higher education","451","0.106555777970302","0.0965692422341014","0.116542313706502"
"Part-time","2009","direct migration background","in school","","","",""
"Part-time","2009","direct migration background","inadequately","5","","",""
"Part-time","2009","direct migration background","general elemantary","35","0.0731715420695671","0.0463819831927415","0.0999611009463928"
"Part-time","2009","direct migration background","middle vocational","76","0.131340610960529","0.104688612214177","0.15799260970688"
"Part-time","2009","direct migration background","vocational + Abi","29","","",""
"Part-time","2009","direct migration background","higher vocational","19","","",""
"Part-time","2009","direct migration background","higher education","38","0.119511062645134","0.0824310023479004","0.156591122942367"
"Part-time","2009","indirect migration background","in school","1","","",""
"Part-time","2009","indirect migration background","inadequately","1","","",""
"Part-time","2009","indirect migration background","general elemantary","10","","",""
"Part-time","2009","indirect migration background","middle vocational","37","0.10672402934973","0.0710644858087422","0.142383572890718"
"Part-time","2009","indirect migration background","vocational + Abi","6","","",""
"Part-time","2009","indirect migration background","higher vocational","4","","",""
"Part-time","2009","indirect migration background","higher education","12","","",""
"Non-working","2009","no migration background","in school","331","0.840414460659749","0.804614826333062","0.876214094986436"
"Non-working","2009","no migration background","inadequately","41","0.526409981400043","0.407735603798886","0.6450843590012"
"Non-working","2009","no migration background","general elemantary","875","0.666620943239519","0.641361215342377","0.691880671136661"
