"erwst","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Non-working","2006","indirect migration background","(1c) basic vocational qualification","44","0.337979640408861","0.26045120582913","0.415508074988592"
"Non-working","2006","indirect migration background","(2b) intermediate general qualification","32","0.366000923612347","0.254733701383924","0.47726814584077"
"Non-working","2006","indirect migration background","(2a) intermediate vocational","33","0.235633760285729","0.16430771544372","0.306959805127739"
"Non-working","2006","indirect migration background","(2c_gen) general maturity certificate","52","0.588321492035281","0.486646700485461","0.6899962835851"
"Non-working","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Non-working","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Other","2006","no migration background","(0) in school","97","0.186971453305556","0.153620443466256","0.220322463144856"
"Other","2006","no migration background","(1a) inadequately completed","","","",""
"Other","2006","no migration background","(1b) general elementary school","145","0.0909934799285842","0.0757920172257934","0.106194942631375"
"Other","2006","no migration background","(1c) basic vocational qualification","231","0.0441433283010197","0.0386518688383782","0.0496347877636612"
"Other","2006","no migration background","(2b) intermediate general qualification","171","0.329909016271372","0.288405144657158","0.371412887885586"
"Other","2006","no migration background","(2a) intermediate vocational","290","0.0598854128843208","0.0532418512140915","0.0665289745545501"
"Other","2006","no migration background","(2c_gen) general maturity certificate","173","0.272953500729779","0.238084480156436","0.307822521303123"
"Other","2006","no migration background","(2c_voc) vocational maturity certificate","66","0.0569144819855481","0.0442521254342303","0.0695768385368659"
"Other","2006","no migration background","(3a) lower tertiary education","56","0.036378619394869","0.0274810321631916","0.0452762066265465"
"Other","2006","no migration background","(3b) higher tertiary education","87","0.0399241195195087","0.0321638087664939","0.0476844302725234"
"Other","2006","direct migration background","(0) in school","","","",""
"Other","2006","direct migration background","(1a) inadequately completed","","","",""
"Other","2006","direct migration background","(1b) general elementary school","","","",""
"Other","2006","direct migration background","(1c) basic vocational qualification","34","0.0637794150707372","0.0453724106941883","0.0821864194472862"
"Other","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Other","2006","direct migration background","(2a) intermediate vocational","","","",""
"Other","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Other","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","2006","direct migration background","(3a) lower tertiary education","","","",""
"Other","2006","direct migration background","(3b) higher tertiary education","","","",""
"Other","2006","indirect migration background","(0) in school","","","",""
"Other","2006","indirect migration background","(1a) inadequately completed","","","",""
"Other","2006","indirect migration background","(1b) general elementary school","","","",""
"Other","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"Other","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Other","2006","indirect migration background","(2a) intermediate vocational","","","",""
"Other","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Other","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Other","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Full-time","2007","no migration background","(0) in school","","","",""
"Full-time","2007","no migration background","(1a) inadequately completed","","","",""
"Full-time","2007","no migration background","(1b) general elementary school","136","0.121603161447117","0.103226028084148","0.139980294810086"
"Full-time","2007","no migration background","(1c) basic vocational qualification","1482","0.314049179778226","0.301089265424463","0.327009094131988"
"Full-time","2007","no migration background","(2b) intermediate general qualification","72","0.211625761078946","0.174094524691973","0.249156997465919"
"Full-time","2007","no migration background","(2a) intermediate vocational","2222","0.485792471380927","0.471377435351931","0.500207507409922"
"Full-time","2007","no migration background","(2c_gen) general maturity certificate","88","0.149716811823818","0.121744705930453","0.177688917717182"
"Full-time","2007","no migration background","(2c_voc) vocational maturity certificate","605","0.472580770204133","0.444793028621199","0.500368511787067"
"Full-time","2007","no migration background","(3a) lower tertiary education","811","0.515122150278989","0.490694800351502","0.539549500206476"
"Full-time","2007","no migration background","(3b) higher tertiary education","1319","0.557847842731514","0.537814941464262","0.577880743998765"
"Full-time","2007","direct migration background","(0) in school","","","",""
"Full-time","2007","direct migration background","(1a) inadequately completed","","","",""
"Full-time","2007","direct migration background","(1b) general elementary school","100","0.236627578275333","0.197050189185593","0.276204967365073"
"Full-time","2007","direct migration background","(1c) basic vocational qualification","245","0.406179485443602","0.3665508903356","0.445808080551603"
