"transab_cat2","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2001","(Married) couple without C. ","(2b) intermediate general qualification","66","0.896769177466186","0.830509302519054","0.963029052413319"
"Very low transfer dependency","2001","(Married) couple without C. ","(2a) intermediate vocational","1252","0.938513263672211","0.925717986824847","0.951308540519575"
"Very low transfer dependency","2001","(Married) couple without C. ","(2c_gen) general maturity certificate","84","0.878298490005284","0.813896461745171","0.942700518265397"
"Very low transfer dependency","2001","(Married) couple without C. ","(2c_voc) vocational maturity certificate","390","0.962180519606846","0.94371582107373","0.980645218139961"
"Very low transfer dependency","2001","(Married) couple without C. ","(3a) lower tertiary education","560","0.955977511504477","0.939452248886403","0.972502774122551"
"Very low transfer dependency","2001","(Married) couple without C. ","(3b) higher tertiary education","627","0.95534253022476","0.939463717549849","0.971221342899672"
"Very low transfer dependency","2001","Single parent ","(0) in school","47","0.716354969376982","0.61295071923955","0.819759219514413"
"Very low transfer dependency","2001","Single parent ","(1a) inadequately completed","10","","",""
"Very low transfer dependency","2001","Single parent ","(1b) general elementary school","124","0.731438513960008","0.665009039949635","0.79786798797038"
"Very low transfer dependency","2001","Single parent ","(1c) basic vocational qualification","202","0.751755599717948","0.700974306180335","0.802536893255561"
"Very low transfer dependency","2001","Single parent ","(2b) intermediate general qualification","45","0.664104548574029","0.555010230582561","0.773198866565498"
"Very low transfer dependency","2001","Single parent ","(2a) intermediate vocational","177","0.731430032300935","0.676489456799236","0.786370607802635"
"Very low transfer dependency","2001","Single parent ","(2c_gen) general maturity certificate","43","0.776620948561004","0.668493380578657","0.884748516543351"
"Very low transfer dependency","2001","Single parent ","(2c_voc) vocational maturity certificate","43","0.8149584297543","0.712329659023386","0.917587200485213"
"Very low transfer dependency","2001","Single parent ","(3a) lower tertiary education","44","0.875425372090055","0.786518666015244","0.964332078164866"
"Very low transfer dependency","2001","Single parent ","(3b) higher tertiary education","61","0.844672260932578","0.763237482077213","0.926107039787942"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(0) in school","","","",""
"Very low transfer dependency","2001","Couple + C. LE 16 ","(1a) inadequately completed","30","0.57357554869162","0.43649385768897","0.710657239694269"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(1b) general elementary school","247","0.732215572972311","0.684512513544612","0.77991863240001"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(1c) basic vocational qualification","1055","0.847097971670327","0.827178731546649","0.867017211794005"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(2b) intermediate general qualification","43","0.681581740848153","0.565621208130817","0.797542273565489"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(2a) intermediate vocational","1310","0.861099822975682","0.843937979312039","0.878261666639326"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(2c_gen) general maturity certificate","51","0.593194317491786","0.483472062428161","0.702916572555411"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","406","0.889220379915836","0.860662646163926","0.917778113667746"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(3a) lower tertiary education","356","0.958188971543151","0.938117120806202","0.9782608222801"
"Very low transfer dependency","2001","Couple + C. LE 16 ","(3b) higher tertiary education","472","0.909221138292508","0.884528155852289","0.933914120732727"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(0) in school","227","0.948234810178051","0.920263267287767","0.976206353068335"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(1a) inadequately completed","52","0.824589262494334","0.732132573303171","0.917045951685498"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(1b) general elementary school","366","0.911698511964009","0.884065373478468","0.939331650449551"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(1c) basic vocational qualification","869","0.927285636303556","0.910834004073127","0.943737268533985"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(2b) intermediate general qualification","192","0.94603212093708","0.915325145608896","0.976739096265264"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(2a) intermediate vocational","716","0.931393595876307","0.913665114870347","0.949122076882266"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(2c_gen) general maturity certificate","255","0.953680096690273","0.928702605148284","0.978657588232261"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","170","0.959684414373618","0.9311076466848","0.988261182062435"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(3a) lower tertiary education","211","0.97217107333623","0.950485468997966","0.993856677674494"
"Very low transfer dependency","2001","Couple + C. GT 16 ","(3b) higher tertiary education","263","0.976889966205165","0.95893456698116","0.99484536542917"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(0) in school","170","0.868294357058553","0.821543912718178","0.915044801398928"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(1a) inadequately completed","19","","",""
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(1b) general elementary school","163","0.812433811755764","0.75886595404238","0.866001669469149"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(1c) basic vocational qualification","299","0.855850202647645","0.819105018362852","0.892595386932437"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(2b) intermediate general qualification","119","0.798494905923722","0.734515720392234","0.86247409145521"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(2a) intermediate vocational","331","0.902803058813324","0.873058439635407","0.93254767799124"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","87","0.902899527049654","0.84457370357446","0.961225350524848"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","62","0.863678635543636","0.786022547342667","0.941334723744605"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(3a) lower tertiary education","77","0.90160091928156","0.840403925529718","0.962797913033401"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","(3b) higher tertiary education","104","0.885032773561513","0.826219470203016","0.943846076920009"
"Low transfer dependency","2001","1-pers.-HH","(0) in school","","","",""
"Low transfer dependency","2001","1-pers.-HH","(1a) inadequately completed","1","","",""
"Low transfer dependency","2001","1-pers.-HH","(1b) general elementary school","22","","",""
"Low transfer dependency","2001","1-pers.-HH","(1c) basic vocational qualification","22","","",""
"Low transfer dependency","2001","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Low transfer dependency","2001","1-pers.-HH","(2a) intermediate vocational","24","","",""
"Low transfer dependency","2001","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Low transfer dependency","2001","1-pers.-HH","(2c_voc) vocational maturity certificate","6","","",""
"Low transfer dependency","2001","1-pers.-HH","(3a) lower tertiary education","3","","",""
"Low transfer dependency","2001","1-pers.-HH","(3b) higher tertiary education","5","","",""
"Low transfer dependency","2001","(Married) couple without C. ","(0) in school","","","",""
"Low transfer dependency","2001","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"Low transfer dependency","2001","(Married) couple without C. ","(1b) general elementary school","19","","",""
"Low transfer dependency","2001","(Married) couple without C. ","(1c) basic vocational qualification","106","0.0308985622534335","0.0245152453359625","0.0372818791709045"
"Low transfer dependency","2001","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Low transfer dependency","2001","(Married) couple without C. ","(2a) intermediate vocational","72","0.040587558112937","0.0300767067735139","0.0510984094523601"
"Low transfer dependency","2001","(Married) couple without C. ","(2c_gen) general maturity certificate","12","","",""
"Low transfer dependency","2001","(Married) couple without C. ","(2c_voc) vocational maturity certificate","8","","",""
"Low transfer dependency","2001","(Married) couple without C. ","(3a) lower tertiary education","23","","",""
"Low transfer dependency","2001","(Married) couple without C. ","(3b) higher tertiary education","14","","",""
"Low transfer dependency","2001","Single parent ","(0) in school","11","","",""
"Low transfer dependency","2001","Single parent ","(1a) inadequately completed","2","","",""
"Low transfer dependency","2001","Single parent ","(1b) general elementary school","11","","",""
"Low transfer dependency","2001","Single parent ","(1c) basic vocational qualification","28","","",""
"Low transfer dependency","2001","Single parent ","(2b) intermediate general qualification","13","","",""
"Low transfer dependency","2001","Single parent ","(2a) intermediate vocational","26","","",""
"Low transfer dependency","2001","Single parent ","(2c_gen) general maturity certificate","7","","",""
"Low transfer dependency","2001","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"Low transfer dependency","2001","Single parent ","(3a) lower tertiary education","4","","",""
"Low transfer dependency","2001","Single parent ","(3b) higher tertiary education","9","","",""
"Low transfer dependency","2001","Couple + C. LE 16 ","(0) in school","1","","",""
"Low transfer dependency","2001","Couple + C. LE 16 ","(1a) inadequately completed","11","","",""
"Low transfer dependency","2001","Couple + C. LE 16 ","(1b) general elementary school","43","0.114451232005876","0.0801546712223076","0.148747792789444"
"Low transfer dependency","2001","Couple + C. LE 16 ","(1c) basic vocational qualification","118","0.0851991580369714","0.0697473162724001","0.100650999801543"
