"transab_cat2","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2002","indirect migration background","(1c) basic vocational qualification","4","","",""
"High transfer dependency","2002","indirect migration background","(2b) intermediate general qualification","","","",""
"High transfer dependency","2002","indirect migration background","(2a) intermediate vocational","2","","",""
"High transfer dependency","2002","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","2002","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","2002","indirect migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","2002","indirect migration background","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2002","no migration background","(0) in school","6","","",""
"Very high transfer dependency","2002","no migration background","(1a) inadequately completed","8","","",""
"Very high transfer dependency","2002","no migration background","(1b) general elementary school","51","0.0329372236116832","0.0239234544311133","0.0419509927922532"
"Very high transfer dependency","2002","no migration background","(1c) basic vocational qualification","123","0.0226772567560623","0.0188148463717814","0.0265396671403432"
"Very high transfer dependency","2002","no migration background","(2b) intermediate general qualification","15","","",""
"Very high transfer dependency","2002","no migration background","(2a) intermediate vocational","96","0.0253892054552151","0.0210368643375704","0.0297415465728597"
"Very high transfer dependency","2002","no migration background","(2c_gen) general maturity certificate","14","","",""
"Very high transfer dependency","2002","no migration background","(2c_voc) vocational maturity certificate","19","","",""
"Very high transfer dependency","2002","no migration background","(3a) lower tertiary education","14","","",""
"Very high transfer dependency","2002","no migration background","(3b) higher tertiary education","8","","",""
"Very high transfer dependency","2002","direct migration background","(0) in school","2","","",""
"Very high transfer dependency","2002","direct migration background","(1a) inadequately completed","17","","",""
"Very high transfer dependency","2002","direct migration background","(1b) general elementary school","30","0.0575576633157351","0.0395275669802052","0.075587759651265"
"Very high transfer dependency","2002","direct migration background","(1c) basic vocational qualification","26","","",""
"Very high transfer dependency","2002","direct migration background","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2002","direct migration background","(2a) intermediate vocational","4","","",""
"Very high transfer dependency","2002","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Very high transfer dependency","2002","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"Very high transfer dependency","2002","direct migration background","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","2002","direct migration background","(3b) higher tertiary education","16","","",""
"Very high transfer dependency","2002","indirect migration background","(0) in school","1","","",""
"Very high transfer dependency","2002","indirect migration background","(1a) inadequately completed","3","","",""
"Very high transfer dependency","2002","indirect migration background","(1b) general elementary school","10","","",""
"Very high transfer dependency","2002","indirect migration background","(1c) basic vocational qualification","4","","",""
"Very high transfer dependency","2002","indirect migration background","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2002","indirect migration background","(2a) intermediate vocational","5","","",""
"Very high transfer dependency","2002","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","2002","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","2002","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2002","indirect migration background","(3b) higher tertiary education","1","","",""
"Very low transfer dependency","2003","no migration background","(0) in school","434","0.850179906919249","0.818643951771988","0.88171586206651"
"Very low transfer dependency","2003","no migration background","(1a) inadequately completed","62","0.67874658214463","0.581183736003934","0.776309428285326"
