"transab_cat2","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","higher education","1","","","","3"
"Very high transfer dependency","2001","Saxony","in school","1","","","","3"
"Very high transfer dependency","2001","Saxony","inadequately","2","","","","3"
"Very high transfer dependency","2001","Saxony","general elemantary","6","","","","3"
"Very high transfer dependency","2001","Saxony","middle vocational","43","0.0463208084183396","0.0327320570051836","0.0599095598314955","3"
"Very high transfer dependency","2001","Saxony","vocational + Abi","","","","","3"
"Very high transfer dependency","2001","Saxony","higher vocational","4","","","","3"
"Very high transfer dependency","2001","Saxony","higher education","4","","","","3"
"Very high transfer dependency","2001","Saxony-Anhalt","in school","2","","","","3"
"Very high transfer dependency","2001","Saxony-Anhalt","inadequately","1","","","","3"
"Very high transfer dependency","2001","Saxony-Anhalt","general elemantary","5","","","","3"
"Very high transfer dependency","2001","Saxony-Anhalt","middle vocational","32","0.0728867732419169","0.050500904050253","0.0952726424335809","3"
"Very high transfer dependency","2001","Saxony-Anhalt","vocational + Abi","1","","","","3"
"Very high transfer dependency","2001","Saxony-Anhalt","higher vocational","3","","","","3"
"Very high transfer dependency","2001","Saxony-Anhalt","higher education","3","","","","3"
"Very high transfer dependency","2001","Thuringia","in school","2","","","","3"
"Very high transfer dependency","2001","Thuringia","inadequately","","","","","3"
"Very high transfer dependency","2001","Thuringia","general elemantary","2","","","","3"
"Very high transfer dependency","2001","Thuringia","middle vocational","31","0.0729171903853181","0.0522844268565927","0.0935499539140436","3"
"Very high transfer dependency","2001","Thuringia","vocational + Abi","","","","","3"
"Very high transfer dependency","2001","Thuringia","higher vocational","1","","","","3"
"Very high transfer dependency","2001","Thuringia","higher education","1","","","","3"
"Very high transfer dependency","2001","Schleswig-Holstein","in school","","","","","3"
"Very high transfer dependency","2001","Schleswig-Holstein","inadequately","","","","","3"
"Very high transfer dependency","2001","Schleswig-Holstein","general elemantary","1","","","","3"
"Very high transfer dependency","2001","Schleswig-Holstein","middle vocational","7","","","","3"
"Very high transfer dependency","2001","Schleswig-Holstein","vocational + Abi","2","","","","3"
"Very high transfer dependency","2001","Schleswig-Holstein","higher vocational","","","","","3"
"Very high transfer dependency","2001","Schleswig-Holstein","higher education","2","","","","3"
"Very high transfer dependency","2001","Hamburg","in school","","","","","3"
"Very high transfer dependency","2001","Hamburg","inadequately","","","","","3"
"Very high transfer dependency","2001","Hamburg","general elemantary","1","","","","3"
"Very high transfer dependency","2001","Hamburg","middle vocational","4","","","","3"
"Very high transfer dependency","2001","Hamburg","vocational + Abi","","","","","3"
"Very high transfer dependency","2001","Hamburg","higher vocational","","","","","3"
"Very high transfer dependency","2001","Hamburg","higher education","3","","","","3"
"Very high transfer dependency","2001","Lower Saxony","in school","","","","","3"
"Very high transfer dependency","2001","Lower Saxony","inadequately","2","","","","3"
"Very high transfer dependency","2001","Lower Saxony","general elemantary","10","","","","3"
"Very high transfer dependency","2001","Lower Saxony","middle vocational","16","","","","3"
"Very high transfer dependency","2001","Lower Saxony","vocational + Abi","5","","","","3"
"Very high transfer dependency","2001","Lower Saxony","higher vocational","","","","","3"
"Very high transfer dependency","2001","Lower Saxony","higher education","3","","","","3"
"Very high transfer dependency","2001","Bremen","in school","","","","","3"
"Very high transfer dependency","2001","Bremen","inadequately","","","","","3"
"Very high transfer dependency","2001","Bremen","general elemantary","","","","","3"
"Very high transfer dependency","2001","Bremen","middle vocational","3","","","","3"
"Very high transfer dependency","2001","Bremen","vocational + Abi","2","","","","3"
"Very high transfer dependency","2001","Bremen","higher vocational","2","","","","3"
"Very high transfer dependency","2001","Bremen","higher education","1","","","","3"
"Very high transfer dependency","2001","North Rhine-Westphalia","in school","3","","","","3"
"Very high transfer dependency","2001","North Rhine-Westphalia","inadequately","10","","","","3"
"Very high transfer dependency","2001","North Rhine-Westphalia","general elemantary","28","","","","3"
"Very high transfer dependency","2001","North Rhine-Westphalia","middle vocational","47","0.0217257085760431","0.015861289079949","0.0275901280721372","3"
"Very high transfer dependency","2001","North Rhine-Westphalia","vocational + Abi","7","","","","3"
"Very high transfer dependency","2001","North Rhine-Westphalia","higher vocational","3","","","","3"
"Very high transfer dependency","2001","North Rhine-Westphalia","higher education","7","","","","3"
"Very high transfer dependency","2001","Hesse","in school","","","","","3"
"Very high transfer dependency","2001","Hesse","inadequately","","","","","3"
"Very high transfer dependency","2001","Hesse","general elemantary","9","","","","3"
"Very high transfer dependency","2001","Hesse","middle vocational","8","","","","3"
"Very high transfer dependency","2001","Hesse","vocational + Abi","3","","","","3"
"Very high transfer dependency","2001","Hesse","higher vocational","1","","","","3"
"Very high transfer dependency","2001","Hesse","higher education","4","","","","3"
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","in school","2","","","","3"
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","inadequately","3","","","","3"
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","general elemantary","12","","","","3"
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","middle vocational","9","","","","3"
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","vocational + Abi","3","","","","3"
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","higher vocational","1","","","","3"
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","higher education","1","","","","3"
"Very high transfer dependency","2001","Baden-Württemberg","in school","","","","","3"
"Very high transfer dependency","2001","Baden-Württemberg","inadequately","1","","","","3"
"Very high transfer dependency","2001","Baden-Württemberg","general elemantary","12","","","","3"
"Very high transfer dependency","2001","Baden-Württemberg","middle vocational","18","","","","3"
"Very high transfer dependency","2001","Baden-Württemberg","vocational + Abi","1","","","","3"
"Very high transfer dependency","2001","Baden-Württemberg","higher vocational","4","","","","3"
"Very high transfer dependency","2001","Baden-Württemberg","higher education","3","","","","3"
"Very high transfer dependency","2001","Bavaria","in school","2","","","","3"
"Very high transfer dependency","2001","Bavaria","inadequately","2","","","","3"
"Very high transfer dependency","2001","Bavaria","general elemantary","6","","","","3"
"Very high transfer dependency","2001","Bavaria","middle vocational","24","","","","3"
"Very high transfer dependency","2001","Bavaria","vocational + Abi","4","","","","3"
"Very high transfer dependency","2001","Bavaria","higher vocational","3","","","","3"
"Very high transfer dependency","2001","Bavaria","higher education","2","","","","3"
"Very high transfer dependency","2001","Berlin","in school","","","","","3"
"Very high transfer dependency","2001","Berlin","inadequately","2","","","","3"
"Very high transfer dependency","2001","Berlin","general elemantary","10","","","","3"
"Very high transfer dependency","2001","Berlin","middle vocational","15","","","","3"
"Very high transfer dependency","2001","Berlin","vocational + Abi","2","","","","3"
"Very high transfer dependency","2001","Berlin","higher vocational","","","","","3"
"Very high transfer dependency","2001","Berlin","higher education","5","","","","3"
"Very high transfer dependency","2001","Brandenburg","in school","2","","","","3"
"Very high transfer dependency","2001","Brandenburg","inadequately","","","","","3"
"Very high transfer dependency","2001","Brandenburg","general elemantary","7","","","","3"
"Very high transfer dependency","2001","Brandenburg","middle vocational","22","","","","3"
"Very high transfer dependency","2001","Brandenburg","vocational + Abi","","","","","3"
"Very high transfer dependency","2001","Brandenburg","higher vocational","2","","","","3"
"Very high transfer dependency","2001","Brandenburg","higher education","4","","","","3"
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","in school","1","","","","3"
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","general elemantary","6","","","","3"
"Very low transfer dependency","2001","Bremen","vocational + Abi","9","","","","0"
"Very low transfer dependency","2001","Bremen","higher vocational","8","","","","0"
"Very low transfer dependency","2001","Bremen","higher education","25","","","","0"
"Very low transfer dependency","2001","North Rhine-Westphalia","in school","112","0.92600147468996","0.879166009346347","0.972836940033572","0"
"Very low transfer dependency","2001","North Rhine-Westphalia","inadequately","81","0.67269649356532","0.587307084635659","0.758085902494981","0"
"Very low transfer dependency","2001","North Rhine-Westphalia","general elemantary","611","0.882777833656124","0.85887914603735","0.906676521274899","0"
"Very low transfer dependency","2001","North Rhine-Westphalia","middle vocational","2197","0.926229008447329","0.915713997398422","0.936744019496236","0"
"Very low transfer dependency","2001","North Rhine-Westphalia","vocational + Abi","299","0.939419491663607","0.913322417791801","0.965516565535412","0"
