"transab_cat2","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2000","(2b) intermediate general qualification","middle vocational","","","",""
"Very high transfer dependency","2000","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very high transfer dependency","2000","(2b) intermediate general qualification","higher vocational","","","",""
"Very high transfer dependency","2000","(2b) intermediate general qualification","higher education","","","",""
"Very high transfer dependency","2000","(2a) intermediate vocational","in school","","","",""
"Very high transfer dependency","2000","(2a) intermediate vocational","inadequately","","","",""
"Very high transfer dependency","2000","(2a) intermediate vocational","general elemantary","","","",""
"Very high transfer dependency","2000","(2a) intermediate vocational","middle vocational","85","0.0187053396261749","0.0148340934094034","0.0225765858429463"
"Very high transfer dependency","2000","(2a) intermediate vocational","vocational + Abi","","","",""
"Very high transfer dependency","2000","(2a) intermediate vocational","higher vocational","9","","",""
"Very high transfer dependency","2000","(2a) intermediate vocational","higher education","","","",""
"Very high transfer dependency","2000","(2c_gen) general maturity certificate","in school","","","",""
"Very high transfer dependency","2000","(2c_gen) general maturity certificate","inadequately","","","",""
"Very high transfer dependency","2000","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very high transfer dependency","2000","(2c_gen) general maturity certificate","middle vocational","28","","",""
"Very high transfer dependency","2000","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very high transfer dependency","2000","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very high transfer dependency","2000","(2c_gen) general maturity certificate","higher education","","","",""
"Very high transfer dependency","2000","(2c_voc) vocational maturity certificate","in school","","","",""
"Very high transfer dependency","2000","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very high transfer dependency","2000","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very high transfer dependency","2000","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very high transfer dependency","2000","(2c_voc) vocational maturity certificate","vocational + Abi","21","","",""
"Very high transfer dependency","2000","(2c_voc) vocational maturity certificate","higher vocational","4","","",""
"Very high transfer dependency","2000","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very high transfer dependency","2000","(3a) lower tertiary education","in school","","","",""
"Very high transfer dependency","2000","(3a) lower tertiary education","inadequately","","","",""
"Very high transfer dependency","2000","(3a) lower tertiary education","general elemantary","","","",""
"Very high transfer dependency","2000","(3a) lower tertiary education","middle vocational","","","",""
"Very high transfer dependency","2000","(3a) lower tertiary education","vocational + Abi","","","",""
"Very high transfer dependency","2000","(3a) lower tertiary education","higher vocational","","","",""
"Very high transfer dependency","2000","(3a) lower tertiary education","higher education","21","","",""
"Very high transfer dependency","2000","(3b) higher tertiary education","in school","","","",""
"Very high transfer dependency","2000","(3b) higher tertiary education","inadequately","","","",""
"Very high transfer dependency","2000","(3b) higher tertiary education","general elemantary","","","",""
"Very high transfer dependency","2000","(3b) higher tertiary education","middle vocational","","","",""
"Very high transfer dependency","2000","(3b) higher tertiary education","vocational + Abi","","","",""
"Very high transfer dependency","2000","(3b) higher tertiary education","higher vocational","","","",""
"Very high transfer dependency","2000","(3b) higher tertiary education","higher education","38","0.0211836953909058","0.0150670723091624","0.0273003184726493"
"Very low transfer dependency","2001","(0) in school","in school","469","0.874394924381172","0.846520520725061","0.902269328037282"
"Very low transfer dependency","2001","(0) in school","inadequately","","","",""
"Very low transfer dependency","2001","(0) in school","general elemantary","","","",""
"Very low transfer dependency","2001","(0) in school","middle vocational","","","",""
"Very low transfer dependency","2001","(0) in school","vocational + Abi","","","",""
"Very low transfer dependency","2001","(0) in school","higher vocational","","","",""
"Very low transfer dependency","2001","(0) in school","higher education","","","",""
"Very low transfer dependency","2001","(1a) inadequately completed","in school","","","",""
"Very low transfer dependency","2001","(1a) inadequately completed","inadequately","194","0.702623807063969","0.648201371394723","0.757046242733216"
"Very low transfer dependency","2001","(1a) inadequately completed","general elemantary","","","",""
"Very low transfer dependency","2001","(1a) inadequately completed","middle vocational","37","0.849051422334623","0.743271495500731","0.954831349168516"
"Very low transfer dependency","2001","(1a) inadequately completed","vocational + Abi","","","",""
"Very low transfer dependency","2001","(1a) inadequately completed","higher vocational","5","","",""
"Very low transfer dependency","2001","(1a) inadequately completed","higher education","","","",""
"Very low transfer dependency","2001","(1b) general elementary school","in school","","","",""
"Very low transfer dependency","2001","(1b) general elementary school","inadequately","22","","",""
"Very low transfer dependency","2001","(1b) general elementary school","general elemantary","2120","0.888474994385946","0.875977324241543","0.900972664530349"
"Very low transfer dependency","2001","(1b) general elementary school","middle vocational","","","",""
"Very low transfer dependency","2001","(1b) general elementary school","vocational + Abi","","","",""
"Very low transfer dependency","2001","(1b) general elementary school","higher vocational","","","",""
"Very low transfer dependency","2001","(1b) general elementary school","higher education","","","",""
"Very low transfer dependency","2001","(1c) basic vocational qualification","in school","","","",""
