"transab_cat2","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2004","Thuringia","Not Employed","286","0.73364208136815","0.689543018339337","0.777741144396963"
"Very low transfer dependency","2004","Thuringia","Employed","478","0.838823680056683","0.808150096927106","0.869497263186261"
"Low transfer dependency","2004","Schleswig-Holstein","Not Employed","11","","",""
"Low transfer dependency","2004","Schleswig-Holstein","Employed","20","","",""
"Low transfer dependency","2004","Hamburg","Not Employed","7","","",""
"Low transfer dependency","2004","Hamburg","Employed","3","","",""
"Low transfer dependency","2004","Lower Saxony","Not Employed","42","0.0538830902799807","0.037192600605646","0.0705735799543153"
"Low transfer dependency","2004","Lower Saxony","Employed","74","0.0660237219911571","0.0518491774471493","0.0801982665351649"
"Low transfer dependency","2004","Bremen","Not Employed","4","","",""
"Low transfer dependency","2004","Bremen","Employed","9","","",""
"Low transfer dependency","2004","North Rhine-Westphalia","Not Employed","85","0.047907843360424","0.0378958585730903","0.0579198281477577"
"Low transfer dependency","2004","North Rhine-Westphalia","Employed","119","0.0493825920169035","0.0413183606662473","0.0574468233675596"
"Low transfer dependency","2004","Hesse","Not Employed","30","0.0613062376973462","0.0395022507729369","0.0831102246217554"
"Low transfer dependency","2004","Hesse","Employed","34","0.050665221259383","0.0368779085442951","0.0644525339744709"
"Low transfer dependency","2004","Rhineland-Palatinate,Saarland","Not Employed","27","","",""
"Low transfer dependency","2004","Rhineland-Palatinate,Saarland","Employed","41","0.0743812338623426","0.0558118209360865","0.0929506467885986"
"Low transfer dependency","2004","Baden-Württemberg","Not Employed","64","0.0763535028636608","0.0592212444178653","0.0934857613094563"
"Low transfer dependency","2004","Baden-Württemberg","Employed","75","0.0429724028093508","0.0332779950218236","0.052666810596878"
"Low transfer dependency","2004","Bavaria","Not Employed","61","0.043177023920694","0.0309004818835789","0.0554535659578091"
"Low transfer dependency","2004","Bavaria","Employed","117","0.0646545155215441","0.0538770026292428","0.0754320284138454"
"Low transfer dependency","2004","Berlin","Not Employed","23","","",""
"Low transfer dependency","2004","Berlin","Employed","43","0.105681941754462","0.0789742969305738","0.132389586578351"
"Low transfer dependency","2004","Brandenburg","Not Employed","45","0.0987565156322253","0.0692234176828342","0.128289613581617"
"Low transfer dependency","2004","Brandenburg","Employed","60","0.123911717992945","0.0953445120341463","0.152478923951744"
"Low transfer dependency","2004","Mecklenburg-Western Pomerania","Not Employed","21","","",""
"Low transfer dependency","2004","Mecklenburg-Western Pomerania","Employed","40","0.134359036432681","0.096395244518141","0.172322828347221"
"Low transfer dependency","2004","Saxony","Not Employed","59","0.0834014624229159","0.0617597942615813","0.10504313058425"
"Low transfer dependency","2004","Saxony","Employed","94","0.110616629345485","0.0903926404456458","0.130840618245324"
"Low transfer dependency","2004","Saxony-Anhalt","Not Employed","40","0.0794615194589103","0.0532823677912246","0.105640671126596"
"Low transfer dependency","2004","Saxony-Anhalt","Employed","53","0.127844170470931","0.09900505172451","0.156683289217353"
"Low transfer dependency","2004","Thuringia","Not Employed","35","0.0911373474654299","0.0624261200171778","0.119848574913682"
"Low transfer dependency","2004","Thuringia","Employed","52","0.093312205863819","0.0690474087241378","0.1175770030035"
"High transfer dependency","2004","Schleswig-Holstein","Not Employed","5","","",""
"High transfer dependency","2004","Schleswig-Holstein","Employed","7","","",""
"High transfer dependency","2004","Hamburg","Not Employed","2","","",""
"High transfer dependency","2004","Hamburg","Employed","1","","",""
"High transfer dependency","2004","Lower Saxony","Not Employed","17","","",""
"High transfer dependency","2004","Lower Saxony","Employed","18","","",""
"High transfer dependency","2004","Bremen","Not Employed","5","","",""
"High transfer dependency","2004","Bremen","Employed","7","","",""
"High transfer dependency","2004","North Rhine-Westphalia","Not Employed","42","0.0268334271360174","0.0192579665967103","0.0344088876753245"
"High transfer dependency","2004","North Rhine-Westphalia","Employed","48","0.0168416860698227","0.0120523240243916","0.0216310481152537"
"High transfer dependency","2004","Hesse","Not Employed","7","","",""
"High transfer dependency","2004","Hesse","Employed","12","","",""
"High transfer dependency","2004","Rhineland-Palatinate,Saarland","Not Employed","10","","",""
"High transfer dependency","2004","Rhineland-Palatinate,Saarland","Employed","10","","",""
"High transfer dependency","2004","Baden-Württemberg","Not Employed","9","","",""
"High transfer dependency","2004","Baden-Württemberg","Employed","15","","",""
"High transfer dependency","2004","Bavaria","Not Employed","16","","",""
"High transfer dependency","2004","Bavaria","Employed","22","","",""
"High transfer dependency","2004","Berlin","Not Employed","11","","",""
"High transfer dependency","2004","Berlin","Employed","9","","",""
"High transfer dependency","2004","Brandenburg","Not Employed","14","","",""
"High transfer dependency","2004","Brandenburg","Employed","12","","",""
"High transfer dependency","2004","Mecklenburg-Western Pomerania","Not Employed","8","","",""
"High transfer dependency","2004","Mecklenburg-Western Pomerania","Employed","10","","",""
"High transfer dependency","2004","Saxony","Not Employed","25","","",""
"High transfer dependency","2004","Saxony","Employed","43","0.0625737190315817","0.0469574726716808","0.0781899653914826"
"High transfer dependency","2004","Saxony-Anhalt","Not Employed","8","","",""
"High transfer dependency","2004","Saxony-Anhalt","Employed","15","","",""
"High transfer dependency","2004","Thuringia","Not Employed","20","","",""
"High transfer dependency","2004","Thuringia","Employed","12","","",""
"Very high transfer dependency","2004","Schleswig-Holstein","Not Employed","19","","",""
"Very high transfer dependency","2004","Schleswig-Holstein","Employed","2","","",""
"Very high transfer dependency","2004","Hamburg","Not Employed","4","","",""
"Very high transfer dependency","2004","Hamburg","Employed","","","",""
"Very high transfer dependency","2004","Lower Saxony","Not Employed","37","0.0556627024724453","0.0387147926736035","0.0726106122712871"
"Very high transfer dependency","2004","Lower Saxony","Employed","10","","",""
"Very high transfer dependency","2004","Bremen","Not Employed","1","","",""
"Very high transfer dependency","2004","Bremen","Employed","1","","",""
"Very high transfer dependency","2004","North Rhine-Westphalia","Not Employed","81","0.0592425611913715","0.048175479382272","0.070309643000471"
"Very high transfer dependency","2004","North Rhine-Westphalia","Employed","18","","",""
"Very high transfer dependency","2004","Hesse","Not Employed","21","","",""
"Very high transfer dependency","2004","Hesse","Employed","5","","",""
"Very high transfer dependency","2004","Rhineland-Palatinate,Saarland","Not Employed","25","","",""
"Very high transfer dependency","2004","Rhineland-Palatinate,Saarland","Employed","8","","",""
"Very high transfer dependency","2004","Baden-Württemberg","Not Employed","21","","",""
"Very high transfer dependency","2004","Baden-Württemberg","Employed","4","","",""
"Very high transfer dependency","2004","Bavaria","Not Employed","40","0.0494365202883961","0.0363432415059594","0.0625297990708328"
"Very high transfer dependency","2004","Bavaria","Employed","2","","",""
"Very high transfer dependency","2004","Berlin","Not Employed","46","0.175363346046302","0.132187516742257","0.218539175350347"
"Very high transfer dependency","2004","Berlin","Employed","13","","",""
"Very high transfer dependency","2004","Brandenburg","Not Employed","23","","",""
"Very high transfer dependency","2004","Brandenburg","Employed","11","","",""
"Very high transfer dependency","2004","Mecklenburg-Western Pomerania","Not Employed","22","","",""
"Very high transfer dependency","2004","Mecklenburg-Western Pomerania","Employed","6","","",""
"Very high transfer dependency","2004","Saxony","Not Employed","61","0.11731759865301","0.0921293404259517","0.142505856880068"
"Very high transfer dependency","2004","Saxony","Employed","17","","",""
"Very high transfer dependency","2004","Saxony-Anhalt","Not Employed","47","0.0999783311510583","0.0709424114255286","0.129014250876588"
"Very high transfer dependency","2004","Saxony-Anhalt","Employed","9","","",""
"Very high transfer dependency","2004","Thuringia","Not Employed","45","0.119773803898376","0.0873821961517457","0.152165411645006"
"Very high transfer dependency","2004","Thuringia","Employed","10","","",""
"Very low transfer dependency","2005","Schleswig-Holstein","Not Employed","199","0.805850958739545","0.756015851559242","0.855686065919848"
"Very low transfer dependency","2005","Schleswig-Holstein","Employed","362","0.881096789607048","0.849573670770143","0.912619908443954"
"Very low transfer dependency","2005","Hamburg","Not Employed","101","0.936099906663429","0.890804837523759","0.981394975803099"
"Very low transfer dependency","2005","Hamburg","Employed","173","0.931174999996182","0.894192130727091","0.968157869265273"
"Very low transfer dependency","2005","Lower Saxony","Not Employed","587","0.855461846943742","0.829186682371449","0.881737011516036"
"Very low transfer dependency","2005","Lower Saxony","Employed","994","0.891739550464517","0.873361440386027","0.910117660543008"
"Very low transfer dependency","2005","Bremen","Not Employed","50","0.858638672523973","0.772608984860276","0.94466836018767"
"Very low transfer dependency","2005","Bremen","Employed","70","0.819144935318963","0.736834639819734","0.901455230818192"
"Very low transfer dependency","2005","North Rhine-Westphalia","Not Employed","1478","0.859495300696669","0.842946803291033","0.876043798102305"
"Very low transfer dependency","2005","North Rhine-Westphalia","Employed","2473","0.917025562452754","0.906515239747338","0.927535885158171"
"Very low transfer dependency","2005","Hesse","Not Employed","394","0.863896977606871","0.832285577209148","0.895508378004593"
"Very low transfer dependency","2005","Hesse","Employed","845","0.916310312322936","0.898347680723573","0.934272943922299"
"Very low transfer dependency","2005","Rhineland-Palatinate,Saarland","Not Employed","434","0.841846959267267","0.809506289604125","0.874187628930409"
"Very low transfer dependency","2005","Rhineland-Palatinate,Saarland","Employed","692","0.920952263625188","0.901577641835143","0.940326885415234"
"Very low transfer dependency","2005","Baden-Württemberg","Not Employed","793","0.882794852891037","0.861861071439628","0.903728634342447"
"Very low transfer dependency","2005","Baden-Württemberg","Employed","1517","0.931747165922145","0.919440503375408","0.944053828468882"
"Very low transfer dependency","2005","Bavaria","Not Employed","849","0.869704866480223","0.848498783323727","0.89091094963672"
"Very low transfer dependency","2005","Bavaria","Employed","1794","0.922069434348238","0.910100845147821","0.934038023548655"
"Very low transfer dependency","2005","Berlin","Not Employed","205","0.679768694288228","0.625313914025767","0.734223474550689"
"Very low transfer dependency","2005","Berlin","Employed","414","0.866196326514182","0.835119274438226","0.897273378590137"
