"transab_cat2","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2006","secondary school degree","Couple + C. GT 16 ","1068","0.923198714217277","0.90790181371715","0.938495614717404"
"Very low transfer dependency","2006","secondary school degree","Couple + C. LE and GT 16","387","0.834717846826958","0.800700676661314","0.868735016992602"
"Very low transfer dependency","2006","college entrance qualification","1-pers.-HH","769","0.870223873119202","0.847982520513222","0.892465225725182"
"Very low transfer dependency","2006","college entrance qualification","(Married) couple without C. ","1812","0.957861738226231","0.948809056614812","0.966914419837651"
"Very low transfer dependency","2006","college entrance qualification","Single parent ","184","0.806936992866671","0.755815951058273","0.858058034675069"
"Very low transfer dependency","2006","college entrance qualification","Couple + C. LE 16 ","1181","0.920236372102968","0.905341819503414","0.935130924702521"
"Very low transfer dependency","2006","college entrance qualification","Couple + C. GT 16 ","889","0.939040036873252","0.923654784081048","0.954425289665456"
"Very low transfer dependency","2006","college entrance qualification","Couple + C. LE and GT 16","279","0.883853271432535","0.848012901715367","0.919693641149704"
"Very low transfer dependency","2006","Other degree","1-pers.-HH","88","0.781743950657207","0.70455286343257","0.858935037881843"
"Very low transfer dependency","2006","Other degree","(Married) couple without C. ","363","0.837305919738781","0.801709934206268","0.872901905271293"
"Very low transfer dependency","2006","Other degree","Single parent ","38","0.578882134298535","0.46065760430654","0.69710666429053"
"Very low transfer dependency","2006","Other degree","Couple + C. LE 16 ","166","0.639183239351522","0.578425933058029","0.699940545645014"
"Very low transfer dependency","2006","Other degree","Couple + C. GT 16 ","144","0.719147282586643","0.657324534063009","0.780970031110278"
"Very low transfer dependency","2006","Other degree","Couple + C. LE and GT 16","68","0.609519417632858","0.514843069237224","0.704195766028491"
"Very low transfer dependency","2006","no degree/no degree yet","1-pers.-HH","29","","",""
"Very low transfer dependency","2006","no degree/no degree yet","(Married) couple without C. ","89","0.842305655845715","0.773570466978643","0.911040844712787"
"Very low transfer dependency","2006","no degree/no degree yet","Single parent ","75","0.68989560709352","0.602662395407076","0.777128818779965"
"Very low transfer dependency","2006","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Very low transfer dependency","2006","no degree/no degree yet","Couple + C. GT 16 ","267","0.862685979282974","0.823932509891886","0.901439448674061"
"Very low transfer dependency","2006","no degree/no degree yet","Couple + C. LE and GT 16","212","0.639797159907909","0.582429561228222","0.697164758587596"
"Low transfer dependency","2006","lower secondary degree","1-pers.-HH","38","0.02329635928264","0.0153117293101587","0.0312809892551213"
"Low transfer dependency","2006","lower secondary degree","(Married) couple without C. ","87","0.0301897109548272","0.0243780690652176","0.0360013528444367"
"Low transfer dependency","2006","lower secondary degree","Single parent ","41","0.11706724963055","0.0835288558880671","0.150605643373033"
"Low transfer dependency","2006","lower secondary degree","Couple + C. LE 16 ","109","0.128993109571071","0.1075310030018","0.150455216140342"
"Low transfer dependency","2006","lower secondary degree","Couple + C. GT 16 ","58","0.0593902401444764","0.0449840181544396","0.0737964621345132"
"Low transfer dependency","2006","lower secondary degree","Couple + C. LE and GT 16","44","0.10518847400741","0.0741783123159999","0.13619863569882"
"Low transfer dependency","2006","secondary school degree","1-pers.-HH","42","0.0439022852674753","0.0303428064150047","0.057461764119946"
"Low transfer dependency","2006","secondary school degree","(Married) couple without C. ","80","0.0297368148001955","0.0223838385852112","0.0370897910151798"
"Low transfer dependency","2006","secondary school degree","Single parent ","43","0.132535023782814","0.0990545739117071","0.166015473653921"
"Low transfer dependency","2006","secondary school degree","Couple + C. LE 16 ","189","0.148944467677083","0.130287959118638","0.167600976235529"
"Low transfer dependency","2006","secondary school degree","Couple + C. GT 16 ","66","0.054076992416344","0.0410841024628339","0.067069882369854"
"Low transfer dependency","2006","secondary school degree","Couple + C. LE and GT 16","48","0.0897181344793463","0.0635457425746606","0.115890526384032"
"Low transfer dependency","2006","college entrance qualification","1-pers.-HH","38","0.0479784512975029","0.0338337169216189","0.0621231856733869"
"Low transfer dependency","2006","college entrance qualification","(Married) couple without C. ","55","0.0281056462084603","0.0206584320650783","0.0355528603518424"
"Low transfer dependency","2006","college entrance qualification","Single parent ","16","","",""
"Low transfer dependency","2006","college entrance qualification","Couple + C. LE 16 ","65","0.0547008052750877","0.0421994579998922","0.0672021525502832"
"Low transfer dependency","2006","college entrance qualification","Couple + C. GT 16 ","34","0.0526672591276992","0.0383037066147587","0.0670308116406396"
"Low transfer dependency","2006","college entrance qualification","Couple + C. LE and GT 16","25","","",""
"Low transfer dependency","2006","Other degree","1-pers.-HH","1","","",""
"Low transfer dependency","2006","Other degree","(Married) couple without C. ","27","","",""
"Low transfer dependency","2006","Other degree","Single parent ","9","","",""
"Low transfer dependency","2006","Other degree","Couple + C. LE 16 ","39","0.164782043387177","0.117846989202081","0.211717097572272"
"Low transfer dependency","2006","Other degree","Couple + C. GT 16 ","21","","",""
"Low transfer dependency","2006","Other degree","Couple + C. LE and GT 16","17","","",""
"Low transfer dependency","2006","no degree/no degree yet","1-pers.-HH","3","","",""
"Low transfer dependency","2006","no degree/no degree yet","(Married) couple without C. ","12","","",""
"Low transfer dependency","2006","no degree/no degree yet","Single parent ","11","","",""
"Low transfer dependency","2006","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Low transfer dependency","2006","no degree/no degree yet","Couple + C. GT 16 ","16","","",""
"Low transfer dependency","2006","no degree/no degree yet","Couple + C. LE and GT 16","25","","",""
"High transfer dependency","2006","lower secondary degree","1-pers.-HH","20","","",""
"High transfer dependency","2006","lower secondary degree","(Married) couple without C. ","37","0.0108890282691883","0.00736415873938977","0.0144138977989868"
"High transfer dependency","2006","lower secondary degree","Single parent ","33","0.116089960476043","0.0826733725420827","0.149506548410003"
"High transfer dependency","2006","lower secondary degree","Couple + C. LE 16 ","45","0.0484299631300781","0.0346846149913226","0.0621753112688336"
"High transfer dependency","2006","lower secondary degree","Couple + C. GT 16 ","34","0.0396460760123601","0.0277527428728576","0.0515394091518626"
"High transfer dependency","2006","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"High transfer dependency","2006","secondary school degree","1-pers.-HH","25","","",""
"High transfer dependency","2006","secondary school degree","(Married) couple without C. ","16","","",""
"High transfer dependency","2006","secondary school degree","Single parent ","42","0.121509251824139","0.0892485917172649","0.153769911931014"
"High transfer dependency","2006","secondary school degree","Couple + C. LE 16 ","50","0.0357076551634086","0.0259841184272391","0.0454311918995782"
"High transfer dependency","2006","secondary school degree","Couple + C. GT 16 ","21","","",""
"High transfer dependency","2006","secondary school degree","Couple + C. LE and GT 16","16","","",""
"High transfer dependency","2006","college entrance qualification","1-pers.-HH","36","0.0329680192775254","0.021150804183887","0.0447852343711638"
"High transfer dependency","2006","college entrance qualification","(Married) couple without C. ","17","","",""
"High transfer dependency","2006","college entrance qualification","Single parent ","7","","",""
"High transfer dependency","2006","college entrance qualification","Couple + C. LE 16 ","11","","",""
"High transfer dependency","2006","college entrance qualification","Couple + C. GT 16 ","4","","",""
"High transfer dependency","2006","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"High transfer dependency","2006","Other degree","1-pers.-HH","2","","",""
"High transfer dependency","2006","Other degree","(Married) couple without C. ","10","","",""
"High transfer dependency","2006","Other degree","Single parent ","3","","",""
"High transfer dependency","2006","Other degree","Couple + C. LE 16 ","12","","",""
"High transfer dependency","2006","Other degree","Couple + C. GT 16 ","21","","",""
"High transfer dependency","2006","Other degree","Couple + C. LE and GT 16","6","","",""
"High transfer dependency","2006","no degree/no degree yet","1-pers.-HH","3","","",""
"High transfer dependency","2006","no degree/no degree yet","(Married) couple without C. ","2","","",""
"High transfer dependency","2006","no degree/no degree yet","Single parent ","7","","",""
"High transfer dependency","2006","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"High transfer dependency","2006","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"High transfer dependency","2006","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Very high transfer dependency","2006","lower secondary degree","1-pers.-HH","79","0.0704963756148732","0.0569464065990719","0.0840463446306745"
"Very high transfer dependency","2006","lower secondary degree","(Married) couple without C. ","35","0.0113645824601539","0.00776443077906221","0.0149647341412455"
