"transab_cat2","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2008","Not Working","Other degree","55","0.190930008448692","0.153115872147503","0.228744144749881"
"Very high transfer dependency","2008","Not Working","no degree/no degree yet","41","0.0791870850943691","0.0576164602978239","0.100757709890914"
"Very low transfer dependency","2009","Full Time","lower secondary degree","1503","0.949284646560973","0.938482715173569","0.960086577948376"
"Very low transfer dependency","2009","Full Time","secondary school degree","2481","0.965488057348704","0.95844715812745","0.972528956569959"
"Very low transfer dependency","2009","Full Time","college entrance qualification","2325","0.981049206758012","0.975555065603574","0.98654334791245"
"Very low transfer dependency","2009","Full Time","Other degree","226","0.871315146464762","0.829724107864839","0.912906185064685"
"Very low transfer dependency","2009","Full Time","no degree/no degree yet","31","0.893885468239789","0.791852049498987","0.995918886980591"
"Very low transfer dependency","2009","Part Time","lower secondary degree","870","0.810599816613958","0.787209712294619","0.833989920933296"
"Very low transfer dependency","2009","Part Time","secondary school degree","1184","0.782612763193644","0.760999033386176","0.804226493001113"
"Very low transfer dependency","2009","Part Time","college entrance qualification","1143","0.892522332315083","0.875481690711015","0.90956297391915"
"Very low transfer dependency","2009","Part Time","Other degree","169","0.806497496110566","0.75356943187815","0.859425560342983"
"Very low transfer dependency","2009","Part Time","no degree/no degree yet","79","0.792975459135585","0.71149995113496","0.87445096713621"
"Very low transfer dependency","2009","Not Working","lower secondary degree","2983","0.895449868877488","0.884997827814742","0.905901909940235"
"Very low transfer dependency","2009","Not Working","secondary school degree","1217","0.835998720694023","0.816946710328117","0.85505073105993"
"Very low transfer dependency","2009","Not Working","college entrance qualification","1146","0.878957459685031","0.860954517337083","0.89696040203298"
"Very low transfer dependency","2009","Not Working","Other degree","254","0.657034206431962","0.607015847900842","0.707052564963082"
"Very low transfer dependency","2009","Not Working","no degree/no degree yet","457","0.759157183744859","0.723389186758941","0.794925180730778"
"Low transfer dependency","2009","Full Time","lower secondary degree","66","0.0381781704417471","0.0287443342963514","0.0476120065871428"
"Low transfer dependency","2009","Full Time","secondary school degree","90","0.0306326688192777","0.0239859611316312","0.0372793765069242"
"Low transfer dependency","2009","Full Time","college entrance qualification","38","0.0183208710558438","0.0129170798674163","0.0237246622442713"
"Low transfer dependency","2009","Full Time","Other degree","18","","",""
"Low transfer dependency","2009","Full Time","no degree/no degree yet","4","","",""
"Low transfer dependency","2009","Part Time","lower secondary degree","116","0.0969849037517501","0.0793189013342508","0.114650906169249"
"Low transfer dependency","2009","Part Time","secondary school degree","120","0.114660607230808","0.097965037389348","0.131356177072269"
"Low transfer dependency","2009","Part Time","college entrance qualification","82","0.0775694459677594","0.0628521011692528","0.092286790766266"
"Low transfer dependency","2009","Part Time","Other degree","19","","",""
"Low transfer dependency","2009","Part Time","no degree/no degree yet","9","","",""
"Low transfer dependency","2009","Not Working","lower secondary degree","145","0.0445151714448035","0.0374701211041198","0.0515602217854872"
"Low transfer dependency","2009","Not Working","secondary school degree","93","0.0600678311120695","0.0478418529129327","0.0722938093112063"
"Low transfer dependency","2009","Not Working","college entrance qualification","60","0.0584250731979978","0.0454796091510065","0.0713705372449891"
"Low transfer dependency","2009","Not Working","Other degree","37","0.115419743509777","0.0817516352498985","0.149087851769655"
"Low transfer dependency","2009","Not Working","no degree/no degree yet","48","0.134498786587498","0.105958722600578","0.163038850574418"
"High transfer dependency","2009","Full Time","lower secondary degree","12","","",""
"High transfer dependency","2009","Full Time","secondary school degree","8","","",""
"High transfer dependency","2009","Full Time","college entrance qualification","2","","",""
"High transfer dependency","2009","Full Time","Other degree","5","","",""
"High transfer dependency","2009","Full Time","no degree/no degree yet","","","",""
"High transfer dependency","2009","Part Time","lower secondary degree","53","0.0530007019761672","0.0396269165792277","0.0663744873731067"
"High transfer dependency","2009","Part Time","secondary school degree","54","0.0406298465012959","0.0302842645286054","0.0509754284739864"
"High transfer dependency","2009","Part Time","college entrance qualification","29","","",""
"High transfer dependency","2009","Part Time","Other degree","15","","",""
"High transfer dependency","2009","Part Time","no degree/no degree yet","4","","",""
"High transfer dependency","2009","Not Working","lower secondary degree","46","0.0134043003078614","0.00947595314188529","0.0173326474738375"
"High transfer dependency","2009","Not Working","secondary school degree","33","0.0253689090086539","0.0172782218095392","0.0334595962077685"
"High transfer dependency","2009","Not Working","college entrance qualification","16","","",""
"High transfer dependency","2009","Not Working","Other degree","16","","",""
"High transfer dependency","2009","Not Working","no degree/no degree yet","16","","",""
"Very high transfer dependency","2009","Full Time","lower secondary degree","4","","",""
"Very high transfer dependency","2009","Full Time","secondary school degree","3","","",""
"Very high transfer dependency","2009","Full Time","college entrance qualification","1","","",""
"Very high transfer dependency","2009","Full Time","Other degree","","","",""
"Very high transfer dependency","2009","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","2009","Part Time","lower secondary degree","39","0.0394145776581251","0.0277991515859716","0.0510300037302786"
"Very high transfer dependency","2009","Part Time","secondary school degree","41","0.062096783074251","0.0494507941368202","0.0747427720116819"
"Very high transfer dependency","2009","Part Time","college entrance qualification","15","","",""
"Very high transfer dependency","2009","Part Time","Other degree","11","","",""
"Very high transfer dependency","2009","Part Time","no degree/no degree yet","3","","",""
"Very high transfer dependency","2009","Not Working","lower secondary degree","118","0.0466306593698468","0.039428138146077","0.0538331805936166"
"Very high transfer dependency","2009","Not Working","secondary school degree","108","0.0785645391852532","0.0647205857630548","0.0924084926074517"
"Very high transfer dependency","2009","Not Working","college entrance qualification","39","0.0512496177241882","0.0390790217672111","0.0634202136811654"
"Very high transfer dependency","2009","Not Working","Other degree","39","0.159617579013689","0.121026325899193","0.198208832128184"
"Very high transfer dependency","2009","Not Working","no degree/no degree yet","28","","",""
"Very low transfer dependency","2010","Full Time","lower secondary degree","1758","0.947936791847406","0.938141671558446","0.957731912136366"
"Very low transfer dependency","2010","Full Time","secondary school degree","2964","0.960680245796581","0.953986989666478","0.967373501926685"
"Very low transfer dependency","2010","Full Time","college entrance qualification","3092","0.980202640525222","0.975397836960759","0.985007444089686"
"Very low transfer dependency","2010","Full Time","Other degree","391","0.901748766625938","0.875037118479032","0.928460414772843"
"Very low transfer dependency","2010","Full Time","no degree/no degree yet","55","0.823668865028422","0.736245506374789","0.911092223682055"
"Very low transfer dependency","2010","Part Time","lower secondary degree","972","0.777164946537033","0.755160873326172","0.799169019747894"
"Very low transfer dependency","2010","Part Time","secondary school degree","1704","0.807134116781317","0.790732792427381","0.823535441135252"
"Very low transfer dependency","2010","Part Time","college entrance qualification","1638","0.877191895256119","0.862567819569151","0.891815970943086"
