"pli0089","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Rarely","2013","Saxony-Anhalt","Couple + C. GT 16 ","35","0.393631662079881","0.296407212319207","0.490856111840554"
"Rarely","2013","Saxony-Anhalt","Couple + C. LE and GT 16","13","","",""
"Rarely","2013","Thuringia","1-pers.-HH","37","0.2925596592549","0.219265500475282","0.365853818034518"
"Rarely","2013","Thuringia","(Married) couple without C. ","88","0.268533556749831","0.221144841143633","0.315922272356029"
"Rarely","2013","Thuringia","Single parent ","29","","",""
"Rarely","2013","Thuringia","Couple + C. LE 16 ","73","0.420255652760005","0.354276929960742","0.486234375559268"
"Rarely","2013","Thuringia","Couple + C. GT 16 ","43","0.302062427799589","0.223734295886403","0.380390559712776"
"Rarely","2013","Thuringia","Couple + C. LE and GT 16","21","","",""
"Never","2013","Schleswig-Holstein","1-pers.-HH","90","0.677783820935071","0.599242553116543","0.756325088753598"
"Never","2013","Schleswig-Holstein","(Married) couple without C. ","136","0.466772668235901","0.40430231539351","0.529243021078292"
"Never","2013","Schleswig-Holstein","Single parent ","50","0.452233827947659","0.357034788081632","0.547432867813687"
"Never","2013","Schleswig-Holstein","Couple + C. LE 16 ","126","0.51776130657653","0.455192067764074","0.580330545388986"
"Never","2013","Schleswig-Holstein","Couple + C. GT 16 ","38","0.480040320050144","0.364640392809611","0.595440247290677"
"Never","2013","Schleswig-Holstein","Couple + C. LE and GT 16","22","","",""
"Never","2013","Hamburg","1-pers.-HH","45","0.684290266364664","0.574620299365774","0.793960233363555"
"Never","2013","Hamburg","(Married) couple without C. ","78","0.564548634988389","0.47656767737805","0.652529592598728"
"Never","2013","Hamburg","Single parent ","31","0.523243954438049","0.384803408617468","0.661684500258629"
"Never","2013","Hamburg","Couple + C. LE 16 ","51","0.372563537444809","0.279641981704048","0.465485093185569"
"Never","2013","Hamburg","Couple + C. GT 16 ","18","","",""
"Never","2013","Hamburg","Couple + C. LE and GT 16","14","","",""
"Never","2013","Lower Saxony","1-pers.-HH","173","0.599003194100511","0.541801543273405","0.656204844927616"
"Never","2013","Lower Saxony","(Married) couple without C. ","399","0.535035377496247","0.49919580439186","0.570874950600634"
"Never","2013","Lower Saxony","Single parent ","150","0.542731344225544","0.483528604165081","0.601934084286007"
"Never","2013","Lower Saxony","Couple + C. LE 16 ","263","0.366960450243256","0.32874380703133","0.405177093455182"
"Never","2013","Lower Saxony","Couple + C. GT 16 ","117","0.372727021193614","0.314944607388613","0.430509434998616"
"Never","2013","Lower Saxony","Couple + C. LE and GT 16","72","0.240694497648115","0.185684015269446","0.295704980026783"
"Never","2013","Bremen","1-pers.-HH","12","","",""
"Never","2013","Bremen","(Married) couple without C. ","20","","",""
"Never","2013","Bremen","Single parent ","20","","",""
"Never","2013","Bremen","Couple + C. LE 16 ","18","","",""
"Never","2013","Bremen","Couple + C. GT 16 ","14","","",""
"Never","2013","Bremen","Couple + C. LE and GT 16","1","","",""
"Never","2013","North Rhine-Westphalia","1-pers.-HH","401","0.622544910480424","0.585076903637178","0.660012917323671"
"Never","2013","North Rhine-Westphalia","(Married) couple without C. ","854","0.574306704451247","0.548786402467731","0.599827006434763"
"Never","2013","North Rhine-Westphalia","Single parent ","293","0.599893988061752","0.557986345347183","0.641801630776321"
"Never","2013","North Rhine-Westphalia","Couple + C. LE 16 ","680","0.433610985531254","0.407397765598651","0.459824205463858"
"Never","2013","North Rhine-Westphalia","Couple + C. GT 16 ","308","0.448662777770621","0.41010017495696","0.487225380584282"
"Never","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","167","0.367958539821821","0.320933449788147","0.414983629855495"
"Never","2013","Hesse","1-pers.-HH","154","0.650987815398064","0.590302915127542","0.711672715668585"
"Never","2013","Hesse","(Married) couple without C. ","312","0.610103151776051","0.568020825742142","0.65218547780996"
"Never","2013","Hesse","Single parent ","89","0.500162507806654","0.424101157975718","0.576223857637589"
"Never","2013","Hesse","Couple + C. LE 16 ","215","0.390264320179015","0.34639594846311","0.434132691894921"
"Never","2013","Hesse","Couple + C. GT 16 ","61","0.282600201101864","0.214104880059717","0.351095522144011"
"Never","2013","Hesse","Couple + C. LE and GT 16","70","0.496036445763942","0.418564500972254","0.57350839055563"
"Never","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","145","0.693019388279574","0.630784340203092","0.755254436356057"
"Never","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","253","0.555549286863885","0.507799160346343","0.603299413381428"
"Never","2013","Rhineland-Palatinate,Saarland","Single parent ","84","0.625216382013406","0.549255278370799","0.701177485656014"
"Never","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","169","0.465827823849295","0.413790604406726","0.517865043291864"
"Never","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","67","0.353389968559953","0.276376699104609","0.430403238015297"
"Never","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","43","0.332019868031022","0.24194217594729","0.422097560114754"
"Never","2013","Baden-Württemberg","1-pers.-HH","259","0.704671877227881","0.658188989432275","0.751154765023486"
"Never","2013","Baden-Württemberg","(Married) couple without C. ","464","0.567322016197889","0.533244550141264","0.601399482254513"
"Never","2013","Baden-Württemberg","Single parent ","133","0.464979877931796","0.403761736775345","0.526198019088247"
"Never","2013","Baden-Württemberg","Couple + C. LE 16 ","374","0.447472349740692","0.414005851275701","0.480938848205683"
"Never","2013","Baden-Württemberg","Couple + C. GT 16 ","154","0.459528033138129","0.407686658828407","0.511369407447852"
"Never","2013","Baden-Württemberg","Couple + C. LE and GT 16","145","0.519425325413637","0.463537024861547","0.575313625965728"
"Never","2013","Bavaria","1-pers.-HH","327","0.602718873028953","0.56167407412969","0.643763671928217"
"Never","2013","Bavaria","(Married) couple without C. ","662","0.588802907961081","0.55990838784421","0.617697428077952"
"Never","2013","Bavaria","Single parent ","196","0.484020110192063","0.434611810721295","0.53342840966283"
"Never","2013","Bavaria","Couple + C. LE 16 ","459","0.433256180436616","0.402620266567276","0.463892094305957"
"Never","2013","Bavaria","Couple + C. GT 16 ","209","0.47653075429192","0.431568303747431","0.521493204836409"
"Never","2013","Bavaria","Couple + C. LE and GT 16","154","0.426486467076273","0.378556084044452","0.474416850108094"
"Never","2013","Berlin","1-pers.-HH","148","0.696624211567492","0.637595966484962","0.755652456650022"
"Never","2013","Berlin","(Married) couple without C. ","203","0.677525862194077","0.624982037381062","0.730069687007091"
"Never","2013","Berlin","Single parent ","75","0.578595832834148","0.494038844389257","0.663152821279039"
"Never","2013","Berlin","Couple + C. LE 16 ","123","0.647598624124744","0.582362787381588","0.712834460867899"
"Never","2013","Berlin","Couple + C. GT 16 ","31","0.620321221731357","0.505812114988392","0.734830328474322"
"Never","2013","Berlin","Couple + C. LE and GT 16","17","","",""
"Never","2013","Brandenburg","1-pers.-HH","103","0.646448506237712","0.570696230917149","0.722200781558275"
"Never","2013","Brandenburg","(Married) couple without C. ","239","0.619935912393112","0.572006534143682","0.667865290642541"
"Never","2013","Brandenburg","Single parent ","59","0.55738855089963","0.464987492598042","0.649789609201218"
"Never","2013","Brandenburg","Couple + C. LE 16 ","112","0.392800647343761","0.328558011554632","0.457043283132891"
"Never","2013","Brandenburg","Couple + C. GT 16 ","51","0.65919101851997","0.555970333241939","0.762411703798002"
"Never","2013","Brandenburg","Couple + C. LE and GT 16","25","","",""
"Never","2013","Mecklenburg-Western Pomerania","1-pers.-HH","56","0.535059876467952","0.435802697058617","0.634317055877287"
"Never","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","122","0.623088945614574","0.557388334576255","0.688789556652893"
"Never","2013","Mecklenburg-Western Pomerania","Single parent ","48","0.625211260429862","0.512614581933851","0.737807938925873"
"Never","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","80","0.576208489879038","0.494931076976204","0.657485902781873"
"Never","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","14","","",""
"Never","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","8","","",""
"Never","2013","Saxony","1-pers.-HH","167","0.635674414257665","0.576723531875979","0.694625296639351"
"Never","2013","Saxony","(Married) couple without C. ","341","0.572180505469562","0.53170530965702","0.612655701282104"
"Never","2013","Saxony","Single parent ","90","0.547105304890966","0.465803361889959","0.628407247891973"
"Never","2013","Saxony","Couple + C. LE 16 ","235","0.486832124021656","0.439256498442866","0.534407749600446"
"Never","2013","Saxony","Couple + C. GT 16 ","86","0.345511119272448","0.277535790480582","0.413486448064314"
"Never","2013","Saxony","Couple + C. LE and GT 16","54","0.606463698134318","0.510230415860389","0.702696980408247"
"Never","2013","Saxony-Anhalt","1-pers.-HH","102","0.642688842155744","0.567003566020917","0.718374118290571"
"Never","2013","Saxony-Anhalt","(Married) couple without C. ","227","0.683166016197046","0.633567492812642","0.732764539581449"
"Never","2013","Saxony-Anhalt","Single parent ","62","0.445377215732006","0.347965556158303","0.54278887530571"
"Never","2013","Saxony-Anhalt","Couple + C. LE 16 ","111","0.483416146379619","0.414672737881235","0.552159554878003"
"Never","2013","Saxony-Anhalt","Couple + C. GT 16 ","40","0.350368159406137","0.255426199827849","0.445310118984426"
"Never","2013","Saxony-Anhalt","Couple + C. LE and GT 16","20","","",""
"Never","2013","Thuringia","1-pers.-HH","91","0.570200370000992","0.490444253447886","0.649956486554099"
"Never","2013","Thuringia","(Married) couple without C. ","215","0.604823225327503","0.552548905774082","0.657097544880923"
"Never","2013","Thuringia","Single parent ","45","0.479639208189227","0.374661258510872","0.584617157867582"
"Never","2013","Thuringia","Couple + C. LE 16 ","117","0.494749796236712","0.427919263709376","0.561580328764048"
"Never","2013","Thuringia","Couple + C. GT 16 ","67","0.485015742008265","0.399757569461439","0.570273914555091"
"Never","2013","Thuringia","Couple + C. LE and GT 16","20","","",""
"Daily","2014","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","2014","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","2014","Schleswig-Holstein","Single parent ","","","",""
"Daily","2014","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","2014","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Daily","2014","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","2014","Hamburg","1-pers.-HH","","","",""
"Daily","2014","Hamburg","(Married) couple without C. ","","","",""
"Daily","2014","Hamburg","Single parent ","","","",""
"Daily","2014","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","2014","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","2014","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","2014","Lower Saxony","1-pers.-HH","","","",""
"Daily","2014","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","2014","Lower Saxony","Single parent ","","","",""
"Daily","2014","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","2014","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","2014","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2014","Bremen","1-pers.-HH","","","",""
"Daily","2014","Bremen","(Married) couple without C. ","","","",""
"Daily","2014","Bremen","Single parent ","","","",""
"Daily","2014","Bremen","Couple + C. LE 16 ","","","",""
"Daily","2014","Bremen","Couple + C. GT 16 ","","","",""
"Daily","2014","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","2014","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","2014","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","2014","North Rhine-Westphalia","Single parent ","","","",""
"Daily","2014","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","2014","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Daily","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Daily","2014","Hesse","1-pers.-HH","","","",""
"Daily","2014","Hesse","(Married) couple without C. ","","","",""
"Daily","2014","Hesse","Single parent ","","","",""
"Daily","2014","Hesse","Couple + C. LE 16 ","","","",""
"Daily","2014","Hesse","Couple + C. GT 16 ","","","",""
"Daily","2014","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","2014","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","2014","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","2014","Baden-Württemberg","Single parent ","","","",""
"Daily","2014","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","2014","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Daily","2014","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","2014","Bavaria","1-pers.-HH","","","",""
"Daily","2014","Bavaria","(Married) couple without C. ","","","",""
"Daily","2014","Bavaria","Single parent ","","","",""
"Daily","2014","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","2014","Bavaria","Couple + C. GT 16 ","","","",""
"Daily","2014","Bavaria","Couple + C. LE and GT 16","","","",""
"Daily","2014","Berlin","1-pers.-HH","","","",""
"Daily","2014","Berlin","(Married) couple without C. ","","","",""
"Daily","2014","Berlin","Single parent ","","","",""
"Daily","2014","Berlin","Couple + C. LE 16 ","","","",""
"Daily","2014","Berlin","Couple + C. GT 16 ","","","",""
"Daily","2014","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","2014","Brandenburg","1-pers.-HH","","","",""
"Daily","2014","Brandenburg","(Married) couple without C. ","","","",""
"Daily","2014","Brandenburg","Single parent ","","","",""
"Daily","2014","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","2014","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","2014","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","2014","Saxony","1-pers.-HH","","","",""
"Daily","2014","Saxony","(Married) couple without C. ","","","",""
"Daily","2014","Saxony","Single parent ","","","",""
"Daily","2014","Saxony","Couple + C. LE 16 ","","","",""
"Daily","2014","Saxony","Couple + C. GT 16 ","","","",""
"Daily","2014","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2014","Saxony-Anhalt","1-pers.-HH","","","",""
"Daily","2014","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Daily","2014","Saxony-Anhalt","Single parent ","","","",""
"Daily","2014","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","2014","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","2014","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
