"pli0089","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2006","Thuringia","college entrance qualification","","","",""
"Rarely","2006","Thuringia","Other degree","","","",""
"Rarely","2006","Thuringia","no degree/no degree yet","","","",""
"Never","2006","Schleswig-Holstein","lower secondary degree","","","",""
"Never","2006","Schleswig-Holstein","secondary school degree","","","",""
"Never","2006","Schleswig-Holstein","college entrance qualification","","","",""
"Never","2006","Schleswig-Holstein","Other degree","","","",""
"Never","2006","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","2006","Hamburg","lower secondary degree","","","",""
"Never","2006","Hamburg","secondary school degree","","","",""
"Never","2006","Hamburg","college entrance qualification","","","",""
"Never","2006","Hamburg","Other degree","","","",""
"Never","2006","Hamburg","no degree/no degree yet","","","",""
"Never","2006","Lower Saxony","lower secondary degree","","","",""
"Never","2006","Lower Saxony","secondary school degree","","","",""
"Never","2006","Lower Saxony","college entrance qualification","","","",""
"Never","2006","Lower Saxony","Other degree","","","",""
"Never","2006","Lower Saxony","no degree/no degree yet","","","",""
"Never","2006","Bremen","lower secondary degree","","","",""
"Never","2006","Bremen","secondary school degree","","","",""
"Never","2006","Bremen","college entrance qualification","","","",""
"Never","2006","Bremen","Other degree","","","",""
"Never","2006","Bremen","no degree/no degree yet","","","",""
"Never","2006","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","2006","North Rhine-Westphalia","secondary school degree","","","",""
"Never","2006","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","2006","North Rhine-Westphalia","Other degree","","","",""
"Never","2006","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","2006","Hesse","lower secondary degree","","","",""
"Never","2006","Hesse","secondary school degree","","","",""
"Never","2006","Hesse","college entrance qualification","","","",""
"Never","2006","Hesse","Other degree","","","",""
"Never","2006","Hesse","no degree/no degree yet","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","2006","Baden-Württemberg","lower secondary degree","","","",""
"Never","2006","Baden-Württemberg","secondary school degree","","","",""
"Never","2006","Baden-Württemberg","college entrance qualification","","","",""
"Never","2006","Baden-Württemberg","Other degree","","","",""
"Never","2006","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","2006","Bavaria","lower secondary degree","","","",""
"Never","2006","Bavaria","secondary school degree","","","",""
"Never","2006","Bavaria","college entrance qualification","","","",""
"Never","2006","Bavaria","Other degree","","","",""
"Never","2006","Bavaria","no degree/no degree yet","","","",""
"Never","2006","Berlin","lower secondary degree","","","",""
"Never","2006","Berlin","secondary school degree","","","",""
"Never","2006","Berlin","college entrance qualification","","","",""
"Never","2006","Berlin","Other degree","","","",""
"Never","2006","Berlin","no degree/no degree yet","","","",""
"Never","2006","Brandenburg","lower secondary degree","","","",""
"Never","2006","Brandenburg","secondary school degree","","","",""
"Never","2006","Brandenburg","college entrance qualification","","","",""
"Never","2006","Brandenburg","Other degree","","","",""
"Never","2006","Brandenburg","no degree/no degree yet","","","",""
"Never","2006","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","2006","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","2006","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","2006","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2006","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2006","Saxony","lower secondary degree","","","",""
"Never","2006","Saxony","secondary school degree","","","",""
"Never","2006","Saxony","college entrance qualification","","","",""
"Never","2006","Saxony","Other degree","","","",""
"Never","2006","Saxony","no degree/no degree yet","","","",""
"Never","2006","Saxony-Anhalt","lower secondary degree","","","",""
"Never","2006","Saxony-Anhalt","secondary school degree","","","",""
"Never","2006","Saxony-Anhalt","college entrance qualification","","","",""
"Never","2006","Saxony-Anhalt","Other degree","","","",""
"Never","2006","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2006","Thuringia","lower secondary degree","","","",""
"Never","2006","Thuringia","secondary school degree","","","",""
"Never","2006","Thuringia","college entrance qualification","","","",""
"Never","2006","Thuringia","Other degree","","","",""
"Never","2006","Thuringia","no degree/no degree yet","","","",""
"Daily","2007","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2007","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2007","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2007","Schleswig-Holstein","Other degree","","","",""
"Daily","2007","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2007","Hamburg","lower secondary degree","","","",""
"Daily","2007","Hamburg","secondary school degree","","","",""
"Daily","2007","Hamburg","college entrance qualification","","","",""
"Daily","2007","Hamburg","Other degree","","","",""
"Daily","2007","Hamburg","no degree/no degree yet","","","",""
"Daily","2007","Lower Saxony","lower secondary degree","","","",""
"Daily","2007","Lower Saxony","secondary school degree","","","",""
"Daily","2007","Lower Saxony","college entrance qualification","","","",""
"Daily","2007","Lower Saxony","Other degree","","","",""
"Daily","2007","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2007","Bremen","lower secondary degree","","","",""
"Daily","2007","Bremen","secondary school degree","","","",""
"Daily","2007","Bremen","college entrance qualification","","","",""
"Daily","2007","Bremen","Other degree","","","",""
"Daily","2007","Bremen","no degree/no degree yet","","","",""
"Daily","2007","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2007","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2007","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2007","North Rhine-Westphalia","Other degree","","","",""
"Daily","2007","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2007","Hesse","lower secondary degree","","","",""
"Daily","2007","Hesse","secondary school degree","","","",""
"Daily","2007","Hesse","college entrance qualification","","","",""
"Daily","2007","Hesse","Other degree","","","",""
"Daily","2007","Hesse","no degree/no degree yet","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2007","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2007","Baden-Württemberg","secondary school degree","","","",""
"Daily","2007","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2007","Baden-Württemberg","Other degree","","","",""
"Daily","2007","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2007","Bavaria","lower secondary degree","","","",""
"Daily","2007","Bavaria","secondary school degree","","","",""
"Daily","2007","Bavaria","college entrance qualification","","","",""
"Daily","2007","Bavaria","Other degree","","","",""
"Daily","2007","Bavaria","no degree/no degree yet","","","",""
"Daily","2007","Berlin","lower secondary degree","","","",""
"Daily","2007","Berlin","secondary school degree","","","",""
"Daily","2007","Berlin","college entrance qualification","","","",""
"Daily","2007","Berlin","Other degree","","","",""
"Daily","2007","Berlin","no degree/no degree yet","","","",""
"Daily","2007","Brandenburg","lower secondary degree","","","",""
"Daily","2007","Brandenburg","secondary school degree","","","",""
"Daily","2007","Brandenburg","college entrance qualification","","","",""
"Daily","2007","Brandenburg","Other degree","","","",""
"Daily","2007","Brandenburg","no degree/no degree yet","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2007","Saxony","lower secondary degree","","","",""
"Daily","2007","Saxony","secondary school degree","","","",""
"Daily","2007","Saxony","college entrance qualification","","","",""
"Daily","2007","Saxony","Other degree","","","",""
"Daily","2007","Saxony","no degree/no degree yet","","","",""
"Daily","2007","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2007","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2007","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2007","Saxony-Anhalt","Other degree","","","",""
"Daily","2007","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2007","Thuringia","lower secondary degree","","","",""
"Daily","2007","Thuringia","secondary school degree","","","",""
"Daily","2007","Thuringia","college entrance qualification","","","",""
"Daily","2007","Thuringia","Other degree","","","",""
"Daily","2007","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2007","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","2007","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","2007","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","2007","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","2007","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","2007","Hamburg","lower secondary degree","","","",""
"Min 1x per week","2007","Hamburg","secondary school degree","","","",""
"Min 1x per week","2007","Hamburg","college entrance qualification","","","",""
"Min 1x per week","2007","Hamburg","Other degree","","","",""
"Min 1x per week","2007","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2007","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","2007","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","2007","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","2007","Lower Saxony","Other degree","","","",""
"Min 1x per week","2007","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2007","Bremen","lower secondary degree","","","",""
"Min 1x per week","2007","Bremen","secondary school degree","","","",""
"Min 1x per week","2007","Bremen","college entrance qualification","","","",""
"Min 1x per week","2007","Bremen","Other degree","","","",""
"Min 1x per week","2007","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","no degree/no degree yet","","","",""
