"pli0089","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2008","Brandenburg","no migration background","234","0.292442869945853","0.260921551678574","0.323964188213132"
"Rarely","2008","Brandenburg","direct migration background","2","","",""
"Rarely","2008","Brandenburg","indirect migration background","4","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","no migration background","140","0.24965381667602","0.211134624940036","0.288173008412005"
"Rarely","2008","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2008","Saxony","no migration background","409","0.291269353189303","0.267444079946993","0.315094626431614"
"Rarely","2008","Saxony","direct migration background","6","","",""
"Rarely","2008","Saxony","indirect migration background","5","","",""
"Rarely","2008","Saxony-Anhalt","no migration background","247","0.300200898538638","0.268380060399365","0.33202173667791"
"Rarely","2008","Saxony-Anhalt","direct migration background","4","","",""
"Rarely","2008","Saxony-Anhalt","indirect migration background","3","","",""
"Rarely","2008","Thuringia","no migration background","225","0.279119811955992","0.249017458395673","0.309222165516311"
"Rarely","2008","Thuringia","direct migration background","3","","",""
"Rarely","2008","Thuringia","indirect migration background","3","","",""
"Never","2008","Schleswig-Holstein","no migration background","280","0.523162047629839","0.479339124719847","0.566984970539831"
"Never","2008","Schleswig-Holstein","direct migration background","32","0.780417510399698","0.660789871765114","0.900045149034282"
"Never","2008","Schleswig-Holstein","indirect migration background","4","","",""
"Never","2008","Hamburg","no migration background","146","0.570883978873211","0.509283577364288","0.632484380382134"
"Never","2008","Hamburg","direct migration background","17","","",""
"Never","2008","Hamburg","indirect migration background","2","","",""
"Never","2008","Lower Saxony","no migration background","809","0.518255185692366","0.493380214049147","0.543130157335586"
"Never","2008","Lower Saxony","direct migration background","97","0.675238210140279","0.600047199023839","0.750429221256719"
"Never","2008","Lower Saxony","indirect migration background","23","","",""
"Never","2008","Bremen","no migration background","59","0.501209373019144","0.413204649597486","0.589214096440801"
"Never","2008","Bremen","direct migration background","3","","",""
"Never","2008","Bremen","indirect migration background","1","","",""
"Never","2008","North Rhine-Westphalia","no migration background","1762","0.56513481432916","0.547964004491525","0.582305624166796"
"Never","2008","North Rhine-Westphalia","direct migration background","376","0.697757694180831","0.657940781295544","0.737574607066118"
"Never","2008","North Rhine-Westphalia","indirect migration background","98","0.418704882391113","0.352759982813161","0.484649781969065"
"Never","2008","Hesse","no migration background","544","0.536299347697728","0.506363471337561","0.566235224057895"
"Never","2008","Hesse","direct migration background","137","0.740866350597865","0.677209633465133","0.804523067730598"
"Never","2008","Hesse","indirect migration background","37","0.403375199374138","0.286775110264768","0.519975288483509"
"Never","2008","Rhineland-Palatinate,Saarland","no migration background","522","0.564929022845733","0.532700296010825","0.59715774968064"
"Never","2008","Rhineland-Palatinate,Saarland","direct migration background","102","0.723941841592007","0.650413283210169","0.797470399973844"
"Never","2008","Rhineland-Palatinate,Saarland","indirect migration background","32","0.669247821691344","0.537514728136083","0.800980915246606"
"Never","2008","Baden-Württemberg","no migration background","902","0.527927492626998","0.504511236205071","0.551343749048925"
"Never","2008","Baden-Württemberg","direct migration background","303","0.650438546015326","0.605680641020049","0.695196451010603"
"Never","2008","Baden-Württemberg","indirect migration background","82","0.473965823902962","0.399986635800659","0.547945012005265"
"Never","2008","Bavaria","no migration background","1259","0.562182607096587","0.542059740112713","0.582305474080462"
"Never","2008","Bavaria","direct migration background","191","0.688115917689144","0.6348892835655","0.741342551812789"
"Never","2008","Bavaria","indirect migration background","59","0.344928471449132","0.262257105288802","0.427599837609461"
"Never","2008","Berlin","no migration background","386","0.622564812902519","0.585126296048877","0.660003329756161"
"Never","2008","Berlin","direct migration background","38","0.821091316369746","0.713776054236069","0.928406578503422"
"Never","2008","Berlin","indirect migration background","14","","",""
"Never","2008","Brandenburg","no migration background","487","0.613532181369875","0.57978958948312","0.647274773256629"
"Never","2008","Brandenburg","direct migration background","10","","",""
"Never","2008","Brandenburg","indirect migration background","7","","",""
"Never","2008","Mecklenburg-Western Pomerania","no migration background","297","0.646102584464757","0.603546010622966","0.688659158306548"
"Never","2008","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Never","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2008","Saxony","no migration background","865","0.612077549461361","0.586525509949413","0.637629588973309"
"Never","2008","Saxony","direct migration background","15","","",""
"Never","2008","Saxony","indirect migration background","3","","",""
"Never","2008","Saxony-Anhalt","no migration background","463","0.598312376864709","0.564277267617859","0.632347486111559"
"Never","2008","Saxony-Anhalt","direct migration background","8","","",""
"Never","2008","Saxony-Anhalt","indirect migration background","3","","",""
"Never","2008","Thuringia","no migration background","508","0.570438291073767","0.537218974664965","0.603657607482569"
"Never","2008","Thuringia","direct migration background","12","","",""
"Never","2008","Thuringia","indirect migration background","4","","",""
"Daily","2009","Schleswig-Holstein","no migration background","","","",""
"Daily","2009","Schleswig-Holstein","direct migration background","","","",""
"Daily","2009","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2009","Hamburg","no migration background","","","",""
"Daily","2009","Hamburg","direct migration background","","","",""
"Daily","2009","Hamburg","indirect migration background","","","",""
"Daily","2009","Lower Saxony","no migration background","","","",""
"Daily","2009","Lower Saxony","direct migration background","","","",""
"Daily","2009","Lower Saxony","indirect migration background","","","",""
"Daily","2009","Bremen","no migration background","","","",""
"Daily","2009","Bremen","direct migration background","","","",""
"Daily","2009","Bremen","indirect migration background","","","",""
"Daily","2009","North Rhine-Westphalia","no migration background","","","",""
"Daily","2009","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2009","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2009","Hesse","no migration background","","","",""
"Daily","2009","Hesse","direct migration background","","","",""
"Daily","2009","Hesse","indirect migration background","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2009","Baden-Württemberg","no migration background","","","",""
"Daily","2009","Baden-Württemberg","direct migration background","","","",""
"Daily","2009","Baden-Württemberg","indirect migration background","","","",""
"Daily","2009","Bavaria","no migration background","","","",""
"Daily","2009","Bavaria","direct migration background","","","",""
"Daily","2009","Bavaria","indirect migration background","","","",""
"Daily","2009","Berlin","no migration background","","","",""
"Daily","2009","Berlin","direct migration background","","","",""
"Daily","2009","Berlin","indirect migration background","","","",""
"Daily","2009","Brandenburg","no migration background","","","",""
"Daily","2009","Brandenburg","direct migration background","","","",""
"Daily","2009","Brandenburg","indirect migration background","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
