"pli0083","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2008","1-pers.-HH","general elemantary","381","0.911728960513508","0.884235561660512","0.939222359366503"
"Daily","2008","1-pers.-HH","middle vocational","1346","0.846374996643061","0.828594990250593","0.864155003035528"
"Daily","2008","1-pers.-HH","vocational + Abi","135","0.787306174473162","0.728178819774363","0.846433529171961"
"Daily","2008","1-pers.-HH","higher vocational","152","0.804836379027084","0.748922107724825","0.860750650329344"
"Daily","2008","1-pers.-HH","higher education","451","0.702670143536547","0.666603932466422","0.738736354606671"
"Daily","2008","(Married) couple without C. ","in school","","","",""
"Daily","2008","(Married) couple without C. ","inadequately","57","0.930059002273525","0.864979646187915","0.995138358359134"
"Daily","2008","(Married) couple without C. ","general elemantary","576","0.925556120323359","0.904910964332526","0.946201276314192"
"Daily","2008","(Married) couple without C. ","middle vocational","3377","0.901239184779008","0.891653334927435","0.910825034630582"
"Daily","2008","(Married) couple without C. ","vocational + Abi","262","0.870246726022764","0.832960265817692","0.907533186227836"
"Daily","2008","(Married) couple without C. ","higher vocational","496","0.880910388006142","0.853767426318751","0.908053349693532"
"Daily","2008","(Married) couple without C. ","higher education","1485","0.834050214416202","0.816786465421743","0.851313963410661"
"Daily","2008","Single parent ","in school","47","0.837151635321747","0.742128827309272","0.932174443334222"
"Daily","2008","Single parent ","inadequately","19","","",""
"Daily","2008","Single parent ","general elemantary","148","0.831751625876711","0.777699665864347","0.885803585889076"
"Daily","2008","Single parent ","middle vocational","438","0.784109792262181","0.749213251885716","0.819006332638646"
"Daily","2008","Single parent ","vocational + Abi","35","0.710894206805786","0.582643916446543","0.839144497165029"
"Daily","2008","Single parent ","higher vocational","31","0.860634400805456","0.75330832775342","0.967960473857492"
"Daily","2008","Single parent ","higher education","99","0.635909256886833","0.558906751881353","0.712911761892313"
"Daily","2008","Couple + C. LE 16 ","in school","1","","",""
"Daily","2008","Couple + C. LE 16 ","inadequately","24","","",""
"Daily","2008","Couple + C. LE 16 ","general elemantary","191","0.89059366312962","0.848771909111721","0.932415417147518"
"Daily","2008","Couple + C. LE 16 ","middle vocational","1275","0.806443080394477","0.786672172082816","0.826213988706137"
"Daily","2008","Couple + C. LE 16 ","vocational + Abi","239","0.794874615896601","0.750424031237791","0.83932520055541"
"Daily","2008","Couple + C. LE 16 ","higher vocational","258","0.811318072965057","0.768583351079073","0.854052794851041"
"Daily","2008","Couple + C. LE 16 ","higher education","479","0.586550584754189","0.551946910141143","0.621154259367236"
"Daily","2008","Couple + C. GT 16 ","in school","124","0.795028156972281","0.731681434454417","0.858374879490146"
"Daily","2008","Couple + C. GT 16 ","inadequately","33","0.850883528208927","0.736109110816349","0.965657945601504"
"Daily","2008","Couple + C. GT 16 ","general elemantary","336","0.904330299696408","0.874949171094814","0.933711428298002"
"Daily","2008","Couple + C. GT 16 ","middle vocational","1416","0.841932922682305","0.824530034583802","0.859335810780808"
"Daily","2008","Couple + C. GT 16 ","vocational + Abi","118","0.812452777604783","0.749564222677049","0.875341332532517"
"Daily","2008","Couple + C. GT 16 ","higher vocational","155","0.844310457544329","0.79380988507427","0.894811030014387"
"Daily","2008","Couple + C. GT 16 ","higher education","452","0.747091768330535","0.712426219545152","0.781757317115917"
"Daily","2008","Couple + C. LE and GT 16","in school","103","0.800234099207781","0.731767044038262","0.8687011543773"
"Daily","2008","Couple + C. LE and GT 16","inadequately","12","","",""
"Daily","2008","Couple + C. LE and GT 16","general elemantary","129","0.902955983120631","0.85542545616718","0.950486510074082"
"Daily","2008","Couple + C. LE and GT 16","middle vocational","414","0.851867347897254","0.820414394157721","0.883320301636787"
"Daily","2008","Couple + C. LE and GT 16","vocational + Abi","47","0.677923478391538","0.56686198580316","0.788984970979915"
"Daily","2008","Couple + C. LE and GT 16","higher vocational","70","0.748649348332638","0.659522894307762","0.837775802357514"
"Daily","2008","Couple + C. LE and GT 16","higher education","152","0.756490912594318","0.698851740581312","0.814130084607325"
"Min 1x per week","2008","1-pers.-HH","in school","","","",""
"Min 1x per week","2008","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2008","1-pers.-HH","general elemantary","15","","",""
"Min 1x per week","2008","1-pers.-HH","middle vocational","142","0.0877677643705376","0.0738156581804962","0.101719870560579"
"Min 1x per week","2008","1-pers.-HH","vocational + Abi","37","0.172224882758951","0.117668783340476","0.226780982177427"
"Min 1x per week","2008","1-pers.-HH","higher vocational","31","0.134552397271603","0.0864091316096498","0.182695662933556"
"Min 1x per week","2008","1-pers.-HH","higher education","112","0.194036271243491","0.162832670105577","0.225239872381405"
"Min 1x per week","2008","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2008","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2008","(Married) couple without C. ","general elemantary","22","","",""
"Min 1x per week","2008","(Married) couple without C. ","middle vocational","225","0.0643744006224871","0.056488961137738","0.0722598401072361"
"Min 1x per week","2008","(Married) couple without C. ","vocational + Abi","46","0.122573164331366","0.0861838435466934","0.158962485116039"
"Min 1x per week","2008","(Married) couple without C. ","higher vocational","39","0.0978932191193407","0.0729897582080865","0.122796680030595"
"Min 1x per week","2008","(Married) couple without C. ","higher education","230","0.126943286324222","0.111495126185742","0.142391446462702"
"Min 1x per week","2008","Single parent ","in school","7","","",""
"Min 1x per week","2008","Single parent ","inadequately","","","",""
"Min 1x per week","2008","Single parent ","general elemantary","24","","",""
"Min 1x per week","2008","Single parent ","middle vocational","66","0.15527043071214","0.124553296894311","0.18598756452997"
"Min 1x per week","2008","Single parent ","vocational + Abi","9","","",""
"Min 1x per week","2008","Single parent ","higher vocational","4","","",""
"Min 1x per week","2008","Single parent ","higher education","24","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","inadequately","2","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","general elemantary","15","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","middle vocational","187","0.138670292709898","0.121375640197573","0.155964945222222"
"Min 1x per week","2008","Couple + C. LE 16 ","vocational + Abi","60","0.167115704523207","0.126046203287321","0.208185205759092"
"Min 1x per week","2008","Couple + C. LE 16 ","higher vocational","51","0.152102619458269","0.112877872676064","0.191327366240474"
"Min 1x per week","2008","Couple + C. LE 16 ","higher education","229","0.308765779297264","0.276303015756262","0.341228542838267"
"Min 1x per week","2008","Couple + C. GT 16 ","in school","28","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","inadequately","1","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","general elemantary","36","0.0686665207308774","0.0434059676542119","0.0939270738075428"
"Min 1x per week","2008","Couple + C. GT 16 ","middle vocational","193","0.115317645965511","0.100080506716744","0.130554785214279"
"Min 1x per week","2008","Couple + C. GT 16 ","vocational + Abi","21","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","higher vocational","29","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","higher education","116","0.177157942613235","0.146709283195335","0.207606602031134"
"Min 1x per week","2008","Couple + C. LE and GT 16","in school","25","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","inadequately","1","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","general elemantary","13","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","middle vocational","58","0.122788846355704","0.0937297849252179","0.15184790778619"
"Min 1x per week","2008","Couple + C. LE and GT 16","vocational + Abi","14","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","higher vocational","15","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","higher education","46","0.171696011837137","0.121051397388761","0.222340626285513"
"Min 1x per month","2008","1-pers.-HH","in school","1","","",""
"Min 1x per month","2008","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2008","1-pers.-HH","general elemantary","4","","",""
"Min 1x per month","2008","1-pers.-HH","middle vocational","25","","",""
"Min 1x per month","2008","1-pers.-HH","vocational + Abi","6","","",""
"Min 1x per month","2008","1-pers.-HH","higher vocational","1","","",""
"Min 1x per month","2008","1-pers.-HH","higher education","14","","",""
"Min 1x per month","2008","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2008","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2008","(Married) couple without C. ","general elemantary","4","","",""
"Min 1x per month","2008","(Married) couple without C. ","middle vocational","37","0.0102264139751142","0.00699384447814809","0.0134589834720804"
"Min 1x per month","2008","(Married) couple without C. ","vocational + Abi","2","","",""
"Min 1x per month","2008","(Married) couple without C. ","higher vocational","5","","",""
"Min 1x per month","2008","(Married) couple without C. ","higher education","23","","",""
"Min 1x per month","2008","Single parent ","in school","1","","",""
"Min 1x per month","2008","Single parent ","inadequately","","","",""
"Min 1x per month","2008","Single parent ","general elemantary","4","","",""
"Min 1x per month","2008","Single parent ","middle vocational","7","","",""
"Min 1x per month","2008","Single parent ","vocational + Abi","1","","",""
"Min 1x per month","2008","Single parent ","higher vocational","","","",""
"Min 1x per month","2008","Single parent ","higher education","5","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","general elemantary","3","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","middle vocational","28","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","vocational + Abi","5","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","higher vocational","4","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","higher education","19","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","in school","2","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","inadequately","1","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","general elemantary","4","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","middle vocational","23","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","vocational + Abi","3","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","higher vocational","2","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","higher education","12","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","in school","2","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","general elemantary","3","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","middle vocational","6","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","higher vocational","3","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","higher education","4","","",""
"Rarely","2008","1-pers.-HH","in school","","","",""
"Rarely","2008","1-pers.-HH","inadequately","2","","",""
"Rarely","2008","1-pers.-HH","general elemantary","6","","",""
"Rarely","2008","1-pers.-HH","middle vocational","35","0.0268504032559671","0.0188799180991508","0.0348208884127834"
"Rarely","2008","1-pers.-HH","vocational + Abi","6","","",""
"Rarely","2008","1-pers.-HH","higher vocational","8","","",""
"Rarely","2008","1-pers.-HH","higher education","17","","",""
"Rarely","2008","(Married) couple without C. ","in school","","","",""
"Rarely","2008","(Married) couple without C. ","inadequately","1","","",""
"Rarely","2008","(Married) couple without C. ","general elemantary","7","","",""
"Rarely","2008","(Married) couple without C. ","middle vocational","56","0.0160654015609675","0.0120257196954168","0.0201050834265182"
"Rarely","2008","(Married) couple without C. ","vocational + Abi","1","","",""
"Rarely","2008","(Married) couple without C. ","higher vocational","5","","",""
