"pli0083","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2010","no migration background","inadequately","","","","","5"
"Never","2010","no migration background","general elemantary","","","","","5"
"Never","2010","no migration background","middle vocational","","","","","5"
"Never","2010","no migration background","vocational + Abi","","","","","5"
"Never","2010","no migration background","higher vocational","","","","","5"
"Never","2010","no migration background","higher education","","","","","5"
"Rarely","2010","indirect migration background","middle vocational","","","","","4"
"Rarely","2010","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2010","indirect migration background","higher vocational","","","","","4"
"Rarely","2010","indirect migration background","higher education","","","","","4"
"Rarely","2010","indirect migration background","in school","","","","","4"
"Rarely","2010","indirect migration background","inadequately","","","","","4"
"Rarely","2010","indirect migration background","general elemantary","","","","","4"
"Rarely","2010","direct migration background","in school","","","","","4"
"Rarely","2010","direct migration background","inadequately","","","","","4"
"Rarely","2010","direct migration background","general elemantary","","","","","4"
"Rarely","2010","direct migration background","middle vocational","","","","","4"
"Rarely","2010","direct migration background","vocational + Abi","","","","","4"
"Rarely","2010","direct migration background","higher vocational","","","","","4"
"Rarely","2010","direct migration background","higher education","","","","","4"
"Rarely","2010","no migration background","in school","","","","","4"
"Rarely","2010","no migration background","general elemantary","","","","","4"
"Rarely","2010","no migration background","higher vocational","","","","","4"
"Rarely","2010","no migration background","higher education","","","","","4"
"Rarely","2010","no migration background","inadequately","","","","","4"
"Rarely","2010","no migration background","middle vocational","","","","","4"
"Rarely","2010","no migration background","vocational + Abi","","","","","4"
"Daily","2011","indirect migration background","in school","","","","","1"
"Daily","2011","indirect migration background","inadequately","","","","","1"
"Daily","2011","indirect migration background","general elemantary","","","","","1"
"Daily","2011","indirect migration background","middle vocational","","","","","1"
"Daily","2011","indirect migration background","vocational + Abi","","","","","1"
"Daily","2011","indirect migration background","higher vocational","","","","","1"
"Daily","2011","indirect migration background","higher education","","","","","1"
"Daily","2011","direct migration background","vocational + Abi","","","","","1"
"Daily","2011","direct migration background","higher vocational","","","","","1"
"Daily","2011","direct migration background","higher education","","","","","1"
"Daily","2011","direct migration background","in school","","","","","1"
"Daily","2011","direct migration background","inadequately","","","","","1"
"Daily","2011","direct migration background","general elemantary","","","","","1"
"Daily","2011","direct migration background","middle vocational","","","","","1"
"Daily","2011","no migration background","in school","","","","","1"
"Daily","2011","no migration background","vocational + Abi","","","","","1"
"Daily","2011","no migration background","higher vocational","","","","","1"
"Daily","2011","no migration background","higher education","","","","","1"
"Daily","2011","no migration background","general elemantary","","","","","1"
"Daily","2011","no migration background","middle vocational","","","","","1"
"Daily","2011","no migration background","inadequately","","","","","1"
"Min 1x per month","2011","direct migration background","in school","","","","","3"
"Min 1x per month","2011","direct migration background","inadequately","","","","","3"
"Min 1x per month","2011","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2011","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2011","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2011","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2011","direct migration background","higher education","","","","","3"
