"plh0178","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2002","Lower Saxony","Urban Area","42","0.040316268891746","0.028215323454642","0.0524172143288501","3"
"3 on Scale 1 to 10","2002","Lower Saxony","Rural Area","50","0.0587424271167644","0.043875658500027","0.0736091957335017","3"
"3 on Scale 1 to 10","2002","Bremen","Urban Area","8","","","","3"
"3 on Scale 1 to 10","2002","Bremen","Rural Area","","","","","3"
"3 on Scale 1 to 10","2002","North Rhine-Westphalia","Urban Area","190","0.0392349106506188","0.0337181922872528","0.0447516290139847","3"
"3 on Scale 1 to 10","2002","North Rhine-Westphalia","Rural Area","2","","","","3"
"3 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Rural Area","20","","","","3"
"3 on Scale 1 to 10","2002","Baden-Württemberg","Urban Area","131","0.0477605881464968","0.0394800933518706","0.056041082941123","3"
"3 on Scale 1 to 10","2002","Baden-Württemberg","Rural Area","16","","","","3"
"3 on Scale 1 to 10","2002","Bavaria","Urban Area","57","0.0360630942787445","0.0269501048491406","0.0451760837083484","3"
"3 on Scale 1 to 10","2002","Berlin","Urban Area","37","0.0487428017462969","0.0340936233661913","0.0633919801264024","3"
"3 on Scale 1 to 10","2002","Berlin","Rural Area","","","","","3"
"3 on Scale 1 to 10","2002","Bavaria","Rural Area","58","0.0398006169298543","0.0303594232999684","0.0492418105597403","3"
"4 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Rural Area","17","","","","4"
"4 on Scale 1 to 10","2002","Brandenburg","Rural Area","55","0.0517894400265947","0.0372713470026528","0.0663075330505366","4"
"4 on Scale 1 to 10","2002","Saxony","Rural Area","44","0.0450314406292167","0.0311313545133233","0.0589315267451101","4"
"4 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Urban Area","4","","","","4"
"4 on Scale 1 to 10","2002","Brandenburg","Urban Area","5","","","","4"
"4 on Scale 1 to 10","2002","Saxony","Urban Area","33","0.0337540839242873","0.021192487441593","0.0463156804069816","4"
"4 on Scale 1 to 10","2002","Berlin","Urban Area","62","0.0722602271902616","0.0546456674072752","0.089874786973248","4"
"4 on Scale 1 to 10","2002","Berlin","Rural Area","","","","","4"
"4 on Scale 1 to 10","2002","Saxony-Anhalt","Urban Area","11","","","","4"
"4 on Scale 1 to 10","2002","Saxony-Anhalt","Rural Area","25","","","","4"
"4 on Scale 1 to 10","2002","Thuringia","Urban Area","20","","","","4"
"4 on Scale 1 to 10","2002","Thuringia","Rural Area","47","0.0633876291185095","0.0450604593502596","0.0817147988867595","4"
"4 on Scale 1 to 10","2002","Baden-Württemberg","Urban Area","179","0.0617273553416295","0.0523829484358224","0.0710717622474366","4"
"4 on Scale 1 to 10","2002","Baden-Württemberg","Rural Area","10","","","","4"
"4 on Scale 1 to 10","2002","Bavaria","Urban Area","59","0.0360739213056442","0.0269596151938307","0.0451882274174578","4"
"4 on Scale 1 to 10","2002","Bavaria","Rural Area","78","0.0455769920407246","0.0355043228426928","0.0556496612387563","4"
"4 on Scale 1 to 10","2002","Schleswig-Holstein","Rural Area","15","","","","4"
"4 on Scale 1 to 10","2002","Hamburg","Urban Area","19","","","","4"
"4 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Rural Area","15","","","","4"
"4 on Scale 1 to 10","2002","Schleswig-Holstein","Urban Area","15","","","","4"
"4 on Scale 1 to 10","2002","Hesse","Urban Area","78","0.064689687972057","0.0515096875621568","0.0778696883819572","4"
"4 on Scale 1 to 10","2002","Hesse","Rural Area","14","","","","4"
"4 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Urban Area","51","0.0454231980041952","0.0327433950394874","0.058103000968903","4"
"4 on Scale 1 to 10","2002","North Rhine-Westphalia","Urban Area","222","0.0442358624431831","0.0383933655919283","0.0500783592944379","4"
"4 on Scale 1 to 10","2002","North Rhine-Westphalia","Rural Area","2","","","","4"
"4 on Scale 1 to 10","2002","Hamburg","Rural Area","","","","","4"
"4 on Scale 1 to 10","2002","Lower Saxony","Urban Area","52","0.0495698688911069","0.0362167088837079","0.0629230288985059","4"
"4 on Scale 1 to 10","2002","Lower Saxony","Rural Area","40","0.0433391494626046","0.0304653840821329","0.0562129148430764","4"
"4 on Scale 1 to 10","2002","Bremen","Urban Area","7","","","","4"
"4 on Scale 1 to 10","2002","Bremen","Rural Area","","","","","4"
"5 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Urban Area","9","","","","5"
"5 on Scale 1 to 10","2002","Brandenburg","Urban Area","14","","","","5"
"5 on Scale 1 to 10","2002","Brandenburg","Rural Area","103","0.115958771553107","0.0949826768073436","0.136934866298871","5"
"5 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Rural Area","44","0.0852235415454513","0.0592229333696711","0.111224149721231","5"
"5 on Scale 1 to 10","2002","Saxony","Urban Area","101","0.133816966549471","0.110136063133011","0.157497869965931","5"
"5 on Scale 1 to 10","2002","Saxony","Rural Area","110","0.115728901732683","0.0942862414627731","0.137171562002593","5"
"5 on Scale 1 to 10","2002","Saxony-Anhalt","Urban Area","32","0.115367946612212","0.075924783301348","0.154811109923076","5"
"5 on Scale 1 to 10","2002","Berlin","Rural Area","","","","","5"
"5 on Scale 1 to 10","2002","Saxony-Anhalt","Rural Area","74","0.0987615919798858","0.0769241180255578","0.120599065934214","5"
"5 on Scale 1 to 10","2002","Thuringia","Urban Area","30","0.0997501725734153","0.0652010103351161","0.134299334811714","5"
"5 on Scale 1 to 10","2002","Thuringia","Rural Area","76","0.102566227446502","0.0797461770459037","0.1253862778471","5"
"5 on Scale 1 to 10","2002","Bavaria","Urban Area","183","0.109183015177638","0.093939790356521","0.124426239998755","5"
"5 on Scale 1 to 10","2002","Bavaria","Rural Area","160","0.0912467465635552","0.0773397619224362","0.105153731204674","5"
"5 on Scale 1 to 10","2002","Berlin","Urban Area","95","0.123324916066356","0.100955544114119","0.145694288018592","5"
"5 on Scale 1 to 10","2002","Baden-Württemberg","Urban Area","327","0.120459870101039","0.107821315642375","0.133098424559704","5"
"5 on Scale 1 to 10","2002","Baden-Württemberg","Rural Area","36","0.140799155653206","0.0980252797120864","0.183573031594325","5"
"5 on Scale 1 to 10","2002","Hesse","Rural Area","46","0.125955084581262","0.0885337435477589","0.163376425614766","5"
"5 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Urban Area","107","0.095014436345509","0.0771584503280232","0.112870422362995","5"
"5 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Rural Area","40","0.100664312712094","0.0685877058825778","0.132740919541611","5"
"5 on Scale 1 to 10","2002","Schleswig-Holstein","Urban Area","30","0.117272950524099","0.0812234276410874","0.153322473407111","5"
"5 on Scale 1 to 10","2002","Schleswig-Holstein","Rural Area","50","0.110807592358246","0.0806076110010181","0.141007573715475","5"
"5 on Scale 1 to 10","2002","Hamburg","Urban Area","28","","","","5"
"5 on Scale 1 to 10","2002","Hesse","Urban Area","159","0.108211391753906","0.0915662504683721","0.12485653303944","5"
"5 on Scale 1 to 10","2002","Hamburg","Rural Area","","","","","5"
"5 on Scale 1 to 10","2002","Lower Saxony","Urban Area","96","0.0966020981834326","0.0784282084661962","0.114775987900669","5"
"5 on Scale 1 to 10","2002","Lower Saxony","Rural Area","109","0.122205059501435","0.101497566309536","0.142912552693334","5"
"5 on Scale 1 to 10","2002","Bremen","Urban Area","19","","","","5"
"5 on Scale 1 to 10","2002","North Rhine-Westphalia","Urban Area","491","0.102525324956753","0.0939062124305059","0.111144437482999","5"
"5 on Scale 1 to 10","2002","North Rhine-Westphalia","Rural Area","9","","","","5"
"5 on Scale 1 to 10","2002","Bremen","Rural Area","","","","","5"
"6 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Urban Area","8","","","","6"
"6 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Rural Area","54","0.117964601223619","0.087927011062841","0.148002191384397","6"
"6 on Scale 1 to 10","2002","Saxony","Urban Area","106","0.136614928629879","0.112726411763834","0.160503445495923","6"
"6 on Scale 1 to 10","2002","Saxony","Rural Area","102","0.10461148516542","0.0840970068527458","0.125125963478093","6"
"6 on Scale 1 to 10","2002","Saxony-Anhalt","Urban Area","20","","","","6"
"6 on Scale 1 to 10","2002","Brandenburg","Urban Area","6","","","","6"
"6 on Scale 1 to 10","2002","Brandenburg","Rural Area","100","0.114366644151616","0.0935162991790873","0.135216989124145","6"
"6 on Scale 1 to 10","2002","Bavaria","Rural Area","166","0.0972854537905703","0.082973449219067","0.111597458362074","6"
"6 on Scale 1 to 10","2002","Berlin","Urban Area","93","0.095265549861638","0.0752928144909","0.115238285232376","6"
"6 on Scale 1 to 10","2002","Berlin","Rural Area","","","","","6"
"6 on Scale 1 to 10","2002","Thuringia","Rural Area","93","0.145296380923749","0.11879012579775","0.171802636049747","6"
"6 on Scale 1 to 10","2002","Bavaria","Urban Area","180","0.083512678729605","0.0699905674205548","0.0970347900386552","6"
"6 on Scale 1 to 10","2002","Saxony-Anhalt","Rural Area","66","0.0978328787713943","0.0760871269391137","0.119578630603675","6"
"6 on Scale 1 to 10","2002","Thuringia","Urban Area","40","0.126021527058434","0.0877591535941992","0.164283900522669","6"
"6 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Urban Area","106","0.110966158072656","0.0918402248624354","0.130092091282877","6"
"6 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Rural Area","49","0.163510225816321","0.124083336092875","0.202937115539768","6"
"6 on Scale 1 to 10","2002","Baden-Württemberg","Urban Area","291","0.105117745936007","0.0932089090461187","0.117026582825895","6"
"6 on Scale 1 to 10","2002","Baden-Württemberg","Rural Area","31","0.124489361919744","0.0838891718344649","0.165089552005024","6"
"6 on Scale 1 to 10","2002","Schleswig-Holstein","Urban Area","36","0.101125219048279","0.0673446692711376","0.13490576882542","6"
"6 on Scale 1 to 10","2002","Schleswig-Holstein","Rural Area","34","0.0604814939987085","0.0375470631277186","0.0834159248696984","6"
"6 on Scale 1 to 10","2002","Hamburg","Urban Area","25","","","","6"
"6 on Scale 1 to 10","2002","Hamburg","Rural Area","","","","","6"
"6 on Scale 1 to 10","2002","Hesse","Urban Area","131","0.102149480735181","0.0859224097857157","0.118376551684647","6"
"6 on Scale 1 to 10","2002","Hesse","Rural Area","31","0.0966886581664531","0.0633574452581593","0.130019871074747","6"
"6 on Scale 1 to 10","2002","Lower Saxony","Rural Area","85","0.0862852935753341","0.0685327701155444","0.104037817035124","6"
"6 on Scale 1 to 10","2002","North Rhine-Westphalia","Rural Area","17","","","","6"
"6 on Scale 1 to 10","2002","Bremen","Rural Area","","","","","6"
"6 on Scale 1 to 10","2002","Lower Saxony","Urban Area","104","0.114489377843965","0.0949011766927716","0.134077578995159","6"
"6 on Scale 1 to 10","2002","North Rhine-Westphalia","Urban Area","478","0.0984354634894653","0.0899707925934152","0.106900134385515","6"
"6 on Scale 1 to 10","2002","Bremen","Urban Area","14","","","","6"
"7 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Urban Area","150","0.146385922507941","0.12486065018095","0.167911194834932","7"
"7 on Scale 1 to 10","2002","Hesse","Urban Area","200","0.138102212797785","0.119615987747404","0.156588437848166","7"
"7 on Scale 1 to 10","2002","Hesse","Rural Area","54","0.145890354954278","0.106078288245761","0.185702421662794","7"
"7 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Rural Area","54","0.145082729350485","0.107537077848275","0.182628380852695","7"
"7 on Scale 1 to 10","2002","Baden-Württemberg","Urban Area","416","0.161193482845142","0.14691595497014","0.175471010720144","7"
"7 on Scale 1 to 10","2002","Baden-Württemberg","Rural Area","34","0.0978483452272585","0.061310094597349","0.134386595857168","7"
"7 on Scale 1 to 10","2002","Bavaria","Urban Area","284","0.175482209107869","0.156890400889639","0.1940740173261","7"
"7 on Scale 1 to 10","2002","Brandenburg","Urban Area","8","","","","7"
"7 on Scale 1 to 10","2002","Brandenburg","Rural Area","176","0.203146997428764","0.176787878843159","0.229506116014369","7"
"7 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Urban Area","8","","","","7"
"7 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Rural Area","72","0.151564028517969","0.118171151764377","0.18495690527156","7"
"7 on Scale 1 to 10","2002","Saxony","Urban Area","127","0.147664602338974","0.122988230691409","0.172340973986538","7"
"7 on Scale 1 to 10","2002","Saxony","Rural Area","143","0.162487383361965","0.137760434239874","0.187214332484056","7"
"7 on Scale 1 to 10","2002","Saxony-Anhalt","Urban Area","55","0.236650136148753","0.184173859107699","0.289126413189807","7"
"7 on Scale 1 to 10","2002","Saxony-Anhalt","Rural Area","134","0.172663029219292","0.14499810995769","0.200327948480893","7"
"7 on Scale 1 to 10","2002","Thuringia","Rural Area","129","0.175038160494652","0.14645590453825","0.203620416451054","7"
"7 on Scale 1 to 10","2002","Thuringia","Urban Area","39","0.115655411256222","0.0787837326458657","0.152527089866579","7"
"7 on Scale 1 to 10","2002","Bavaria","Rural Area","263","0.156922619295387","0.139356420855777","0.174488817734998","7"
"7 on Scale 1 to 10","2002","Berlin","Urban Area","139","0.176379848362094","0.15045017718967","0.202309519534518","7"
"7 on Scale 1 to 10","2002","Berlin","Rural Area","","","","","7"
"7 on Scale 1 to 10","2002","Schleswig-Holstein","Rural Area","81","0.182347997580545","0.145197999618301","0.21949799554279","7"
"7 on Scale 1 to 10","2002","Schleswig-Holstein","Urban Area","62","0.18181805044937","0.138603418042956","0.225032682855784","7"
"7 on Scale 1 to 10","2002","North Rhine-Westphalia","Urban Area","759","0.159883251070372","0.149469500313925","0.17029700182682","7"
"7 on Scale 1 to 10","2002","Bremen","Urban Area","26","","","","7"
"7 on Scale 1 to 10","2002","Bremen","Rural Area","","","","","7"
"7 on Scale 1 to 10","2002","North Rhine-Westphalia","Rural Area","30","0.315531556778225","0.230961385220528","0.400101728335922","7"
"7 on Scale 1 to 10","2002","Lower Saxony","Rural Area","142","0.130693920494059","0.109383086375618","0.1520047546125","7"
"7 on Scale 1 to 10","2002","Hamburg","Urban Area","47","0.137000448718803","0.0998455209115078","0.174155376526097","7"
"7 on Scale 1 to 10","2002","Hamburg","Rural Area","","","","","7"
"7 on Scale 1 to 10","2002","Lower Saxony","Urban Area","143","0.133779854352225","0.112837545063181","0.154722163641268","7"
"8 on Scale 1 to 10","2002","Brandenburg","Urban Area","14","","","","8"
"8 on Scale 1 to 10","2002","Brandenburg","Rural Area","201","0.210645033095613","0.183930452649479","0.237359613541748","8"
"8 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Urban Area","24","","","","8"
"8 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Rural Area","107","0.274164922226828","0.232624476844886","0.31570536760877","8"
"8 on Scale 1 to 10","2002","Saxony","Urban Area","179","0.224725109340659","0.195692137075945","0.253758081605372","8"
"8 on Scale 1 to 10","2002","Saxony","Rural Area","205","0.239285913589835","0.210688001331763","0.267883825847907","8"
"8 on Scale 1 to 10","2002","Saxony-Anhalt","Urban Area","64","0.300060509652864","0.243477962971451","0.356643056334277","8"
"8 on Scale 1 to 10","2002","Saxony-Anhalt","Rural Area","182","0.25099612252463","0.21925925548636","0.2827329895629","8"
"8 on Scale 1 to 10","2002","Thuringia","Urban Area","59","0.217543793398066","0.169977146471616","0.265110440324515","8"
"8 on Scale 1 to 10","2002","Thuringia","Rural Area","135","0.202944600959015","0.17269315005679","0.233196051861239","8"
"8 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Rural Area","92","0.273138681084731","0.225637202981713","0.320640159187748","8"
"8 on Scale 1 to 10","2002","Baden-Württemberg","Urban Area","529","0.20540564473932","0.189719099581013","0.221092189897626","8"
"8 on Scale 1 to 10","2002","Baden-Württemberg","Rural Area","52","0.186468198030587","0.138569811201362","0.234366584859812","8"
"8 on Scale 1 to 10","2002","Bavaria","Urban Area","355","0.222421671729865","0.202095027164906","0.242748316294823","8"
"8 on Scale 1 to 10","2002","Bavaria","Rural Area","353","0.192168518389769","0.173140095299515","0.211196941480022","8"
"8 on Scale 1 to 10","2002","Berlin","Urban Area","191","0.232883522582557","0.204128806667235","0.261638238497879","8"
"8 on Scale 1 to 10","2002","Berlin","Rural Area","","","","","8"
"8 on Scale 1 to 10","2002","Hesse","Urban Area","302","0.214073073839159","0.192094872837781","0.236051274840537","8"
