"hlf0001_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","2003","Full Time","middle vocational","103","0.0240895356893422","0.0194901035491535","0.028688967829531"
"Sub-Tenant","2003","Full Time","vocational + Abi","15","","",""
"Sub-Tenant","2003","Full Time","higher vocational","4","","",""
"Sub-Tenant","2003","Full Time","higher education","22","","",""
"Sub-Tenant","2003","Part Time","in school","","","",""
"Sub-Tenant","2003","Part Time","inadequately","","","",""
"Sub-Tenant","2003","Part Time","general elemantary","10","","",""
"Sub-Tenant","2003","Part Time","middle vocational","47","0.0252860104724617","0.0193698054924075","0.0312022154525158"
"Sub-Tenant","2003","Part Time","vocational + Abi","14","","",""
"Sub-Tenant","2003","Part Time","higher vocational","9","","",""
"Sub-Tenant","2003","Part Time","higher education","15","","",""
"Sub-Tenant","2003","Not Working","in school","6","","",""
"Sub-Tenant","2003","Not Working","inadequately","6","","",""
"Sub-Tenant","2003","Not Working","general elemantary","38","0.0357448290446903","0.0263559071743771","0.0451337509150034"
"Sub-Tenant","2003","Not Working","middle vocational","56","0.0157718258864482","0.0120051584333932","0.0195384933395031"
"Sub-Tenant","2003","Not Working","vocational + Abi","5","","",""
"Sub-Tenant","2003","Not Working","higher vocational","6","","",""
"Sub-Tenant","2003","Not Working","higher education","11","","",""
"Owner","2003","Full Time","in school","1","","",""
"Owner","2003","Full Time","inadequately","14","","",""
"Owner","2003","Full Time","general elemantary","260","0.335421195970526","0.299069131278364","0.371773260662688"
"Owner","2003","Full Time","middle vocational","2182","0.459049529116944","0.444101169463044","0.473997888770844"
"Owner","2003","Full Time","vocational + Abi","240","0.348601118982171","0.308703617063313","0.388498620901029"
"Owner","2003","Full Time","higher vocational","505","0.535907165479524","0.501835341227413","0.569978989731636"
"Owner","2003","Full Time","higher education","1544","0.503655194348463","0.484095159258064","0.523215229438862"
"Owner","2003","Part Time","in school","78","0.630579165126323","0.542747807104895","0.718410523147751"
"Owner","2003","Part Time","inadequately","11","","",""
"Owner","2003","Part Time","general elemantary","251","0.351512011795691","0.31383932784165","0.389184695749731"
"Owner","2003","Part Time","middle vocational","1453","0.494109834518127","0.475268818288275","0.512950850747979"
"Owner","2003","Part Time","vocational + Abi","171","0.48032753044182","0.425926242633205","0.534728818250435"
"Owner","2003","Part Time","higher vocational","223","0.561044497981209","0.511409114543963","0.610679881418454"
"Owner","2003","Part Time","higher education","539","0.51462859375659","0.481738104674922","0.547519082838257"
"Owner","2003","Not Working","in school","332","0.579458861693694","0.536232888927641","0.622684834459747"
"Owner","2003","Not Working","inadequately","26","","",""
"Owner","2003","Not Working","general elemantary","700","0.45460353430591","0.429421797049691","0.479785271562129"
"Owner","2003","Not Working","middle vocational","2263","0.500260970525913","0.485144919780508","0.515377021271319"
"Owner","2003","Not Working","vocational + Abi","164","0.508859150520429","0.451519044961325","0.566199256079534"
"Owner","2003","Not Working","higher vocational","272","0.528958282374808","0.484625600216041","0.573290964533576"
"Owner","2003","Not Working","higher education","593","0.523650836029699","0.492253083447808","0.555048588611589"
"Nursing Home/Retirement Community","2003","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2003","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2003","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2003","Full Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","2003","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2003","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2003","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","2003","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2003","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","2003","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2003","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","2003","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2003","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2003","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2003","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2003","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","2003","Not Working","general elemantary","10","","",""
"Nursing Home/Retirement Community","2003","Not Working","middle vocational","17","","",""
"Nursing Home/Retirement Community","2003","Not Working","vocational + Abi","1","","",""
"Nursing Home/Retirement Community","2003","Not Working","higher vocational","2","","",""
"Nursing Home/Retirement Community","2003","Not Working","higher education","3","","",""
"Tenant","2003","Full Time","in school","","","",""
"Tenant","2003","Full Time","inadequately","","","",""
"Tenant","2003","Full Time","general elemantary","","","",""
"Tenant","2003","Full Time","middle vocational","","","",""
"Tenant","2003","Full Time","vocational + Abi","","","",""
"Tenant","2003","Full Time","higher vocational","","","",""
"Tenant","2003","Full Time","higher education","","","",""
"Tenant","2003","Part Time","in school","","","",""
"Tenant","2003","Part Time","inadequately","","","",""
"Tenant","2003","Part Time","general elemantary","","","",""
"Tenant","2003","Part Time","middle vocational","","","",""
"Tenant","2003","Part Time","vocational + Abi","","","",""
"Tenant","2003","Part Time","higher vocational","","","",""
"Tenant","2003","Part Time","higher education","","","",""
"Tenant","2003","Not Working","in school","","","",""
"Tenant","2003","Not Working","inadequately","","","",""
"Tenant","2003","Not Working","general elemantary","","","",""
"Tenant","2003","Not Working","middle vocational","","","",""
"Tenant","2003","Not Working","vocational + Abi","","","",""
"Tenant","2003","Not Working","higher vocational","","","",""
"Tenant","2003","Not Working","higher education","","","",""
"Main Tenant","2004","Full Time","in school","","","",""
"Main Tenant","2004","Full Time","inadequately","36","0.726467438440946","0.60530750890421","0.847627367977681"
"Main Tenant","2004","Full Time","general elemantary","335","0.602027059880048","0.563023416076769","0.641030703683328"
"Main Tenant","2004","Full Time","middle vocational","1895","0.516892547739564","0.501421980475353","0.532363115003774"
"Main Tenant","2004","Full Time","vocational + Abi","287","0.607163955724353","0.565934047896422","0.648393863552284"
"Main Tenant","2004","Full Time","higher vocational","296","0.420541426246966","0.386608727113759","0.454474125380173"
"Main Tenant","2004","Full Time","higher education","873","0.475526729969651","0.455488377197832","0.495565082741469"
"Main Tenant","2004","Part Time","in school","22","","",""
"Main Tenant","2004","Part Time","inadequately","38","0.842655235316326","0.741726646926763","0.943583823705889"
"Main Tenant","2004","Part Time","general elemantary","315","0.648292592046368","0.608566313178779","0.688018870913957"
"Main Tenant","2004","Part Time","middle vocational","1191","0.502823770413927","0.48379440045469","0.521853140373163"
"Main Tenant","2004","Part Time","vocational + Abi","155","0.526899083386336","0.473906936106907","0.579891230665764"
"Main Tenant","2004","Part Time","higher vocational","127","0.425417173787925","0.373018672231521","0.477815675344328"
"Main Tenant","2004","Part Time","higher education","347","0.493307074550309","0.461123126678655","0.525491022421964"
"Main Tenant","2004","Not Working","in school","180","0.402412660752391","0.361279860024082","0.443545461480699"
"Main Tenant","2004","Not Working","inadequately","123","0.766780206396993","0.699991061888692","0.833569350905294"
"Main Tenant","2004","Not Working","general elemantary","751","0.531404203546409","0.505648278783474","0.557160128309343"
"Main Tenant","2004","Not Working","middle vocational","1846","0.478166227296073","0.463033959449046","0.4932984951431"
"Main Tenant","2004","Not Working","vocational + Abi","126","0.501129191147359","0.443282830689344","0.558975551605373"
"Main Tenant","2004","Not Working","higher vocational","209","0.420975479352035","0.37739404603801","0.46455691266606"
"Main Tenant","2004","Not Working","higher education","383","0.472337837184767","0.441364559557454","0.50331111481208"
"Sub-Tenant","2004","Full Time","in school","","","",""
"Sub-Tenant","2004","Full Time","inadequately","","","",""
"Sub-Tenant","2004","Full Time","general elemantary","12","","",""
"Sub-Tenant","2004","Full Time","middle vocational","84","0.0284113893841521","0.0232677361983477","0.0335550425699565"
"Sub-Tenant","2004","Full Time","vocational + Abi","13","","",""
"Sub-Tenant","2004","Full Time","higher vocational","11","","",""
"Sub-Tenant","2004","Full Time","higher education","32","0.0184916367047352","0.0130859913489214","0.023897282060549"
"Sub-Tenant","2004","Part Time","in school","1","","",""
"Sub-Tenant","2004","Part Time","inadequately","1","","",""
"Sub-Tenant","2004","Part Time","general elemantary","18","","",""
"Sub-Tenant","2004","Part Time","middle vocational","52","0.019210672157601","0.0139864639492991","0.0244348803659029"
"Sub-Tenant","2004","Part Time","vocational + Abi","7","","",""
"Sub-Tenant","2004","Part Time","higher vocational","8","","",""
"Sub-Tenant","2004","Part Time","higher education","12","","",""
"Sub-Tenant","2004","Not Working","in school","2","","",""
"Sub-Tenant","2004","Not Working","inadequately","2","","",""
"Sub-Tenant","2004","Not Working","general elemantary","27","","",""
"Sub-Tenant","2004","Not Working","middle vocational","62","0.0191996112959745","0.0150425635578483","0.0233566590341007"
"Sub-Tenant","2004","Not Working","vocational + Abi","2","","",""
"Sub-Tenant","2004","Not Working","higher vocational","3","","",""
"Sub-Tenant","2004","Not Working","higher education","6","","",""
"Owner","2004","Full Time","in school","1","","",""
"Owner","2004","Full Time","inadequately","16","","",""
"Owner","2004","Full Time","general elemantary","258","0.363252459617607","0.324929563357364","0.40157535587785"
"Owner","2004","Full Time","middle vocational","2028","0.454672547002542","0.439256881379238","0.470088212625845"
"Owner","2004","Full Time","vocational + Abi","239","0.363589112494778","0.322979584301653","0.404198640687903"
"Owner","2004","Full Time","higher vocational","506","0.56213967737694","0.528036665630506","0.596242689123374"
"Owner","2004","Full Time","higher education","1481","0.505981633325614","0.485920669471562","0.526042597179666"
"Owner","2004","Part Time","in school","69","0.611247130434099","0.511637942875216","0.710856317992981"
"Owner","2004","Part Time","inadequately","11","","",""
"Owner","2004","Part Time","general elemantary","222","0.32291195716943","0.284010467246058","0.361813447092802"
"Owner","2004","Part Time","middle vocational","1407","0.477788009603822","0.458777122878335","0.496798896329309"
