"plh0206i05","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2015","indirect migration background","inadequately","8","","",""
"3 on scale 1-7 ","2015","indirect migration background","general elemantary","42","0.189886088779119","0.146980368771984","0.232791808786253"
"3 on scale 1-7 ","2015","indirect migration background","middle vocational","118","0.170932201287303","0.142700002348894","0.199164400225712"
"3 on scale 1-7 ","2015","indirect migration background","vocational + Abi","11","","",""
"3 on scale 1-7 ","2015","indirect migration background","higher vocational","8","","",""
"3 on scale 1-7 ","2015","indirect migration background","higher education","44","0.150963496587952","0.107695242511791","0.194231750664113"
"4 on scale 1-7","2015","no migration background","in school","40","0.130656990872385","0.0860207160790007","0.175293265665769"
"4 on scale 1-7","2015","no migration background","inadequately","27","","",""
"4 on scale 1-7","2015","no migration background","general elemantary","223","0.147668074159879","0.130338701681568","0.16499744663819"
"4 on scale 1-7","2015","no migration background","middle vocational","1575","0.165508968475856","0.158059234792564","0.172958702159149"
"4 on scale 1-7","2015","no migration background","vocational + Abi","219","0.193162819919862","0.171163059006223","0.215162580833501"
"4 on scale 1-7","2015","no migration background","higher vocational","226","0.14654871527177","0.127869376573846","0.165228053969695"
"4 on scale 1-7","2015","no migration background","higher education","603","0.134043786814019","0.124296267050357","0.143791306577682"
"4 on scale 1-7","2015","direct migration background","in school","3","","",""
"4 on scale 1-7","2015","direct migration background","inadequately","48","0.222640555946531","0.176255089329465","0.269026022563597"
"4 on scale 1-7","2015","direct migration background","general elemantary","155","0.154590014072583","0.132149907408458","0.177030120736708"
"4 on scale 1-7","2015","direct migration background","middle vocational","253","0.148765533665827","0.13282732662729","0.164703740704363"
"4 on scale 1-7","2015","direct migration background","vocational + Abi","100","0.158292312487989","0.13296686055646","0.183617764419519"
"4 on scale 1-7","2015","direct migration background","higher vocational","19","","",""
"4 on scale 1-7","2015","direct migration background","higher education","173","0.116964519037059","0.100496472913067","0.133432565161051"
"4 on scale 1-7","2015","indirect migration background","in school","17","","",""
"4 on scale 1-7","2015","indirect migration background","inadequately","6","","",""
"4 on scale 1-7","2015","indirect migration background","general elemantary","51","0.132825715678676","0.0956987161593129","0.169952715198038"
"4 on scale 1-7","2015","indirect migration background","middle vocational","99","0.180825436811223","0.151961489058702","0.209689384563743"
"4 on scale 1-7","2015","indirect migration background","vocational + Abi","17","","",""
"4 on scale 1-7","2015","indirect migration background","higher vocational","13","","",""
"4 on scale 1-7","2015","indirect migration background","higher education","35","0.148059383453657","0.105136108826168","0.190982658081145"
"5 on scale 1-7","2015","no migration background","in school","25","","",""
"5 on scale 1-7","2015","no migration background","inadequately","19","","",""
"5 on scale 1-7","2015","no migration background","general elemantary","157","0.0855137127289951","0.0718539978906237","0.0991734275673666"
"5 on scale 1-7","2015","no migration background","middle vocational","859","0.0921460996823204","0.0863482679696495","0.0979439313949914"
"5 on scale 1-7","2015","no migration background","vocational + Abi","104","0.106857678715238","0.0896419090511679","0.124073448379308"
"5 on scale 1-7","2015","no migration background","higher vocational","116","0.094442246010656","0.078996021210932","0.10988847081038"
"5 on scale 1-7","2015","no migration background","higher education","309","0.0725041149336195","0.065084862678474","0.079923367188765"
"5 on scale 1-7","2015","direct migration background","in school","6","","",""
"5 on scale 1-7","2015","direct migration background","inadequately","20","","",""
"5 on scale 1-7","2015","direct migration background","general elemantary","79","0.0668622095724762","0.051357495450299","0.0823669236946535"
"5 on scale 1-7","2015","direct migration background","middle vocational","145","0.0718547712087121","0.0602883374343609","0.0834212049830633"
"5 on scale 1-7","2015","direct migration background","vocational + Abi","54","0.0778662717799205","0.0592746065971177","0.0964579369627232"
"5 on scale 1-7","2015","direct migration background","higher vocational","7","","",""
"5 on scale 1-7","2015","direct migration background","higher education","109","0.0725013098020631","0.0592134356370758","0.0857891839670504"
"5 on scale 1-7","2015","indirect migration background","in school","10","","",""
"5 on scale 1-7","2015","indirect migration background","inadequately","1","","",""
"5 on scale 1-7","2015","indirect migration background","general elemantary","27","","",""
"5 on scale 1-7","2015","indirect migration background","middle vocational","54","0.0767778988520034","0.0568110768264955","0.0967447208775113"
"5 on scale 1-7","2015","indirect migration background","vocational + Abi","8","","",""
"5 on scale 1-7","2015","indirect migration background","higher vocational","1","","",""
"5 on scale 1-7","2015","indirect migration background","higher education","17","","",""
"6 on scale 1-7","2015","no migration background","in school","14","","",""
"6 on scale 1-7","2015","no migration background","inadequately","10","","",""
"6 on scale 1-7","2015","no migration background","general elemantary","117","0.0802754734165875","0.0670028896554336","0.0935480571777414"
"6 on scale 1-7","2015","no migration background","middle vocational","579","0.0666957299974578","0.0616944659243597","0.0716969940705559"
"6 on scale 1-7","2015","no migration background","vocational + Abi","40","0.0345413920248201","0.0243648556658425","0.0447179283837976"
"6 on scale 1-7","2015","no migration background","higher vocational","61","0.0441810710907436","0.0333271401362773","0.0550350020452098"
"6 on scale 1-7","2015","no migration background","higher education","128","0.0281100092342077","0.0233810903694098","0.0328389280990056"
"6 on scale 1-7","2015","direct migration background","in school","2","","",""
"6 on scale 1-7","2015","direct migration background","inadequately","18","","",""
"6 on scale 1-7","2015","direct migration background","general elemantary","47","0.0296195217275843","0.0190960131797615","0.0401430302754072"
"6 on scale 1-7","2015","direct migration background","middle vocational","108","0.0641096642186006","0.053138873401857","0.0750804550353441"
"6 on scale 1-7","2015","direct migration background","vocational + Abi","35","0.0559579137701294","0.0400111309102818","0.071904696629977"
"6 on scale 1-7","2015","direct migration background","higher vocational","6","","",""
"6 on scale 1-7","2015","direct migration background","higher education","56","0.0450864975235547","0.0344541002681858","0.0557188947789236"
