"pld0045","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2013","college entrance qualification","1-pers.-HH","547","0.550943707498257","0.520552748091949","0.581334666904565"
"Never","2013","college entrance qualification","(Married) couple without C. ","1097","0.537474563027989","0.515928014398845","0.559021111657134"
"Never","2013","college entrance qualification","Single parent ","279","0.469521399454564","0.430205845739681","0.508836953169447"
"Never","2013","college entrance qualification","Couple + C. LE 16 ","944","0.428374716878818","0.408269094134667","0.44848033962297"
"Never","2013","college entrance qualification","Couple + C. GT 16 ","372","0.481703228824464","0.446179354477445","0.517227103171483"
"Never","2013","college entrance qualification","Couple + C. LE and GT 16","198","0.421720616744791","0.379111305780096","0.464329927709486"
"Never","2013","Other degree","1-pers.-HH","109","0.719520715336575","0.649250657437677","0.789790773235473"
"Never","2013","Other degree","(Married) couple without C. ","239","0.626629268123734","0.578438030264193","0.674820505983275"
"Never","2013","Other degree","Single parent ","68","0.550881546428794","0.460752511179985","0.641010581677602"
"Never","2013","Other degree","Couple + C. LE 16 ","320","0.601878982856449","0.561515743922315","0.642242221790583"
"Never","2013","Other degree","Couple + C. GT 16 ","95","0.641012939360881","0.562112991815515","0.719912886906248"
"Never","2013","Other degree","Couple + C. LE and GT 16","103","0.533744656193525","0.462435081285991","0.60505423110106"
"Never","2013","no degree/no degree yet","1-pers.-HH","46","0.674709091160643","0.561685170810326","0.78773301151096"
"Never","2013","no degree/no degree yet","(Married) couple without C. ","46","0.570129377081978","0.46164712547431","0.678611628689646"
"Never","2013","no degree/no degree yet","Single parent ","88","0.454273193140807","0.377601194858318","0.530945191423296"
"Never","2013","no degree/no degree yet","Couple + C. LE 16 ","72","0.589935559384034","0.501192288880085","0.678678829887982"
"Never","2013","no degree/no degree yet","Couple + C. GT 16 ","75","0.55689334379911","0.474899983519473","0.638886704078746"
"Never","2013","no degree/no degree yet","Couple + C. LE and GT 16","115","0.645991416131095","0.582069596249646","0.709913236012543"
"Very often","2014","lower secondary degree","1-pers.-HH","","","",""
"Very often","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2014","lower secondary degree","Single parent ","","","",""
"Very often","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","secondary school degree","1-pers.-HH","","","",""
"Very often","2014","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2014","secondary school degree","Single parent ","","","",""
"Very often","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","college entrance qualification","1-pers.-HH","","","",""
"Very often","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2014","college entrance qualification","Single parent ","","","",""
"Very often","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2014","Other degree","1-pers.-HH","","","",""
"Very often","2014","Other degree","(Married) couple without C. ","","","",""
"Very often","2014","Other degree","Single parent ","","","",""
"Very often","2014","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2014","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2014","no degree/no degree yet","Single parent ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2014","lower secondary degree","1-pers.-HH","","","",""
"Often","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2014","lower secondary degree","Single parent ","","","",""
"Often","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2014","secondary school degree","1-pers.-HH","","","",""
"Often","2014","secondary school degree","(Married) couple without C. ","","","",""
"Often","2014","secondary school degree","Single parent ","","","",""
"Often","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2014","college entrance qualification","1-pers.-HH","","","",""
"Often","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2014","college entrance qualification","Single parent ","","","",""
"Often","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2014","Other degree","1-pers.-HH","","","",""
"Often","2014","Other degree","(Married) couple without C. ","","","",""
"Often","2014","Other degree","Single parent ","","","",""
"Often","2014","Other degree","Couple + C. LE 16 ","","","",""
"Often","2014","Other degree","Couple + C. GT 16 ","","","",""
"Often","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2014","no degree/no degree yet","Single parent ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2014","lower secondary degree","Single parent ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2014","secondary school degree","Single parent ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2014","college entrance qualification","Single parent ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","Other degree","1-pers.-HH","","","",""
"Sometimes","2014","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2014","Other degree","Single parent ","","","",""
"Sometimes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2014","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2014","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2014","lower secondary degree","Single parent ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","secondary school degree","1-pers.-HH","","","",""
"Rarely","2014","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2014","secondary school degree","Single parent ","","","",""
"Rarely","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2014","college entrance qualification","Single parent ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Other degree","1-pers.-HH","","","",""
"Rarely","2014","Other degree","(Married) couple without C. ","","","",""
"Rarely","2014","Other degree","Single parent ","","","",""
"Rarely","2014","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2014","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2014","no degree/no degree yet","Single parent ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2014","lower secondary degree","1-pers.-HH","","","",""
"Never","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2014","lower secondary degree","Single parent ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2014","secondary school degree","1-pers.-HH","","","",""
"Never","2014","secondary school degree","(Married) couple without C. ","","","",""
"Never","2014","secondary school degree","Single parent ","","","",""
