"pld0043","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2012","Saxony","no migration background","","","",""
"Rarely","2012","Saxony","direct migration background","","","",""
"Rarely","2012","Saxony","indirect migration background","","","",""
"Rarely","2012","Saxony-Anhalt","no migration background","","","",""
"Rarely","2012","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2012","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2012","Thuringia","no migration background","","","",""
"Rarely","2012","Thuringia","direct migration background","","","",""
"Rarely","2012","Thuringia","indirect migration background","","","",""
"Never","2012","Schleswig-Holstein","no migration background","","","",""
"Never","2012","Schleswig-Holstein","direct migration background","","","",""
"Never","2012","Schleswig-Holstein","indirect migration background","","","",""
"Never","2012","Hamburg","no migration background","","","",""
"Never","2012","Hamburg","direct migration background","","","",""
"Never","2012","Hamburg","indirect migration background","","","",""
"Never","2012","Lower Saxony","no migration background","","","",""
"Never","2012","Lower Saxony","direct migration background","","","",""
"Never","2012","Lower Saxony","indirect migration background","","","",""
"Never","2012","Bremen","no migration background","","","",""
"Never","2012","Bremen","direct migration background","","","",""
"Never","2012","Bremen","indirect migration background","","","",""
"Never","2012","North Rhine-Westphalia","no migration background","","","",""
"Never","2012","North Rhine-Westphalia","direct migration background","","","",""
"Never","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2012","Hesse","no migration background","","","",""
"Never","2012","Hesse","direct migration background","","","",""
"Never","2012","Hesse","indirect migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2012","Baden-Württemberg","no migration background","","","",""
"Never","2012","Baden-Württemberg","direct migration background","","","",""
"Never","2012","Baden-Württemberg","indirect migration background","","","",""
"Never","2012","Bavaria","no migration background","","","",""
"Never","2012","Bavaria","direct migration background","","","",""
"Never","2012","Bavaria","indirect migration background","","","",""
"Never","2012","Berlin","no migration background","","","",""
"Never","2012","Berlin","direct migration background","","","",""
"Never","2012","Berlin","indirect migration background","","","",""
"Never","2012","Brandenburg","no migration background","","","",""
"Never","2012","Brandenburg","direct migration background","","","",""
"Never","2012","Brandenburg","indirect migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2012","Saxony","no migration background","","","",""
"Never","2012","Saxony","direct migration background","","","",""
"Never","2012","Saxony","indirect migration background","","","",""
"Never","2012","Saxony-Anhalt","no migration background","","","",""
"Never","2012","Saxony-Anhalt","direct migration background","","","",""
"Never","2012","Saxony-Anhalt","indirect migration background","","","",""
"Never","2012","Thuringia","no migration background","","","",""
"Never","2012","Thuringia","direct migration background","","","",""
"Never","2012","Thuringia","indirect migration background","","","",""
"Very often","2013","Schleswig-Holstein","no migration background","21","","",""
"Very often","2013","Schleswig-Holstein","direct migration background","2","","",""
"Very often","2013","Schleswig-Holstein","indirect migration background","1","","",""
"Very often","2013","Hamburg","no migration background","13","","",""
"Very often","2013","Hamburg","direct migration background","2","","",""
"Very often","2013","Hamburg","indirect migration background","","","",""
"Very often","2013","Lower Saxony","no migration background","56","0.0233895920018064","0.0169966013983879","0.029782582605225"
"Very often","2013","Lower Saxony","direct migration background","6","","",""
"Very often","2013","Lower Saxony","indirect migration background","5","","",""
"Very often","2013","Bremen","no migration background","3","","",""
"Very often","2013","Bremen","direct migration background","","","",""
"Very often","2013","Bremen","indirect migration background","","","",""
"Very often","2013","North Rhine-Westphalia","no migration background","102","0.0276202157470028","0.0225541997313146","0.032686231762691"
"Very often","2013","North Rhine-Westphalia","direct migration background","21","","",""
"Very often","2013","North Rhine-Westphalia","indirect migration background","13","","",""
"Very often","2013","Hesse","no migration background","45","0.0258692177015267","0.0174292915997897","0.0343091438032636"
"Very often","2013","Hesse","direct migration background","13","","",""
"Very often","2013","Hesse","indirect migration background","8","","",""
"Very often","2013","Rhineland-Palatinate,Saarland","no migration background","27","","",""
"Very often","2013","Rhineland-Palatinate,Saarland","direct migration background","3","","",""
"Very often","2013","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Very often","2013","Baden-Württemberg","no migration background","62","0.0232003983628125","0.0171473334571018","0.0292534632685233"
"Very often","2013","Baden-Württemberg","direct migration background","10","","",""
"Very often","2013","Baden-Württemberg","indirect migration background","10","","",""
"Very often","2013","Bavaria","no migration background","86","0.0277699422880277","0.0222354648085675","0.033304419767488"
"Very often","2013","Bavaria","direct migration background","18","","",""
"Very often","2013","Bavaria","indirect migration background","9","","",""
"Very often","2013","Berlin","no migration background","30","0.023947799433539","0.0137827959603215","0.0341128029067565"
"Very often","2013","Berlin","direct migration background","3","","",""
"Very often","2013","Berlin","indirect migration background","1","","",""
"Very often","2013","Brandenburg","no migration background","23","","",""
"Very often","2013","Brandenburg","direct migration background","1","","",""
"Very often","2013","Brandenburg","indirect migration background","1","","",""
"Very often","2013","Mecklenburg-Western Pomerania","no migration background","13","","",""
"Very often","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very often","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very often","2013","Saxony","no migration background","33","0.0112322879879768","0.006161141557613","0.0163034344183406"
"Very often","2013","Saxony","direct migration background","","","",""
"Very often","2013","Saxony","indirect migration background","1","","",""
"Very often","2013","Saxony-Anhalt","no migration background","12","","",""
"Very often","2013","Saxony-Anhalt","direct migration background","","","",""
"Very often","2013","Saxony-Anhalt","indirect migration background","","","",""
"Very often","2013","Thuringia","no migration background","19","","",""
"Very often","2013","Thuringia","direct migration background","1","","",""
"Very often","2013","Thuringia","indirect migration background","","","",""
"Often","2013","Schleswig-Holstein","no migration background","133","0.164156465764562","0.138260726819501","0.190052204709624"
