"pld0043","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2013","35-65 y.","(2c_gen) general maturity certificate","72","0.197455845888021","0.15049206904073","0.244419622735313"
"Rarely","2013","35-65 y.","(2c_voc) vocational maturity certificate","527","0.348058477877709","0.324555384775537","0.371561570979882"
"Rarely","2013","35-65 y.","(3a) lower tertiary education","436","0.336642190157039","0.31170059917083","0.361583781143247"
"Rarely","2013","35-65 y.","(3b) higher tertiary education","687","0.284662850956369","0.266942104400257","0.30238359751248"
"Rarely","2013","66 and older","(0) in school","","","",""
"Rarely","2013","66 and older","(1a) inadequately completed","17","","",""
"Rarely","2013","66 and older","(1b) general elementary school","220","0.316798171431415","0.281385623942289","0.35221071892054"
"Rarely","2013","66 and older","(1c) basic vocational qualification","726","0.349495688217278","0.328707773084948","0.370283603349608"
"Rarely","2013","66 and older","(2b) intermediate general qualification","23","","",""
"Rarely","2013","66 and older","(2a) intermediate vocational","283","0.374199459329961","0.339238871305774","0.409160047354147"
"Rarely","2013","66 and older","(2c_gen) general maturity certificate","10","","",""
"Rarely","2013","66 and older","(2c_voc) vocational maturity certificate","73","0.3748009242257","0.306683735426891","0.44291811302451"
"Rarely","2013","66 and older","(3a) lower tertiary education","185","0.386495347311568","0.342704600511977","0.430286094111158"
"Rarely","2013","66 and older","(3b) higher tertiary education","224","0.345123128750413","0.309338204457368","0.380908053043457"
"Never","2013","16-34 y.","(0) in school","20","","",""
"Never","2013","16-34 y.","(1a) inadequately completed","26","","",""
"Never","2013","16-34 y.","(1b) general elementary school","78","0.172525091103319","0.13836628275559","0.206683899451047"
"Never","2013","16-34 y.","(1c) basic vocational qualification","70","0.0767944365738914","0.0541897457055331","0.0993991274422497"
"Never","2013","16-34 y.","(2b) intermediate general qualification","36","0.0768369433742389","0.0520916655727304","0.101582221175747"
"Never","2013","16-34 y.","(2a) intermediate vocational","118","0.0894227391142748","0.0725674263251722","0.106278051903377"
"Never","2013","16-34 y.","(2c_gen) general maturity certificate","33","0.0447133818323086","0.0295538918154852","0.0598728718491319"
"Never","2013","16-34 y.","(2c_voc) vocational maturity certificate","28","","",""
"Never","2013","16-34 y.","(3a) lower tertiary education","10","","",""
"Never","2013","16-34 y.","(3b) higher tertiary education","27","","",""
"Never","2013","35-65 y.","(0) in school","","","",""
"Never","2013","35-65 y.","(1a) inadequately completed","60","0.312217510261247","0.245977048394813","0.37845797212768"
"Never","2013","35-65 y.","(1b) general elementary school","192","0.251000742593427","0.220707977188303","0.28129350799855"
"Never","2013","35-65 y.","(1c) basic vocational qualification","612","0.185345411211067","0.172018863023462","0.198671959398671"
"Never","2013","35-65 y.","(2b) intermediate general qualification","32","0.190189417698715","0.136466936976868","0.243911898420561"
"Never","2013","35-65 y.","(2a) intermediate vocational","572","0.12727887948936","0.117697435919473","0.136860323059247"
"Never","2013","35-65 y.","(2c_gen) general maturity certificate","35","0.168217890348127","0.124087839424071","0.212347941272182"
"Never","2013","35-65 y.","(2c_voc) vocational maturity certificate","123","0.0698731623147711","0.05729489329989","0.0824514313296522"
"Never","2013","35-65 y.","(3a) lower tertiary education","78","0.0630448657581522","0.0502171237215733","0.0758726077947312"
"Never","2013","35-65 y.","(3b) higher tertiary education","159","0.0625100549681654","0.0530035807028837","0.072016529233447"
"Never","2013","66 and older","(0) in school","","","",""
"Never","2013","66 and older","(1a) inadequately completed","32","0.481775309643227","0.362131010605361","0.601419608681092"
"Never","2013","66 and older","(1b) general elementary school","312","0.487505681335797","0.449458219058954","0.525553143612639"
"Never","2013","66 and older","(1c) basic vocational qualification","759","0.386885749468396","0.365651984491095","0.408119514445697"
"Never","2013","66 and older","(2b) intermediate general qualification","21","","",""
"Never","2013","66 and older","(2a) intermediate vocational","184","0.259443778343337","0.227776566195084","0.291110990491591"
"Never","2013","66 and older","(2c_gen) general maturity certificate","8","","",""
"Never","2013","66 and older","(2c_voc) vocational maturity certificate","40","0.207757341627142","0.150668066658283","0.264846616596"
"Never","2013","66 and older","(3a) lower tertiary education","85","0.200093066101658","0.16411506452475","0.236071067678567"
"Never","2013","66 and older","(3b) higher tertiary education","88","0.125838675895824","0.100873415055403","0.150803936736246"
"Very often","2014","16-34 y.","(0) in school","","","",""
"Very often","2014","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2014","16-34 y.","(1b) general elementary school","","","",""
"Very often","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2014","35-65 y.","(0) in school","","","",""
"Very often","2014","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2014","35-65 y.","(1b) general elementary school","","","",""
"Very often","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2014","66 and older","(0) in school","","","",""
"Very often","2014","66 and older","(1a) inadequately completed","","","",""
"Very often","2014","66 and older","(1b) general elementary school","","","",""
"Very often","2014","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2014","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2014","66 and older","(2a) intermediate vocational","","","",""
"Very often","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","66 and older","(3a) lower tertiary education","","","",""
"Very often","2014","66 and older","(3b) higher tertiary education","","","",""
"Often","2014","16-34 y.","(0) in school","","","",""
"Often","2014","16-34 y.","(1a) inadequately completed","","","",""
"Often","2014","16-34 y.","(1b) general elementary school","","","",""
"Often","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2014","35-65 y.","(0) in school","","","",""
"Often","2014","35-65 y.","(1a) inadequately completed","","","",""
"Often","2014","35-65 y.","(1b) general elementary school","","","",""
"Often","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2014","66 and older","(0) in school","","","",""
"Often","2014","66 and older","(1a) inadequately completed","","","",""
"Often","2014","66 and older","(1b) general elementary school","","","",""
"Often","2014","66 and older","(1c) basic vocational qualification","","","",""
"Often","2014","66 and older","(2b) intermediate general qualification","","","",""
"Often","2014","66 and older","(2a) intermediate vocational","","","",""
"Often","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","66 and older","(3a) lower tertiary education","","","",""
"Often","2014","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2014","16-34 y.","(0) in school","","","",""
"Sometimes","2014","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2014","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2014","35-65 y.","(0) in school","","","",""
"Sometimes","2014","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2014","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2014","66 and older","(0) in school","","","",""
"Sometimes","2014","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2014","66 and older","(1b) general elementary school","","","",""
"Sometimes","2014","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2014","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2014","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2014","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2014","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2014","16-34 y.","(0) in school","","","",""
"Rarely","2014","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2014","16-34 y.","(1b) general elementary school","","","",""
