"pld0043","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2013","no degree/no degree yet","vocational + Abi","","","",""
"Never","2013","no degree/no degree yet","higher vocational","","","",""
"Never","2013","no degree/no degree yet","higher education","1","","",""
"Very often","2014","lower secondary degree","in school","","","",""
"Very often","2014","lower secondary degree","inadequately","","","",""
"Very often","2014","lower secondary degree","general elemantary","","","",""
"Very often","2014","lower secondary degree","middle vocational","","","",""
"Very often","2014","lower secondary degree","vocational + Abi","","","",""
"Very often","2014","lower secondary degree","higher vocational","","","",""
"Very often","2014","lower secondary degree","higher education","","","",""
"Very often","2014","secondary school degree","in school","","","",""
"Very often","2014","secondary school degree","inadequately","","","",""
"Very often","2014","secondary school degree","general elemantary","","","",""
"Very often","2014","secondary school degree","middle vocational","","","",""
"Very often","2014","secondary school degree","vocational + Abi","","","",""
"Very often","2014","secondary school degree","higher vocational","","","",""
"Very often","2014","secondary school degree","higher education","","","",""
"Very often","2014","college entrance qualification","in school","","","",""
"Very often","2014","college entrance qualification","inadequately","","","",""
"Very often","2014","college entrance qualification","general elemantary","","","",""
"Very often","2014","college entrance qualification","middle vocational","","","",""
"Very often","2014","college entrance qualification","vocational + Abi","","","",""
"Very often","2014","college entrance qualification","higher vocational","","","",""
"Very often","2014","college entrance qualification","higher education","","","",""
"Very often","2014","Other degree","in school","","","",""
"Very often","2014","Other degree","inadequately","","","",""
"Very often","2014","Other degree","general elemantary","","","",""
"Very often","2014","Other degree","middle vocational","","","",""
"Very often","2014","Other degree","vocational + Abi","","","",""
"Very often","2014","Other degree","higher vocational","","","",""
"Very often","2014","Other degree","higher education","","","",""
"Very often","2014","no degree/no degree yet","in school","","","",""
"Very often","2014","no degree/no degree yet","inadequately","","","",""
"Very often","2014","no degree/no degree yet","general elemantary","","","",""
"Very often","2014","no degree/no degree yet","middle vocational","","","",""
"Very often","2014","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2014","no degree/no degree yet","higher vocational","","","",""
"Very often","2014","no degree/no degree yet","higher education","","","",""
"Often","2014","lower secondary degree","in school","","","",""
"Often","2014","lower secondary degree","inadequately","","","",""
"Often","2014","lower secondary degree","general elemantary","","","",""
"Often","2014","lower secondary degree","middle vocational","","","",""
"Often","2014","lower secondary degree","vocational + Abi","","","",""
"Often","2014","lower secondary degree","higher vocational","","","",""
"Often","2014","lower secondary degree","higher education","","","",""
"Often","2014","secondary school degree","in school","","","",""
"Often","2014","secondary school degree","inadequately","","","",""
"Often","2014","secondary school degree","general elemantary","","","",""
"Often","2014","secondary school degree","middle vocational","","","",""
"Often","2014","secondary school degree","vocational + Abi","","","",""
"Often","2014","secondary school degree","higher vocational","","","",""
"Often","2014","secondary school degree","higher education","","","",""
"Often","2014","college entrance qualification","in school","","","",""
"Often","2014","college entrance qualification","inadequately","","","",""
"Often","2014","college entrance qualification","general elemantary","","","",""
"Often","2014","college entrance qualification","middle vocational","","","",""
"Often","2014","college entrance qualification","vocational + Abi","","","",""
"Often","2014","college entrance qualification","higher vocational","","","",""
"Often","2014","college entrance qualification","higher education","","","",""
"Often","2014","Other degree","in school","","","",""
"Often","2014","Other degree","inadequately","","","",""
"Often","2014","Other degree","general elemantary","","","",""
"Often","2014","Other degree","middle vocational","","","",""
"Often","2014","Other degree","vocational + Abi","","","",""
"Often","2014","Other degree","higher vocational","","","",""
"Often","2014","Other degree","higher education","","","",""
"Often","2014","no degree/no degree yet","in school","","","",""
"Often","2014","no degree/no degree yet","inadequately","","","",""
"Often","2014","no degree/no degree yet","general elemantary","","","",""
"Often","2014","no degree/no degree yet","middle vocational","","","",""
"Often","2014","no degree/no degree yet","vocational + Abi","","","",""
"Often","2014","no degree/no degree yet","higher vocational","","","",""
"Often","2014","no degree/no degree yet","higher education","","","",""
"Sometimes","2014","lower secondary degree","in school","","","",""
"Sometimes","2014","lower secondary degree","inadequately","","","",""
"Sometimes","2014","lower secondary degree","general elemantary","","","",""
"Sometimes","2014","lower secondary degree","middle vocational","","","",""
"Sometimes","2014","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2014","lower secondary degree","higher vocational","","","",""
"Sometimes","2014","lower secondary degree","higher education","","","",""
"Sometimes","2014","secondary school degree","in school","","","",""
"Sometimes","2014","secondary school degree","inadequately","","","",""
"Sometimes","2014","secondary school degree","general elemantary","","","",""
"Sometimes","2014","secondary school degree","middle vocational","","","",""
"Sometimes","2014","secondary school degree","vocational + Abi","","","",""
"Sometimes","2014","secondary school degree","higher vocational","","","",""
"Sometimes","2014","secondary school degree","higher education","","","",""
"Sometimes","2014","college entrance qualification","in school","","","",""
"Sometimes","2014","college entrance qualification","inadequately","","","",""
"Sometimes","2014","college entrance qualification","general elemantary","","","",""
"Sometimes","2014","college entrance qualification","middle vocational","","","",""
"Sometimes","2014","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2014","college entrance qualification","higher vocational","","","",""
"Sometimes","2014","college entrance qualification","higher education","","","",""
"Sometimes","2014","Other degree","in school","","","",""
"Sometimes","2014","Other degree","inadequately","","","",""
"Sometimes","2014","Other degree","general elemantary","","","",""
"Sometimes","2014","Other degree","middle vocational","","","",""
"Sometimes","2014","Other degree","vocational + Abi","","","",""
"Sometimes","2014","Other degree","higher vocational","","","",""
"Sometimes","2014","Other degree","higher education","","","",""
"Sometimes","2014","no degree/no degree yet","in school","","","",""
"Sometimes","2014","no degree/no degree yet","inadequately","","","",""
"Sometimes","2014","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2014","no degree/no degree yet","middle vocational","","","",""
