"m11126","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Poor","2009","no migration background","higher vocational","176","0.15414722792593","0.133750988773178","0.174543467078682"
"Poor","2009","no migration background","higher education","391","0.113608178377322","0.103324608374174","0.12389174838047"
"Poor","2009","direct migration background","in school","1","","",""
"Poor","2009","direct migration background","inadequately","27","","",""
"Poor","2009","direct migration background","general elemantary","73","0.189483631073349","0.149169108331046","0.229798153815652"
"Poor","2009","direct migration background","middle vocational","115","0.187495744217371","0.156698345297888","0.218293143136854"
"Poor","2009","direct migration background","vocational + Abi","23","","",""
"Poor","2009","direct migration background","higher vocational","17","","",""
"Poor","2009","direct migration background","higher education","38","0.15210117912749","0.110910877579941","0.193291480675039"
"Poor","2009","indirect migration background","in school","5","","",""
"Poor","2009","indirect migration background","inadequately","","","",""
"Poor","2009","indirect migration background","general elemantary","7","","",""
"Poor","2009","indirect migration background","middle vocational","26","","",""
"Poor","2009","indirect migration background","vocational + Abi","3","","",""
"Poor","2009","indirect migration background","higher vocational","6","","",""
"Poor","2009","indirect migration background","higher education","8","","",""
"Bad ","2009","no migration background","in school","","","",""
"Bad ","2009","no migration background","inadequately","4","","",""
"Bad ","2009","no migration background","general elemantary","93","0.0745222532839944","0.0604400424813104","0.0886044640866783"
"Bad ","2009","no migration background","middle vocational","357","0.0468855302229525","0.0423078540574151","0.05146320638849"
"Bad ","2009","no migration background","vocational + Abi","17","","",""
"Bad ","2009","no migration background","higher vocational","42","0.0268637161959034","0.0177308998214921","0.0359965325703146"
"Bad ","2009","no migration background","higher education","85","0.027911073148538","0.0225732091304845","0.0332489371665915"
"Bad ","2009","direct migration background","in school","","","",""
"Bad ","2009","direct migration background","inadequately","17","","",""
"Bad ","2009","direct migration background","general elemantary","31","0.079387855410073","0.0515772679137744","0.107198442906372"
"Bad ","2009","direct migration background","middle vocational","23","","",""
"Bad ","2009","direct migration background","vocational + Abi","6","","",""
"Bad ","2009","direct migration background","higher vocational","6","","",""
"Bad ","2009","direct migration background","higher education","7","","",""
"Bad ","2009","indirect migration background","in school","","","",""
"Bad ","2009","indirect migration background","inadequately","1","","",""
"Bad ","2009","indirect migration background","general elemantary","3","","",""
"Bad ","2009","indirect migration background","middle vocational","1","","",""
"Bad ","2009","indirect migration background","vocational + Abi","","","",""
"Bad ","2009","indirect migration background","higher vocational","","","",""
"Bad ","2009","indirect migration background","higher education","","","",""
"Very good","2010","no migration background","in school","189","0.305621534035611","0.26636514465931","0.344877923411913"
"Very good","2010","no migration background","inadequately","13","","",""
"Very good","2010","no migration background","general elemantary","174","0.0866628009863779","0.0732494690341819","0.100076132938574"
"Very good","2010","no migration background","middle vocational","935","0.0750177232325887","0.0699201275178173","0.0801153189473601"
"Very good","2010","no migration background","vocational + Abi","181","0.103878551159284","0.0873187288132561","0.120438373505313"
"Very good","2010","no migration background","higher vocational","101","0.049676251413553","0.0384812532964959","0.06087124953061"
"Very good","2010","no migration background","higher education","670","0.117429466620535","0.108204150898435","0.126654782342635"
"Very good","2010","direct migration background","in school","19","","",""
"Very good","2010","direct migration background","inadequately","22","","",""
"Very good","2010","direct migration background","general elemantary","76","0.0823335595204667","0.0608696570182369","0.103797462022697"
"Very good","2010","direct migration background","middle vocational","128","0.100892537941997","0.0826663572557857","0.119118718628208"
"Very good","2010","direct migration background","vocational + Abi","44","0.105666349062614","0.0723473188844393","0.138985379240788"
"Very good","2010","direct migration background","higher vocational","12","","",""
"Very good","2010","direct migration background","higher education","104","0.108880926907799","0.0826573323272901","0.135104521488309"
"Very good","2010","indirect migration background","in school","55","0.384916493805341","0.305166552235667","0.464666435375016"
"Very good","2010","indirect migration background","inadequately","5","","",""
"Very good","2010","indirect migration background","general elemantary","45","0.232216868376232","0.175377881834678","0.289055854917786"
"Very good","2010","indirect migration background","middle vocational","82","0.14474417624738","0.113431095978084","0.176057256516675"
"Very good","2010","indirect migration background","vocational + Abi","19","","",""
"Very good","2010","indirect migration background","higher vocational","11","","",""
"Very good","2010","indirect migration background","higher education","38","0.301035172563344","0.231044140020142","0.371026205106546"
"Good","2010","no migration background","in school","244","0.510412508835718","0.467813836259039","0.553011181412397"
"Good","2010","no migration background","inadequately","35","0.251041626681089","0.180706321921968","0.32137693144021"
