"ple0044_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2008","Single parent ","general elemantary","138","0.815998750553668","0.759075037234256","0.872922463873081","2"
"No","2008","Single parent ","middle vocational","353","0.672993193412686","0.632711013803927","0.713275373021444","2"
"No","2008","Single parent ","vocational + Abi","24","","","","2"
"No","2008","Single parent ","higher vocational","28","","","","2"
"No","2008","Single parent ","higher education","98","0.650558872946702","0.573743605968966","0.727374139924437","2"
"No","2008","Couple + C. LE 16 ","in school","1","","","","2"
"No","2008","Couple + C. LE 16 ","inadequately","20","","","","2"
"No","2008","Couple + C. LE 16 ","general elemantary","147","0.690096191153982","0.627549157775022","0.752643224532942","2"
"No","2008","Couple + C. LE 16 ","middle vocational","916","0.603868268065163","0.579207489719308","0.628529046411018","2"
"No","2008","Couple + C. LE 16 ","vocational + Abi","203","0.650112863428546","0.596762513664883","0.703463213192209","2"
"No","2008","Couple + C. LE 16 ","higher vocational","180","0.609501312067836","0.555964826113902","0.66303779802177","2"
"No","2008","Couple + C. LE 16 ","higher education","463","0.59797238203967","0.563205165768655","0.632739598310685","2"
"Yes","2008","Single parent ","in school","6","","","","1"
"Yes","2008","Single parent ","inadequately","5","","","","1"
"Yes","2008","Single parent ","general elemantary","40","0.184001249446332","0.127077536126919","0.240924962765744","1"
"Yes","2008","Single parent ","middle vocational","168","0.327006806587314","0.286724626978556","0.367288986196072","1"
"Yes","2008","Single parent ","vocational + Abi","21","","","","1"
"Yes","2008","Single parent ","higher vocational","12","","","","1"
"Yes","2008","Single parent ","higher education","50","0.349441127053298","0.272625860075563","0.426256394031034","1"
"Yes","2008","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2008","Couple + C. LE 16 ","inadequately","7","","","","1"
"Yes","2008","Couple + C. LE 16 ","general elemantary","63","0.309903808846018","0.247356775467059","0.372450842224978","1"
"Yes","2008","Couple + C. LE 16 ","middle vocational","595","0.396131731934837","0.371470953588982","0.420792510280692","1"
"Yes","2008","Couple + C. LE 16 ","vocational + Abi","104","0.349887136571454","0.296536786807791","0.403237486335117","1"
"Yes","2008","Couple + C. LE 16 ","higher vocational","139","0.390498687932164","0.33696220197823","0.444035173886098","1"
"Yes","2008","Couple + C. LE 16 ","higher education","301","0.40202761796033","0.367260401689315","0.436794834231345","1"
"Yes","2008","(Married) couple without C. ","higher education","488","0.262031221203194","0.24148127515543","0.282581167250958","1"
"Yes","2008","Couple + C. GT 16 ","in school","5","","","","1"
"Yes","2008","Couple + C. GT 16 ","inadequately","13","","","","1"
"Yes","2008","Couple + C. GT 16 ","general elemantary","102","0.321597624132061","0.274385421275396","0.368809826988727","1"
"Yes","2008","Couple + C. GT 16 ","middle vocational","613","0.371824927634936","0.348568955506073","0.395080899763798","1"
"Yes","2008","Couple + C. GT 16 ","vocational + Abi","61","0.35292764273623","0.275411719408956","0.430443566063504","1"
"Yes","2008","Couple + C. GT 16 ","higher vocational","84","0.395941250770386","0.327123227953483","0.464759273587289","1"
"Yes","2008","Couple + C. GT 16 ","higher education","274","0.431999551539569","0.392197487379319","0.471801615699819","1"
"Yes","2008","Couple + C. LE and GT 16","in school","5","","","","1"
"Yes","2008","Couple + C. LE and GT 16","inadequately","4","","","","1"
"Yes","2008","1-pers.-HH","in school","","","","","1"
"Yes","2008","1-pers.-HH","inadequately","4","","","","1"
"Yes","2008","1-pers.-HH","general elemantary","32","0.0914109772127862","0.063238957532782","0.11958299689279","1"
"Yes","2008","1-pers.-HH","middle vocational","343","0.241372378346173","0.220110510951411","0.262634245740935","1"
"Yes","2008","1-pers.-HH","vocational + Abi","46","0.235345405775061","0.173200277466423","0.297490534083699","1"
"Yes","2008","1-pers.-HH","higher vocational","44","0.23650538793479","0.175923793847968","0.297086982021612","1"
"Yes","2008","1-pers.-HH","higher education","182","0.316332241439139","0.279245053876969","0.35341942900131","1"
"Yes","2008","(Married) couple without C. ","in school","","","","","1"
"Yes","2008","(Married) couple without C. ","inadequately","5","","","","1"
"Yes","2008","(Married) couple without C. ","general elemantary","70","0.108870062416388","0.0840913635095821","0.133648761323193","1"
"Yes","2008","(Married) couple without C. ","middle vocational","773","0.208927535417655","0.195758492859444","0.222096577975865","1"
"Yes","2008","(Married) couple without C. ","vocational + Abi","87","0.295464881329574","0.244261053499532","0.346668709159615","1"
"Yes","2008","(Married) couple without C. ","higher vocational","113","0.200210116127227","0.166365319383271","0.234054912871182","1"
"Yes","2008","Couple + C. LE and GT 16","general elemantary","41","0.322451466224756","0.246891491047209","0.398011441402303","1"
"Yes","2008","Couple + C. LE and GT 16","middle vocational","196","0.414139819395704","0.370120224825769","0.458159413965638","1"
"Yes","2008","Couple + C. LE and GT 16","vocational + Abi","37","0.601794659497082","0.486289535558128","0.717299783436036","1"
"Yes","2008","Couple + C. LE and GT 16","higher vocational","53","0.437312250635631","0.33482817505351","0.539796326217752","1"
"Yes","2008","Couple + C. LE and GT 16","higher education","115","0.587299830122522","0.520871379235207","0.653728281009837","1"
"No","2009","1-pers.-HH","in school","1","","","","2"
"No","2009","1-pers.-HH","inadequately","19","","","","2"
"No","2009","1-pers.-HH","general elemantary","361","0.893781304098571","0.863357319285146","0.924205288911996","2"
"No","2009","1-pers.-HH","middle vocational","1163","0.779562298630898","0.758406938076511","0.800717659185286","2"
"No","2009","1-pers.-HH","vocational + Abi","116","0.779417089388612","0.71328221838595","0.845551960391274","2"
"No","2009","1-pers.-HH","higher vocational","138","0.756926012942144","0.695116092516027","0.818735933368262","2"
"No","2009","1-pers.-HH","higher education","411","0.656762890361252","0.618645217192197","0.694880563530306","2"
"No","2009","(Married) couple without C. ","in school","2","","","","2"
"No","2009","(Married) couple without C. ","inadequately","45","0.855568349905605","0.76002401076614","0.95111268904507","2"
"No","2009","(Married) couple without C. ","general elemantary","449","0.898334785402054","0.872132272698808","0.924537298105299","2"
"No","2009","(Married) couple without C. ","middle vocational","2754","0.783917981477899","0.77019833159708","0.797637631358719","2"
"No","2009","(Married) couple without C. ","vocational + Abi","217","0.729259101904015","0.67838085452717","0.78013734928086","2"
"No","2009","(Married) couple without C. ","higher vocational","402","0.802806633659192","0.76834270859955","0.837270558718835","2"
"No","2009","(Married) couple without C. ","higher education","1264","0.734152375932765","0.713207077356888","0.755097674508642","2"
"No","2009","Couple + C. GT 16 ","in school","132","0.980367202286963","0.95730365133847","1.00343075323545","2"
"No","2009","Couple + C. GT 16 ","inadequately","20","","","","2"
"No","2009","Couple + C. GT 16 ","general elemantary","247","0.711430466137562","0.663268955436597","0.759591976838527","2"
"No","2009","Couple + C. GT 16 ","middle vocational","992","0.624950791373846","0.600856773399578","0.649044809348114","2"
"No","2009","Couple + C. GT 16 ","vocational + Abi","84","0.645529294135331","0.566007010420504","0.725051577850157","2"
"No","2009","Couple + C. GT 16 ","higher vocational","110","0.531637405954363","0.462307530616674","0.600967281292052","2"
"No","2009","Couple + C. GT 16 ","higher education","319","0.550684889062374","0.509885174105004","0.591484604019744","2"
"No","2009","Couple + C. LE and GT 16","in school","108","0.888682435366994","0.831690906630549","0.945673964103438","2"
"No","2009","Couple + C. LE and GT 16","inadequately","8","","","","2"
"No","2009","Couple + C. LE and GT 16","general elemantary","95","0.706144755475802","0.628139109936426","0.784150401015177","2"
"No","2009","Couple + C. LE and GT 16","middle vocational","283","0.619209902221954","0.57576995970438","0.662649844739528","2"
"No","2009","Couple + C. LE and GT 16","vocational + Abi","39","0.552359961954243","0.433294377759472","0.671425546149013","2"
"No","2009","Couple + C. LE and GT 16","higher vocational","41","0.390560968149253","0.282290418461092","0.498831517837413","2"
"No","2009","Couple + C. LE and GT 16","higher education","105","0.507715977632823","0.439111684661081","0.576320270604565","2"
"No","2009","Single parent ","in school","41","0.90409308199854","0.818058436274992","0.990127727722089","2"
"No","2009","Single parent ","inadequately","15","","","","2"
"No","2009","Single parent ","general elemantary","118","0.737007964273151","0.670434548717388","0.803581379828915","2"
"No","2009","Single parent ","middle vocational","298","0.642773757736612","0.599173420625978","0.686374094847247","2"
"No","2009","Single parent ","vocational + Abi","26","","","","2"
"No","2009","Single parent ","higher vocational","27","","","","2"
"No","2009","Single parent ","higher education","96","0.654351849198282","0.577472055446212","0.731231642950352","2"
"No","2009","Couple + C. LE 16 ","in school","","","","","2"
"No","2009","Couple + C. LE 16 ","inadequately","16","","","","2"
"No","2009","Couple + C. LE 16 ","general elemantary","120","0.690423025523563","0.622120979061219","0.758725071985906","2"
"No","2009","Couple + C. LE 16 ","middle vocational","844","0.637976635214396","0.612050856338322","0.663902414090469","2"
"No","2009","Couple + C. LE 16 ","vocational + Abi","188","0.662339414715348","0.606547144371972","0.718131685058724","2"
"No","2009","Couple + C. LE 16 ","higher vocational","171","0.650929857982074","0.595294999881977","0.706564716082172","2"
"No","2009","Couple + C. LE 16 ","higher education","437","0.638670377573358","0.602774544060748","0.674566211085968","2"
"Yes","2009","Single parent ","in school","4","","","","1"
"Yes","2009","Single parent ","inadequately","3","","","","1"
"Yes","2009","Single parent ","general elemantary","50","0.262992035726849","0.196418620171085","0.329565451282612","1"
"Yes","2009","Single parent ","middle vocational","166","0.357226242263388","0.313625905152754","0.400826579374022","1"
"Yes","2009","Single parent ","vocational + Abi","15","","","","1"
"Yes","2009","Single parent ","higher vocational","7","","","","1"
"Yes","2009","Single parent ","higher education","51","0.345648150801718","0.268768357049648","0.422527944553788","1"
"Yes","2009","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2009","Couple + C. LE 16 ","inadequately","8","","","","1"
"Yes","2009","Couple + C. LE 16 ","general elemantary","56","0.309576974476437","0.241274928014094","0.37787902093878","1"
"Yes","2009","Couple + C. LE 16 ","middle vocational","476","0.362023364785604","0.336097585909531","0.387949143661677","1"
"Yes","2009","Couple + C. LE 16 ","vocational + Abi","88","0.337660585284652","0.281868314941276","0.393452855628028","1"
"Yes","2009","Couple + C. LE 16 ","higher vocational","111","0.349070142017926","0.293435283917829","0.404705000118023","1"
"Yes","2009","Couple + C. LE 16 ","higher education","251","0.361329622426642","0.325433788914032","0.397225455939252","1"
"Yes","2009","1-pers.-HH","in school","","","","","1"
"Yes","2009","1-pers.-HH","inadequately","6","","","","1"
"Yes","2009","1-pers.-HH","general elemantary","33","0.106218695901429","0.0757947110880038","0.136642680714854","1"
"Yes","2009","1-pers.-HH","middle vocational","312","0.220437701369102","0.199282340814714","0.241593061923489","1"
"Yes","2009","1-pers.-HH","vocational + Abi","35","0.220582910611388","0.154448039608726","0.28671778161405","1"
"Yes","2009","1-pers.-HH","higher vocational","47","0.243073987057855","0.181264066631738","0.304883907483973","1"
"Yes","2009","1-pers.-HH","higher education","185","0.343237109638748","0.305119436469694","0.381354782807803","1"
"Yes","2009","(Married) couple without C. ","in school","1","","","","1"
"Yes","2009","(Married) couple without C. ","inadequately","7","","","","1"
"Yes","2009","(Married) couple without C. ","higher education","445","0.265847624067235","0.244902325491358","0.286792922643112","1"
"Yes","2009","Couple + C. GT 16 ","in school","7","","","","1"
"Yes","2009","Couple + C. GT 16 ","inadequately","10","","","","1"
"Yes","2009","Couple + C. GT 16 ","general elemantary","93","0.288569533862438","0.240408023161473","0.336731044563403","1"
"Yes","2009","Couple + C. GT 16 ","middle vocational","559","0.375049208626154","0.350955190651886","0.399143226600422","1"
"Yes","2009","Couple + C. GT 16 ","vocational + Abi","55","0.354470705864669","0.274948422149843","0.433992989579496","1"
