"ple0044_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2007","North Rhine-Westphalia","no migration background","2353","0.722429731498977","0.707270389031384","0.73758907396657","2"
"No","2007","North Rhine-Westphalia","direct migration background","376","0.682833960040375","0.644046939395836","0.721620980684915","2"
"No","2007","North Rhine-Westphalia","indirect migration background","134","0.702306190030961","0.640463753226399","0.764148626835523","2"
"No","2007","Hesse","no migration background","767","0.696492620041839","0.669383848388875","0.723601391694803","2"
"No","2007","Hesse","direct migration background","134","0.669662503285397","0.60313451298219","0.736190493588604","2"
"No","2007","Hesse","indirect migration background","51","0.744544392678366","0.643808355703184","0.845280429653548","2"
"No","2007","Rhineland-Palatinate,Saarland","no migration background","688","0.714025039614391","0.685499734442733","0.74255034478605","2"
"No","2007","Rhineland-Palatinate,Saarland","direct migration background","102","0.704649270252479","0.631151737457772","0.778146803047186","2"
"No","2007","Rhineland-Palatinate,Saarland","indirect migration background","36","0.71980073483594","0.591408487435732","0.848192982236148","2"
"No","2007","Baden-Württemberg","no migration background","1292","0.740133274509526","0.719833638627618","0.760432910391434","2"
"No","2007","Saxony","no migration background","953","0.705427934838424","0.681768169395073","0.729087700281775","2"
"No","2007","Saxony","direct migration background","20","","","","2"
"No","2007","Saxony","indirect migration background","7","","","","2"
"No","2007","Saxony-Anhalt","no migration background","569","0.676823213858282","0.645005663025494","0.70864076469107","2"
"No","2007","Saxony-Anhalt","direct migration background","16","","","","2"
"No","2007","Saxony-Anhalt","indirect migration background","5","","","","2"
"No","2007","Thuringia","no migration background","620","0.703647283755383","0.673250998877381","0.734043568633385","2"
"No","2007","Thuringia","direct migration background","17","","","","2"
"No","2007","Thuringia","indirect migration background","6","","","","2"
"Yes","2007","Schleswig-Holstein","no migration background","148","0.241065685136949","0.204956016716424","0.277175353557473","1"
"Yes","2007","Schleswig-Holstein","direct migration background","11","","","","1"
"Yes","2007","Schleswig-Holstein","indirect migration background","1","","","","1"
"Yes","2007","Hamburg","no migration background","65","0.230291620227557","0.178717683469788","0.281865556985326","1"
"Yes","2007","Hamburg","indirect migration background","2","","","","1"
"Yes","2007","Lower Saxony","no migration background","457","0.269000702259674","0.247142353914101","0.290859050605247","1"
"Yes","2007","Lower Saxony","direct migration background","70","0.398804493212993","0.325839772598803","0.471769213827183","1"
"Yes","2007","Hamburg","direct migration background","7","","","","1"
"Yes","2007","Lower Saxony","indirect migration background","17","","","","1"
"Yes","2007","Bremen","no migration background","32","0.201023266960757","0.132131607772082","0.269914926149432","1"
"Yes","2007","Bremen","direct migration background","3","","","","1"
"Yes","2007","Bremen","indirect migration background","1","","","","1"
"Yes","2007","North Rhine-Westphalia","no migration background","999","0.277570268501023","0.26241092603343","0.292729610968616","1"
"Yes","2007","North Rhine-Westphalia","direct migration background","177","0.317166039959625","0.278379019315085","0.355953060604164","1"
"Yes","2007","North Rhine-Westphalia","indirect migration background","76","0.297693809969039","0.235851373164477","0.359536246773601","1"
"Yes","2007","Hesse","no migration background","338","0.303507379958161","0.276398608305197","0.330616151611126","1"
"Yes","2007","Hesse","direct migration background","58","0.330337496714603","0.263809506411396","0.39686548701781","1"
"Yes","2007","Hesse","indirect migration background","21","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","no migration background","276","0.285974960385609","0.25744965521395","0.314500265557267","1"
"Yes","2007","Rhineland-Palatinate,Saarland","direct migration background","46","0.295350729747521","0.221853196952814","0.368848262542228","1"
"Yes","2007","Baden-Württemberg","indirect migration background","56","0.318494522842328","0.251719668846119","0.385269376838537","1"
"Yes","2007","Bavaria","indirect migration background","40","0.40839880826935","0.31736644178442","0.499431174754279","1"
"Yes","2007","Berlin","no migration background","199","0.292463717551294","0.257330695112698","0.327596739989889","1"
"Yes","2007","Berlin","direct migration background","20","","","","1"
"Yes","2007","Berlin","indirect migration background","6","","","","1"
"Yes","2007","Brandenburg","no migration background","213","0.26576366489445","0.235324020920659","0.296203308868241","1"
"Yes","2007","Brandenburg","direct migration background","3","","","","1"
"Yes","2007","Brandenburg","indirect migration background","2","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","no migration background","153","0.286576406087214","0.246335183043513","0.326817629130914","1"
"Yes","2007","Rhineland-Palatinate,Saarland","indirect migration background","11","","","","1"
"Yes","2007","Baden-Württemberg","no migration background","501","0.259866725490474","0.239567089608566","0.280166361372382","1"
"Yes","2007","Baden-Württemberg","direct migration background","112","0.26867278200379","0.227853374684611","0.30949218932297","1"
"Yes","2007","Bavaria","no migration background","782","0.303546936745518","0.285325663602517","0.321768209888519","1"
"Yes","2007","Bavaria","direct migration background","89","0.272384195052217","0.224205705162039","0.320562684942395","1"
"Yes","2007","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Yes","2007","Saxony","no migration background","473","0.294572065161576","0.270912299718225","0.318231830604927","1"
"Yes","2007","Saxony","direct migration background","7","","","","1"
"Yes","2007","Saxony","indirect migration background","2","","","","1"
"Yes","2007","Saxony-Anhalt","no migration background","261","0.323176786141718","0.29135923530893","0.354994336974506","1"
"Yes","2007","Saxony-Anhalt","direct migration background","3","","","","1"
"Yes","2007","Saxony-Anhalt","indirect migration background","3","","","","1"
"Yes","2007","Thuringia","no migration background","247","0.296352716244617","0.265956431366615","0.326749001122619","1"
"Yes","2007","Thuringia","direct migration background","","","","","1"
"Yes","2007","Thuringia","indirect migration background","1","","","","1"
"No","2008","Berlin","direct migration background","31","0.69969738881899","0.565767806332434","0.833626971305546","2"
"No","2008","Berlin","indirect migration background","19","","","","2"
"No","2008","Schleswig-Holstein","no migration background","349","0.732747095249462","0.693684337417891","0.771809853081033","2"
"No","2008","Schleswig-Holstein","direct migration background","30","0.679336685209013","0.542969772969628","0.815703597448397","2"
"No","2008","Schleswig-Holstein","indirect migration background","6","","","","2"
"No","2008","Hamburg","no migration background","184","0.787941225359273","0.737169321032679","0.838713129685867","2"
"No","2008","Bavaria","direct migration background","203","0.716886169738834","0.664305128673602","0.769467210804066","2"
"No","2008","Bavaria","indirect migration background","86","0.62325961553812","0.538312494133334","0.708206736942905","2"
"No","2008","Berlin","no migration background","453","0.706903529074097","0.671359783965496","0.742447274182698","2"
"No","2008","Brandenburg","no migration background","564","0.663332134689143","0.630168116796764","0.696496152581523","2"
"No","2008","Brandenburg","direct migration background","11","","","","2"
"No","2008","Brandenburg","indirect migration background","8","","","","2"
"No","2008","Mecklenburg-Western Pomerania","no migration background","347","0.750122786959108","0.711270337202675","0.78897523671554","2"
"No","2008","Mecklenburg-Western Pomerania","direct migration background","4","","","","2"
"No","2008","Hamburg","direct migration background","15","","","","2"
"No","2008","Hamburg","indirect migration background","5","","","","2"
"No","2008","Lower Saxony","no migration background","1100","0.745541931970977","0.723767075181292","0.767316788760662","2"
"No","2008","Lower Saxony","direct migration background","96","0.656648226642322","0.579362352181362","0.733934101103283","2"
"No","2008","Lower Saxony","indirect migration background","30","0.599039723657255","0.458926976728137","0.739152470586373","2"
"No","2008","Baden-Württemberg","direct migration background","320","0.710794278233754","0.66768914140063","0.753899415066878","2"
"No","2008","Baden-Württemberg","indirect migration background","130","0.713105562595985","0.645705078557543","0.780506046634427","2"
"No","2008","Bavaria","no migration background","1607","0.697369898065892","0.678635930598741","0.716103865533042","2"
"No","2008","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"No","2008","Saxony","no migration background","910","0.706574204005606","0.682312168866798","0.730836239144414","2"
"No","2008","Bremen","no migration background","97","0.815697363000105","0.747176024323612","0.884218701676598","2"
"No","2008","Bremen","direct migration background","7","","","","2"
"No","2008","Bremen","indirect migration background","3","","","","2"
"No","2008","North Rhine-Westphalia","no migration background","2297","0.738383961198935","0.723057334200848","0.753710588197021","2"
"No","2008","North Rhine-Westphalia","direct migration background","323","0.673076978256344","0.631919103754521","0.714234852758167","2"
